[00:00:05.759] ういお
[01:54:48.800] んですよこのサルバのこの2月1日1日
[01:54:51.719] しか使えない
[01:54:53.159] オフ
[01:54:55.920] 何何何なんだっけそれだ20日30日5%
[01:54:59.800] オッフだよであのなんだっけ
[01:55:04.760] あのこいつが長いのよサルマの日ってのは
[01:55:09.119] 時間の進みがだからこいつらもうレベル
[01:55:13.239] レベル5とか4とか多分この後レベル67
[01:55:16.159] とかまで上がってくじゃんでもそうすと
[01:55:18.000] またこの1日が終わっちゃうとあの1番
[01:55:20.880] 最初のさ弱いやらに
[01:55:23.320] だから俺まだねあのなんだっけ迷ってんの
[01:55:26.679] 進めるかどうかこれ進んでる途中になると
[01:55:29.040] しんどいから
[01:55:31.800] さ分かっ
[01:55:35.440] た分かってくればあ確かここだよなあ赤石
[01:55:41.159] もあるやBGM聞いてんだから黙って
[01:55:44.920] 分かった
[01:55:45.880] ぞそうしてきて秘の鍵はからり
[01:55:52.920] 台風来ないか
[01:55:55.880] などうしても偏りが出るんだよ
[01:55:59.639] なこれさどうやって行くんだっ
[01:56:02.599] けあこうだ空飛べるんすよああもう問ない
[01:56:11.040] なもう何回起きんだよ
[01:56:16.079] これ
[01:56:20.360] 笑笑笑よ気をつけて空飛んでたら自信効か
[01:56:24.239] ないだろうがポケモン
[01:56:27.199] はさすが年だと勘違いしてた男さまった
[01:56:33.280] なぼちぼち行くか気をつけ
[01:56:38.119] てもう帰ります笑笑やぬでも
[01:56:46.880] [音楽]
[01:56:52.599] こうなファイナルファンタジーの
[01:56:56.639] と中そうだよ
[01:56:58.800] ななんで空飛んでんのに自信聞いてまた
[01:57:01.880] 回復しに戻んなきゃいけねえじゃねえかよ
[01:57:04.079] まその分スフィンクスのあれが上がるから
[01:57:05.960] いいけどスフィンクスのあのレベルが
[01:57:08.920] 上がるからいいけどな魔法の
[01:57:10.679] なまモンスターによってさ魔法が得意とか
[01:57:15.760] 地面技らうって何そういああ噂
[01:57:22.639] ばさんこんばんはちゃう今日はちゃう
[01:57:26.560] よ
[01:57:28.520] けど
[01:57:32.280] 何何何やっぱ剣装備すると強えな他のやつ
[01:57:36.800] は15しか与えらないのにこいつら上の
[01:57:38.960] 2人200とか与えるもんこのパーテ自
[01:57:41.199] 起こった時に物の子供とか助け
[01:57:45.159] てる初めてのそういうことならんようにし
[01:57:48.560] た方がええよなあまそうだねストーリーは
[01:57:51.360] あんまり
[01:57:52.679] 俺もちょっと前回もなんかちょっとね
[01:57:55.440] ストーリーあんまり飛ばし飛ばしっていう
[01:57:57.440] かなんか感じだったのよあれ俺もなんかね
[01:58:01.320] 結抜けてるとこあるからちょっとしっかり
[01:58:02.960] 楽しんでいきたい特にあのなんだっけ
[01:58:05.800] あそこあの
[01:58:07.199] さ戻らずの塔あった
[01:58:10.119] じゃんはいはいよオありがと疲れちゃえ
[01:58:15.040] これストーリー結構
[01:58:17.280] 面白い展
[01:58:24.239] これサルバ終わったらきつい
[01:58:26.480] なこれサルバ終わったらきついねぶ育っ
[01:58:29.639] ちゃってる
[01:58:30.760] こいつこのこいつを準に進んじゃうと
[01:58:34.520] ダンジョンの中とかでパーティ
[01:58:37.150] [音楽]
[01:58:39.400] がりマジででしょ
[01:58:42.830] [音楽]
[01:58:52.679] 来た来た来た来
[01:58:54.880] たここなんです今日はねラストハルマゲ
[01:58:58.119] ドンていうゲームやってます
[01:59:02.280] よあやばい強
[01:59:05.040] そうこれBGM聞いてこりん
[01:59:08.199] じゃんわ懐いこの気持ち悪いやつなんだっ
[01:59:11.040] け
[01:59:12.920] 名前おやみボよし
[01:59:17.570] [音楽]
[01:59:19.840] よしマットってなんだろ
[01:59:22.610] [音楽]
[01:59:27.960] 髪型を昔に
[01:59:31.760] 戻せよセタ
[01:59:35.159] 戻せ今は
[01:59:37.330] [音楽]
[01:59:40.520] やるは早く髪型戻し
[01:59:46.239] なさいなんかかっこけ
[01:59:50.119] てるまブルは
[01:59:54.760] 髪型
[01:59:56.920] 戻せ
[01:59:58.800] ブルはセンター
[02:00:02.920] わけ今はなんだかおしゃれ
[02:00:06.370] [音楽]
[02:00:07.639] きり戻髪型戻し
[02:00:13.360] なさいマジで戻せ
[02:00:16.560] あいつなんかおしゃれで通ってるのが
[02:00:19.079] ちょっと僕は僕はむかつくのでリだな
[02:00:24.000] これえっとええっとなんだっけこいつは強
[02:00:28.040] そうなんで真剣に行き
[02:00:30.599] ましょう
[02:00:32.560] ワックスミノとかがもうジャラスとか
[02:00:36.960] 覚えマール
[02:00:38.960] 44マール
[02:00:41.280] 44ファントム
[02:00:44.360] ファント
[02:00:46.560] 殴りたい
[02:00:49.930] [音楽]
[02:00:52.280] デカデカてんだっけごめんごめんデカて何
[02:00:55.320] だっけデカてんだっけ忘れた沈黙ねオそう
[02:01:02.199] せっかくこれそうだねあのあれしてもらっ
[02:01:03.800] てに棒読みちっちゃかっ
[02:01:06.190] [音楽]
[02:01:09.000] たいやこの全体攻撃マジ強えそう
[02:01:13.119] だだ
[02:01:17.440] まあすいませんすません
[02:01:22.440] マーブルマールあなんか
[02:01:26.760] 8613マーブルはマーブルがマーブルあ
[02:01:31.480] 進化してんじゃんほらエロくなくなっ
[02:01:33.880] ちゃったなんかマーブルはマーブルは
[02:01:38.480] マーブルはデカ8613マーブルは
[02:01:42.639] でか
[02:01:44.280] あの神戸の時
[02:01:46.639] にこれハリボテから聞いたんだけどあいつ
[02:01:49.960] ら一緒にセント行ったんだよセト行た帰っ
[02:01:54.480] てくるじゃんあちょお疲れてセトからやら
[02:01:57.320] 帰ってきしてけてくださいゲ何がとは言わ
[02:02:02.920] ねえけどあいつでかかったぞ木かと思た
[02:02:08.030] [音楽]
[02:02:09.960] わ大木だったらしい何がとは言わけど笑笑
[02:02:15.920] まビッグクマ
[02:02:18.679] ブル笑笑なんかあの笑笑なんかあのあれ
[02:02:23.639] らしいでかすぎてでかすぎて戦闘の水全部
[02:02:27.040] 抜けた
[02:02:28.159] らしい全部
[02:02:30.079] バ抜けたらしいでかすぎてマジ
[02:02:34.159] でこれ
[02:02:36.119] ガチこれガチ
[02:02:38.480] ですのが全部抜けあ全部抜けたらしい
[02:02:41.790] [音楽]
[02:02:44.840] うん栄養妨害のでかさきすぎる
[02:02:49.560] 笑王
[02:02:54.079] 絶滅聞所ってか馬鹿
[02:02:57.840] ろダブルナイクなんか夏になるとセミ
[02:03:00.880] 止まるらしいよっ
[02:03:03.480] てなんか夏になるとセミが止まるらしい
[02:03:06.119] 言ってたわなんかみんみんつって戦闘入る
[02:03:08.280] 時に注意されんかったんかな笑笑なお本人
[02:03:13.000] も否定しないんだっそうそうそうそうこれ
[02:03:15.639] はこれはどんな樹液かなどんな樹液なん
[02:03:20.040] でしょうか抜けそうですけど大丈夫ど甘い
[02:03:23.079] 蜜が出てんのかな甘いがそこで泣くとさ
[02:03:26.760] うるさいだろう
[02:03:29.000] [音楽]
[02:03:31.800] ねし
[02:03:33.360] らしいこれ本当言てたでしかもしかもこれ
[02:03:36.760] に関してはあいつ定しないからねやめやと
[02:03:40.000] 言うけどそんなことないよみたいなない
[02:03:43.920] ガチだからやっそこだけはもう自信を持っ
[02:03:46.880] て
[02:03:51.920] おグルポやグルポやしや笑あり
[02:03:57.400] マーブルちゃんだグルポお疲れえレイド
[02:04:01.040] センキューありがとうそかもう配信やっ
[02:04:04.040] てんのかハリボテいいですねハリボテいい
[02:04:06.599] です魔族の者たお疲れ疲れグルポお
[02:04:14.480] 疲れ今はあのマーブルのちんちんがでか
[02:04:17.920] いって
[02:04:19.079] 茶顔マーブル許さマジでやばいらしい本当
[02:04:27.159] に
[02:04:29.060] [音楽]
[02:04:33.280] やあさっきのダンジョンどうしよっか
[02:04:37.199] なでかいねでかいよセミ止まるって言って
[02:04:42.360] たもんなんか夏にな
[02:04:44.860] [音楽]
[02:04:48.199] とデミとかカブト虫止まるらしい
[02:04:52.599] 夏になると
[02:04:55.320] ねどうすっかなさっきのダンジョン行き
[02:04:59.000] たいんだけどちょっとこれもうもう
[02:05:01.679] そろそろ日付まだまだ変わんねえか行ける
[02:05:04.199] かどうすっかな
[02:05:06.119] じゃんどうしようこれさっきダンジョン
[02:05:08.920] 行くかこれこのパーティーで超えれてば
[02:05:12.079] 超えれん
[02:05:16.000] 棒みてによってちっちゃいと甘総合レベル
[02:05:22.199] 5だミノダルス見てミノタウルス進化する
[02:05:24.159] よ見てて進化する
[02:05:26.440] よほら進化した可愛い服抜いただけじゃん
[02:05:32.639] 前の方が強そうだったしレベル5でわ1回
[02:05:36.400] 進化すんの
[02:05:38.199] かこれさここ行けるか
[02:05:42.239] なったかな敵あめちゃくちゃ寒そうだっ
[02:05:47.599] てみたいなんついてるんかな
[02:05:51.760] いいこれ最初からやり直しそう最初から
[02:05:54.199] やり直してる
[02:05:57.780] [音楽]
[02:06:01.079] よこの戦闘BGMの操作曲さ
[02:06:06.510] [音楽]
[02:06:07.880] うん魔法マジ強い
[02:06:14.190] [音楽]
[02:06:17.360] わ1ループで1分ぴったりになるからプし
[02:06:21.239] やそうなんだマットうざいなマット機械
[02:06:25.559] つけてるハボみたいなやつ何腕に機械つけ
[02:06:29.810] [音楽]
[02:06:31.199] てる機械つけ
[02:06:33.719] てあああ敵分かんないも見てなかっ
[02:06:38.079] た敵にいたやつごめんわかんない見て
[02:06:40.880] なかったマットって何だっけ発狂発狂って
[02:06:44.520] どういう状態なんだろう
[02:06:52.040] 発狂発狂ってどういう状態なんだっけ1分
[02:06:54.800] ループカー参考に
[02:06:57.010] [音楽]
[02:07:01.840] なる魔法育てたいなどうすっか
[02:07:06.520] な今日さ1時までこれさストーリー進めて
[02:07:09.559] 1時間さがっつりレベル上げしていい次楽
[02:07:12.239] にしたいから
[02:07:15.599] 俺明日もやるからちゃろからもうこの
[02:07:19.599] ゲーム終わんねから
[02:07:26.040] 明このゲームはなんか別にそんななんか
[02:07:29.679] テンション持つかなとか
[02:07:37.480] じゃしかもしかもここめっちゃ金
[02:07:40.760] たまるこれななんだっ
[02:07:44.800] けあるけど分でってるプラ50秒あるかも
[02:07:53.639] 腕に機械つけて
[02:07:57.079] カボいやでも強いな敵やっぱここまだ早え
[02:08:00.480] かなうんうんセブはにしようやこ強え敵が
[02:08:06.639] すっか
[02:08:11.960] なただまこ魔法がバカ強えわマジ
[02:08:16.400] [音楽]
[02:08:18.520] で魔法ばっか使ってると今攻撃
[02:08:21.960] からそれもえもなんだよね魔法ばか使っ
[02:08:24.800] てると魔法しか上がんなくなっちゃうから
[02:08:26.040] ね
[02:08:29.800] やっ覚えてよかったし魔法やばい
[02:08:37.460] [音楽]
[02:08:40.599] あめっちゃ強くないこの
[02:08:43.400] 全体全部184
[02:08:46.480] だん新しい魔法たやっぱ魔法使ってると
[02:08:49.320] 魔法覚えるねやっぱねレベル8じゃん前回
[02:08:53.239] な魔法なんか1回も使ってかたもんね
[02:08:56.040] やっぱやり方によって本当全然変わるね
[02:08:58.159] これ1回帰ろお1回
[02:09:01.599] 帰る前回はノ筋ムーブで苦戦してたから
[02:09:05.480] そうだ
[02:09:06.360] ねみんな服てなさすぎんかあコプ覚え
[02:09:12.119] て接近攻撃ああマルタス
[02:09:17.280] こんばんはそのなんだろうな最近こうマロ
[02:09:20.800] タスとか
[02:09:22.599] あのロタスもそうだしままチとおとかねね
[02:09:29.719] 最近来てくれてくれた人に毎回このゲーム
[02:09:33.440] の説明をして毎回このゲームの洗脳を試み
[02:09:37.400] るっていうのがちょっと心が痛くなってき
[02:09:39.180] [音楽]
[02:09:40.280] た心が痛くなってきたよ
[02:09:43.239] みんな脳洗脳してるんです今このゲーム今
[02:09:46.920] 今日やってるゲームねあのPCエ逃てとう
[02:09:52.320] あのねあのねPCエンジのラスト
[02:09:54.960] ハルマゲドンていうゲームを今日やってる
[02:09:56.400] んですよからあのやってるんですけどこれ
[02:10:00.440] ね今から4ヶ月5ヶ月前にやったのこの
[02:10:03.520] ゲームをだからバグでねBGMはこの前
[02:10:06.119] 怖いにおすめされたわ笑笑まろさんBGM
[02:10:10.679] いいですねこのゲーム進行不能になっ
[02:10:13.639] ちゃったんだよバグでねで今からこれも
[02:10:16.199] なんかみんな続き見たいって前から見て
[02:10:18.360] くれてる人言ってるからあのちょっとなん
[02:10:22.840] の頑張って最初からやろっかって話をし
[02:10:25.840] てるこのね前回初めてこのゲームやった時
[02:10:29.480] もそうだったんだけど
[02:10:31.400] あの最初初見やっぱこのゲームなんかえ
[02:10:36.320] このゲーム大丈夫なのみたいなクソゲー
[02:10:40.000] じゃないみたいな感じの雰囲気なのよたら
[02:10:43.679] 今日は今面白くて久しぶりにこのゲームを
[02:10:46.840] 見れるなるほどねこのゲームをの配信を
[02:10:50.320] 見れる前からいる視聴者はみんなこの
[02:10:53.760] ゲームの配信来て1発目のコメントが
[02:10:56.199] うおおな
[02:10:57.719] のラストあるバド来たみたいなでもあのお
[02:11:03.599] ねことかあのチソピとかはえこのゲーム
[02:11:07.520] 何それをみんなで洗脳してるえこのゲーム
[02:11:11.480] いいよねこのゲームBGMいいよななそう
[02:11:14.480] 思うよなだ笑笑我が魔族の代表者たなあ
[02:11:18.800] おねこのゲームいいよなこのゲームBGM
[02:11:20.920] いいよななお猫なそう思うよなこのゲーム
[02:11:25.480] 最高だよなまろさんいいよねニコニコおは
[02:11:31.079] もうこっちサイおはもうまずBGMを進め
[02:11:35.159] られる
[02:11:36.639] BMM切て
[02:11:42.079] てこれ戦闘BGM良すぎでしょまだ
[02:11:47.880] 逃げれ笑笑
[02:11:50.710] [音楽]
[02:11:52.520] またこさアこさ
[02:11:57.719] こさ普通の戦闘の時は殴って攻撃力
[02:12:02.119] 上げよみな
[02:12:05.520] [音楽]
[02:12:14.360] 怖い怖いよ
[02:12:16.060] [音楽]
[02:12:19.040] ねさん
[02:12:24.199] まだ早いよ
[02:12:26.840] 育まだ早いよまに聞くの早いおおホムって
[02:12:32.320] 何ホって何よ
[02:12:35.239] 笑笑お
[02:12:37.440] ホて
[02:12:38.700] [音楽]
[02:12:46.360] 何かはこっちの人間にった
[02:12:51.400] 笑笑
[02:12:52.620] [音楽]
[02:12:54.400] 笑笑笑
[02:12:56.719] 脳じゃねこれなこれな魔法の効果が
[02:13:05.480] あのダークサイあはあは睡眠解除睡眠解除
[02:13:09.760] よし覚えたあねこれ魔法の効果が全然説明
[02:13:14.119] されないのよだから毎魔法つにあれてん
[02:13:18.239] だっけ
[02:13:21.360] なはマジで一みんなを猫のツイート見て
[02:13:24.559] こいよ
[02:13:27.079] 笑笑そんな時はおけてコメントして
[02:13:31.000] ください覚えなくちゃいけない
[02:13:34.560] [音楽]
[02:13:39.239] のメモの動画載せてた
[02:13:43.440] 笑笑メモし
[02:13:45.690] [音楽]
[02:13:50.040] てじゃねえかいい傾向だ
[02:13:56.400] ねおてないで
[02:13:59.420] [音楽]
[02:14:01.000] ルルル
[02:14:04.400] えチャピチャピチャピてじゃんチソピノイ
[02:14:08.960] はまだ早いか
[02:14:11.159] なまだ早いかチソピノイは脳
[02:14:17.480] い犬にゲー教える手みたい
[02:14:21.910] [音楽]
[02:14:24.199] 魅了不よねピ終わった終わったわ
[02:14:31.480] あいつ魅ねビれてるよね洗脳されてる人
[02:14:37.880] たち怖いめけどBGM好きBGMめっちゃ
[02:14:41.639] いいでしょ俺が頭に残ん
[02:14:43.220] [音楽]
[02:14:45.360] だチソに俺シカトされてる
[02:14:50.740] [音楽]
[02:14:52.679] せなるほど覚えた覚え
[02:14:57.800] たがさん
[02:14:59.810] [音楽]
[02:15:10.079] ありが怖いねこれさポイズンだけは
[02:15:13.159] アイテム作るしかないかも
[02:15:14.920] ねポイズンだけはちょっと進行不になっ
[02:15:18.079] ちゃうから
[02:15:21.119] 思うんですがミクリアうんうんそれともき
[02:15:23.840] あさんこんばんいやこれミクリアなのよ
[02:15:26.000] ミクリアでバグで進めなくなっちゃって
[02:15:28.040] もう1回初めからやるはめになりました
[02:15:30.679] 初めからやってますでもうちのリスナー大
[02:15:33.520] 歓期なん
[02:15:35.870] [音楽]
[02:15:37.719] でうんアイテム作成しよっかはい神
[02:15:41.559] アイテム覚えなキースて誰が覚えなっけ
[02:15:47.559] あらヒーペア笑笑ヒーペア笑笑ヒア笑笑お
[02:15:53.679] 疲れ様ですこの戦闘の時のBGMって
[02:15:57.159] ずっと一緒そうそうずっとこれボスもこれ
[02:16:00.199] わかんないもしかしたらあんのかもしん
[02:16:01.679] ない
[02:16:03.040] けどそこまで進んでないのかも俺が前やっ
[02:16:05.920] た時はね覚えるのか笑笑い普通に曲として
[02:16:09.239] もめちゃくちゃいいもんねあれアイテムっ
[02:16:11.599] て誰が作れんだっけお前か神が沈黙ね脳が
[02:16:16.079] 魅了
[02:16:17.400] ですそうそうそうデカが沈黙そうそう
[02:16:19.920] そうそうそうそう
[02:16:21.440] そうそうそうそうでこれが回復アイテム
[02:16:25.119] ディスポイズを30000円だけど買っ
[02:16:27.760] とく
[02:16:30.440] わちなみに今日始まる前まで普通に
[02:16:33.719] 口ずさむレベルのBGMですうデスポイズ
[02:16:37.800] 買ってねこれさ生き返らせるやつも買っ
[02:16:41.639] ちゃうどれだけ生き返らせるやつっ
[02:16:45.319] てまたこれも
[02:16:47.399] さよく覚えたと思わこの
[02:16:52.439] 大丈夫だよありがとうごめんなな頭痛く
[02:16:55.519] なったよなごめんな
[02:16:58.439] ありがとうぱらせるやつどだっけこれか
[02:17:01.760] スピリットかたけたけえけど買っとくわの
[02:17:05.599] 配信を見ると心がされます回整理して
[02:17:10.840] な怖え先輩じゃねえかよもう大ありがとう
[02:17:15.319] ねみねおやみ
[02:17:17.639] [音楽]
[02:17:19.840] ありがとう
[02:17:22.160] え回復だっけもいいよ寝ろよ寝ろもう
[02:17:27.439] 分かったから無理すんな寝ろよ回復寝て
[02:17:31.960] くれあ覚えてるは回復
[02:17:36.920] 怖い怖いんだ
[02:17:39.299] [音楽]
[02:17:41.960] ねいてか
[02:17:46.000] にえないらしいああそうなん
[02:17:49.840] だまこれで行くしかねえなでもな日付
[02:17:53.240] 変わるまでにこクリしてまろさんお話が
[02:17:55.760] ありますニコニコにまり魔法一覧見たんだ
[02:17:59.080] けど率をげる法だけで15種類あるんだ
[02:18:02.240] けど
[02:18:04.280] なんが狂ってるがってるあGスネイクね
[02:18:10.439] あいつ強えもん
[02:18:11.760] なありがとうチお
[02:18:14.150] [音楽]
[02:18:16.200] やすみうわこれ朝からやってればよかった
[02:18:19.920] 今日
[02:18:25.200] おやおやみおやああ泣いちゃったはい
[02:18:29.160] じゃあ今度はマロタスの時間か
[02:18:33.080] なマロタス
[02:18:35.439] さこのゲーム敵と戦う時にね見て欲しいん
[02:18:39.160] だけど敵と戦う時にちょっと待敵戦う
[02:18:43.080] ロックオンお見て獲物がいたぜって出んの
[02:18:45.960] 良く
[02:18:47.080] ないタBGMいいですよねニコニコりそれ
[02:18:53.040] は思ったでしょ質あるよ
[02:18:58.370] [音楽]
[02:19:00.080] 君やいよねこれさホムさちゃうねんなどう
[02:19:06.960] すっ
[02:19:08.519] か魔法は育て
[02:19:12.559] たいあきつくなったらやめて
[02:19:16.399] なごめんなネタだ
[02:19:19.719] から勧誘してる
[02:19:22.599] みたい
[02:19:24.219] [音楽]
[02:19:27.479] 笑笑
[02:19:31.840] 笑笑でもなこのゲーム俺どうしてもクリア
[02:19:34.679] したいから結構このゲーム長いのよ本当に
[02:19:37.599] すごく長くなるのよこのゲームすごく
[02:19:39.679] ボリュームあるからさやめろそれは本当に
[02:19:42.599] ダメ
[02:19:43.280] なだからそのせっかくだからみんなにも
[02:19:46.599] はまってほしいなっっていうのでちょっと
[02:19:47.880] ねなんかあのちょっとだけなつか押し付け
[02:19:52.200] がましくしちゃったでもそれは他の
[02:19:54.560] リスナーもみんなそうだと思うんだよね
[02:19:56.120] このゲームはまるとおもろいもんな本当に
[02:19:58.520] なだからせっかくだから最近来てくれた人
[02:20:01.560] にもさ
[02:20:04.200] こう一応レベル上げもしつつここは新しい
[02:20:07.600] ダンジョンだからダンジョン進めマイナー
[02:20:10.880] だと思うじゃないです
[02:20:13.080] かもネさんやってごて言ってたようにラス
[02:20:17.080] ハゲも強するのかまでもこのゲームプレイ
[02:20:19.160] すんのめちゃくちゃ難しいけどね
[02:20:21.640] PCエンジ揃えなきゃいけない
[02:20:25.640] から注意だファミコン版はマジの別だ
[02:20:29.560] からできないから見たかったんそうそう
[02:20:32.920] これできないから
[02:20:34.280] ねミコンはマジ
[02:20:37.880] で
[02:20:39.690] [音楽]
[02:20:41.240] が
[02:20:45.280] ロラのがやってたんよ
[02:20:50.800] が起きてあのできなくなってしまったって
[02:20:54.399] いうホロライブのだからんだっけなんとか
[02:20:56.560] えなんとかコロネでしょア消えたけどね
[02:21:00.600] そうそうそうなんでかって言うとこの
[02:21:01.920] ゲームマジでやばいシーンがあんのよ
[02:21:04.280] グロいとかじゃなくてグロいとかじゃなく
[02:21:06.280] て放送できないマークが出てくる
[02:21:09.080] んてくれ言われたらしいねあれあれてこ
[02:21:14.439] そうこのゲームだよこのゲームやべえ
[02:21:17.560] 死ぬやばいやばい喋っ死ぬ
[02:21:21.680] そん時の俺のツイートねえかな俺もそん時
[02:21:24.280] そこにうっすら聞いてたからやな予感して
[02:21:27.080] たんだよ
[02:21:28.640] そうそうの
[02:21:31.130] [音楽]
[02:21:33.680] 何かこのゲムめろ言われてしたらねまあれ
[02:21:38.080] は多分YouTubeだとB食らうだろう
[02:21:39.680] ね俺ももしかしたらtwitでB食らえ
[02:21:41.520] そうだからやめたんだやめたっていうか
[02:21:43.760] 画面隠して俺はそん時のツイートないあれ
[02:21:47.319] 結構バったんだよな200ねぐらいついた
[02:21:50.000] んだ
[02:21:52.150] [音楽]
[02:21:53.600] 言れる晴れねえから
[02:21:56.760] なだいぶ前だ
[02:21:59.200] よああどうすっかなこれ1回帰りたい
[02:22:02.240] ゴーレム死んじゃっ
[02:22:05.080] たあれなんだっけ魔界に返
[02:22:09.960] るってさあらせちゃう
[02:22:13.960] からしちゃーかアイテム使ってイ
[02:22:20.720] いや特殊能力あるん魔にるったきたたきた
[02:22:25.760] はい神してからいやカがあれ
[02:22:30.640] 大めっちゃ便利じゃないこれけるのかける
[02:22:33.680] けるただそいつが死んでるとピンウしてし
[02:22:37.520] 何てかわかんねよなピンして
[02:22:42.280] マティ
[02:22:44.040] さす
[02:22:46.960] ありがとうツイ
[02:22:50.560] ツイート見ていい
[02:22:54.310] [音楽]
[02:22:58.960] か
[02:23:00.600] あれちょっと待っ
[02:23:02.110] [音楽]
[02:23:03.960] てちょっと待ってね1回久しぶりにその
[02:23:06.920] ツイート見たい
[02:23:11.280] わまあ見てくださいまろさんニコニコ
[02:23:14.760] にんまりこれ
[02:23:16.760] がこれがそん時のツイートなんですよトス
[02:23:19.920] 効果が裏に似てる呪文の名前なんだっけ
[02:23:23.560] これがそん時のツイートなんだけど見
[02:23:28.399] て
[02:23:30.160] イレーヌこここちょっと待ってここなら誰
[02:23:33.640] でも似合うよごめごめんちょっと
[02:23:36.319] ここちょっとここ画面消すね画面消すね
[02:23:40.160] バンされそうだから1回画面消し
[02:23:43.640] まちょっとねあのあれが来そうなんで
[02:23:46.880] ムービーがここあ来たアウトだったらアウ
[02:23:51.080] トっていうわはいアウト150%アウト
[02:23:55.120] こんなの見せれねえよ私こんなのこれね何
[02:23:58.680] が画面に映ってるかって言うとヒトラーと
[02:24:00.880] 鍵十字がデカデカと映ってんのよこれすに
[02:24:05.040] やばいから本当にあの配信に出しまずいん
[02:24:08.240] すよ見せてるか笑笑あの方が何をなさろう
[02:24:11.680] としていた一瞬見せてるよ例え全もうもう
[02:24:15.800] もう分かるねもう分かるねもう分かるよね
[02:24:18.880] もうアウトだよねこんなんね
[02:24:20.920] こんな
[02:24:22.359] の見せれるわけねえなろバカ野郎もういい
[02:24:25.880] よ然
[02:24:27.319] にやはり無理がありすぎましたこのふざけ
[02:24:31.600] んなよこれは良かったこれ良かったマジ
[02:24:35.040] これ一瞬でも映100%アウトわからない
[02:24:37.960] 5000%アウト人類にも5億アウトです
[02:24:42.240] これるでるYouTubeで見てくれ
[02:24:46.240] みんがんのは絶望である
[02:24:54.720] 悪この人ですこの人ねこの人です
[02:24:59.040] はいこの人とこの人とあのマークが画面
[02:25:02.840] いっぱい
[02:25:03.880] ですだね許せねなこの
[02:25:09.800] ゲームこの人とあのマークが画面コメント
[02:25:12.920] 欄であのの漫画ののああれやるだけ
[02:25:22.120] なお寺のマークもあれコメントマジマジ
[02:25:26.880] マジあの文字出すだけであのコメントあの
[02:25:29.520] ねほんねあの画面に映しちゃいけないもの
[02:25:33.640] が映ってる言ったらわかるかなされ
[02:25:38.240] 次き
[02:25:40.720] ましょうもう
[02:25:43.520] もうもうないとこで今日終にしましょう
[02:25:48.740] [音楽]
[02:25:50.399] になかあきさんこんばんは今日はです
[02:25:54.359] ね京さんはこのゲーム俺がやってた頃見て
[02:25:57.279] たっけラストハルマゲドン初めからやって
[02:25:59.880] ます
[02:26:01.359] また問題の問題策と言っても過言ではない
[02:26:07.359] ねあれ空飛んでても敵当たんのかお
[02:26:12.000] ポイズンうぜえからやめろコメンが静です
[02:26:16.439] ねあパこんばんはパさんこんばんは久し
[02:26:19.279] ぶりなんか
[02:26:24.359] もうだいぶレベル上がって破だけ超レベル
[02:26:26.560] 上がっちゃうんだよ
[02:26:28.399] などうしてもここだけレベル上がっちゃう
[02:26:30.920] ねめて
[02:26:41.319] ますもうそろそろシフト変わるねこれを
[02:26:44.359] 待ってましたあそっかスパ見てくれたそう
[02:26:47.720] 久ぶりでしょこれ
[02:26:50.399] やるから
[02:26:52.880] ななんだけどやっぱ最初このレベル上げ
[02:26:56.080] しんどい
[02:26:57.680] ね
[02:26:59.920] 何何何めちゃくちゃこれ
[02:27:03.800] さレベル上げがやっぱ最初しんどいよねだ
[02:27:08.279] からもう最後の1時間もう超高速でベル
[02:27:10.399] ガってやるわここクリアしたいんだよから
[02:27:13.560] やっぱなみそうおもだからいだろるる人が
[02:27:19.200] みでしょそうなんす
[02:27:22.279] よそうなる
[02:27:24.760] のうちのリスナー来る人来る人がみんな
[02:27:27.680] これおーっ
[02:27:30.600] てみんなの心にもう刺さってるんだ
[02:27:36.110] [音楽]
[02:27:37.479] からいや強いこの
[02:27:45.120] 2人ここできればクリアしてやいたい
[02:27:48.359] なやはり
[02:27:51.359] ゲームだもそうなるよ敵がいたじゃなくて
[02:27:54.319] 獲物がいたぜがいいもあくまでこっちが
[02:27:57.279] 狩られる側じゃなくて軽側だぜっていう
[02:27:59.920] このなんての敵に対するこのあれがいいよ
[02:28:03.880] ねめっちゃ名曲だよなこれ
[02:28:07.960] なメッセージルーム来たわ
[02:28:14.040] あ一向は部屋に入るとこの壁一面に映像が
[02:28:19.000] 映しださあメッセージが聞こえてき
[02:28:22.479] た好奇心の強き者
[02:28:25.720] よお前のそのやしいほどの未知なるものへ
[02:28:29.600] の関心を失ってはならん知識欲が時代を
[02:28:34.479] 気づいてきたこと忘れてはいけ
[02:28:40.520] ない
[02:28:42.120] うんうんあ
[02:28:45.800] また一光が部屋に入るとどう思ったみんな
[02:28:49.319] 今ので
[02:28:50.730] [笑い]
[02:28:52.479] こういうスピリチュアルな聞いてくからな
[02:28:55.560] みんなはどう思ったそういえばあれの日も
[02:28:57.720] きたあれの日だよ今今あれの日でダブ破な
[02:29:03.240] これスピリチュアルなみんなはどう思った
[02:29:06.520] 今のルのガイダンスでも流れるのかと思っ
[02:29:10.279] た
[02:29:11.399] わみんなはどう思った俺は心が現れた今の
[02:29:16.880] でくしゃみでそうだなって思った
[02:29:21.200] わもうそういう風にみんなをあのあれし
[02:29:24.200] てきますか
[02:29:26.560] たそういう風に皆さんをあの洗脳していき
