[00:00:12.960] ういお
[04:57:21.798] ゲやって今日はバラやるっていコンセプト
[04:57:25.958] での企画なんで
[04:57:29.920] えっと最後にこれからバロラントするから
[04:57:33.240] 最後にこの2のー
[04:57:35.480] の最後に今走ってくれた全員の
[04:57:42.480] 全員のUR貼るんで皆さんフォローと次の
[04:57:45.600] 配信のチェック
[04:57:47.760] よろしく素晴らしい8人良かった皆さんを
[04:57:51.600] 誘って本当に良かった素晴らしかったです
[04:57:53.680] ありがとうございまし
[04:57:55.040] たっさて本に良かった素晴らしかった
[04:57:58.320] ありがとうございましたい
[04:58:06.040] りそう
[04:58:10.680] そういうことでねえどうですか皆さんね
[04:58:14.718] そういうことで
[04:58:16.170] [音楽]
[04:58:26.958] ねそん感じ
[04:58:40.558] めちゃくちゃ面白かっちょっと
[04:58:43.558] さこんいやらが
[04:58:53.520] さありがとお疲れ様お疲れ様そしてあの
[04:58:57.320] 走ってくれた8人本当にお疲れ様あの本当
[04:59:00.200] にマジであなたたちを誘ってよかったです
[04:59:02.680] 最高でした全員が全員マジで面白かった最
[04:59:16.400] みいるかないてくれたら嬉しいんだけど者
[04:59:19.958] チームインタビューなんかできたらいいな
[04:59:21.558] と思っんけど
[04:59:39.040] いもっうん配信VCってとこ入ってもらっ
[04:59:42.638] てもしあれだったらさあの照射
[04:59:45.878] インタビューじゃなくて全員いれば
[04:59:47.520] ちょっと1人1人ちょっと一言もらえたら
[04:59:49.200] 嬉しいんだけど配信VCとか入って
[04:59:52.000] もらえると助かりますいる方だけでいいや
[04:59:54.440] いる方だけでいい多分用事があって多分
[04:59:56.240] 抜けちゃってる人もいると思うんでぜひね
[04:59:59.120] お出かけ中オオッ大丈夫だよオオそれは
[05:00:01.480] もう最初から聞いてるからちょ1人1人
[05:00:03.558] 聞いてこうか
[05:00:05.160] なまずさ勝者チームから聞いてこうかな
[05:00:10.360] ちょっと待ってえ賛したいいや素晴らしい
[05:00:15.320] ね1人1人ちょっとこっちから話振ってく
[05:00:17.360] ん
[05:00:18.440] でいや良かったねおもろかっ
[05:00:23.840] たちょっとささみさんから聞いていいです
[05:00:26.718] かあごめん勝者チームじゃねえ
[05:00:30.000] やいいやささみさんから聞こう順番的に
[05:00:33.120] 楽しかったささみさんちょっとマイクオン
[05:00:34.920] にしてもらっていい笑笑パチパチパチ
[05:00:38.200] よければよければマイクオンにして
[05:00:39.480] もらえると
[05:00:41.400] お疲れ様
[05:00:43.000] です
[05:00:44.520] あれちょっと待っ
[05:00:46.958] てあれなんか入ってないねごめんちょっと
[05:00:49.480] 待ってねごめんねあごめんなさいはい
[05:00:53.160] どうぞすいませ
[05:00:55.480] んあなんでこれ流れないのごめ疲れ疲れお
[05:01:00.360] 疲れ様でした
[05:01:02.558] 素晴らしいいやさん良かっためちゃくちゃ
[05:01:06.920] 最初ちゃんとさこうってて本ですかあのね
[05:01:11.718] あのたちゃんがあの最初ボス倒したん
[05:01:15.718] よでもう1個なんかリードしてあやばいか
[05:01:19.120] なと思ったんだけどめ早かったね
[05:01:24.160] あのごめん俺がミュートなってのごめん
[05:01:26.440] ごめんごめんあごめねもしもしごめん
[05:01:30.480] ねあのねあれよそれ
[05:01:33.798] であれ聞こえてるこあ聞こえてますごめん
[05:01:37.000] ねあのね最後の最後残り5分とでボス倒し
[05:01:40.600] たじゃんそうなんですよ素晴らしかった
[05:01:43.200] 本当にありがとう超見せるプレイマジで
[05:01:46.160] 本当にえでこれ買ったんでしょあ買いまし
[05:01:48.878] たややりますもう素晴らしい
[05:01:52.360] ゲムねいやマジでやってほしいこれは皆
[05:01:56.440] さんねちょっとURL貼りますよこれ皆
[05:01:58.558] さんちょっと応援してあげてくださいうち
[05:02:00.558] のレトロゲーのねあのレトロゲーの
[05:02:04.840] リスナーもたくさんちょっといるんで今
[05:02:08.200] ハミさんちょっと本当にそうたくさんね
[05:02:11.160] 飛んできてくださってありがとうござい
[05:02:12.600] ましらしかったありがとう本当にいや素敵
[05:02:15.680] な企画をいいやいやいや本皆さんのおかげ
[05:02:18.080] で本当にもう前半は今のところ前半は最高
[05:02:21.600] ですさあこの後どうなるんでしょうか
[05:02:23.760] わかりませんけどもいや本当にありがとう
[05:02:25.760] ございましたありがとうございましたまた
[05:02:27.760] 何かあったらお声かけさせてくださいはい
[05:02:30.200] ぜひねあの逆も何でもあの僕もことも使っ
[05:02:32.280] ていただいて構わないんであ是非よろしく
[05:02:35.040] お願いしますありがとうございましたお
[05:02:37.520] 疲れ様ありがとう疲れ様
[05:02:51.360] 素晴らしいちょっといいか
[05:03:02.200] ミなっ
[05:03:04.440] てごめ俺がっ
[05:03:07.160] てるお疲れ様ですいやお疲れ様最高クブ
[05:03:13.160] さんねあのあなた悔しいと思ってるでしょ
[05:03:17.000] いやめっちゃ悔しくて本当僕今あの実は裏
[05:03:20.320] で泣いてましたね
[05:03:21.920] 僕めちゃそう思うじゃんそう思うじゃん
[05:03:25.840] はいバカおもろかったっすよバカ
[05:03:28.878] おもろかったあのキーマの設定をなんか
[05:03:31.480] あのバルランテ動きが明らかに良くなった
[05:03:34.958] んだよねわキマと女wasdで言ってる
[05:03:39.440] みたい本あれないとクリックでクリックで
[05:03:43.638] ロックマスターバカ笑いましたマジで
[05:03:46.200] 面白かったすよ笑笑多分ねくさんとまさ
[05:03:50.080] さんもそうだけどオックスさんとかこ出て
[05:03:52.718] くるねよさんとかししちゃんとかま
[05:03:55.958] あんまり普段ね絡まないと言えどあのま
[05:03:58.840] 近くにはいるんすよ多分みんなうちの
[05:04:01.000] リスナーとかもう名前は知てるなとか多分
[05:04:03.520] くさんとかちょっと本遠いとこにいるとい
[05:04:06.200] か俺知ってるけどだからそこでなんかて
[05:04:10.120] くれ本当にかったなと思います本にさんの
[05:04:12.680] 面白さねささんもそうだけどあのこんな
[05:04:15.400] 面白い配信者いるんだなっていうのが多分
[05:04:16.920] みな分かったと思うんでいやめっちゃ
[05:04:19.120] 嬉しいめちゃくちゃめちゃくちゃみんな
[05:04:22.280] 笑ってたよ本当
[05:04:23.510] [笑い]
[05:04:26.558] にウッドマン選んだじゃん最後あそうすね
[05:04:29.760] ウッマン理由がなんか僕と一緒の体型だ
[05:04:33.718] からとってめっちゃ笑いました何その
[05:04:36.798] 理由てるっ
[05:04:39.920] 最初からあいつやっとけばと思ってもう
[05:04:42.920] まあねちょっと1時間ってのがちょっと
[05:04:44.798] 短かったよねそうもうちょっと面白すぎ
[05:04:48.320] ますよこの企画良かった良かった本当に
[05:04:50.798] これちょっとまたなんかやりたいんで是非
[05:04:53.040] ねそん時はまた声かけさせてもらえればな
[05:04:56.040] といやもうぜひお願いしますもこんな
[05:04:59.080] 面白い企参かった良かった本当にねあの声
[05:05:02.600] かけて本当に良かったと思いました
[05:05:03.760] ありがとうございましたありがとうござ
[05:05:05.240] またぜひよろしくお願いしますはい
[05:05:06.760] ありがとうございますあちなみに僕もロマ
[05:05:08.958] 買いましたこれ同じやちょっとちょっと
[05:05:11.160] ちょっとやってくださいよもう泣きながら
[05:05:13.920] 買いまし
[05:05:15.040] た速攻で速攻でコンビニ走りましたから
[05:05:19.360] 最高これまたちょっと言ありこれで古さん
[05:05:22.558] のチャンネルですよかったら皆さん
[05:05:24.160] フォローしてくださいはいありがとう
[05:05:25.760] ございます皆さんありがとうございお疲れ
[05:05:27.200] またありまたちょっとよろしくお願いし
[05:05:29.120] ますはいお願いしますはいお疲れ様でした
[05:05:31.320] ありがとうああの本当もチームの皆さん
[05:05:33.600] あのめっちゃ楽しかったですありがとう
[05:05:35.240] ございます素晴らしいチムして
[05:05:39.760] 最高でしたはいありがとうございまし
[05:05:42.440] ありがとう
[05:05:45.280] らしい素晴らしいなおいお疲れ様
[05:05:48.680] 素晴らしくねえか
[05:05:50.200] な次
[05:05:52.280] えオックスさんマいいすかよおくさん
[05:05:57.558] ちょっと一言いただいていいです
[05:05:59.718] かラムネちゃんはちょっと別の用事があっ
[05:06:02.200] てあれかなどうもどうはいどお疲れ様でし
[05:06:04.680] たお疲れ様いや素晴らしいですよらしい
[05:06:08.160] です
[05:06:09.920] 間に合ったんじゃないかなずっと言ってた
[05:06:11.878] よシール貼ってる場合ちゃうぞてシールが
[05:06:15.120] なかったらちょっともう倒たかもなシール
[05:06:19.920] がなかったいやでもね良かった
[05:06:21.558] めちゃくちゃ面白かったです本当にだって
[05:06:24.958] ねちゃんと初見でしょ初見初見すごいよく
[05:06:28.558] 粘ったっすよだって速攻一ボス倒して1
[05:06:31.878] ボス倒してやっぱ盛り上がってましたしね
[05:06:34.840] もう追いつくしかないと思ったからだいぶ
[05:06:36.718] 焦っていやでもぱ焦よね
[05:06:40.320] そうそうそう本当でもねすごい面白かった
[05:06:43.400] 良かった
[05:06:44.440] なウッドマン倒したかったななあねまあね
[05:06:48.878] 是非よかったらリベンジとかしてくれたら
[05:06:50.840] も嬉しいと思うんでもちうんまたシール
[05:06:53.120] めちゃめちゃ余ってるんでねも全然張り
[05:06:56.240] 切れてないんだよなんないい
[05:06:58.480] や是非ねま吉尾さんこの後ね
[05:07:02.240] あの今度我々のえレトロゲー界隈による
[05:07:06.120] バロラントの解説に入ってもらうのではい
[05:07:09.520] よろしくお願いしますシーさないでねり
[05:07:11.798] 頑張れる限り頑張れぜひぜひぜひ
[05:07:15.320] ありがとうございますじゃまたちょっと第
[05:07:17.040] 2回第3回とやりたいと思ってるんで
[05:07:18.680] よかったらまた声てください逆もしかりで
[05:07:21.240] 俺のことも全然使ってくれて構わないんで
[05:07:23.558] ぜひいや本当今回出てくれ当ありがとう
[05:07:25.680] 最高でしたありお疲れ様またちょっと6時
[05:07:28.520] ぐらいになったら声かけます5時か5時だ
[05:07:30.878] 5時なったら声かけんでありがとござはい
[05:07:32.638] 了解ですはいお疲れ様はいじゃ次はえ
[05:07:40.000] えぐちゃん行けます
[05:07:43.280] か落ちからずっと面白かっごめんちょっと
[05:07:46.120] 待ってはいちちゃん行けるはいえチマ
[05:07:49.760] ゲームティアさんサブスクライバーの
[05:07:51.520] ぐしぐし
[05:07:54.120] です出た出た出た力でねじ伏せてくやつね
[05:07:59.160] 誰も聞いとらんねんそうなんすよティア
[05:08:02.240] さんなんで本当にいつもありがとうざ本当
[05:08:04.878] にいいいえこちらこそいやでも本当今日
[05:08:06.638] ありがとうね出てくれていや本当に
[05:08:08.320] 楽しかった
[05:08:11.760] たまたまなんだけど
[05:08:13.958] ぐちゃんと
[05:08:16.920] あのあのくさんが当たったのが面白すぎた
[05:08:21.200] いや本当に何さん今回
[05:08:24.240] 初めて上げましてでどんな方かっていう
[05:08:27.680] ところこの企画まで見てなかったのであの
[05:08:30.920] 画面を見てびっくりしたあのデ3
[05:08:34.798] 人画
[05:08:38.920] [笑い]
[05:08:43.360] でも良かったわいや全部の対決で非もう
[05:08:47.718] あれよしちゃんもうまかったよボス倒した
[05:08:50.160] しねいやもうマリオ1の2で止まっちゃう
[05:08:52.638] ような雑魚人間だったんであのまさか1
[05:08:55.600] めちゃくちゃ本当盛り上げてくれて
[05:08:58.360] 面白かったわクブさんのこともう1人のデ
[05:09:01.760] ブって言っためっちゃ受けたわ何もう1人
[05:09:04.400] のデブっていやだ名前にデブって入ってる
[05:09:07.798] からっていんだろ
[05:09:10.080] いや本当でもねナイスですよそのいじり方
[05:09:13.120] ナイス本当に面白かったマジで最高でした
[05:09:15.600] 笑いや良かったあの馬はえ300円増え
[05:09:19.120] まし
[05:09:20.760] たうわやった良かったじゃんお金増えた
[05:09:24.680] 30000円買ったんだおかた俺は良かっ
[05:09:27.600] たよかったよかった良かったです間に合っ
[05:09:29.360] てよかったいや良かったですすいませ
[05:09:31.320] ありがとうございましたじゃちょっとね
[05:09:33.080] またあの何かあったら声かけさせてもらう
[05:09:35.120] んではいよったあの今度はデートお願い
[05:09:38.520] デブデートデー配信しようなデート休憩
[05:09:42.400] ばっかのすぐベチるやつすありがとう
[05:09:46.600] ございますありがとうまた声かけます
[05:09:48.638] ありがとうお疲れ様素晴らしかった
[05:09:51.600] ですいや素晴らしいですねじゃちょっと次
[05:09:56.120] はパイポさん行け
[05:09:58.480] ますパイポさん行けますか様はいお疲れお
[05:10:02.080] 疲れ様ですパイ今日本ありがとうねこちら
[05:10:05.160] こそありがとうざねみが思ったよ
[05:10:09.920] おもろていやいやいやめっちゃおもろかっ
[05:10:13.360] たで周りがもうすごい人ばかやからもう汗
[05:10:17.760] すごいちゃねいや本当だってパボさん
[05:10:20.718] なんてさ今回なんか僕初心初見何ね初対面
[05:10:24.400] なのに出てくれてそうですねめちゃくちゃ
[05:10:27.080] おもろかったよありがとうござい
[05:10:29.320] とりあえず出てくる敵全員に誰やねん急出
[05:10:32.958] てくるから
[05:10:35.080] で分かるんだ敵に対して誰やね分かるんだ
[05:10:37.878] けどぶら下がってるトに向かって誰やねん
[05:10:41.120] て
[05:10:42.958] おったと思ったらもう1回無物に対しても
[05:10:46.360] 言うんだと思って最高に面白かったわ出て
[05:10:50.760] くれて本当に良かったいやだから今回もだ
[05:10:52.798] からこうねあのパイポさんのことたくさん
[05:10:55.920] みんな知ってくれて面白いなって言ってた
[05:10:57.798] から本当僕も良かったなと思いましたい
[05:11:00.360] いやいやいやちありがとうござました
[05:11:02.638] ちょっとまたなんか声かけさせてもらうと
[05:11:05.520] 思うんでそ時は是非よろしくお願いします
[05:11:09.440] 逆もしかりで僕も何でもやりますんであ
[05:11:12.798] ぜひぜひまたそさせていただきますぜひ
[05:11:14.958] よろしくお願いしますよかった最高でした
[05:11:17.360] ありがとうお疲れ様ありがとうね面白かっ
[05:11:19.440] たですありがとうはいあお願いしますお
[05:11:21.878] 疲れ様
[05:11:24.040] ありがとう素晴らしいねじゃ最後ちょっと
[05:11:27.040] さがさん行きますかやったよねはいさが
[05:11:31.000] さんお疲れ様ですお疲れ様でしたなんなん
[05:11:34.558] 持ってくやん全部いや本当にめっちゃ
[05:11:38.480] うめえよ
[05:11:39.958] 何子供の時やってただけでしょそうなんで
[05:11:43.680] あんできんのよ普通にねちゃんと
[05:11:45.760] ファミコンで確かやったこと1人でだって
[05:11:48.840] 5ボスぐらい言ってたでしょえぐいありす
[05:11:54.360] ああのコスプレ最高いやなもうありがたい
[05:11:58.878] こういうことしてくれるとやぱありがたい
[05:12:00.240] よね自分のイベイベントだからねなんか
[05:12:02.120] いやありがとうございます大変だった
[05:12:03.400] だろうに本当ありがとうありがとうござい
[05:12:05.798] ます本当によ本解もお疲れ様でしたすごい
[05:12:08.440] よだってシオックスさんとあの何の
[05:12:10.878] 打ち合わせもしてないのに2人ともあの
[05:12:13.160] カメラつけたら2人ともあれになってんの
[05:12:15.638] やばすぎでしょしかもちょうどね反対反対
[05:12:18.718] メトル
[05:12:21.040] とマジで俺だってマジで俺なんかあれかと
[05:12:24.440] 思ったもんあのなん打ちしたと思った
[05:12:27.878] 打ち当てしたと思ったロックも始まったん
[05:12:30.160] かなと思ったわうんとめちゃくちゃ
[05:12:32.638] 面白かったっすよいやありがとうござい
[05:12:34.920] ます本当にいや本当良かったいや本当出て
[05:12:38.240] もらってよかったないやこちらこそ本当
[05:12:40.280] 出させていただいて本当めちゃくちゃ
[05:12:41.680] 楽しかったですよ当いやだからねこの後ね
[05:12:44.080] あのレトロ会話がやるんすよあのバランと
[05:12:47.360] うん震えてるよハリボテがえやべえ
[05:12:50.680] これこれやばいよって今急いでコスプレし
[05:12:54.360] てるやつがいいじゃない今急いで顔塗って
[05:12:58.200] やってっかもしんねえないるんじゃない
[05:13:00.600] やっぱ2番戦じたけどな今からいや本当
[05:13:04.160] 良かったこれまたちょっと声かけ出せて
[05:13:06.440] くださいよぜひぜひよろしくお願いします
[05:13:08.280] よます僕も使ってくださいぜひ使って
[05:13:11.000] くださいいやありがとう最高のイベントに
[05:13:12.558] なました本当ありがとうねはいありがとう
[05:13:14.000] ござ疲れ疲れ様
[05:13:18.080] ありがと待ってくれよ
[05:13:20.558] と待ってくれよ
[05:13:23.440] なこれなんすよ
[05:13:26.638] パパパこれなんすよちょもう1回全員の
[05:13:29.160] URL貼るから全員ちょっとチェックして
[05:13:34.040] ください
[05:13:36.160] らしこんなおもろいのの疲れた
[05:13:40.360] パチパチパチこの後はプレッシャーだよね
[05:13:44.200] この後マジプレッシャーだよ
[05:13:46.680] ね楽しかったな全VCがあるおもろかった
[05:13:52.680] 笑笑レトロ大丈夫かなあ皆さんもしもし
[05:13:57.920] はい
[05:13:59.240] はいどうもお疲れ様ですお疲れ様今日はね
[05:14:04.120] 皆
[05:14:05.798] さんてくれ
[05:14:09.280] ございます声乗ってる声乗ってるの乗声
[05:14:13.718] 乗ってるでしょ声乗ってでしょあ乗ってる
[05:14:16.440] あのさじゃ見ててくれたかな来たよあの
[05:14:21.760] とんでもね面白かったからお前らマジで
[05:14:25.200] 頼むぞこっからレトロゲーマーがあれし
[05:14:29.200] なきゃいけねえから
[05:14:31.000] さあれねあれそうそうそうそうそうなん
[05:14:34.200] ですちょっとだも期待してますんで本当に
[05:14:36.920] 皆さんありがとうございます出てくれてり
[05:14:38.760] ます頑張りますまこの後の流れとしては
[05:14:41.400] とりあえずま5時からやろうかなと思って
[05:14:43.400] んだけどあと10分ぐらいでまチームAB
[05:14:46.558] でとりあえずあのVCに入ってもらってで
[05:14:49.760] 俺とよおさんの解説はあのちょっとあの別
[05:14:53.080] のところでやってますんでで俺がたまに
[05:14:54.798] マイクミュートでみんなの声聞きにそっち
[05:14:56.638] 入るんでそれは気にせずやってもらえれば
[05:14:58.718] な
[05:14:59.840] とはいはい了解ですオですか討
[05:15:05.480] をります祈ります
[05:15:10.040] 頑張れ張はい頑張りましょ疲れ様お疲れ様
[05:15:13.000] 頑張れ疲れ様これから疲れてもらうお疲れ
[05:15:16.360] 様でしたはいお疲れ様でしたお疲れ様でし
[05:15:18.878] たうちょまだ始まる時声かけますはい
[05:15:24.200] そんな感じですねいや素晴らしいちょっと
[05:15:27.240] 待ってえっととりあえず5時から始めるん
[05:15:29.160] だけどごめんちょおしっこ行ってきていい
[05:15:31.400] おしっこ行ってきていいごめんおしっこ
[05:15:33.280] 行ってくるねわりめっちゃもう漏れるわ
[05:15:37.040] ここ行っとかんとマジでちょ
[05:15:39.840] いや最高のイベントおもろい
[05:15:44.840] なあ今の牛行って行っと
[05:15:48.280] いれ行って
[05:15:52.120] こい一旦休憩して
[05:15:54.730] [音楽]
[05:16:05.638] ください頑
[05:16:09.330] [音楽]
[05:16:18.120] も
[05:16:56.680] いやいいっす
[05:16:58.360] ねいいイベントですねいや良かった良かっ
[05:17:02.718] ただろなままだまだ後半戦残ってますけど
[05:17:06.160] もはい神
[05:17:10.878] いや良かったねナイスクリップですえっと
[05:17:15.240] 50分かえっとじゃあそろそろあれか
[05:17:21.120] なよしおさん入れますいるかなさんいるか
[05:17:26.520] ないや本当ありがとう出てくれてね強かっ
[05:17:30.760] たあおさんねお疲れお疲れす引き続き
[05:17:36.440] よろしくお願いします願します良かったな
[05:17:40.200] おもろかったなマジ
[05:17:42.280] でこっからねちょっとあのそうね我々も
[05:17:46.920] 負けてられないんであのねレトロゲーマ
[05:17:51.040] どんなんやと確かすごい楽しみやっぱ
[05:17:56.000] やっぱりちょっとねうんちょっともう
[05:17:58.480] ちょっとみんな震えてると思うんだ
[05:18:01.320] けど震えてると思うんだけどまでも純粋に
[05:18:04.600] ね楽しんでもらえればそうでございます
[05:18:06.480] そうでございますた多分今ねワタがねあの
[05:18:11.760] 後ろであのなんだカスタムとかアーダとか
[05:18:14.080] やってると思うんだあうん
[05:18:18.080] ビ運営のね君ねあよしさんあれだよしさん
[05:18:22.558] あれあれあのゲストスターにしようあオ
[05:18:25.360] オオそうだそうだごめん忘れてたゲスト
[05:18:27.958] スターだっ
[05:18:32.520] たよおちゃんショック受けてるって
[05:18:34.920] ショック受ける
[05:18:36.120] だろなんで俺も勝ったよあそうだよ勝った
[05:18:40.080] よねロックマン勝ったよこれゲストスター
[05:18:44.120] ゲストスターにしますよとはいゲスト
[05:18:46.280] スター送りまし
[05:18:50.680] たしかテンション下がってる
[05:18:53.760] 笑笑笑よしさんでもめちゃくちゃ頑張っ
[05:18:56.240] とった
[05:18:57.760] や行けたんやとあのまま行けば行けたんや
[05:19:00.920] シールってなかったら勝った
[05:19:05.440] なやでもこはやっぱり
[05:19:09.480] まそうだよねあるからそしたらうん俺らは
[05:19:15.840] さんおもろかった笑笑どうすか
[05:19:19.120] えっと
[05:19:20.798] チーム要はこれもうゲストスター入って
[05:19:23.840] もらえればうん入あメ入ってないカメラ
[05:19:29.120] 入ってないね連絡準備できたら画面共有け
[05:19:33.080] ますはいちょっと待ってね
[05:19:39.558] 声ダブたダブってるうん声今ダブってる
[05:19:42.120] ちょっと待っ
[05:19:45.680] ておいであれワルさこれどうするんやっ
[05:19:50.600] たっけあけたあけたけた頼りになるです
[05:19:57.040] ね
[05:19:58.340] [音楽]
[05:20:00.400] えっとラマ
[05:20:05.040] みさこちあんやねんこれなんで俺2人に
[05:20:07.878] なっんじゃ
[05:20:15.160] のちょっと待っ
[05:20:19.160] て
[05:20:21.680] あれちょっと待って
[05:20:24.790] [笑い]
[05:20:28.280] くださいこれをちょっとコピーして持っ
[05:20:30.160] てきます
[05:20:31.680] よべ俺もあれにしないとべ俺もあれにし
[05:20:35.840] ねえとなグリーバッ抜かないと
[05:20:39.080] そっかそれもあんの
[05:20:41.680] かはい笑笑ちょっと待ってねグリーン
[05:20:45.440] バック向きますから
[05:20:47.120] ねよしおちゃん反転できるんけできる
[05:20:51.320] よちょっと待って1個ずつやっていく
[05:20:54.638] からきよし
[05:20:58.400] おさんよしおさん
[05:21:02.080] のしんあれどうなってんのこれ
[05:21:09.680] 初めましての人初めましてよと申します今
[05:21:11.920] ねさんが色々ゲストスタ設定中なんで僕が
[05:21:14.600] ペラペラ喋ろうと思いますごめんね
[05:21:16.120] ちょっとごめんね遊びに来てくれた人ね
[05:21:18.878] ありがとうございました遊びに来てくれて
[05:21:20.840] ない人も今度遊びに
[05:21:25.080] ください走た後ロランこれから説させてい
[05:21:31.798] ますよ150枚ぐらいったことある1回
[05:21:35.240] ドンキーコング3か
[05:21:37.520] なあれねあのグリーンバック5分で用意
[05:21:39.958] するんでちょっと待ってください全然全然
[05:21:41.520] ゆっくりどよし150枚ぐらい貼って1回
[05:21:45.638] ドンキーコング1の時点で100枚ぐらい
[05:21:48.000] 貼って足りひんかったシールがでシールが
[05:21:51.160] 足りないってことはもうやめとこうと思っ
[05:21:53.120] てシールを大量に勝ったのね3の
[05:21:55.440] タイミングででその結果シールが
[05:21:58.040] めちゃめちゃ余ってやめよ足りなかったえ
[05:22:03.200] はい笑笑そうでその余った分がもまだ
[05:22:07.200] めちゃめちゃ余ってるから
[05:22:09.040] 今回もこれはやるしかないということでね
[05:22:12.120] あのシール貼らせていただきましたけど
[05:22:13.760] 本当シールのせもあると思うほんバ用意し
[05:22:17.600] て恥ずかしいらしい人が恥ずかしいって
[05:22:20.520] 言ってたら見たくなるよね本人のって見
[05:22:23.480] たく
[05:22:25.480] なるいつでもできるぐらいめちゃめちゃ
[05:22:27.638] シール余ってどんくらい余ってるかって
[05:22:30.760] これ見れんのか
[05:22:37.440] なこんな
[05:22:41.760] 陽陽太陽拳のスタンプねよく目しね結構
[05:22:45.040] 余ってんすいいっぱいある闇ルートでね
[05:22:50.520] ポケモンパンこんだけポケモンパン食べん
[05:22:53.558] のほんまに大変やったよ
[05:22:55.680] すす
[05:23:00.160] 笑笑笑バランのゲーム説明してほしい
[05:23:03.320] バランとえっと5対5で戦うFPSの
[05:23:06.240] ゲームですうん
[05:23:09.080] うん他のゲームと違うとこてどうなんやろ
[05:23:12.718] なまマップがあってえっと後側は爆弾持っ
[05:23:17.080] てんのその爆弾をまその指定された場所に
[05:23:19.600] 設置してほんでえっとまそれ爆発させれば
[05:23:23.440] 攻撃側は勝ち守る側はえっとその爆弾を
[05:23:27.520] えっと解除ま設置された後は解除すれば
[05:23:30.000] 勝ちまたはえっとお互いその合体号戦っ
[05:23:32.958] てるからえっと10の単純な打ち合いで
[05:23:35.718] 全員倒してしまってもそのみたいな感じ
[05:23:39.200] ざっくり言うとそれが基本的なルールです
[05:23:42.840] 一応時間制限もあるからその制限時間内に
[05:23:45.638] えっと爆弾を設置し切らないといけないと
[05:23:47.718] か解除し切らないといけないとかもあっ
[05:23:49.600] たりするやけどま細かいところはねまその
[05:23:51.878] 辺はこうかなと思います今回ライトな人も
[05:23:54.200] 結構多いと思うんでえっとその辺は
[05:23:56.558] ざっくり説明しながら進めていけたらなと
[05:23:58.558] 思いますコツえっと他のApexとかって
[05:24:02.840] 多分結構やってるあのユーザーが多いと
[05:24:04.878] 思うやけどAPEXっって基本昔はなんか
[05:24:08.480] やったっけ俺も最近ちょっとだけAPEX
[05:24:10.080] やってるんですけどえっととかやと一撃で
[05:24:12.600] 倒したりすんのかなとかでもほぼほぼ一撃
[05:24:15.360] で倒すことでないけるかしらこれであの
[05:24:19.080] APEXじバルランテの場合はあの10に
[05:24:21.958] もよるんやけどどの10を使うかにもよる
[05:24:23.798] んやけどえっと一撃で敵を倒すことが
[05:24:27.320] できるから下手くそでも適当にうわ敵来た
[05:24:29.760] つってバンバンバンバンって言ってて頭に
[05:24:31.480] パーンて当たるだけでCK倒せるからワン
[05:24:34.240] チャンスあるのそういうドデ返しとかも
[05:24:36.798] もしあればあの面白いかだ結局えっとね
[05:24:41.240] 落ち着いて相手の頭を抜くのがコツやと
[05:24:43.920] 思うコツは
[05:24:46.320] ねエペも知らんそうねなかなかまあでも
[05:24:50.600] エペも知らなくてもまAPEXに例えると
[05:24:52.878] またねFPSしてない人本当にわかるねと
[05:24:54.718] 思うんでなんとなくそのざっくりした
[05:24:56.878] ところの概要を伝えていけるなと思います
[05:24:59.958] めちゃくちゃ頭うんうん頭頭がになって話
[05:25:03.320] 入ってない人もおる
[05:25:04.878] けど
[05:25:07.320] 18元これ光って丸だし逆にでもこれで
[05:25:10.638] 相手の視界を
[05:25:12.360] よしえっとじゃあうんワル君行け
[05:25:18.920] ますとにかく向こうチームを倒せばいいの
[05:25:22.080] ですよね普段ス見てるからこれを
[05:25:26.520] えもしいけるならこれ反転してもらって
[05:25:29.440] いいあはいはいはいあそういうことね渡る
[05:25:33.480] 行くぞ行くぞ行くぞきれなつぎ感謝感謝
[05:25:37.240] まだお待ちを
[05:25:38.760] まだお待ちよ結構ね準備あるともし人数も
[05:25:42.798] 多いから間違え
[05:25:47.440] たニュートもびっっくりの逆さで
[05:25:51.440] ですし
[05:25:53.080] た水兵反転はいオオオしたはいはいはい
[05:25:58.160] はいこれできますはいはいはいオオオ
[05:26:00.638] 落ち着いたこれいつもの感じねよし
[05:26:03.920] ちょっとじゃ画面共有待ちますかそうね
[05:26:09.480] いい感じですねいいですねチャワさんバロ
[05:26:12.760] 触ってたよね昨日触ったうんうんうんやん
[05:26:16.240] でもね難しかったカのや
[05:26:19.600] かでもやっぱ俺もねAPEXとかはね割と
[05:26:23.080] ちょっとやったことあるからそう配信でも
[05:26:25.440] 何回かやったことあるしうんうんうんそう
[05:26:27.400] そうそうじゃちょっと飲み込みやすいんだ
[05:26:29.600] そうだねでもルールも分かったしそうそう
[05:26:33.080] じゃ今日も楽しんで見れるじゃないそう
[05:26:34.798] ですねもう俺全然できないのに偉そうにさ
[05:26:36.798] れて
[05:26:39.400] 下手やろつってうんまあまあそこはもうね
[05:26:43.200] 今日はそれを見て楽しむ感やからえっと今
[05:26:46.958] え吉尾さんは俺のゲストスターを聞いてる
[05:26:50.400] んだよねゲストスター聞いてるそうだから
[05:26:54.200] 俺が多分VCで他んとこ行けばそれも
[05:26:57.638] 聞こえるはずなんだよな多分な聞こえる
[05:26:59.520] はずうんマンよりロランのちょっとあの
