[00:00:00.000] DET
[03:16:05.479] なっと思ったもんまどせいいとこ15だな
[03:16:08.800] 今日は15だろうなどせと思っただって月
[03:16:12.120] まで急にやりますって見ねえべと思った
[03:16:15.040] けどそんなことないっすねそんなことない
[03:16:17.760] ね見れんね結局レトロゲーなんて1番
[03:16:21.640] レトロゲーがっちゃねん見てる方も楽じゃ
[03:16:25.080] ね見てる方も楽じゃないなんか何も考えず
[03:16:29.040] にさバカが見たってこんなわかんじゃん
[03:16:37.199] ルール
[03:16:39.239] 会いいねたくさん使ってくれマーレさんが
[03:16:43.720] しましたありがとう
[03:16:48.560] ファミコンだよねやっぱねいからつより
[03:16:52.760] そうこのゲームそうチカチカが多いマジで
[03:16:55.439] ポリゴン
[03:16:57.640] ショック番出口みたいなもんだなこれ
[03:17:01.359] なまみさん
[03:17:04.960] ありがとうだめだめ
[03:17:08.199] ピースファミコンだよねやっぱ
[03:17:11.760] ね好きなのは俺はファミコンゲームボイ
[03:17:19.399] うなんだろうなゲームボイゲーム
[03:17:25.960] アドバンスPCエンジンかなやその辺だよ
[03:17:30.239] ねやってて1番うわレトロゲームと思う
[03:17:38.080] のCDロムロムなんて最高やあれあ
[03:17:42.479] プリンセスメーカー2もう1周し
[03:17:45.120] て2もういかプリメ2あれおもろかったよ
[03:17:51.160] なプリンセスメーカー
[03:17:53.399] なPCエンジンできないから見てて楽しい
[03:17:57.239] でもあれねリメイク来るからねあの
[03:18:00.479] プリンセスメイカー2ねじゃポリメガ
[03:18:03.720] アプリさえリリースされば全て解決なん
[03:18:05.880] だってパソコンでみんなできるようになん
[03:18:08.319] だよあれいつリリースされるんだろうな
[03:18:11.000] ポリメガアプリってそう
[03:18:16.880] 目が欲しい
[03:18:23.040] な7万的か聞いたらちょっと引くよねベ箱
[03:18:27.439] ねとやるのノベルゲーノベルゲーっていう
[03:18:32.199] か恋愛シュミレーションはめっちゃやるね
[03:18:34.319] 俺ノベルゲーじゃないかとめもも結構やっ
[03:18:38.160] てきたしあのねあのプリンセスメーカーっ
[03:18:42.319] ていう自分の娘を育てるゲームがあるの
[03:18:45.160] あれがさ
[03:18:47.160] でワツって配信でやってるんだけどれなし
[03:18:51.720] だよな毎回あれめちゃくちゃ面白いマジ
[03:18:55.760] でノベルゲーはノベルゲーだ
[03:18:59.840] からそうねああいうゲームも最近やって
[03:19:02.560] ない
[03:19:03.640] からたとかやらない
[03:19:06.840] なだエッなんだ
[03:19:09.199] もんエッチなんだもんだのーとそ乳首出て
[03:19:15.720] たっていうかアドベンチャーはやる
[03:19:18.520] アドベンチャーアドベンチャーゲームは
[03:19:20.199] やるノベルゲーとはちょっと違うんだけど
[03:19:22.319] スナッチャーとかだからポリスノーツとか
[03:19:24.479] なポリスノトもやり
[03:19:26.439] たいスナッチャーめちゃくちゃ面白かった
[03:19:29.279] よあれもうだと俺
[03:19:32.040] 正直あれ超えてる配信でやった中で一番
[03:19:35.720] おもろいゲームなんじゃねえかなスナッ
[03:19:40.160] ちゃーあそうかあでもあれかあの多分ミー
[03:19:43.840] ちゃん見てんじゃないのあのバル太郎の
[03:19:46.000] やつでバルちゃんやってたからアイブの中
[03:19:49.120] であれめっちゃおもろいんだあのゲーム
[03:19:52.000] マジで
[03:19:55.319] 面白いあ曲がいいのねちょっと見たあ目も
[03:20:00.600] ね目ももれんだよなあの配信映するよね
[03:20:05.920] ああいうゲームってめちゃくちゃ配信映
[03:20:13.439] するメもやりたいねまたねか色々まだある
[03:20:18.000] からねワワ2しかやってない
[03:20:20.600] からなんなら2もう1周してもいいわけだ
[03:20:23.479] しあれ女の子いっぱいいるから
[03:20:25.960] さ何周でもできるからね結局
[03:20:41.040] ねあこれあれだ装備してないまだめく女
[03:20:44.640] 残っ
[03:20:45.640] てるああトメも2の中
[03:20:49.040] でトメも2の中でねメインヒロインとあの
[03:20:54.199] ゴキブゴキブリの子行ったんだよね
[03:20:55.960] ゴキブリの子めっちゃ可愛かったよねあの
[03:20:57.600] じこ
[03:21:01.960] 先先生は先生は私服がダサすぎてやだ私服
[03:21:08.680] がダサすぎて俺引いたなデートの時な
[03:21:11.199] なんか何あの服マジでクソだせえのいんだ
[03:21:14.720] よなめちゃくちゃさいのなんか
[03:21:17.120] すごい綺麗な女の人でめちゃくちゃいい
[03:21:19.640] 年上の女の人でめっちゃいいのになんかで
[03:21:23.040] 私服見たらなんか緑色のなんだワンピー
[03:21:26.359] スっていうかなんだろうななんかまま
[03:21:28.479] おしゃれなちょっとおしゃれな服になんか
[03:21:30.439] 黄色の黄色のキャップみたいなあれ何あの
[03:21:34.640] 確かあの釣り人のおっさんが被るような
[03:21:37.040] あの半分後ろ半分がメッシュになってる
[03:21:39.319] みたいなあのあんじゃん笑笑クソだせえ
[03:21:41.920] キャップあの後ろ半分がメッシュになって
[03:21:44.199] てこっちがよくわかんねスポンジみてな
[03:21:46.600] うんなんかあのわけわかんねああれダサく
[03:21:49.600] て引いたねあれちょっと愛覚めた
[03:21:53.640] ねめっちゃいい人なんだけどね
[03:21:57.600] やっぱ洋服って大事だなって思ったうん人
[03:22:02.080] は見た目じゃないって言うけどあら
[03:22:04.720] ちょっと引いた
[03:22:07.760] ね釣り人のおっさんの帽子かぶってたもん
[03:22:11.600] なさすがにコでしてあげたそうなんだあれ
[03:22:14.960] ダサすぎるちょっと
[03:22:17.479] ネタなのかなと思っ
[03:22:19.840] たそういうツッコみもたくさんできるから
[03:22:23.479] あの時もは面白い
[03:22:27.399] ね次行くとしたらなんだろうなどんな
[03:22:30.479] 女の子いたか忘れちゃったでとめも2俺
[03:22:33.080] だってお疲れあきさんこんばんは今日も
[03:22:36.160] またダラダラレトロゲやってますトメも俺
[03:22:40.720] トメも2はまりすぎて初恋の相手が自分の
[03:22:44.279] 高校の教育でくるとかめちゃくちゃエモ
[03:22:47.560] いいよ
[03:22:49.279] ねあの演出いいよな最初1年間は出てこ
[03:22:53.279] ないんだよな先生はなさいから私ださいん
[03:22:56.920] だけど2年生になってやっと教育実習生で
[03:23:00.600] 入ってくんだよそこで再会する
[03:23:05.920] わけもうお前なんだよもうなんなよこいつ
[03:23:12.040] だるいわマジでこだるいんだよこいつも硬
[03:23:17.760] し
[03:23:26.160] もうなんてプのジでいいんだ
[03:23:31.199] よ女の子の女の子まあまあまプーマの
[03:23:34.199] ジャージ悪別にね
[03:23:36.399] までもそれに俺黄色いキャップ被ってたら
[03:23:39.399] やだよプーマのジャージの
[03:23:42.800] がやばい
[03:23:46.640] きたら俺はや
[03:23:50.960] だああ
[03:23:55.080] 助かるもういいもういいあこいつ弱いから
[03:24:00.160] いい
[03:24:12.399] やなんかこれ敵が強え時と弱え時ある1発
[03:24:16.720] で死ぬ時もあればーのジャージだった
[03:24:19.680] プーマのジャージねプージャねプージャ
[03:24:22.199] プージャ持ってたよ俺もプージャね買った
[03:24:25.199] よななんか友達となんであんなもんが
[03:24:28.439] 欲しかったんだかわかんねえけどなんか
[03:24:30.199] プージャ持っとかなきゃいけないみたい
[03:24:34.120] なプージャ笑笑プージャえプージャみんな
[03:24:38.000] 買うでしょプージャ俺あの紫とオレンジの
[03:24:42.160] なんか買ってたよ全然運動部でもねえくせ
[03:24:44.479] になプーマのカバは勝ったかった中学中学
[03:24:49.199] の時はプーマのエナメルしってたね
[03:24:53.680] オレンジコンオレコンオレンジかも俺
[03:24:57.000] もプーでもうめちゃくちゃ高校生
[03:25:00.199] ファッションプージャにプージャにあの
[03:25:04.279] あれ帽子あのなんて言うんだっけあの帽子
[03:25:06.800] ニューエラニューエラの
[03:25:09.720] 帽子あのつピーンてなってて丸いシール
[03:25:13.120] 貼ったまんま被るやつ
[03:25:17.279] 当時はそれがおしゃれだと思ってたんだよ
[03:25:19.600] 当時はそれがおしゃれだと思ってた
[03:25:22.239] 恥ずかしい
[03:25:24.840] 恥ずかしいでもそれがおしゃれだったんだ
[03:25:27.199] よ当時は当時はそれがおしゃれな
[03:25:34.319] のあのシールの意味まだわからないなんで
[03:25:37.960] あのシール残すんだろうなだ今お前お前ら
[03:25:41.920] あれ言っとくけど今なんかお前あれだよT
[03:25:45.120] シャツのタグ切らないからねTシャツの
[03:25:48.080] タグをこのこのさここにつくタグある
[03:25:50.760] じゃんあれを後ろからにベローンって出し
[03:25:52.840] てそれがおしゃれらしいよ今笑笑いや持っ
[03:25:55.800] てないからねいやマジでそういう人
[03:25:57.120] いっぱい行っかんであなた方がちょっと
[03:25:59.359] おしゃれに疎いだけなんじゃないです
[03:26:01.399] かいやマジでいやマジだよマジマジマジ
[03:26:04.479] マジえマジえマジだよマジマジマジあの
[03:26:08.960] 有名なブランドの服とかは切らないんだっ
[03:26:10.960] てて札あいやででそうで今今それのそれを
[03:26:16.800] 見越して有名なあのストリートブランドと
[03:26:19.960] かはあのあのタグあるじゃんタグの
[03:26:22.000] ちょっと厚紙みたいなやつ値段のとこだけ
[03:26:24.479] 点線入ってそこ取れるようになってんの
[03:26:25.880] 残すために見してやるよ俺が最近買った服
[03:26:29.199] のタグだけ持ってきて
[03:26:32.399] あげる今そうなんだよそれ残すの見して
[03:26:36.760] るっていう意味らしいよニューエラマジか
[03:26:39.600] よ
[03:26:49.319] タグがこうなってんの
[03:26:51.160] 今点線で値段のところ切れるようになって
[03:26:54.720] んだよ残すために俺取っちゃったけどねピ
[03:26:56.920] するやばい人じゃない笑あのプラスチック
[03:27:00.479] の輪っかついてる値札を切らないって話
[03:27:03.960] マジ黒人が新品変えるっていう意味らしい
[03:27:07.640] よあへえあそうなんだ1回来て返品する
[03:27:11.160] やばい人それはいねえだろあのこれね
[03:27:16.960] パンクドランカーズっていう俺の結俺が
[03:27:19.720] 割と好きな
[03:27:22.199] あのブランドのタグなんだけどこれなこれ
[03:27:27.279] 見えるか
[03:27:28.800] なここに点線入ってんのよ点線入ってるや
[03:27:32.720] んここで取ってここを残しといてください
[03:27:35.560] 要はだから俺はパンクドランカーズ来てん
[03:27:38.680] だぜっていうのアピールするために残すの
[03:27:42.160] 残すためにこの値段の値段のあのなんつう
[03:27:47.760] のそこだけ取れるよになってんだよ最近の
[03:27:50.279] 服
[03:27:52.520] はめちゃめちゃダサいへ俺の俺のか笑笑
[03:27:58.040] 値段見えたその神経2万2万だって
[03:28:01.920] これこのジャケット
[03:28:04.560] 2万だったらさ値段もさつけといた方が
[03:28:07.319] 良くない値段もくない方がダサいな俺は
[03:28:11.279] 取っちゃったうん俺もじゃダサいと思う
[03:28:13.239] から取っちゃったけどおちゃんは札ついて
[03:28:14.960] ますよ
[03:28:17.560] 言われるよなマジでなでもあれマジで背中
[03:28:20.120] からベロンつってベロンつって出してんだ
[03:28:22.520] よいやマジでそうだよ最近最近の服私も声
[03:28:26.000] かけるえ声かける勇気なく結構声かけない
[03:28:28.920] そういうの俺無理だわ俺友達が鼻くそ出て
[03:28:33.080] ても言えない
[03:28:34.600] もんお友達が鼻くそ出てても言えねえわ
[03:28:38.239] なんか異常に俺が鼻をこうやっていじり
[03:28:40.399] 出すだよなうんうんさすがに札は声かけて
[03:28:46.319] 笑もうサイズ表記のシールもけるのが
[03:28:49.319] かっこいい文化作ろういやそうなんじゃ
[03:28:51.600] ないの友達なら僕も行っちゃうわ
[03:28:55.040] 笑笑ちなみにパンクドランカズめっちゃ
[03:28:57.439] 可愛いんで幼稚儀ステーシックもいいけど
[03:28:59.840] パンクドランカズも可愛いね札とマフラー
[03:29:02.560] 引きずってる子は声かけるなマフラー
[03:29:04.880] 引きずってる子がいい
[03:29:09.160] のもうおしゃれだよなわかんないよね正直
[03:29:12.920] その感覚がマフラーマフラ
[03:29:16.199] 危ないねなんか巻き込まれたりしたら
[03:29:27.800] なニューエラのあの帽子も手に持ってて
[03:29:31.960] ベロンってなっちゃってる子たまにいる
[03:29:45.040] ああああ毎回ここでくらとか怖いしな怖い
[03:29:49.520] よねああなんかそれなんか怖い動画見たわ
[03:29:52.479] YOUYouTubeじゃねえや
[03:29:53.640] Twitterでてかなんか最近
[03:29:55.520] Twitterでさっていいニューエラ
[03:29:57.960] おっさんかぶっていいよあのあのあの雷の
[03:30:01.760] ゆ芸人の雷のYouTubeでニューエラ
[03:30:04.920] かぶってもらってもいいですかっていう
[03:30:06.319] シリーズの動画あるから見てあの雷が茨城
[03:30:09.720] のあの地元に帰って超田舎ねあの畑で畑
[03:30:13.520] 仕事してるおじさんにニューエラかぶらせ
[03:30:15.359] て1番誰かかっこいいかっていうの笑笑
[03:30:17.920] あれめっちゃ面白いよニューエラかぶって
[03:30:20.680] もらっていいですかなんだよなあのねおじ
[03:30:24.359] さんた言うのあのニューエラかぶって
[03:30:26.960] もらっていいですか
[03:30:28.880] は
[03:30:30.560] ニューエラそれ聞くだけでおもろい
[03:30:33.120] めちゃくちゃかっこいいだでもめっちゃ
[03:30:35.239] 似合うんだよやっぱニューエラってダブ
[03:30:37.720] めっちゃかっこいいんだよ田舎のおっさん
[03:30:40.800] でも似合うから
[03:30:46.920] ニューエラニューエラもかぶんなくなった
[03:30:49.080] キャップかぶんなくなったわ昔かぶってた
[03:30:52.560] んだよなどこ行くのもああいうななんて
[03:30:55.520] いうのなんていうのスナップバックってん
[03:30:57.439] だっけスナップバックって言んだよあの形
[03:30:59.680] のあの唾が曲がってないさニューエラとか
[03:31:02.199] のあのあのあの帽子いや昔めっちゃかぶっ
[03:31:06.000] てためっちゃ持ってたんだけどどっか行っ
[03:31:07.600] たわめっちゃ持ってたよニューエラ俺どっ
[03:31:10.439] か行っちゃったいろんな色の持ってたんだ
[03:31:13.479] けどもうかぶんなくなっちゃったな
[03:31:24.120] 帽子ちゃまくたまにキャップかぶってる
[03:31:27.080] アーカイブあるよね配信かあれもも珍しい
[03:31:31.600] だからセット面倒くさい時は被るあ
[03:31:34.439] まあまあね
[03:31:36.399] オーギリギリ
[03:31:39.080] 危ねえうわおい何これ
[03:31:43.399] 何パチパチパチあ
[03:31:48.560] やおやえドラキュラと同じ音だこれ
[03:31:52.160] ドラキュラでステージクリアした同じ音
[03:31:57.040] たえ2刀なんの熱く
[03:32:00.160] ねえ何あ波動拳波動拳影龍来たね影
[03:32:12.199] 龍強なったんかわしこれで
[03:32:16.680] でどこ行く
[03:32:21.720] ね全然強くなってねえしいや全然強なって
[03:32:26.840] ないやん何これ強なったんか
[03:32:30.920] これ強くなったのこれ全然弱じゃねえか
[03:32:34.880] なんで
[03:32:35.640] これこれ波動拳強くな何波動拳って使え
[03:32:39.279] てるのこれ
[03:32:40.720] 今なんか波動が出るとかじゃねえのかよ
[03:32:49.560] 無理満だと出てくるとかありそうあいや今
[03:32:53.359] 満だったよそれそれゼルだなそれ
[03:32:56.880] しかも学生のパンしてた
[03:33:02.920] パンパ
[03:33:05.439] あま意識的にしてはなかったけどどう
[03:33:09.840] だろうしてたかもね
[03:33:12.399] シャツ出してた
[03:33:14.760] ねめっちゃダサいんだけどシャツ出してた
[03:33:17.359] わ
[03:33:18.600] ああ笑笑あんなお前制服なんて1番ピチで
[03:33:22.000] 切るのが一番かっこいいのにななんで出す
[03:33:24.920] んだろうなシャツ
[03:33:27.880] なでもお腹出てるから腰ばきに
[03:33:31.439] なるどっちにしろウエストでしまんねえ
[03:33:34.399] から
[03:33:35.520] な腰で巻かねえ
[03:33:43.880] とオ
[03:33:46.800] でこれどこ行くの波動拳手に入れた
[03:33:50.439] よ波動拳手に入れた
[03:33:54.239] よ波動拳全部で3本ある電は結婚場ない
[03:34:01.399] ねいてたいやないさすがに俺の世代じゃ
[03:34:04.199] ねえよそれ俺のお姉ちゃんの世代だ
[03:34:07.000] ね結婚願望はない
[03:34:10.359] ななんかできるとも思ってない
[03:34:13.960] しなんかしなきゃいけないとも思って
[03:34:18.920] ないうん思ってないねだからと言ってし
[03:34:22.920] たくないわけじゃないけどねでも別に
[03:34:25.120] なんかその焦ってさしなきゃいけないとは
[03:34:29.279] 思わないよね別に
[03:34:33.760] ねもう今なんかさなんつうのそのなんて
[03:34:37.399] 言うんかないろんな生き方があるから
[03:34:42.760] ねだてもう俺の友達ため
[03:34:52.960] 久々に出
[03:34:54.279] た俺の友達でさでも楽しく生きてける時代
[03:34:58.399] やしなうんあの俺の友達でもうすでにあれ
[03:35:02.279] だぜも俺27なんだけど子供できて離婚し
[03:35:05.840] てるやついるから
[03:35:07.239] ねすごくないかそれっ
[03:35:10.520] ておえ俺俺俺ってちっぽけだなって思うよ
[03:35:15.279] ね
[03:35:16.960] 俺27だけどやってることをガキの頃の
[03:35:20.239] まんまなんだけど家帰ってゲームして寝て
[03:35:23.199] 飯食ってお前その間に子供作って離婚まで
[03:35:26.359] してん
[03:35:29.359] のなんかすごいよ
[03:35:31.800] な笑笑すごいと思うわ同じ27歳でな何年
[03:35:37.560] か前までは一緒に遊んでたようなこない
[03:35:40.399] やつなのに
[03:35:42.479] 何何何人生経験えぐいな
[03:35:49.120] 帰ろっか1
[03:35:56.439] 回セブやセーブこれねないねん
[03:36:02.239] セーブでってできるんだなって
[03:36:06.279] ああなるほど
[03:36:09.640] ね最短とかないやろ14歳の母だってあり
[03:36:14.439] えるわけだからな
[03:36:19.319] 法律上問題のないっていう話だったらそう
[03:36:21.640] かもしれないね
[03:36:23.600] うん32で孫じゃ確かに
[03:36:27.680] な確かに早い
[03:36:35.239] なあ怖くなった
[03:36:47.359] まあ
[03:36:48.840] ね子供で育ててる人はすごいよ本当すごい
[03:36:52.800] と思でできた人もいるしねすげえなえ子供
[03:36:56.120] で5歳でさ妊娠なんかしねえ
[03:36:59.920] よやすげえよまみさん応援してますよだ
[03:37:05.120] からあるぞえあるん
[03:37:09.520] だだ大変だろ
[03:37:14.520] な生々しい単語それなんて読むのそれ
[03:37:19.000] 何それどういう意味
[03:37:23.359] それありがとうピースいやでちゃった
[03:37:27.560] ごめん
[03:37:31.439] 笑ままびっくりしたよなまみさんなんか
[03:37:34.880] 最近配信してねえなと思ったら急になんか
[03:37:38.600] なん何の発表もすることなく急に当たり前
[03:37:41.040] みたいな感じでTwitterで子供の
[03:37:43.160] 話してたからええと思って
[03:37:47.040] したらお2人生まれて
[03:37:50.319] るってねいやゲームやってる暇もないわな
[03:37:53.840] おめでとう
[03:37:54.960] ねえゲームやってる暇もないよ
[03:37:58.520] ねいててて
[03:38:04.239] て
[03:38:07.479] 痛い
[03:38:10.840] ありがとう最近ゲームやってないんだ配信
[03:38:14.040] だけじゃなくてやっぱゲームもできない
[03:38:17.000] お子さんが寝た後にあでもなんかちょちょ
[03:38:19.040] やってるってツト見るななんかなんかね
[03:38:21.840] 見るよねやっネタ後にやるんだそうだよね
[03:38:25.760] 配信はな子供が寝た後もできないよなそれ
[03:38:29.560] は
[03:38:36.319] なもう俺このステージや
[03:38:42.040] だスプ活躍ねPSPでやってあのあれやっ
[03:38:48.160] てんでしょドラクラクリアしたあれ
[03:38:51.199] う騒ぐと起きちゃうしでもしかも騒がなく
[03:38:54.800] たって夜泣きとかで起きるでしょ夜泣きて
[03:38:58.439] つれえよなあれ俺ね俺が高校生の時に実家
[03:39:03.479] に住んでる時にね高校生の時
[03:39:06.880] にめこができたんだよメイができたのねで
[03:39:11.560] めこがまだ実家だったからめこがめこ別の
[03:39:14.600] 部屋で俺もちろん俺は別の部屋だけど別の
[03:39:17.479] 部屋にいてもきつかったもん夜泣くんだ
[03:39:22.960] やっぱきつかった
[03:39:25.720] ね
[03:39:27.680] あやっぱりねあれだからねノイローゼに
[03:39:31.960] なっちゃうお母さんとかいるって聞くけど
[03:39:34.279] まあいるだろう
[03:39:36.439] ねすごいからねやっぱね本当大変そう
[03:39:42.479] 夜泣きもやばいけどおっぱい数時間ごと
[03:39:49.080] あそう
[03:39:51.160] か大変だ
[03:39:57.319] なともき全然ないからえあそうなんだ
[03:40:01.239] よかったね良かったねっていうか精神も
[03:40:04.199] 肉体もああだから夜泣きすごい親は大変だ
[03:40:07.840] よ
[03:40:09.399] ね寝れないって一番えぐいからねストレス
[03:40:17.000] しかもさ俺が俺が配信で好きで寝てねえの
[03:40:19.239] と訳が違うわけじゃん眠らせてくれないっ
[03:40:21.800] て相当なストレスだと思うよ俺はさいつも
[03:40:24.399] あ足でさとか言うけどさ俺はゲームがやり
[03:40:28.239] たくて勝手に起きてるだけだからいいんだ
[03:40:29.720] よそれはまだストレスねえよその的
[03:40:32.000] ストレスはただな邪のよきえそうあ俺多分
[03:40:36.479] 俺はもうクソほどの相だろうね学の
[03:40:42.760] 頃35打つってやっぱあるよね
[03:40:48.600] まあでもね大変なことだけじゃないと思う
[03:40:51.319] けどねそれだけやっぱ幸せなこともある
[03:40:53.239] だろう
[03:40:54.319] し友達の嫁さんは耳して子供ないいたら
[03:40:58.359] 友達が世話したりしてうまく少しでも
[03:41:00.840] 寝かせうんやっぱそういうのも必要になる
[03:41:03.479] だろうねそういうなんか協力じゃないけど
[03:41:06.840] ねなんかそのそうやって言うとさなんか
[03:41:10.080] 自分の子供なのに愛がないとかいうやいる
[03:41:12.479] んだよそういう問題じゃねえから愛がある
[03:41:16.279] 愛がないとかじゃねえんだよそういうやつ
[03:41:19.040] いるねんななんかさ日本の足風潮だよな
[03:41:22.000] なんか無痛分娩で産んだら愛がないとか
[03:41:24.560] バカじゃねえ頭悪いよな頭悪いよな愛とか
[03:41:28.239] じゃねえだろ痛くねえ方法があんだったら
[03:41:29.840] そっち方がいいに決まってん
[03:41:31.399] じゃん頭ありなそういうの見るとなんか
[03:41:33.760] 腹立つんだよね別に俺全然子供とかあれ
[03:41:35.760] じゃないんだけど何のために粉ミルクなあ
[03:41:39.120] マジで頭悪いと思うそういうのそう無痛
[03:41:42.199] 分娩は愛がないとマイナ3
[03:41:46.359] しかも2うんうわあそうだよなマジでそう
[03:41:50.920] そうそう関係ねえだろ愛とかそこに関係ね
[03:41:54.920] えっての体とはすごいもので笑えそれでも
[03:41:58.439] やっぱそれに耐えれる耐えれるって言っ
[03:42:00.520] たらあれだけど対応できるようになってん
[03:42:03.319] だなやっぱそこにあるんか愛はあるだろ
[03:42:06.800] コナミルクだろうがなんだろう
[03:42:14.159] が関係ねえよな第3者がごちゃごちゃ言う
[03:42:17.840] んだよ
[03:42:19.319] なでもこれってあれなのかな俺が俺が俺が
[03:42:23.080] でもレトロゲームレトロゲーム実機で実
[03:42:27.159] カセットでやってねえやつは俺より下って
[03:42:30.120] 見下してんのと
[03:42:31.600] 一緒出してないですけどいや出してない
[03:42:34.560] ですけど出してない出してない出しては
[03:42:38.359] ないけどま俺の方が愛はあるなと思ってる
[03:42:40.640] けど
[03:42:47.000] そうなんだ嘘嘘嘘嘘嘘嘘だよ嘘で決まって
[03:42:52.720] ん
[03:42:54.239] じゃん何言ってんだよ同じやね何言ってん
[03:42:58.960] だよいやあんなことないよそんなことない
[03:43:02.359] 悲しい俺は俺はちゃう俺は俺はこっちの道
[03:43:06.800] を選んだっていうことよそういうことや俺
[03:43:10.199] はこっちの道を選んだ
[03:43:16.040] いやで子供に愛とかそいうの関係ないよね
[03:43:18.600] もう誰だって親だったら愛あるで決まっ
[03:43:20.880] とるやんミルク馬鹿にし
[03:43:23.840] そう死ねえや死ねえやさくそ害悪やんけ俺
[03:43:30.600] マジのクズじゃねえかよ
[03:43:32.359] 俺あ安いねここね買っ
[03:43:36.840] とここれさ今使いたいんだけどダメなんか
[03:43:39.760] なこれかわしてくんないんだねえこれさ
[03:43:43.120] 波動拳1個手入れたらどこ行くのこれ
[03:43:45.600] そうなったらファン
[03:43:52.399] やめるねこれさおそういう粉ミルクでも
[03:43:56.439] よりいいものとか考えてるんだもんな
[03:43:58.760] すげえよなそうだ
[03:44:05.520] よ
[03:44:08.199] えっとこれ
[03:44:12.680] かオケあいいねいいね
[03:44:16.560] ああまたいるよ
[03:44:22.080] これこっち行ってないね
[03:44:27.120] あねもうちょっとお子さんも大きくなっ
[03:44:29.680] たら配信とかちょっとできそうだけどねマ
[03:44:31.640] さ
[03:44:41.279] ねえこれはあれかまあそれ言うと料理に
[03:44:46.600] 文句言う男性もそれに近いよな中華の元
[03:44:49.800] 使って料理すると怒られるなり何の
[03:44:52.040] ジャンルにも似たの入るんやなそれいるよ
[03:44:54.560] ね文句しか言わねえやつっている初手文句
[03:44:57.359] のやつね1番クズなの初手
[03:45:01.359] 文句初手文句から入ってくるやついるんだ
[03:45:05.319] よいますよねあの味の元美味しいのに味の
[03:45:09.680] 元な味の嫌うやついやうまいに決まってる
[03:45:12.920] やんあんなもん味の入れたはいいよ全然
[03:45:15.920] バンバンクックブすげえ
[03:45:20.560] よちょっと待って説明
[03:45:24.239] しありラて良いものができるならそっちの
[03:45:28.359] 方がいい
[03:45:29.439] よの中華の元大好き生きるの大変そう
[03:45:33.159] 生きるの大変そうだよねちょっと待って
[03:45:35.239] このこの太鼓何だっけさっきあったな守り
[03:45:39.000] 大行音波で敵を倒す嘘やんそんないいもん
[03:45:41.680] あん
[03:45:42.680] の倒せへんやんけ何が何音波で敵を倒すっ
[03:45:47.520] て
[03:45:50.720] おえこんなオパあるねこんなオパ
[03:45:56.359] あるいやこのゲーム漢字いいな今んとこ
[03:46:00.960] いいこのゲームのいいいいところえ死死と
[03:46:05.319] 死と金と
[03:46:07.120] 力死と金と力がそのまま感じで出てきます
[03:46:10.840] このゲームは
[03:46:12.840] 力いいねい分それ力ちゃうかこれかかこれ
[03:46:18.080] ワギャンランドみたいなことギャーみたい
[03:46:22.239] ないたお前いい加減にせえよ力うどて
[03:46:26.880] そっちあるそう力うどてないこの世全てを
[03:46:31.520] 手に入れた男ねこいつマジで性格悪いっ
[03:46:36.199] てお持ち入ったうどんない何それ
[03:46:41.920] 何それないそんなん
[03:46:46.960] 入ったうのカップえ何それないよそんなの
[03:46:49.640] えれ割とあるよねえないよえ知らねえ
[03:46:55.080] そんな俺俺栃木にはないえ栃木にはない
[03:46:58.880] 栃木にはない
[03:47:00.720] ですうどんそば屋行ったらあるでしょ
[03:47:03.720] うどんそば屋行かない
[03:47:05.560] もんえ知ら
[03:47:08.279] ねえ何力うどて俺が俺が日本じゃないもん
[03:47:13.720] ねごめんいるから
[03:47:16.279] ね国境警備隊いるから実だから日本
[03:47:23.720] と栃木のパスポートいるのかよ地だもん
[03:47:28.439] ねうるせえな地だもんねお前それ本当に
[03:47:31.920] 悪口じゃねえ
[03:47:33.439] か
[03:47:37.159] やろ
[03:47:40.960] 笑笑あでもこれ力強いね力力うどん強い
[03:47:50.920] これこれ強いよこれかなりやっぱ剣よりも
[03:47:55.120] さこっちは強い
[03:47:57.600] わ
[03:47:59.239] 力にてってたけどのそれそれそれそれねっ
[03:48:05.080] ある知らんだ
[03:48:06.840] けどえ栃がどこにあるかもしんない
[03:48:11.600] ので食べるもんでバ日光行ったらユバだね
[03:48:16.680] ユバとあと何気にねあの芋フライが有名だ
[03:48:20.720] ね芋フライとかあか焼きそばジガ焼きそば
[03:48:25.720] なんかも有名かなまBQグルメだけどね
[03:48:28.000] 全部BQグルメだけど名物つったらだから
[03:48:31.520] 難しいなねえ
[03:48:33.479] よ木東京より左にあると思ったら右って
[03:48:37.600] 聞いてもう考えるの餃子芋よく取れるんか
[03:48:42.279] う
[03:48:49.359] こっち行ってみる
[03:48:52.399] か芋フライもじゃが焼きそば焼きそば屋
[03:48:56.159] さんは多いねうみ屋はうみ屋だいるねマジ
[03:49:01.239] で宇都宮の名物かもなあのあでもそんな
[03:49:06.399] ことない
[03:49:08.520] か茨城は分かるよなんで茨城わかんない
[03:49:12.680] わかんないり
[03:49:20.439] 茨城は分かりやすいよ
[03:49:25.800] ねまあのねやが分かりやすちょあの海が海
[03:49:30.680] がねチャピのとこはしっかりマーク
[03:49:33.920] つけ女の子のところは海がある剣って
[03:49:37.319] 分かりやすいよねあの日本の外側だからさ
[03:49:40.080] なんとなく日本の地図の位置で分かる
[03:49:43.080] じゃん外周だから
