[00:00:08.440] ういお
[02:03:25.440] うまいよねまこれ全部差し入れてもらった
[02:03:27.280] やつなんだけどねイベントの時にイベント
[02:03:29.280] の時に差し入れてもらったやつをちょ
[02:03:31.480] もちょも食っ
[02:03:34.079] てるちょもちょも食ってるだけなんだけど
[02:03:37.280] えっともうエッチな下着は娘に装備さ
[02:03:40.520] せよっかあ装備できないか装備できない
[02:03:43.520] けどこれは大人になってらこれはお前が人
[02:03:45.960] になったらけなねっていうことで渡しおき
[02:03:48.320] ます稽古に稽古にエッチな下着を
[02:03:53.679] 稽古ってもうふざけてなんかもうお母さん
[02:03:56.079] の名前つけなきゃよかったすごい変な感じ
[02:03:58.239] する
[02:03:58.960] [音楽]
[02:04:00.440] わえドラゴンシールドこういうのって
[02:04:05.800] さラディ
[02:04:09.599] 疲れ
[02:04:11.320] [音楽]
[02:04:15.000] ねろ俺からプレゼント俺からプレゼント
[02:04:18.280] しこっか
[02:04:20.000] ねエチなお母さんいつもありがとうつって
[02:04:24.199] スケスケの
[02:04:25.559] さスケスケのなんかこうねじみたいな
[02:04:29.480] さマジで気持ち悪いやめようマジでやめて
[02:04:32.559] くれるねねお母さんのことは馬鹿にしない
[02:04:36.520] でそれを受け取るんだよかあシルクのビス
[02:04:39.880] も装備できますえシルクのビスて強いんか
[02:04:42.960] 弟か妹ができる
[02:04:48.159] かしたて報告受けたら笑やだ
[02:04:52.159] やだ弱いじゃん弱い弱い
[02:04:58.719] 弱いあ装備できない
[02:05:01.920] [音楽]
[02:05:04.360] なこのここらでさここらでちょっとさ装備
[02:05:09.320] 整えておきたいよ
[02:05:15.320] ねこれお下がりのやつちょっと装備させ
[02:05:18.280] てくわ
[02:05:21.920] 装備さ
[02:05:23.199] せようなんか新しい仲間欲しいねでもこう
[02:05:25.920] 見ると
[02:05:26.890] [音楽]
[02:05:32.040] ねイカ槌の杖ってなんだろうイカずって
[02:05:36.280] ベギラマ今更ベギラマ打たないよね正直ね
[02:05:40.599] 今更ベギラマは打たないこれ復活の弾使う
[02:05:43.520] かあ待って炎の盾あん
[02:05:46.599] じゃんで誰も装備できねえんだよ破滅の盾
[02:05:50.639] はねこれ破滅の盾ってどういう効果
[02:05:54.310] [音楽]
[02:05:57.760] なあのゲーム真面目にやり始めたら黙るの
[02:06:01.840] やめ
[02:06:02.840] なねあくまでゲーム配信なんですけどなん
[02:06:07.800] でなんで力守備力0になるだけ勝にゲーム
[02:06:11.199] し
[02:06:11.840] てろ0になるだけなのなんか意味ない
[02:06:15.410] [音楽]
[02:06:20.559] のゲにあチマゲームのことが好きだから来
[02:06:25.159] てんのかそれは分かるわまそれはしょうが
[02:06:27.760] ないなチマゲームのこと好きだよ指力呪文
[02:06:30.639] ダメージの日だえゴミやんけあんなかっこ
[02:06:33.239] いい見た目してんのには眠い
[02:06:36.410] [笑い]
[02:06:38.199] 眠い刃の鎧を合わせて装備するとはぐたと
[02:06:42.119] か反撃で一撃
[02:06:45.520] あなるほど
[02:06:48.239] ねはあ
[02:06:51.760] コメントできるからしてるよロトライ
[02:06:54.440] なかなかねえだろなかなかねえだろおめえ
[02:06:56.520] らが好きかってコメントできるなんだかん
[02:06:58.840] だおめえらもさコメントできるとこ選ぶよ
[02:07:01.440] なあのなんかここだったらオッケーここは
[02:07:05.040] ダメみたいなお前らなんか意外とそういう
[02:07:07.280] の尺度あるよ
[02:07:10.280] ねどこでもやっていいとは思ってないんだ
[02:07:12.960] なって思ってレイドとかすると特にな豚は
[02:07:16.679] 豚は無なんだ豚は無
[02:07:21.840] ゲームのコメント欄は2チャンネルだよ
[02:07:24.079] いやそんなことねえだろ割とわもっと
[02:07:28.079] もっと優しいで聞かないんだ
[02:07:31.800] [音楽]
[02:07:36.800] よいや2ちゃんはもっとひどいよにちゃん
[02:07:41.000] はなんかニコニコとかと一緒じゃない
[02:07:42.760] なんかニコニコほどあれないでしょち
[02:07:46.559] はニコニコなんて挨拶でさなんかとか
[02:07:50.960] 言ってくる
[02:07:52.100] [音楽]
[02:07:53.599] ジマハニ子以外だと大人しくしてるあ
[02:07:57.599] ランディなんかねあのね裏でねあの
[02:08:00.119] マーブルがねあのこないだの超オで
[02:08:02.960] ランディさんのファンになったわて言って
[02:08:04.880] たなそん超オがなんかめちゃくちゃあいつ
[02:08:08.960] の中でツってるらしい今日もなんかさ今日
[02:08:12.159] もなんか超おってなんかメッセージ送って
[02:08:14.520] きたもんなんだあいつなんでそんなそんな
[02:08:18.079] なんかの株上がってるよクソ親父うんなん
[02:08:21.760] インターネット人会みなネットスラング
[02:08:25.360] ゲームって声超タイプ何何何声超
[02:08:29.440] タイプよく言われるちゃまさんって声いい
[02:08:32.559] ですよねちゃまさんの声憧れますよく言わ
[02:08:36.280] れるわなかなかこの声に達するのは難しい
[02:08:39.800] けどななかなかこの声に達するのは難しい
[02:08:42.199] けど
[02:08:46.480] ねここであってんのか
[02:08:52.639] ち目だ喉潰れて前潰れないんだよでも俺
[02:08:56.960] 喉喉強いんだよ
[02:09:01.280] ねあここかあここ
[02:09:06.400] かワのとでも寒いボケしてたわ俺面白い
[02:09:11.040] 完璧
[02:09:12.000] じゃんもっと褒めろよえてかさてかさてか
[02:09:15.320] さ天空の鎧ってどこで手に入んの俺天空の
[02:09:17.880] 鎧持ってねんだけど天空の鎧持ってないだ
[02:09:21.040] けど
[02:09:22.690] [音楽]
[02:09:31.400] ゲームもうまい
[02:09:33.639] しまうまいよねドラクエ5ここまで全滅
[02:09:36.920] なしで来るんだからセカンドストリート
[02:09:38.840] 行けば買える
[02:09:42.719] よセカすげえ安そうしかも嘘こんな値段で
[02:09:47.400] 買えんのって
[02:09:48.480] くらいセカストのさセカストのさなんかさ
[02:09:53.239] セカンドストリートって新品でも物売っ
[02:09:55.360] てるじゃんなんかセカストブランドみたい
[02:09:58.079] な鎧は展示されてたじゃんえ展示されてた
[02:10:01.880] 今日クリアいげんのがえーどうだろうこれ
[02:10:05.480] で満足した
[02:10:07.119] かげるげる奴隷の山んとこで天空なかっ
[02:10:11.079] たっけドレの山え嘘このダンジョンで手
[02:10:14.760] 入れるんじゃないのえ
[02:10:18.960] 戻る戻んの
[02:10:21.740] [音楽]
[02:10:25.920] うもう行こう
[02:10:30.119] ぜ死ぬな
[02:10:33.119] よいやわからん
[02:10:36.360] けど
[02:10:39.440] モ2Dだと場所が丸分かりだけど3Dだと
[02:10:43.320] 分かりにくい
[02:10:45.840] わ
[02:10:47.960] 危な今ま我らが魔王ミルラ
[02:10:52.639] を捧げているんだ邪魔するやはこうして
[02:10:55.239] くれるどこにあるかうてどこにあるか教え
[02:10:59.320] てももう教えて
[02:11:02.559] 許可ディってディってよし大神殿の外に
[02:11:07.920] ある門の
[02:11:09.199] 中大神殿のにの中どこだ
[02:11:13.920] よよ行ってよしの方だこの
[02:11:17.760] ディってよし
[02:11:23.040] え
[02:11:24.559] なんてななんてええなんてちょっと待って
[02:11:29.719] ちょっと待ってお兄さん
[02:11:31.639] ラスゴラ
[02:11:33.840] がってなんですうのちょちょちょちょ待て
[02:11:38.480] おさんあなんやばくないなねあなんて
[02:11:43.840] やばく
[02:11:45.040] ないなんかもうなん普通にセカンド
[02:11:47.679] パートナーがア不倫してるんでしょ
[02:11:51.840] もうあれなんちょっとインターネットやめ
[02:11:54.119] た方がよろしいよ本当
[02:11:55.920] に普通にごめん俺もうTwitter
[02:11:58.320] ブロックしたなんか見てらんなくなんか
[02:12:00.040] もう見るためにもうええててなって見たく
[02:12:04.159] ないから見たくないのに来るんだもんだっ
[02:12:06.199] て初物たちは温い光が自分たちに降り注ぐ
[02:12:09.320] のを感じ
[02:12:11.800] たちょっと待ってちょっと待ってお兄さん
[02:12:14.679] でのハッカーに乗っ取られた自分の家が
[02:12:18.079] セカンドパートナーがとか言わないしかっ
[02:12:20.960] たがかわいそうだよな
[02:12:28.320] ララ
[02:12:35.130] [音楽]
[02:12:36.840] ラなな
[02:12:49.110] [音楽]
[02:12:56.159] ラ
[02:13:00.670] [拍手]
[02:13:12.860] [音楽]
[02:13:22.119] 世界一いいBGM俺マジでこれあれ聞きて
[02:13:25.239] オーケストラなんでだよオーケストラ聞き
[02:13:27.520] てえこれマジでマジでこれオーケストラに
[02:13:29.760] 行きたいこれに
[02:13:31.559] しろ好きかって言だ
[02:13:34.639] てこやだよ嫌じゃ聞けわしの歌声
[02:13:40.199] をなんでなんとたくましく成長したこと
[02:13:43.559] でしょうしないから歌うならミュートに
[02:13:46.400] しろ今こうしてあなたに合ってることがま
[02:13:49.520] の夢のようです
[02:13:51.880] もうこの母には何も思い残すことはあり
[02:13:54.760] ません
[02:13:56.599] 橋元大魔王ミルドラースの魔力はあまりに
[02:14:00.239] 強力ですせめてせめてこの私がこのに命に
[02:14:05.320] か口ねえやね命にカカカカってちゃ命に
[02:14:10.880] 変えてもその魔力を封じて見せ
[02:14:15.840] ましょう全地前脳の神を我が願いよな
[02:14:21.199] 何これ何これ
[02:14:23.280] えヌスやんヌスパパーや
[02:14:28.400] ん嘘ここで出ん
[02:14:31.520] のあここで出んのお前本当に役だなえゲマ
[02:14:39.199] すごくないこれないぜスーパーファミコン
[02:14:42.599] にはえ何DS版で両親共にゲマにやられん
[02:14:46.840] のこいつマジで悪人じゃんえゲマクズだな
[02:14:50.239] 本当に
[02:14:52.079] 行けませんねあなたの役は大魔王様のため
[02:14:55.719] に扉を開くことでもま良いでしょがこう
[02:14:59.960] 思う持という
[02:15:06.040] はんすぎてコメント止まりまし
[02:15:10.679] たちょっとマジでマすげえ悪人になってる
[02:15:14.280] ね元からめっちゃ悪なんだけどDS版ない
[02:15:21.119] やられる
[02:15:22.920] のさて常にここまで来てしまいましたね
[02:15:26.679] 橋本とその仲間たちよそれに伝説の勇者
[02:15:30.239] までのこのこやってくるとはしかし全ては
[02:15:33.119] この地で夢と消えるのですもはや
[02:15:35.679] ミルドラース様にお前の母の魔力などり
[02:15:38.119] ませんこいつ悪人すぎるこいつやばすぎる
[02:15:41.719] よねマジでこんな悪人になり上がってる
[02:15:46.880] の今ここで私がお前たち親子を永遠の闇へ
[02:15:51.239] ぽく喋ってんのは正直美しくはないな今度
[02:15:56.159] こそは親を目の前で死せなドラマが見
[02:15:58.719] たかったえあれ死んだ
[02:16:02.119] のもちょうか
[02:16:05.760] BGMちょっと待っ
[02:16:13.360] てまさすが
[02:16:16.199] にさすがに巻い
[02:16:19.920] てキルと入れてけばゲマ
[02:16:23.679] 頑張れお前お前さっきまでこいつ悪人
[02:16:26.719] すぎるとか言ってたじゃねえけこいつマジ
[02:16:29.159] 許せねえとかてなんで戦い始まったら
[02:16:31.079] みんなしてゲーマー頑張れおかしいだろ
[02:16:33.920] おかしいだろ誰の味方なんだお前
[02:16:37.000] はおかしいだろなんだゲマ頑張れ
[02:16:39.870] [音楽]
[02:16:42.840] てフバーハよ俺はフ入れるでしょ遅い家族
[02:16:48.920] 殺しこんばんはで族殺しなんだかやちゃん
[02:16:53.359] こんばんはゲマ
[02:17:01.990] [音楽]
[02:17:03.719] です最後の戦い
[02:17:08.280] 作るバキ入れまくろバキ入れて
[02:17:13.479] デスデスデスデス
[02:17:19.840] リスナーそろそろ見場だから起きとけ
[02:17:22.399] みたいなねえよんなの思って
[02:17:26.040] [音楽]
[02:17:33.719] ねえベホマラーがレベル差がほとんどなく
[02:17:37.200] なってんだなそうね追いついてる
[02:17:42.599] ね
[02:17:44.960] レレ輝くフー運でも痛いな痛いめっちゃ
[02:17:48.960] 痛いこの前よくやって言ってたから
[02:17:53.439] てっきり何が何が何があ俺がでかい声でね
[02:17:58.319] 起こそうとしてるまだねまだねもみんな寝
[02:18:00.479] てねえで
[02:18:02.280] あーちょっと待ってえっとえー違うこれは
[02:18:06.840] もう攻撃
[02:18:08.080] であれ橋元にはもかかってんか誰にかかっ
[02:18:12.160] たか忘れんのやめよマジ
[02:18:14.730] [音楽]
[02:18:17.960] であれ祝福の杖って誰か持ってる
[02:18:22.120] 違う賢者の石って誰が持ってん
[02:18:25.000] のこさ
[02:18:26.059] [音楽]
[02:18:28.719] かける
[02:18:30.760] えっとあれ賢者の石で誰か持ってましたっ
[02:18:33.750] [音楽]
[02:18:38.000] けお前かけの持ってんのあれちげえあれ誰
[02:18:42.359] が持ってん
[02:18:43.030] [音楽]
[02:18:48.120] の誰も持ってない
[02:18:51.599] なんで誰も持ってねえんだ
[02:18:53.479] よこういうとこだ
[02:18:56.800] ぞただみんなごめんなんかやっぱり強
[02:19:00.319] すぎるかな俺
[02:19:02.040] が正直ボス戦じゃ負けねえんだ1対1じゃ
[02:19:06.319] 負けようがねえんだな申し訳ねえんだけど
[02:19:10.120] 1対1じゃ負けねえん
[02:19:12.100] [音楽]
[02:19:16.000] だ楽勝楽勝これ1対1じゃ負けようがなく
[02:19:19.960] ないのおしさ分かってないなニコニコ
[02:19:23.160] にんまりスロ本当のおしさってなんだよ
[02:19:25.760] 本当のおしさって本当のおしさなんかねえ
[02:19:29.760] だろベゴマラーもあんだ
[02:19:36.280] よあは入んねん
[02:19:41.359] だ何本当のおろしたってこの
[02:19:45.000] まらいやいや
[02:19:47.599] ませめて天空の鎧天空の鎧は取り行った方
[02:19:52.960] がいいんじゃ
[02:19:55.280] ない天空装備全部揃ってないといけない
[02:19:59.680] でしょドラの体力バて
[02:20:04.439] 8万FF7のさFF7のさリバース
[02:20:09.720] セフィロスみたいな感じでさあのなんか
[02:20:11.200] あのナイツオブラウンド使いまくったら超
[02:20:13.720] 強くなるみたいななんかあるよねFF7
[02:20:16.200] ってねナイツオブラウンド使いまくったら
[02:20:18.640] ラスボスめっちゃ強くなるみたいな
[02:20:21.560] ハはぐれメタルの剣持ってたらめっちゃ
[02:20:23.000] 強くなるみたいなあったらだるい
[02:20:25.100] [音楽]
[02:20:29.160] なこれ負けんぞこれ正直マジ
[02:20:36.680] でえマグマの杖
[02:20:40.240] 弱えマグマの杖ってメラゾーマじゃなかっ
[02:20:43.800] たっ
[02:20:44.500] [音楽]
[02:20:49.640] け2回
[02:20:51.640] 攻撃いやもこれもう正直ごめんごめん正直
[02:20:56.280] ごめん本当に正直ごめんなさい本当に負け
[02:21:00.200] ないむ枯で負けいやないないないない
[02:21:04.040] でしょそんな道具あったら困りますあない
[02:21:06.479] かあれそっかない
[02:21:09.880] かいや余裕のよっちゃん
[02:21:12.720] [音楽]
[02:21:14.520] すぎるいやもうフバーハも強いフバーハも
[02:21:19.720] 強すぎるく行動しろやいやマジで3回
[02:21:24.160] ぐらい攻撃してくんねえとさ相手にんねん
[02:21:27.640] だがもうなんかうやっぱりちょっとやり
[02:21:32.960] すぎたかなもうに超えたなゲマなんてもう
[02:21:36.720] ちょっとお話なんだよな正直
[02:21:41.560] なお話にならん
[02:21:44.200] わごめんねみんマジでみごめんなんか
[02:21:48.080] なんかごめん
[02:21:49.319] なて作りたかったわなんかもうなんかぬる
[02:21:54.000] ぬるまゆに使ってしまってる俺は
[02:22:00.439] 今こんなことされてもだってもベホマラ
[02:22:03.479] あるもん
[02:22:04.460] [音楽]
[02:22:18.479] よほらねほら
[02:22:22.080] マンタほら
[02:22:25.120] [音楽]
[02:22:30.760] ね
[02:22:32.840] あれえ焼けつく焼けつく
[02:22:38.600] 息アムウェイの親玉だぞ
[02:22:42.319] こいつえ焼けつく
[02:22:45.439] お焼けつく
[02:22:48.680] 息これはてた
[02:22:52.800] あれ焼けつきって何麻痺4人麻痺になっ
[02:22:56.640] たらどうなんだよあ台目3台目4人麻痺に
[02:23:00.600] なったらどうなんだ
[02:23:02.960] よ4人麻痺に
[02:23:08.880] な全滅お
[02:23:13.240] [音楽]
[02:23:18.399] ガラあまずまずまずいまずいまずいまずい
[02:23:22.200] まずいまずいまずいまずいでしょまずい
[02:23:23.880] でしょ
[02:23:25.560] これえ麻痺てどうやって直すの麻痺直す
[02:23:29.800] 呪文ってなんかあったっけでは治らないよ
[02:23:32.760] 闘ってんの不足なんよないよキアリか満月
[02:23:39.000] そうキアリキアリキアリキアリは覚えてん
[02:23:44.380] [音楽]
[02:23:46.120] だろあ
[02:23:50.720] 教えちゃった
[02:23:53.290] [音楽]
[02:23:57.960] かちおん
[02:24:00.510] [音楽]
[02:24:06.120] なごめんね俺には味方がいるんだダメだめ
[02:24:11.960] ダメとかないの俺には味方がいるんだよ
[02:24:14.399] ごめんな申し訳ねえ
[02:24:18.510] [音楽]
[02:24:20.920] あるやん
[02:24:23.319] けよしよしよしよしキアリ縛りかいやない
[02:24:28.399] ないなんやねんそれもう勝つ
[02:24:30.479] て勝つ勝つ勝つボにされましたごめん
[02:24:36.279] なさい
[02:24:38.200] ダダダダいいんだよありがとう君のおかげ
[02:24:42.319] で僕は幸せですありがとうござい
[02:24:47.880] ます危なたちょっと焦ったと名前見てね
[02:24:54.200] 関係知らねえよんな邪魔どうすんの邪魔
[02:24:57.520] どうすんの知らんわ
[02:24:59.820] [音楽]
[02:25:02.840] もまでも
[02:25:04.840] あのキリ覚えてるレがまひったらま死ぬわ
[02:25:10.399] なままさかあんなことねえと思うけどね
[02:25:13.600] まさかあんなこと
[02:25:16.160] ねえよしよしよしよしよし直った直った
[02:25:18.960] よしよしよし様がいますから
[02:25:22.760] う
[02:25:29.279] うわよしみんなクリアしよう
[02:25:34.439] ぜクリアしに行こう
[02:25:37.000] もうまあ結局キアリなしで勝ててたなまだ
[02:25:42.279] 今の笑いどころですかまだ光控えもいる
[02:25:45.760] からねあなんだ笑いどて
[02:25:50.640] 変顔しりせやみたいな変顔ぐグは熱いなん
[02:25:56.319] ですかこの光はこの私がこんな光に焼か
[02:26:02.600] れるなどそんなことがあって
[02:26:06.120] はグゲは初めて聞いたゲは
[02:26:10.680] て後でちくらさんに体育感の裏に呼び出さ
[02:26:14.560] れてしまう体が夏になる何体が夏にな
[02:26:18.399] るって
[02:26:21.000] 橋本はは本当にあなたは驚くほど成長し
[02:26:25.319] ましたね今まで母はあなたに何もしてあげ
[02:26:28.279] られなかったというの
[02:26:29.520] [音楽]
[02:26:31.080] に生きとるやんけ
[02:26:35.359] はせさ本当だよな最後だけはあなたの助け
[02:26:38.880] になりましょうさあ下がり
[02:26:42.600] なさいホ全前脳の神を我が願いを聞き
[02:26:47.399] たまえ我は偉大なる神の子にしてエル
[02:26:50.640] ヘブンの民なり神をこの命に変えて邪なる
[02:26:54.880] 魔界のミルドラズ
[02:26:59.200] のビルドラーズの生きてたんか魔力よかっ
[02:27:04.560] た
[02:27:09.640] おしここんなはずはエロヘブンて風俗あり
[02:27:14.439] そうそれほどまでにミルドラースの魔力が
[02:27:22.560] 新私の可愛い橋元のだめ今旅まこ私に力
[02:27:30.279] をどこからともなく不思議な声が聞こえて
[02:27:33.000] き
[02:27:34.000] たをもいお前は十分によくやっ
[02:27:39.279] たパパスやん
[02:27:42.640] けうわ何このイベントこれないですこれ
[02:27:50.359] ごめんごめん右一おかしいんだけどごめん
[02:27:52.840] なこここっち出てるわさんになったり親
[02:27:56.800] 死んだりすい主人やわどうやら私たちの子
[02:28:01.520] は私たちを超えたようだパパス子供たちの
[02:28:05.160] 未来は子供たちに託そうではないかさあ
[02:28:08.279] まさこっちへおいではい
[02:28:12.300] [音楽]
[02:28:17.800] あなたああ
[02:28:20.150] [音楽]
[02:28:24.000] パパスなんかなんかおもろなんかおもろい
[02:28:27.000] なこの
[02:28:28.120] 動き橋本よ私たちはいつでもお前たちを
[02:28:31.399] 見守ってる
[02:28:33.560] え頑張るのだぞ橋本わがたちの息子よ
[02:28:40.080] えそうなんすっと言ってるエグエグ
[02:28:45.359] ヒックヒック
[02:28:46.680] おじちゃんおばちゃん
[02:28:50.680] こんなのってない
[02:28:52.960] よパトリシアも怒ってます今日は
[02:28:56.760] パトリシアも怒って
[02:28:59.110] [拍手]
[02:28:59.960] [音楽]
[02:29:02.000] ますえ1回帰ろっか
[02:29:09.319] なねこれさマジで
[02:29:13.400] [音楽]
[02:29:14.640] さ
[02:29:16.479] ねね天空の鎧てたないです
[02:29:21.240] かいらんのんこれ天空のっ
[02:29:25.359] てこの勢いで変るって冷めます確かに
[02:29:29.760] まあまあま確かにか行っちまうかそうだよ
[02:29:34.720] なもうもう俺たち行くしかねえんだよで
[02:29:36.960] 考えなさい行く行きます行きますわいや
[02:29:39.880] もうこんな俺こんな遊びじゃねえからさ
[02:29:43.040] こんなイベント目の前しで母親も死んでさ
[02:29:45.920] 1回帰りますってないわ普通に普通だっ
[02:29:48.120] たらねえよな
[02:29:51.800] 普通だったらねえわ行く遊びじゃねえから
[02:29:54.960] ゲームじゃねえからドラクエって人生だ
[02:29:56.720] からいや一旦リレミトで帰ろうリレミトは
[02:29:59.760] 使わねえ騙され
[02:30:02.200] ねえ母の声が結構生きてるやれるのもねえ
[02:30:08.080] わえたぎる溶岩にただ足を踏み入れては
[02:30:12.080] いけません聖の水を使うんですそうすれば
[02:30:15.120] 更に先て見るとまだ長いのかなせ
[02:30:20.399] んだお父さん私たち聖な持ってないねえ聖
[02:30:25.560] なって
[02:30:26.640] [音楽]
[02:30:27.800] 何行こ
[02:30:30.880] 行ここっちか分かったこっちだ
[02:30:35.160] なえでもなんか1回帰ろうかなどうしよっ
[02:30:40.000] かな1回帰ろうか
[02:30:41.180] [音楽]
[02:30:43.399] なや天空の装備全部揃えてえよなて
[02:30:48.920] かあストーリー的にどうなん天空のさ天空
[02:30:52.520] の装備揃ってなかったらさストーリー進ま
[02:30:55.240] なくないのなんかこれ揃ってなんかやっと
[02:30:57.920] 聖なの力に目覚めるみたいな感じじゃねえ
[02:30:59.920] のまさおもん
[02:31:01.860] [笑い]
[02:31:03.720] なパパにおもん
[02:31:06.010] [音楽]
[02:31:11.399] なそえこれも揃えなくていいんかねダメ
[02:31:15.560] ならダメな時に戻ればいいやんあままあね
[02:31:18.800] ま確かにね行けんのかなこのままねレミト
[02:31:21.920] するかミトせうわ聖なる水あるやんけこの
[02:31:26.399] お前わロケットの味方式
[02:31:37.010] [音楽]
[02:31:40.080] だこんばんはこんばんは大終盤です
[02:31:52.020] [音楽]
[02:31:54.600] あんや
[02:31:57.600] これなんや
[02:32:04.120] これ
[02:32:08.520] あは何これ抜けられへんや
[02:32:13.600] これ
[02:32:17.399] えこれ1周でしょでしょここれここも1周
[02:32:21.960] するやんはこ抜けられないんだかんだ積ん
[02:32:27.600] だよねだってだって抜けらんなくね一周よ
[02:32:30.560] リセットあ普通に抜けれた
[02:32:33.319] わあ普通に抜けれたわあごめんなさい普通
[02:32:37.160] に抜けられました全然抜けれたあここ
[02:32:41.960] ねここ
[02:32:44.840] ねえわかんねえどっちだろこれ
[02:32:51.479] もうこのグレーテストドラグニティが一番
[02:32:53.600] 嫌いだって俺
[02:32:57.520] 力足クイズが苦手とかじゃなくて普通に頭
[02:33:00.439] が
[02:33:01.279] 悪い普通に頭が悪いんだと
[02:33:03.870] [音楽]
[02:33:06.200] 思ういやもう強いんだよこいつらマジ
[02:33:09.680] ダメージでかくてさ
[02:33:12.420] [音楽]
[02:33:24.240] スクトしないといやでもさいちいち1回の
[02:33:28.120] 配信で
[02:33:30.520] うドじゃないが何回か勝ってますよね運
[02:33:35.439] さんにね私ドタじゃないがえそのドタの
[02:33:40.640] チマゲームに負けてる運さんとえんさんは
[02:33:44.680] もっと下手ってことです
[02:33:46.319] かもっと下手ってことでいいですか
[02:33:52.279] 賢者の石縛りなんで賢者の石
[02:33:54.800] って賢者の石誰が持ってんだって賢者の衣
[02:33:58.840] お前かい守りの盾で
[02:34:01.880] 食う守りの盾で
[02:34:05.120] 食うなんで戦闘中しか使えねえんのこれ
[02:34:12.870] [音楽]
[02:34:20.359] ホラの方がいいよMP使う
[02:34:24.190] [音楽]
[02:34:25.840] じゃん乗っちゃ乗っちゃ乗っちゃンンあ
[02:34:29.800] 賢者の石持ってたんです
[02:34:34.120] ね持てるよあんだけ嫁嫁さいりにベチ
[02:34:38.160] ボーマーだよ
[02:34:39.240] なする前に勝つ
[02:34:42.830] [音楽]
[02:34:47.080] じゃん何太陽の冠って
[02:34:51.439] 何太陽の冠
[02:34:53.279] って何太陽の冠
[02:34:57.399] っておチお疲れ最強装備最強装備来たチお
[02:35:03.160] 疲れ今日は最終回ある
[02:35:05.520] ぞとても強いです
[02:35:08.120] ね被ると頭がチリチリになる
[02:35:11.439] よのネタバレやめてワンピースのネタどこ
[02:35:15.560] かでどこがワンピースのネタ俺ちょ分かん
[02:35:18.760] ねワンピースわかんねたカジノ行きます
[02:35:21.560] もうカジノとか行かなくていいだろ行く
[02:35:23.760] 必要ねえよねこれさここさ宝箱あんだよね
[02:35:27.240] それも気になるんだよね
[02:35:30.200] ほら宝箱あんだよ
[02:35:32.600] ね絶対こうじゃんはなめんなよラスボスは
[02:35:36.000] シャンクスそれミミックだよ
[02:35:39.160] 危ねえ今日カメラ白いねカメラ白い嘘
[02:35:42.960] そうこ
[02:35:45.720] か鼻の小鼻んとこ書いちゃって赤くなった
[02:35:48.600] からさ飛ばして飛ば
[02:35:52.479] て
[02:35:56.800] えああ
[02:36:04.000] ランランごめんちょっとトイレてくわ眺め
[02:36:07.600] とけよ
[02:36:09.080] 複眼
[02:36:12.680] てしまむぷよしむぷよしむぷよ毒持ったか
[02:36:18.560] 鬼顔ニガ鬼で顔オルドム4ロックエット
[02:36:23.120] オルドム4ロックエットオルドム4ロック
[02:36:25.880] エット2ニロうみはオタクうみはオタク
[02:36:30.760] うみはオタクハップジベハップジベハップ
[02:36:35.279] ジベ逃げるなら今のうちアルトラス2拍手
[02:36:39.040] アルトラス2拍手アルトラス2拍手
[02:36:41.960] ちんちんかゆい村8mありか村か8mあり
[02:36:46.120] か村か8mありかうみはロベロべうみは1
[02:36:50.120] ロベロベうみは1ロベロベトトチコンヒー
[02:36:53.040] ペトトチコンヒーペトトチコンヒーペ
[02:36:55.800] ちゃま元気ちゃま元気チ元気ピースピース
[02:36:59.319] ピースプネもプネもプネもリノダンセリノ
[02:37:02.680] ダンセリノダンセピースピースピース
[02:37:04.960] パクパクパタパパピースピースピース
[02:37:07.600] ピースピースピースピアノ和ピアノ和ピア
[02:37:09.800] の和ピースピースピース車車車ピース
[02:37:13.399] ピースピースやの飲むやの飲むやの飲む
[02:37:15.479] ピースピースピースピースピースピース
[02:37:17.600] パルプンテにたい平にとま001ヘラにま
[02:37:20.240] 001ヘラにま001ピースピースピース
[02:37:22.920] ピースピースピースガンバ3kg流ガバ
[02:37:24.920] 3kg流ガバ3kg流ガバ3Mエマンガバ
[02:37:27.240] 3Mエンンバ3枝ン番番ンパス2メアパス
[02:37:31.120] 2アルラス2ルト村村村村村村村村村村村
[02:37:38.479] 村村村村村村村村村村8村パチパチパチ村
[02:37:44.840] パチパチパチ村パチパチパチ村8村888
[02:37:48.279] 村8村8村村村アアア村村
[02:37:54.800] 村村村
[02:37:57.560] 村くれれ
[02:38:01.880] くれ
[02:38:05.160] お
[02:38:08.880] ム橋
[02:38:11.040] 橋
[02:38:12.720] 橋村山山山村村村村村
[02:38:21.270] [音楽]
[02:38:31.640] すうせ
[02:38:33.940] [音楽]
[02:38:50.840] ん
[02:38:51.530] [音楽]
[02:39:00.279] だらってんだろのリスナーが
[02:39:05.319] ようちのリスナーが怖かってんじゃねか
[02:39:08.720] [音楽]
[02:39:11.160] ようちのリスナーが
[02:39:18.359] 怖使ってこれダメあいつしこんなに尺使っ
[02:39:23.840] てこれな逃げるにしてももっとあるよね
[02:39:27.080] なんかもっと倒せるタイミングまで行って
[02:39:29.520] うわー倒せなかった使ったよ毒まで使った
[02:39:33.070] [音楽]
[02:39:35.720] よ配信者がトイレ行ったら荒らしタイムっ
[02:39:39.040] て聞てんでそう
[02:39:42.359] なおええざでもないざでもないざでもない
[02:39:47.120] よこいつメタルキングのMPが
[02:39:50.200] うわ
