[00:00:10.000] ういお
[02:34:20.800] タンス
[02:34:23.190] [拍手]
[02:34:24.960] パンきこの曲め
[02:34:32.520] [音楽]
[02:34:50.040] このマでの若者はた風のないこの夜に何か
[02:34:56.439] を変えようとフルで聞いちゃっ
[02:34:59.840] た僕らが叫んだこの声はめっちゃかっこ
[02:35:04.640] いいテロリストになって消せない
[02:35:09.720] だろ最高か
[02:35:23.240] 内だ
[02:35:29.070] [音楽]
[02:35:49.880] Yeahお
[02:35:57.470] [音楽]
[02:42:18.160] じ
[02:42:20.080] びがいつも僕らを
[02:42:29.260] [音楽]
[02:42:39.120] せるなんても
[02:42:42.210] [拍手]
[02:42:42.550] [音楽]
[02:42:58.660] [拍手]
[02:42:58.900] [音楽]
[02:43:18.120] じ
[02:43:19.400] [音楽]
[02:43:20.050] [拍手]
[02:43:22.350] [音楽]
[02:43:42.760] マこの仲間たちとファイティングマ全てを
[02:43:48.200] 巻き込み
[02:43:49.840] ファイティング心出し
[02:43:55.180] [音楽]
[02:43:56.840] ファィン高を目指してぶじ
[02:44:04.750] [音楽]
[02:44:43.279] えいえい
[02:44:47.399] えいおしま
[02:44:50.720] おしまいおしまいにしよう今日は
[02:44:59.479] なやらもう
[02:45:04.040] なもうやろもうもうあと来年だよ次は次は
[02:45:10.120] 来年う来年ですれたもうなんか機材
[02:45:15.240] トラブルめちゃくちゃあるしなんやねん
[02:45:19.040] なんやねん機材
[02:45:21.359] トラブルまったり
[02:45:24.520] 最後ドラク
[02:45:28.359] ドラクエドラクエ
[02:45:30.680] やるドラクエのリミックスの音源持ってる
[02:45:34.200] から適当にやるかじゃあ最後なそれ
[02:45:37.000] ドラクエで最後に
[02:45:42.560] しよううまくできるかわかんないけど
[02:45:50.220] [音楽]
[02:46:06.720] 何何
[02:46:14.040] [拍手]
[02:46:15.399] コメントも
[02:46:17.920] ちょっとフ
[02:46:49.040] あ
[02:47:03.730] [音楽]
[02:47:47.840] や
[02:47:58.040] [音楽]
[02:48:17.720] うあ
[02:48:22.430] [音楽]
[02:48:48.880] [拍手]
[02:49:15.240] Hang
[02:49:16.520] KSK
[02:49:20.320] [拍手]
[02:49:48.840] あ
[02:49:55.220] [音楽]
[02:50:42.080] パパパパパパパパパパパパ
[02:50:43.080] テレテレテレテレ
[02:50:44.710] [音楽]
[02:50:48.680] わ
[02:50:49.740] [音楽]
[02:51:47.520] あ
[02:51:52.490] [音楽]
[02:52:17.520] おお
[02:52:23.520] [音楽]
[02:52:48.720] あ
[02:53:04.300] [音楽]
[02:53:43.840] ちょっと失敗した
[02:53:52.450] [音楽]
[02:53:56.720] 1
[02:54:00.090] [音楽]
[02:54:12.440] [拍手]
[02:54:13.270] [音楽]
[02:54:20.990] [拍手]
[02:54:23.730] [音楽]
[02:54:34.640] な
[02:54:48.250] [音楽]
[02:55:07.760] 8
[02:55:22.720] [音楽]
[02:55:45.000] あういお疲れ
[02:55:57.720] あれ間違っちゃった
[02:56:10.080] よん点入ってねえなんで
[02:56:14.660] [音楽]
[02:56:47.239] クソH
[02:56:50.500] [音楽]
[02:57:33.040] ありがとうございまし
[02:57:35.399] た終わりお
[02:57:39.520] しまいこんな感じでありがとうござい
[02:57:44.080] ます疲れたもうええわもうDJ
[02:57:50.239] わもうええもう
[02:57:54.560] ええもう当分ええマジ
[02:57:58.479] であああああ
[02:58:04.000] ああいやいやいやいやいやいやいや
[02:58:07.880] ちょっとね機材トラブル多すぎな機材
[02:58:12.239] トラブル多すぎんだよ
[02:58:22.920] はいどう
[02:58:24.040] も帰ってきましたよ邪ゲーム
[02:58:27.600] が材って機材ういお疲れ材トラブルが大
[02:58:34.000] すぎんじゃいういお
[02:58:39.880] 疲れういおつれげとるやないか頭はげてえ
[02:58:44.880] な
[02:58:51.600] やらん度とやらんからういお
[02:58:56.160] 疲れ度とやら
[02:58:58.399] ないえなすかういキキキれうお疲れキキ
[02:59:05.120] じゃないのよありがとうございました悲し
[02:59:09.160] 曲悲しういお疲れはいお疲れちゃんお疲れ
[02:59:13.399] ちゃたさの後だとなんかいつものカメラ
[02:59:15.840] 荒く感じやっぱりやっぱりかっこよかっ
[02:59:19.520] た
[02:59:21.040] キキキベルベルの曲やトラブルコミで3
[02:59:25.279] 時間もどじライブお疲れですよお疲れ様
[02:59:29.000] iPhoneが良いいいですiPhone
[02:59:31.319] すごいすねえシンプルに足が
[02:59:35.120] 痛いごめんデブだからかなシンプルに足が
[02:59:39.279] 痛いうんシンプルに足痛いの流して終わり
[02:59:43.279] ますか冒険の書さこっちのパソコンにしか
[02:59:45.840] 入ってねえんだよこっちでダウンロードし
[02:59:47.239] ちゃったから来たなんで足えなんか
[02:59:51.040] ジャンプとかステップ踏んでたら足たく
[02:59:53.840] なっちゃっ
[02:59:55.040] た足痛なったわあなんか足がなんか足が
[02:59:59.920] なんか足があのすいませんありがとう
[03:00:01.200] ございましたあのありがとうございます
[03:00:02.560] 1000人記念ということでやらせて
[03:00:04.040] いただきましたがね足腰弱000人記念と
[03:00:07.520] いうことでやらせていただきましたが
[03:00:09.200] いかがでしたでしょうかえこれからもチマ
[03:00:11.600] ゲームね楽しかっただすよ鳥フィットアド
[03:00:14.640] 変痩せろ時は足にきますね楽しかった
[03:00:20.000] あのちょっと次やる時は前々から
[03:00:23.479] もっと厳しいねすっげえ楽しかったよマ
[03:00:28.040] ありがとうねあのしよそうリハとリハとし
[03:00:33.479] た機材の本に機材のあのうん機材の
[03:00:40.880] チェックとうんちゃんとしなきゃだめです
[03:00:44.680] ね
[03:00:46.319] えぶつけじゃだめだなと1回も練習して
[03:00:49.760] フォロワー1000人おめでとうあり11
[03:00:52.600] 人になりましたねありがと
[03:00:55.160] ござギベ染ヒーアンロベフアノビルトタル
[03:01:01.239] 608楽しかった今年はラれて次回はじ
[03:01:07.239] ちゃん呼ぼねそうちゃんタ私ドとかあまり
[03:01:11.800] 今になかったけどすごい楽しめました最高
[03:01:15.160] でしたそういうどよな昔から
[03:01:18.050] [笑い]
[03:01:21.479] で家での酒が
[03:01:24.640] 調せかだから8万カメラに充電しよねあの
[03:01:30.760] クリップ貼ってくん見てないんだけどね
[03:01:32.880] あの始収してあの曲が流れてやった瞬間に
[03:01:37.560] 充電が切れましたあれ
[03:01:39.960] ゲーム持ちすごすぎでしょありがとう
[03:01:44.800] ありがとう
[03:01:47.960] 重いぜ会話イベント今日はみんなのも重い
[03:01:51.560] な
[03:01:54.160] ありがとうあのあのグリップ貼ってくれ見
[03:01:56.439] てねえんだよ俺見てねえんだよあの開始
[03:01:59.200] 直後にチマゲームしてた
[03:02:02.359] なチマゲームしてたよなあのクリップ貼っ
[03:02:05.319] て
[03:02:10.680] よやべえ懐かしいぜなんか懐かしいあ
[03:02:16.200] テレビボビね
[03:02:25.680] ブレJQもう読むの疲れたやってんね
[03:02:32.279] 早いあちゃまさんのお家広くないえ全然
[03:02:37.279] 広くない
[03:02:39.040] よ全然広くない
[03:02:42.319] よ待っ
[03:02:45.319] て田舎だからですよ
[03:02:50.680] うるせえと
[03:02:53.439] はあらなんでこれ音流れてないんだろう
[03:02:58.080] ものっそいくさすよ臭くねえ音音流れて
[03:03:04.160] あれこれ音も流れてなかったのこの時
[03:03:07.239] ねこの時音も流れてなかったえ音
[03:03:11.120] は広い家のやあ違うごめんごめんんでも
[03:03:13.960] ないんでも俺の方がオフしてたごめん俺の
[03:03:15.560] 方がオフしてたごめんしかし半もライブ
[03:03:18.800] やるとは予想だった本当に長時間疲れです
[03:03:24.439] よれ見逃したんで初めからやってもらっ
[03:03:34.600] ていうことでにありがとうございますえ
[03:03:38.359] なんかちょっともう何電池がなふざけんな
[03:03:41.720] マジでこんなことあるおもろすぎる笑笑
[03:03:45.880] いや本おかしくないか
[03:03:47.750] [音楽]
[03:03:50.040] タイミングやばくないのシグナル笑笑はい
[03:03:54.359] どうも池がなくなり人ということでねこの
[03:03:58.080] 笑顔ありがとうござい
[03:04:00.120] ますまったり行きますよさすが笑いの神に
[03:04:03.439] 愛された男笑笑これの画面が放送終わった
[03:04:07.600] 時の画面かありざいえなんかちょっとも
[03:04:12.000] 電池がなくふざけんなマジでこんなこと
[03:04:15.960] あるいやあのさ
[03:04:19.200] これがいいよねちゃんと出してくれるんだ
[03:04:21.160] 画面にの髪笑笑画面に出してくるのがいい
[03:04:24.920] よね電池がなくなりました素直か素直か
[03:04:28.520] お前は可愛いやつだの笑笑可愛いやつやの
[03:04:32.439] 気が効いとるの電池がなくなりました素直
[03:04:36.120] 優しい笑素直いい子ですシンプルな
[03:04:39.640] 書体電池がなくなりましたこちとら電池
[03:04:43.880] 入れ替えたばっかやぞあほんまやのあじ
[03:04:46.399] ちゃんマジで良かったね
[03:04:47.730] [音楽]
[03:04:48.880] これは1000人ということでねよ
[03:04:52.120] ありがとうございます照れてるちょっと
[03:04:53.600] カメラが助けを求めてい
[03:04:59.279] ます本当に始まる瞬間じゃ
[03:05:03.239] ねじんちゃん早く帰ってきてじゅんちゃん
[03:05:06.319] 早く帰ってき
[03:05:07.479] てじちゃんお見舞行きたいんだけど来週に
[03:05:10.239] は退院しちゃうかな明日行くかでも昼間
[03:05:14.960] 配信もしたいけどどうしようお行こかな
[03:05:19.200] いいクリップだったないいクリップだった
[03:05:22.439] ないやちゃう退しちゃうか退院しちゃうっ
[03:05:28.080] ていいことなんだけど別にお行く前に行く
[03:05:31.160] 前に退しちまうじゃないか行っておいで明
[03:05:34.040] て行く
[03:05:35.319] かち配信でもつけようかなちゃまここまで
[03:05:39.479] 納はななフォロワー1000人だって
[03:05:43.920] フォロワー1人だってま別にそんな
[03:05:46.640] 騒ぎ立てるっているよじゃ寂しい俺が入院
[03:05:50.279] して時も自分が行くよいやおめえが来て
[03:05:52.399] どうすんだよおめえが来てどうすんだ
[03:05:55.680] よ天人ですってちょっと懐かしくない
[03:06:00.080] いろんなことがちょっと振り返っていい
[03:06:01.640] ちょっとゲームやろうと思ったけど
[03:06:02.680] ちょっと
[03:06:03.399] さお見回れるお見舞れちまう
[03:06:12.720] よすぐなると思ってたいやいやいやいや
[03:06:20.160] ないどうにかできないってなだどうにかっ
[03:06:23.040] てもうここれしかできねえよも今日は今日
[03:06:25.760] はもうこれでいくよ絡まったひもきみたい
[03:06:28.560] な乙女かな今日1番笑った呪いのコメント
[03:06:32.520] 言っていい何何何教え
[03:06:36.399] て部屋さんのノリノリで焼き鳥焼い
[03:06:40.560] てるなんだそれそんなこと言ってたの
[03:06:43.560] あいつあいつそんなこと言ってたんかそれ
[03:06:46.160] しか見えなくて死んだあいつそんなことし
[03:06:48.640] てたんかノリノリで焼き鳥やつと
[03:06:52.760] ごめんノリノリで焼き鳥やつてごめん
[03:06:56.040] ないや久しぶりに満足な土曜の夜でした
[03:07:05.840] 本当んだよただの焼き鳥エンジョイ勢かよ
[03:07:09.960] タオル幕下りのとこだねダブルおさゆさん
[03:07:12.640] かなあそんなことですた全然気づかんかっ
[03:07:15.080] たわコメンコメントとかだったかなん
[03:07:18.880] だろうとんかつどじあげ太郎を思い出した
[03:07:22.239] そのワード見てコメントの件すいません
[03:07:25.680] 全然
[03:07:27.040] あの全然ちょっとあれでごめん
[03:07:31.120] ね拾えてなかった
[03:07:36.470] [音楽]
[03:07:39.200] わしょうがないにゃごめんよいいよょ
[03:07:45.520] ドジ覚えました2回目の悪夢もどうぞ1番
[03:07:49.520] 盛り上がってきたところシーン矢印URL
[03:07:52.120] 省略tchテレビアフルエントブラベ
[03:07:54.399] グローセとちらもう読むの疲れたビッツと
[03:07:57.239] サブギフすごかったに音に包まれて
[03:07:59.560] 楽しかったほけない嫌だ今日は色々収穫
[03:08:03.600] ある配信でしたビッツすごかったね
[03:08:08.960] 本当めっちゃ気持ちいい
[03:08:12.920] とこめっちゃ気持ちいいとこラスボス戦
[03:08:15.479] じゃねえか
[03:08:16.439] よじときなあそうだねごめん笑笑ももう嘘
[03:08:23.600] でしょ天気がなくなりまし
[03:08:27.760] た笑笑四天王の一番いいこでよ
[03:08:33.880] 笑笑電池がなくなりましたデデドンちゃま
[03:08:38.279] は目の前が真っ暗負たんだろな私が来た時
[03:08:42.640] もなんか変な画面だった笑嘘でしょうが
[03:08:46.279] ガチの嘘でしょう
[03:08:50.880] もうもう嘘
[03:08:54.000] でしょちょっとなか歌曲に曲曲に合ってる
[03:08:58.239] しこの俺のあれがもちょ曲に合ってるし
[03:09:03.760] もも
[03:09:06.520] もちょっと曲に合って
[03:09:10.160] ない
[03:09:12.080] もも嘘でしょ
[03:09:15.400] [笑い]
[03:09:24.560] いやあそれは気づかなかった
[03:09:28.960] 笑笑でもiPhoneに変えたの正解いや
[03:09:32.120] iPhoneめちゃくちゃ画質良かったり
[03:09:34.000] 引くほど引くほど画質良かった
[03:09:37.600] わ引くほど画質良かったっす
[03:09:42.880] ねもうぐちゃぐちゃになっちゃた神
[03:09:47.920] 最初音と動き微妙にずれてたように感じた
[03:09:51.439] からすげんやなすごいねiPhone
[03:09:54.439] すごいよIVカムっていうアプリでやった
[03:09:56.399] んだけどえちょっとビッツごめん全然全然
[03:10:00.279] 見てなかったよごめんねiPhone綺麗
[03:10:03.120] だっためちゃくちゃ画質良かったしねまだ
[03:10:06.040] フォロワー30人とかだったちゃまくが
[03:10:08.640] こんなに呑気もになるなんて呑気てった
[03:10:12.600] いやいやあなた来た時まだフォロワーもう
[03:10:15.479] フォロワー
[03:10:17.439] たえ田ちゃんが来た頃ってでもまだ800
[03:10:20.279] 人いや違うよ600人記念やったんだもん
[03:10:23.160] ねあん時ねあれから400人増えてんだよ
[03:10:26.359] すごくない田ちゃんが来た頃にちょうど
[03:10:29.479] そうそう550ぐらいでよく覚えてんなて
[03:10:32.279] いうかぐらいでで600人になってそう
[03:10:35.319] 24時間配信やるつって動をありがとう
[03:10:38.399] いやもうゼマ君なんてな0から見てるもん
[03:10:41.239] ねそのちょうどだから24時間配信やる
[03:10:45.680] つって6本ゲームやるつって
[03:10:47.920] 24時間で5本クリアして最後の村が
[03:10:51.319] クリアできなくて泣いたんだよなボロボロ
[03:10:53.399] 泣いたのブて言ってるたらもう000です
[03:10:57.800] よすごいですね高々半年ぐらいじゃない
[03:11:00.720] まだすごいよ
[03:11:02.520] ねすごいよねてこれ片付けんのだる片付け
[03:11:06.680] んのバカだりんだけどいっかこのまんまで
[03:11:09.600] マイクもなんかここでいいかまさかあの
[03:11:11.800] ちゃまさんがフォロワー4桁超えるなんて
[03:11:14.720] 24時間配信クリアできなくてみ申しそん
[03:11:19.239] みが励ましてくれて泣きしていたよねい
[03:11:22.399] ちゃったのキモかったですよ嘘だよ急に
[03:11:26.120] 現実に戻ったま
[03:11:33.040] っキモかった行く行く行く今じゃ行く行く
[03:11:38.319] ですよ行く行く行くいやいいですね超魔界
[03:11:44.200] ぬ超魔界ぬそうそうそうそうそうね毎度
[03:11:48.319] ひどいコメント笑笑いやもこれがもういい
[03:11:51.200] んねこれでいいんねキモいぐれがいいん
[03:11:54.279] よいやでもやっぱチマゲームだないくら
[03:11:57.520] 格好つけてもやっぱチマゲームね気持ち悪
[03:11:59.760] 髪型今日何
[03:12:01.239] このカ無料とでも言いましょうかでも言い
[03:12:05.120] ましょうか久しぶりに出た
[03:12:08.120] それいやもやっぱチマゲームだな格好つけ
[03:12:11.520] てても汗かいたから癖が笑いくらかっこ
[03:12:15.600] つけても前髪らない
[03:12:18.040] その髪型いつからしてるのシャワー浴びて
[03:12:20.960] おいでよ浴びてくかな回ちょっとさ1回さ
[03:12:24.960] 配信切っていいこれ配信切ってなら見ねえ
[03:12:29.160] よ2時からごめ2時から6万たらお前ら
[03:12:32.479] 起きてらるおら起きてられる休憩したい
[03:12:35.880] 疲れた普通にで片付けしたいちょっと普通
[03:12:37.760] に普通に片付けしないとまずいほお先に
[03:12:40.640] 休ませてもはいありがとうちゃありがとう
[03:12:44.720] ちょっとねいつまでも
[03:12:48.200] ま急ぐけどシャワー見てカラでいいからけ
[03:12:51.200] ていってよお疲れつけてくぽんちゃんお
[03:12:54.439] やみなさいコメントで遊ん
[03:12:57.880] でる誰も相手してくれなくなるじゃない
[03:13:01.319] 一旦休憩タイムでおやみなさいあの
[03:13:05.880] ちょっとね枠も変えたいかな仙人記念DJ
[03:13:08.640] 配信はDJ配信だけでこう明日予定があい
[03:13:11.520] 大丈夫ありがとうこんな時間までありねみ
[03:13:13.560] なさいおやみなしじゃいいです始まった
[03:13:17.720] ことを確認したら寝ますなんでちょっと
[03:13:20.200] 詰めてんだよまあちょっと1回切ろうかな
[03:13:24.399] おやすみなさいませや切ろうかなシャワー
[03:13:27.600] 浴び
[03:13:30.800] てちゃんとカロリー取ってくださいねお
[03:13:34.319] 疲れ様でした私はねますおやみなさいませ
[03:13:38.279] ありがとみみんなありがとうないやで
[03:13:41.000] みんなありがとうなそんな最後まで言て
[03:13:42.920] くれて配信ありがとうございますあ
[03:13:45.880] イベントさんの曲
[03:13:48.960] 本当に良かったですありがとうございます
[03:13:52.319] お疲れ様でしたお疲れちゃんまたやるでお
[03:13:56.160] 疲れ様でしたんえみさかさお疲れ様でした
[03:14:01.920] 楽しかったです疲れ
[03:14:07.279] ンネル962
[03:14:17.200] 幼稚でよろしくお願いし
[03:14:18.880] ますえちょっと待って誰がさサブギフとか
[03:14:22.160] 投げてくれたのあこの猫さんレドしてくれ
[03:14:25.319] たんだやレドしてくれたんだやえボテも来
[03:14:28.960] てたんやあ違うわこれ5日前やった5日前
[03:14:32.399] 見てたごめんなんでもねボテは来てねえよ
[03:14:34.319] 人さん囚人もうそれは違うね会話
[03:14:40.200] イベント人配信
[03:14:44.600] 中囚人
[03:14:48.399] あと1人は匿名さんでした1日前に来た
[03:14:51.640] ボテに感謝すな匿5日前だった
[03:14:55.880] 笑笑みんなありがとうございますすいませ
[03:14:58.160] んね集中して
[03:15:00.640] て
[03:15:02.760] あえてっちゃんも来てくれたの嬉しいんだ
[03:15:06.160] ねあまぶちゃんも100ピくれたんだえ
[03:15:10.479] マム500ビッくれてんじゃんやばごめん
[03:15:13.520] 全然ああの鉄ねえないの仕方ないボテさん
[03:15:18.800] 未だにアウトブレイク継続中拾えないよあ
[03:15:23.040] ま後でちょっと珍しくちょっとツイートし
[03:15:24.840] とくかありがとうございました
[03:15:27.279] ついやありがたい
[03:15:31.560] ねさすがに無理だと思ういや全然見えだっ
[03:15:34.880] て無理だよ全然気づけんコメント欄しか見
[03:15:38.479] てない
[03:15:39.359] からこの日のためにモバイルモニター買っ
[03:15:42.080] ちゃったよ流れも早かったもんねうん
[03:15:45.120] ありがたいことにねわどうしようシャワー
[03:15:47.960] びてくるどうしようめきちゃったなじ
[03:15:50.920] 早かった序盤中盤終盤序盤中盤終盤隙が
[03:15:54.680] ないよね前髪前髪が前髪が前髪が躍動する
[03:15:59.399] 俺たちの俺俺たちのシャワーを見せたいね
[03:16:03.120] いや見せたくないんですけどシャワー見せ
[03:16:04.439] たくないんですけどねシャワーは見せたく
[03:16:05.920] ないシャワーは見せたくは
[03:16:08.359] ない
[03:16:10.439] 笑笑わちょっとシャワーかあの可愛いヘア
[03:16:13.279] バンドけるか意味わかんない笑下ろしとけ
[03:16:17.520] ばいいのではおシャワー配信か寝るつった
[03:16:20.920] やつが起きてくるんじゃねえあヘアバンド
[03:16:24.199] つけようかな眠が来ない
[03:16:26.120] ぜけ来
[03:16:37.080] ない風邪引いちゃうよ前髪あるの可愛いよ
[03:16:41.239] あら可愛い立川じゃんシャワー
[03:16:44.800] 配信閉じるかなんですっ出てくるんですか
[03:16:48.800] ちょ1回1回ちょっとっあの2じとは言わ
[03:16:51.520] ないわ頑張って早くつけます頑張って早く
[03:16:54.439] つけますちょっと部屋の片付けも部屋の
[03:16:57.160] 片付けだけしていっていいからまで
[03:16:59.880] ねこれでも超大変なのよ直すのすげえ時間
[03:17:04.080] か30分以上多分かかる
[03:17:07.680] からそっか
[03:17:09.880] などう
[03:17:13.479] しよう俺直さねえと配信できねえもんな
[03:17:18.399] デブ確かに迷ってる間
[03:17:22.199] にやっしまいまし
[03:17:25.920] たうんこれやろうと思ったんだけどどう
[03:17:29.960] いつやればいいかなスパてるピースパズル
[03:17:34.279] これ
[03:17:35.479] ささあのねこれ配信でやろう思っていやま
[03:17:39.600] 今日はやんないんだけど
[03:17:41.760] あのいやパズルパズルピースパズルよグ
[03:17:45.439] パズルあの額縁買ったの額縁買ったの1個
[03:17:49.359] 持ってきていい額縁額縁持ってきていい
[03:17:51.960] いやそれ欲しっけの
[03:17:56.160] よ球体ディスプレイっこした
[03:18:01.199] わけ1000ピースパズルどのくらい
[03:18:04.760] かかるん
[03:18:07.800] やろ片付けようとしてたのに物増やす
[03:18:17.560] 嘘だろおい嘘だろこんなでかいのねこんな
[03:18:24.359] でかいのこんなにでかいの初めてだと8
[03:18:28.279] 時間くらいかかるかもですこんなにみんな
[03:18:31.160] 知ってるようせ
[03:18:33.080] やんどこ重んねどこの額
[03:18:38.080] ビバリーどこ
[03:18:39.960] にこれどうすんの
[03:18:43.080] これわかんねビバリわかんね8
[03:18:48.800] 時間いい
[03:18:53.730] [音楽]
[03:18:55.840] なあ行ったじゃんレコード6枚分くらいだ
[03:18:59.160] よって配信笑わか
[03:19:08.880] ないえ
[03:19:12.000] えびっくりしたびっっくりした折れたかと
[03:19:16.040] 思っただから羨ましいジグソパズル完成
[03:19:19.800] 耐久
[03:19:31.640] 配信壊すな
[03:19:37.319] ねそれで折れてないってどういうあそんな
[03:19:41.960] 大きくね箱がでけえだけだ
[03:19:52.880] どう
[03:19:55.399] よでかく
[03:19:57.399] ないのアメリカのガキの開け方
[03:20:01.720] 砂ビリビリに今ビリビリに開けたけど今ね
[03:20:06.640] ちょっと待ってシャワー浴びてくるの
[03:20:07.840] ありいけどシャワー浴びたいビバリーて
[03:20:10.239] 書いてあるねはすぐ汗かくからさ
[03:20:17.399] やっぱビバリー
[03:20:19.120] じゃん待マイクとか全部直さなかえ
[03:20:21.920] ビバリーなのこれこれビバリービバリー
[03:20:24.520] アンだよフェイス
[03:20:28.600] よいしょ本当にビバリーだビバリーだ
[03:20:32.800] 詳しいなおビバリーだわ知らずに買った
[03:20:38.439] よビバリーパンサービスファンサービス
[03:20:41.760] カード5点そ
[03:20:49.160] これ多分1000なんか1700ぐらいか
[03:20:51.880] なわか持したかもわかん
[03:20:59.120] ないブスやのブスやの自分自分ブスや
[03:21:05.600] のブサの自分狂ったようにジグソーパズル
[03:21:11.040] 作っていたよ
[03:21:12.439] 昔よそっすね
[03:21:18.199] の自分のえ待ってこれ片付けんの
[03:21:22.199] だるい片付けんの
[03:21:25.520] だるだからやんねえんだよそれだからDJ
[03:21:29.720] 配信やらんじゃ
[03:21:31.439] わし片付けるのバカだるいから15分
[03:21:35.439] ぐらいそうしてます
[03:21:37.680] けど15分あったら片付けられたな
[03:21:40.359] ちょっとなうっさいの片付けといてあげる
[03:21:43.760] からお風呂入っておいでわとるわいお携帯
[03:21:47.319] なったんだけどどこお携帯鳴ったんだけど
[03:21:49.960] どこ
[03:21:51.120] えっと何がエロいの片付けといてあげる
[03:21:54.840] からあ
[03:21:55.760] エロエロそれはエロいちょっと
[03:22:00.520] うルグお配慮してますLGBTにも配慮し
[03:22:05.800] た配信ですえじゃ1回配信切るよ笑笑お回
[03:22:10.840] 配信切るぞええかええか回配信切てえして
[03:22:15.800] ますはいはい分かりましたちょっと2時2
[03:22:21.439] 時ぐらい再開で頑張って落ちててください
[03:22:23.960] どっちでもええよダメまたけてくれるの
[03:22:28.359] けるよかったけるけるどんまいだどうせさ
[03:22:33.920] 配信つけてたって最初の5分ぐらいだろ
[03:22:35.880] みんなであのコメントワワやってんの5分
[03:22:38.920] ぐらいしたら1人いなくなり2人い
[03:22:42.199] なくなり人いなくなり
[03:22:44.920] うんそして誰もいなくなるでしょ1回切っ
[03:22:48.479] た方がいいんだってどっちにしろ俺
[03:22:49.800] ちょっとライブ開始通知変えたいしこれ人
[03:22:52.479] 記念でちょっとあのりてくないからなった
[03:22:55.680] 000人記念でロクマエグゼやりたくねえ
[03:22:57.479] んだよちゃんとあの枠を切り替えてロクマ
[03:22:59.920] エグゼはロクマエグゼとしてやりたい俺は
[03:23:01.960] あの向き合いたいんだよ
[03:23:03.520] ね君たちと違うんでい5で早ってこい
[03:23:07.199] グダグダ言ってねでよ回配信切るわじゃな
[03:23:11.520] じゃな配信切るわ分かったわかたわかた
[03:23:14.960] はい1回配信来てシャワ
[03:23:17.319] えままた多分このスタイルになってくると
[03:23:19.640] 思うん早くバスケ習ってこいは1000人
[03:23:22.720] 記念に与しないとバお疲れ様また後でまた
[03:23:26.560] 後でなまた後でな朝まで行くぜ朝まで行く
[03:23:30.319] ぜマジで1000人記念ありがとうござい
[03:23:32.479] ましたこれからもチマゲームよろしくお
[03:23:34.479] 願いいたしますね変わらずやってきますん
[03:23:37.000] でね変わらずやってきますねあの1000
[03:23:39.560] 人なろうが2000人になろうが3000
[03:23:41.080] 人なろうがあの言いたいことたくさん言っ
[03:23:43.000] てえ嫌われることを恐れずあの自分きかっ
[03:23:46.800] やってくんでえよかったらついてきて
[03:23:48.439] くださいはいそんな感じでちゃまちゃん
[03:23:49.680] でしたまた後でバスケで頭いっぱいなんよ
