[00:00:29.720] ສ
[01:35:02.119] エリザちゃん、こいだ言ってたでしょ?人は
[01:35:04.440] 1
[01:35:04.600] 人で生きていく行かなくちゃならないって。
[01:35:06.840] ああ、確かに言いましたね。まあ、生き方なんて人それぞれですけどね。少なくとも私はそう思ってます。あなたはどう思います?
[01:35:17.040] うーん。ま、まあね、結局
[01:35:21.119] 1
[01:35:21.239] 人で生きてくればありなんじゃないのかなと僕も思いますけどね。僕も思いますけどね。うん。
[01:35:27.480] ま、思いますけどね。うん。僕思うよ。
[01:35:30.400] へえ。あなたも私と同じ考えなんだ。少しだけ嬉しいかも。ほんちょっとだけね。
[01:35:39.360] でも完全に
[01:35:41.239] 1
[01:35:41.360] 人になるってことはできないんですね。それが完全に
[01:35:45.000] 1
[01:35:45.080] 人になるってことはもうね、難しいんです。逆にそれはできないんですよ。あの、いくらどれだけあれしたって、あの人間関係をバッてやったってね。
[01:35:45.726] [音楽]
[01:35:55.159] あのね、どうやったじんちゃんみたいなやつがね、ついてきたりするんですよ。じんちゃんみたいにこついてくるやつとかいるからな。
[01:36:00.136] [笑い]
[01:36:04.920] ええ、意外でした。そういう細かいことに気づくタイプだったんだ。でも別に大した意味なんてありませんよ。
[01:36:13.480] たまたまそういう言い方になっちゃっただけ。それならたくさん通ってもらってもっともっとお酒を飲んでもらわないとだめですね。
[01:36:23.360] ちょっといいちょっと[音楽]
[01:36:25.440] 当たり前でしょ。
[01:36:26.719] いい話。1
[01:36:27.280] 人で生きていくにはしくないと。
[01:36:30.800] というわけでまだお時間大丈夫ですよね。ねえ、次のドリンクは何にします?え、もちろんまだ一緒にいたいでしょ。
[01:36:42.960] 延長、
[01:36:43.719] ありがとうございます。どれに?ちょっと喉が乾いちゃったな。
[01:36:54.119] ピニャコラーダ最高ですよね。すぐ準備するのでちょっとだけ待っててくださいね。乾杯。まあ、そうしたいと思うことと実際にできるかどうかしね。
[01:37:16.119] なんであのなんで誰も何も言ってくれないわけ。
[01:37:19.920] なんかちょっといい話したんだけど。ちょっといい話したのに俺今さっきなあ。え、な、全員死んだ。おい、全員死んだんか?おい。なんで誰も何も言わねえんだよ。
[01:37:22.667] [笑い]
[01:37:32.239] せっかくだから他のキャストの意見も聞いてみます。
[01:37:35.400] あ、
[01:37:35.800] みんな誠実に考えを話してくれると思いますよ。
[01:37:39.320] え、なんか、あ、配信止まってないよね。
[01:37:41.280] 笑笑
[01:37:43.320] 配信止まってないよな。
[01:37:44.639] なんか言ってた?
[01:37:45.639] いや、何も言ってない。いいわ。なんでもない。なんでもない。いいです。
[01:37:49.440] いいです。
[01:37:49.840] 答えは沈黙。
[01:37:51.159] いいです。かナちゃんに呼ぼう。
[01:37:54.360] 1
[01:37:54.520] 人で生きていく。
[01:37:57.360] うーん。[音楽]
[01:37:58.440] おっぱいでか。
[01:37:59.040] 私はちょっと考えられないな。だって私
[01:38:03.920] 1[音楽]
[01:38:04.040] 人じゃできないことが多いもん。誰かの助が何もできないと思うよ。そんなことないですよ。私から見たかナさんはパーフェクトだもん。ありがとうちゃん。
[01:38:13.758] [音楽]
[01:38:19.560] でも本当にそんなことないんだよ。バニーガーデンのこともそうでしょ?エリサちゃんにもいっぱい助けてもらってるし。私がやってる舞台もそうだよ。
[01:38:30.119] え、舞台やってんだ。
[01:38:31.199] 他の演者さんやスタッフさんみんなで作り上げてるからね。
[01:38:35.320] 舞台やりながらここで働いてんだね。
[01:38:37.679] それは確かにそうですね。[音楽]
[01:38:40.760] 1
[01:38:40.920] 人じゃできないこともたくさんあるとは思います。
[01:38:44.080] エリサは誰かに頼るのが苦手みたいだけど
[01:38:47.520] 、私はエリサに頼るとっても嬉しいからね
[01:38:52.080] 。エリサの思いや考えを否定はしないよ。
[01:38:55.520] でもたまに[音楽]は私を喜ばせると思き
[01:39:00.159] てくれたりしたら嬉しいな。用の
[01:39:02.840] ものすぎる。あの
[01:39:05.440] ありがとう[音楽]ございます。
[01:39:08.080] そうですね。また何かあったら話を聞いて
[01:39:11.360] みてもいいかもですね。
[01:39:12.920] 新しい飲み物をお持ちしましょうか?どれにしますか?うーん。ちゃう。俺はいい。俺は俺は安だけでいい。
[01:39:27.560] 私も
[01:39:28.639] なんかでもこういうゲームあれだよな。あのバニ、あの最高ですんだっけ?バニガードじゃなくて
[01:39:35.000] 甘くて完璧だと思います。
[01:39:37.440] ドリームクラブの時もそうだったけど
[01:39:39.880] 2
[01:39:40.159] 周目になるとこのなんか酒選びとかがもう正味もうこなんつうのかなコツ分かっちゃってるから
[01:39:47.480] すぐ準備するのでちょっとだけ待っててください。
[01:39:50.199] そこのあれがなくなるんよな。
[01:39:52.360] ま、1
[01:39:52.880] 周目ってさ、あ、この酒はどうなんだろうとかなんかあるんだけど結局酔せればこう全くあのドリクラとあのシステムが一緒だからさ結局酔わせてさなんかそのキー会話出せばいいでしょみたいなムーブになっちゃうよな。
[01:40:10.480] 1
[01:40:10.599] 人で行ける行けちゃいます。[音楽]
[01:40:12.400] 何がよ1
[01:40:13.639] 人で行けるって言うんですかね。
[01:40:16.320] そうそうそう。結局そうなっちゃうんだよな。
[01:40:19.800] 例えば1人は大丈夫だけど、[音楽]
[01:40:23.119] 1人焼肉はちょっと逆だろ。
[01:40:25.320] 1人焼肉は別に平気だけど。
[01:40:27.719] 1人、1
[01:40:28.880] 人カラオケってすごない?車中でええやん。車中でええやん。えー、や、全然あ、大体は
[01:40:44.360] 1人で行けちゃうな、俺。1
[01:40:46.159] 人で行けちゃうけど。
[01:40:47.080] ま、いい、カラオケはそもそもカラオケ行かないから行かないけど。
[01:40:51.080] あ、私も同じ。焼肉も居酒屋も
[01:40:52.924] [音楽]
[01:40:54.520] 1人で行けちゃいます。気楽ですよね。
[01:40:57.800] 好きなもの頼めるし、自分のタイミングで帰れるし。
[01:41:01.199] いや、自分のタイミングで帰れるってのはもう、もうそれ、それに尽きるのかもしれない。それに尽きるのかもしれねえな。自分のタイミングで帰れるってのは最高なんですよ。
[01:41:05.369] [笑い]
[01:41:15.639] 特にデブはね、足がすぐ疲れちゃうんで
[01:41:17.820] [音楽]、なんか都内に遊びてさ、ま、
[01:41:20.960] なんかゲームとか前はよく秋葉原とか見に
[01:41:25.040] 行ったけど友達と行くとさ、なんかその
[01:41:29.440] 自分のタイミングで帰れねえんだよな。
[01:41:30.679] もう俺もう秋葉原行っても2時間見たら
[01:41:33.159] もう帰りたいんでね。そうだ[笑い]。今
[01:41:36.679] 1人バニーガーデンをやみません。だり
[01:41:39.430] [音楽]
[01:41:41.159] 言を言いながら1人でお酒を飲むんです。
[01:41:45.320] 私はニヤニヤしながらあなたのことを見てあげます。
[01:41:48.840] なんだそれ?
[01:41:50.080] 楽チん、楽チん。
[01:41:53.520] だめか。いい考えだと思ったんですけどね。
[01:41:53.840] [音楽]
[01:41:57.159] 俺、俺あれだから。あの、俺は今あれだからな。あの、
[01:42:00.719] 1
[01:42:00.880] 人配信やってるから誰もコメントしてくれてないから。今日こいつら黙って、黙ってやるからさ。俺が独り言ってるだけなんだよな。
[01:42:04.975] [笑い]
[01:42:11.960] よし、
[01:42:15.080] ありがとう。また来てもいいですよ。そんなのあなたの自由ですからね。
[01:42:22.660] [音楽]
[01:42:23.360] みんな胸見てて右手が忙しいんですよ。
[01:42:26.591] [笑い]
[01:42:31.040] この程度で。この程度で。[笑い]
[01:42:34.159] そのこの程度のエロでさり
[01:42:37.639] この程度のエロで結構しんどくないか、このぐらいじゃ。いや、わかんないけど。わかんないけど。あ、私服イベント来た。
[01:42:44.276] [笑い]
[01:42:52.599] 心は中学生なので
[01:42:54.756] [笑い]
[01:42:56.679] ぶしとこうかな。
[01:42:59.920] ブマ
[01:43:01.880] 私服イベント4月16日一応派遣見よう。
[01:43:06.239] 37じゃちょっといけないっすね。37
[01:43:09.639] じゃちょっといけないわ、
[01:43:20.040] このさ、
[01:43:22.320] これって実何を何をあれすればいいん
[01:43:24.880] だろうね。これってね。
[01:43:27.199] このTwitterみたいのってさ。あ、
[01:43:30.679] ブルーベリーの酒が来てた。好きだから
[01:43:32.760] 嬉しい。あ、なるほど。こういうことね。
[01:43:36.119] あとカレンダーでいつ休みか。ここが10
[01:43:40.760] 。あ、今月休みないってことかな?今月
[01:43:43.719] 休みないってことか。
[01:43:48.840] 行くか。
[01:43:53.159] いらっしゃいませ。
[01:43:57.360] 来たんですね。この間のプレゼント。
[01:44:00.119] え、履いてるから。
[01:44:03.360] あら、
[01:44:04.800] だってせっかくもらったから。でも見ないでよ。変態何見ます?
[01:44:12.480] 見せてみろ。
[01:44:13.440] その自分から言ってくるのエロくないすか?自分から報告してくんのだいぶ今エッチでしたよね。
[01:44:18.596] [笑い]
[01:44:27.760] 私も頂いていいですか?
[01:44:29.080] あ、違う。間違った。これ、これが好きなんでしょ?
[01:44:31.800] 私ブルーベリーシュが大好きなんです。
[01:44:34.560] へえ。
[01:44:35.520] 甘くて優しいのにどこか大人っぽい香りで
[01:44:40.520] どれどれ見せて。ああ、くまちゃんだ。
[01:44:45.400] 乾杯。今日はお仕事。
[01:44:48.599] 違う。ちゃんとに言い直さない。
[01:44:50.037] [ため息][息をのむ音]
[01:44:50.840] 邪魔びっくり。
[01:44:53.679] 今日はお仕事っぽいことはお休みなんですか?
[01:44:59.760] 本当に他にやることないんですね。そんなんで大丈夫なのかな?
[01:45:04.639] おい、飲んでに出てるぞ。
[01:45:06.000] 心配だ。
[01:45:07.119] ポプネモ君はビオはこういうエロゲの時は来るよな。
[01:45:12.599] しこゲじゃん。[笑い]
[01:45:15.040] 美こはそうだよ。シコゲーです。何ですか?シコゲーって。やめてくださいよ。
[01:45:18.202] [笑い]
[01:45:20.960] やめてくださいよ。女の子に癒されに来たんだよ。もらってたよな。
[01:45:25.840] 違う。衣装もらってない。衣装を買う金をもらったの。そして俺は買ってない。
[01:45:26.062] [笑い]
[01:45:31.840] こんばんは。ドルしてゲート聞いて。
[01:45:31.957] [笑い]
[01:45:34.520] 買ってない。ごめん。いや、買う、買う。美にもらったしんさんこんばんは。しさんこんばんは。やってますよ。しかも今回はこの子に行こうと思います。え、この子名前何だっけ?
[01:45:35.887] [音楽]
[01:45:46.440] エリサちゃん。
[01:45:47.719] そりゃもう意義に過ごしてますよ。人
[01:45:51.800] キャストのみかさんと妹のちゃんと一緒に買う。タイマニンのさ、今ちょっと
[01:45:59.920] ツんデレちゃんだっけ?
[01:46:01.480] そう、ツんデレちゃん。ツんデレちゃん。
[01:46:05.560] DLC買うじゃん、今。
[01:46:09.400] DLC。
[01:46:12.360] DLC確かにDLC。これDこのお金で
[01:46:15.880] DLC買ってねつって美にもらったんだ。
[01:46:17.153] [音楽]
[01:46:18.159] 500円さあ。ま、確かに
[01:46:23.679] 2周目だから買ってもいいのかもな。感度
[01:46:29.800] 3000倍サイバー区の1[笑い]
[01:46:32.760] 寸詐欺。
[01:46:34.520] これ寸かさ。嘘。駅前の外国人と同じことしてる俺今ね。駅前の外国人と同じことしてる。
[01:46:42.440] 3人で公演で隠れぼしましたよ。ノ汁
[01:46:45.119] 3000
[01:46:45.520] 倍サイバーの初めてやったんですけど結構面白いんですね。
[01:46:49.760] 壊れちゃうよ。
[01:46:50.880] 壊れちゃうよ。かれんぼが初めて子供の頃友達と遊んしなかった?
[01:46:56.320] してませんけど。
[01:46:57.400] え、
[01:46:57.639] それが何か?
[01:46:58.800] え、1
[01:46:59.560] 人で本を読んでる子はダめ。ありえない。そう言いたいの?
[01:47:03.280] 何その早口?ごめんなさい。そんなことないです。
[01:47:03.658] [音楽]
[01:47:07.719] 誰かと一緒に遊ぶのが苦手な子だったんです。
[01:47:10.599] ええ、
[01:47:11.400] こっか今もだけどだから学校の休み時間は図書館とか保険室によくいました。
[01:47:12.829] [音楽]
[01:47:19.080] そのおうで1人ぼっちは無理だよ。
[01:47:20.920] とにかく3
[01:47:22.239] 人で楽しく遊んでとっても充実した休日でしたよ。
[01:47:25.880] 良かったすな。
[01:47:27.639] もえかちゃん可愛かったな。
[01:47:29.199] 萌えかちゃんって誰?
[01:47:30.639] 将来の夢はお姉ちゃんとさんになるって言ってたし。
[01:47:34.639] あ、妹。あら、
[01:47:36.360] そうですね。
[01:47:37.840] でも夢がお嫁さんか。あなたは結婚願望とかある?
[01:47:45.579] [笑い]
[01:47:46.480] まっさか。私が家庭を持つとか考えられません。そもそも家族で一緒に過ごした記憶もほとんどないのにそんな私が家庭を持つとかありえないです。
[01:47:57.000] え、なんか、なんか闇感じるな。え、そうなん、そうなん。
[01:48:02.199] ああ、別にそんな深刻な話じゃないですよ。
[01:48:05.320] お前まさかお母さんに苗字で呼ばれてねえよな。お前まさかお母さんに苗字で呼ばれてる系の子供じゃないよね。大丈夫?
[01:48:08.504] [笑い]
[01:48:14.800] 松が幼稚園の時に親に育児放して[笑い]
[01:48:19.239] それから施設に入ってそこで育ててもらったっていうだけです。
[01:48:23.360] 重いやん。
[01:48:24.880] [音楽]
[01:48:25.760] まあえて人に言う必要もありませんしね。
[01:48:28.719] いや、出た。そういうおい、そういう暗い過去持ちだよ。
[01:48:33.599] でも特別にあなたには教えてあげたわけです。
[01:48:38.320] 今日はここで帰るとか言い出さないですよね。というわけで、まだまだお酒が飲みたいな。貴重な私の秘密に対する等価交換期待してますよ。
[01:48:51.360] 窓を飲みますか?
[01:48:53.280] 松け女子だったんだ。
[01:48:54.800] ありがとうございます。もう少しだけ私と一緒に過ごせてよかったですね。
[01:48:58.285] [音楽]
[01:49:00.560] 何飲みます?
[01:49:01.599] まつ帰るよ。これもう酔っ払いルート行けるんじゃないの?あ、なんか酔っ払えるんじゃない?これ行けないかな?
[01:49:12.119] 私も頂いて。
[01:49:13.080] あ、間違えた。これ酔っ払えるんじゃない?
[01:49:16.880] 美いしいですよね。ルー。
[01:49:18.760] 私結構好きです。
[01:49:22.360] 辛かったんだね。
[01:49:24.239] じゃあタイマ人来ようか。
[01:49:26.599] 乾杯。[笑い]
[01:49:28.560] 大人買おうかな。
[01:49:29.800] でも他にもいいのいっぱいあるんだよね。他にもいいのあんだよな。ふふふ。ちゃんとまだ付き合ってくれましたね。偉い偉い。秘密を教えた会があったな。でも私だけが話したんじゃなんかずるい。あなたの方が優位な感じでムかつくしということでなんか秘密を話してください。
[01:49:37.585] [音楽]
[01:49:53.520] え、
[01:49:54.040] 大丈夫大丈夫。他にはも漏らしませんから。
[01:49:58.360] うん。
[01:50:00.280] ええ、
[01:50:01.520] 実は真夜中にトイレで裸で踊ってるとかエッチな本を読む時は必ずセリフを声に出しながら読むとか全
[01:50:10.760] 出すやん。
[01:50:13.239] お、私は変じゃないもん。あなたがそういう雰囲気を醸し出してるから悪いの。それで秘密はどうなの?教えてくれるまで口を聞いてあげないからね。訓念しなさい。
[01:50:20.161] [音楽]
[01:50:26.480] ええ。
[01:50:28.159] ま、でも俺のお父さんもなんかちっちゃい頃離婚してなんか他にできた嫁さんのことぶん殴って刑務所入って出てきたらなんかあの日雇い労働しててでもなんか働きながらの生ボ不正給してさなんかなんかなんかしんないけど死んでお前が払えっつって手紙が来たよ。お前が払えっつって手紙が来たよ。
[01:50:49.636] [笑い]
[01:50:53.520] ガはは
[01:50:54.199] がは
[01:50:56.186] [笑い]
[01:50:58.679] 橋本君もた魔人キるさ。
[01:51:01.427] [笑い]
[01:51:04.440] あ、俺もようかな。
[01:51:06.000] 笑笑
[01:51:07.119] 俺も俺も台人に来ようかな。えー、実はちゃんのことがお気に入り。
[01:51:07.322] [笑い]
[01:51:18.639] ちょ、残念。そ、それって秘密でも何でもないですよ。
[01:51:23.520] だって隠せてないもん。私がお気に入りってバレてるよ。ちなみに私のとかそのバニーガーデンのキャストの子たちは全員知ってますから。
[01:51:33.522] [笑い]
[01:51:38.079] ね。あのでもね、あれなんだよ。
[01:51:41.239] あの、その
[01:51:44.079] 刑務所入ったらしいってのは知ってたんだ
[01:51:45.920] けど、その出たとかさ、出勝したとか何の
[01:51:47.800] 連絡もなくてわかん、もしかしたら母親ん
[01:51:49.639] とこ、俺のお母さんのとこには言ってたか
[01:51:51.040] もしん[音楽]ないけど俺らはわかんなく
[01:51:52.360] てさ。で、なんか死んだっていう連絡が来
[01:51:55.079] たのは良かったんだけど、そのさ、死因と
[01:51:57.520] か何にも教えてくないのね。何にも教え
[01:52:00.199] てくないのよ。なんで死んだのかわかん
[01:52:02.199] ないんだよね。大した秘密でもないのかも
[01:52:04.119] 。
[01:52:05.880] なんか特別感出してたけどごめんな。
[01:52:07.760] ただただなんで死んだのか教えてあげらんないけど、あの生前あなたのお父さんは、え、働きながら生ポ不正時給していたのでその分払ってくださいって
[01:52:18.717] [笑い]
[01:52:20.719] 5年分ぐらいの5
[01:52:22.440] 年分ぐらいの生ポの請求が俺に来たよ。ふざけんだよねと思って。ふざけんじゃねえよと思って。
[01:52:25.922] [笑い]
[01:52:30.760] わざわざあの、ま、場所は伏せるけど、くそ遠いところのあの市役所まで行ったあの相続放棄だ
[01:52:41.520] ね。自分でもびっくりですよ。僕は今までこんなことなかったのにな。
[01:52:44.262] [笑い]
[01:52:47.440] ここ笑うとこだけど。
[01:52:49.040] この場所は私にとって本当に特別な場所なのかも。まだ飲みますか?は
[01:52:49.503] [音楽]
[01:52:56.052] [笑い]
[01:52:56.400] できればですけど。あは。もうちょっと
[01:52:59.199] そういうのって始まる時に連絡来るんじゃないの?
[01:53:02.880] いや、わかんない。その、そう、どういう仕組みなのかわかんないけど。うん。俺入院してただけだからな。
[01:53:10.440] いや、まあ、大切にしてあげてくださいね。
[01:53:13.719] ありがとうございます。もう少しだけ私と一緒に過ごせてよかったですね。何飲みます?
[01:53:21.679] どういう仕組みかは知らんけど。
[01:53:25.239] 私も頂いていいですか?
[01:53:28.480] 女死んだ後に言われても困るよな。
[01:53:30.880] 美いしいですよね。私結構好きです。
[01:53:33.840] なんかなんかね、あのそういうのって多分うちのそのお父さんのおじ俺から見た父のおじいちゃんおばあちゃんお父さんのお母さんとお父さんのとこに連絡が行くらしいんだけどそもそもなんか元受け人みたいのを拒否したらしいのね。
[01:53:51.480] その[笑い]
[01:53:53.440] あの俺のお父さんが出、あの、あの刑務所から出した時に身元引き受け人を拒否したらしくて、あっちの実家がもうそこで縁が切れたらしくて、なんかその
[01:54:02.864] [笑い]
[01:54:06.440] 援う
[01:54:08.103] [笑い]
[01:54:09.159] だからなんか誰もなんかその払えなくなっちゃってでもお母さんは俺のお母さんは要は
[01:54:15.199] いただきます。
[01:54:15.800] お父さんの元何?嫁も元うち俺のお母さんねはもう他人だからさ、あの離婚したらだからその払う義務とかないわけよ。払う義務とかないわけ。でも俺と姉ちゃんはもう血が繋がった息子だ。息子と娘だから俺たちで払えていう。
[01:54:17.274] [音楽]
[01:54:34.960] 改めてそう言われると
[01:54:36.360] 子供が払うは面なんだ。そういうのって。
[01:54:39.679] ま、まあまあそうですか。だよ。
[01:54:42.000] 誰にだってそういう特別な場所みたいなのあるでしょ。
[01:54:47.159] 法的な手段を踏むことによって続放棄っていうのは親子の縁を切るってことなんでもしそのお父さんとかが財産とかがあっても俺たちは相続する権利を失うんだけどその代わり借金も受け取らなくていいわけよ。だあの知らないよ。俺のお父さんがあの
[01:55:06.440] あなたはどうなんですか?
[01:55:07.760] なんかいくら財産あったかもわかんないんですけどしてるちゃさん偉すぎるでしょ。
[01:55:14.259] [音楽]
[01:55:16.800] なんかさ、
[01:55:17.960] 喉の奥がキュってな、
[01:55:19.520] なんかさ、なんか、なんか、なんかやめよ。なんかこんなこなんかなんかやめよ。なんか逆に不幸自慢してるみたいでキモいから不幸自慢してるみたいでキモいからね。自分の居場所落ち着く場所ネットの中が居場所かな。
[01:55:24.084] [笑い]
[01:55:35.874] [音楽]
[01:55:42.880] もしかしてストリーマライブ配信とかやってます?
[01:55:46.199] はい。
[01:55:46.760] そうならチャンネル名とか教えてほしい。
[01:55:48.719] チャーと申します。T
[01:55:50.520] にて配信しております。よろしくお願いします。
[01:55:53.960] でも居場所でも何でも無限に存在し続けるものなんてありませんからね。
[01:56:00.199] 笑。
[01:56:00.880] 人も場所も気持ちも変化するものですから。
[01:56:04.199] そうですね。
[01:56:04.960] あまりそこばかりに出してると後で痛い目になっちゃいますよ。
[01:56:08.880] だってさ、みんなだってさ、みんなあんまりここばっかりに執着してると痛い目見るってさ。そうだよな。俺も考えなきゃいけないのかな。ごめん。
[01:56:10.590] [笑い]
[01:56:22.159] 卒業します。
[01:56:23.079] じゃなくて何だからっていうか本当のことでしょ。
[01:56:24.345] [笑い]
[01:56:28.880] 言い方は確かにまずかったかもしれない。
[01:56:31.560] そうだぞ。
[01:56:32.400] 一応あなたが痛い目に合わないように心配して忠告したっていうか。
[01:56:37.920] 痛い目ね。
[01:56:41.800] ま、痛い目には結構合ってきてるよ。僕もでもされた感がある。
[01:56:48.239] 2
[01:56:48.440] 万2500円。
[01:56:49.920] 大人を舐めやがって。このガキマンこ
[01:56:52.159] ありがとう。また来てもいいです。
[01:56:52.510] [笑い]
[01:56:54.800] banれるって。
[01:56:56.079] そんなのあなたの自由ですからね。バンさ直接伏せろよ、文字を。あの部屋何もないっす。もう全部売った。
[01:57:07.840] 見てくれ。
[01:57:08.320] おいおい。
[01:57:09.159] 全部売った。全部売った。何にもなかっちた。カーテンもない。カーテンもございません。タコ部屋です。
[01:57:18.599] 目覚めが良い部屋。
[01:57:19.960] 目覚めがいいね。ま、まだ金あるし。行くか。
[01:57:30.199] いらっしゃいませ。
[01:57:31.079] まだ酔っ払いモードいけねえのかよ。
[01:57:33.760] べ、別に期待してたわけじゃないです。
[01:57:36.520] どれにしますか?
[01:57:38.119] まあ、じゃあもう俺はもう安レモンサファーでレモンサワーともうこの好感度あげてこうぜ。
[01:57:43.800] ブルーベリーの甘ず酸っぱさが最高なんですよね。
[01:57:46.880] はい。どうも。うんす。あらあら。黄金。黄金パンツ。
[01:57:50.806] [音楽]
[01:57:54.560] 乾
[01:57:57.320] 基盤で。
[01:57:57.760] ここで問題です。
[01:57:58.840] 違うだろ。
[01:57:59.599] 時計が入ってる食べ物って何?
[01:58:01.719] あ、何?時計が入ってる食べ物?時計。
[01:58:09.480] えと、時計。
[01:58:14.719] はい。はい。[音楽]
[01:58:16.199] 何?何?はいはいはい。ペペロンさん。あ、分かった。ホットケーキ。ホットケーキです。うい。
[01:58:23.599] うん。簡単。は、あなたのレベルに合わせてあげたから。
[01:58:26.831] [音楽]
[01:58:27.320] 俺の俺の勝ちや。
[01:58:29.159] クソが。笑笑。
[01:58:31.520] 俺の勝ちや。悪かったな。
[01:58:33.920] で、答えは
[01:58:35.320] ホットケーキやろかい。
[01:58:36.320] なぜ
[01:58:37.360] 時計?ほい。
[01:58:39.719] 時計ですよね。
[01:58:41.760] は
[01:58:42.199] 時計じゃなくて時計じゃん。
[01:58:45.000] 時計入ってない
[01:58:46.040] じゃ。なんだよ。答え言ってみろよ。
[01:58:47.199] 木で書くとホットケって書かないし。
[01:58:50.480] やっぱりなんか納得いかない。な
[01:58:51.960] んだこのガキ?じゃあ答えなんだよ。
[01:58:53.679] まあいいです。多分正解だし。パカパンおめでとうございます。すごいすごい。
[01:58:55.652] [笑い]
[01:58:59.960] おお。なんだお前。
[01:59:02.119] うちのキャストのカナさん謎なぞとかクイズが大好きなんです。
[01:59:06.840] それで今の問題を出されたんですけど、お前が時計を食えばこれもこれもあれだよ。これもお菓子になるからな。これが答えになるんだよつって。
[01:59:08.752] [笑い]
[01:59:19.639] これが答えになるんだ。
[01:59:20.760] 配信開いて[音楽]5
[01:59:21.840] 秒で笑いました。こんばんは。
[01:59:24.472] [笑い]
[01:59:24.920] まさんこんばんは。まさんこんばんは。
[01:59:27.599] 2周目やらせていただいております。
[01:59:30.320] 笑うな。
[01:59:31.199] だって時計じゃないですか?そういうずるい答えだから分からなかっただけです。
[01:59:36.320] じゃあ何なんだよ答えは。
[01:59:37.599] むかつくから私からも問題を出しちゃいなんだよ。
[01:59:40.880] 答えられなかったら私に謝ってください。
[01:59:43.520] 答えられたらお前が謝る。
[01:59:45.079] 問題私はこの間の休日に何をしていたでしょう?
[01:59:49.400] このなんか前の会前の会は何でしたっけ?ことやってる。ええかれぼかれぼおらなめんな。
[01:59:59.187] [叫び声]
[02:00:00.199] あ、ならなちゃん、こんばんは。昨日はお疲れ様ね。昨日はお疲れ様。おもろかった。昨日めっちゃな
[02:00:05.280] んで私との会話をちゃんと覚えてますか?キモいですよ。でも正解は正解だからそのおめでとう。
[02:00:17.360] ああ、
[02:00:18.520] あとはありがとう。いいね。さん怖かったよ。笑。
[02:00:23.423] [笑い]
[02:00:24.520] シリアルキラーになってたからな。
[02:00:25.800] とにかくこれで謎なぞの答えは分かったから後ではなさんに伝えなくちゃ。
[02:00:31.079] 笑笑
[02:00:33.760] 昨日の昨日の雪山人狼おもろかったな。マジでな。
[02:00:38.480] 分かった。分かりました。何をすればっかりすればホットケーキが私のものになる。
[02:00:39.798] [笑い]
[02:00:44.679] 何がよ
[02:00:46.320] かナさんクイズに答えてあげるとすっごく喜んでくれるから遠慮なくもらうね。ありがとう。
[02:00:47.003] [音楽]
[02:00:53.760] まだ飲みますか。なんだお前?可愛いな。
[02:00:56.920] ありがとうございます。笑ってました。元気にしてなのかもしれん。初回キラーとして
[02:00:59.448] [笑い]
[02:01:04.400] 120点。
[02:01:06.320] いや、あの、やっぱ知り合いがたくさんいると饒舌になるっていう典型的な典型的な陰キャムーブだったよね。他のコラボの時も全然喋らないのに。
[02:01:15.168] [笑い]
[02:01:19.400] どれにしますか?
[02:01:20.679] 知り合いがいっぱいいるともう。
[02:01:25.040] 陰キャムーブかましてたからな。昨日
[02:01:26.800] ちょっと喉が乾いちゃった。
[02:01:29.480] 自と目可愛い。
[02:01:30.800] ブルーベリーの甘ず酸っぱさが好き。
[02:01:32.800] はい、わかった。たうずい。あら、これどういうパンツなん?
[02:01:39.079] いただきます。
[02:01:40.079] ゴールデンパンツやん。
[02:01:42.760] 抱き枕って持ってます?
[02:01:44.480] ああ、持ってない。
[02:01:45.239] あれってどうなんでしょうね?
[02:01:46.760] 持ってないけど。持ってないけどでも確かに時は弱ばっかりだったのがみたいだ。
[02:01:51.849] [笑い]
[02:01:52.560] つやつや最高。
[02:01:53.639] あ、つやつやね。
[02:01:56.400] 私は持ってないんですけど、うちのキャストのりんさんにお勧めされた。
[02:02:00.920] 抱き枕持ってないな。抱き枕ってか、あのこ生まれてこの方なんか使ったことない。
[02:02:08.040] この子可愛い。
[02:02:09.040] この子可愛いよね。この子可愛いよね。
[02:02:11.499] [音楽]
[02:02:11.800] ほらりんさんってアニメとか漫画が大好きだからキャラクターがプリントされてる抱き枕をたくさん持ってるんですよ。
[02:02:19.040] あのエロエロ抱き枕みたいなやつ。
[02:02:21.000] 寂しい夜に打ち勝つためのマストアイテムだよって。でもどうなのかなって
[02:02:28.440] 俺抱き枕って使ったことないかもな。
[02:02:30.679] だってなんか負けた気がするんだ。ドッエなやつな抱き枕を与えて寝る姿ると悔しくなる。
[02:02:34.424] [笑い]
[02:02:39.119] 何抱き枕使ってるんすか?チずピさんは裏面がちょっとエッチなやつな。ちょっとエッチなやつな。あのなんかちょっと女の子が女の子がもうこうやってこうやってこうやってなってるやつね。
[02:02:50.800] [笑い]
[02:02:53.960] 普通に枕として使うのは使ってい。
[02:02:57.119] ああ、そういうのは使ってませんが。
[02:02:59.119] 孤独な変えられないっていう時点で
[02:03:01.280] [音楽]
[02:03:02.400] 私としては負けなのか。
[02:03:07.280] 1
[02:03:07.440] 人暮らしじゃないと使えないもんな。
[02:03:09.960] 確かにな。確かにな。エリサちゃんがプリントされた抱き枕はないの?ありそう。いや、なんなら現実にありそう。いや、あるだろ。
[02:03:15.690] [笑い]
[02:03:18.760] 多分現実にこれ
