[00:00:25.160] うい。お疲れ。
[02:06:30.320] 嬉しいわ。ラムアンドコーラ。
[02:06:33.639] ニューヨーク4
[02:06:34.800] マのとこからリボンついてるね。
[02:06:36.760] ニューヨーク
[02:06:38.480] 何何何?リボン。あ、はい。
[02:06:43.719] どこどこどこなん?何?どこ?どこ?どこ?あ、プレンド持ってない。ふーん。ちょっと金使いすぎてるけどね。あ、おら、あら、あら、あら、あら、あら、あら。こういうのあるの?これあったっけ?前回もんな。
[02:07:02.719] 自分が言ってると特別なこからリボンマークついてたよ。
[02:07:06.559] えっと、それが何?あの、やっぱあの好感度上がるってことなんかな。えー、特な選択肢が出現することがあります。
[02:07:20.639] 中の予自信があるなら選んでみてもいいかも。あなたに心配されちゃった。
[02:07:31.599] でも大丈夫よ。ありがとう。あなたも酔ったみたいね。
[02:07:41.480] エチだね。そんなことねや。もっとお酒もこれも漏れもれこい。
[02:07:52.159] 露列が回ってないじゃない。
[02:07:54.360] ママですか?グラスは涙々と呼び出したよ。
[02:07:59.320] こんちゃん。さあ、秘密の趣味の話を聞かせてほしい。
[02:08:01.760] 聞かせてほしい。
[02:08:02.880] おお
[02:08:04.199] なんてお儀よくしないで。
[02:08:09.880] もし
[02:08:10.719] わあ。
[02:08:11.520] 本当に知りたいのなら私から奪いに。匂いすぎる。
[02:08:18.360] 笑笑。
[02:08:19.000] わし掴みにし
[02:08:20.079] わし掴みしちゃおうかな。
[02:08:23.239] ぎゃ。
[02:08:25.119] それともあなたって育児なし?
[02:08:30.400] 育児あります。
[02:08:33.360] あったかい。
[02:08:34.400] え、このなんか特別な選択肢が
[02:08:36.760] 1
[02:08:36.880] 番バカなの?何これ?特別な選択肢ってこれなんだ?
[02:08:41.880] うおー。
[02:08:45.320] うお。
[02:08:46.520] 静かにしようね。
[02:08:48.000] うわあ。呼び捨てだ。いって嫌いじゃないわ。
[02:08:51.880] でもそういうのは違う。
[02:08:55.040] え、この子って最初から呼び捨にしてたっけ?これあれかな?酔っ払ってるから。
[02:09:01.199] 今日あなたは私のそばにたくさん。
[02:09:04.800] いや、まだまだ行けます。まだまだ行けます。自分まだ行けます。
[02:09:07.800] 素直に嬉しい。ありがとう。だから
[02:09:12.760] 今夜だけは私の手でそっと秘密の扉を開いてあげて。
[02:09:19.840] 奥に何が隠されているのかあなたの目で確かめてね。
[02:09:25.040] あのさ、これやもうそういうこえさ。いやこれあのね、
[02:09:34.760] こういうガールズバかんないよ。わかんないけどやしちゃいますって。こんなん誘われてると思うてもそな、もう文句言いませんよね。こんなのご理。
[02:09:46.159] 私の秘密の趣味。
[02:09:49.119] それはね、射、
[02:09:54.320] これは事件にもなりますわ。ああ、アホや。
[02:10:03.040] 笑笑。ひどい。
[02:10:05.599] アホや。アホやね。アホやね、このゲーム。
[02:10:12.480] 笑笑。
[02:10:13.760] アホすぎるなあ。
[02:10:16.840] これ海外版どうなってんの?これ海外版これどうなってんの?ああ、そうなんだ。くんちゃん生が好きなんだ。あ、ホや。あや。
[02:10:35.280] 言っちゃった。
[02:10:35.840] ああ、こいつバ鹿だ。なんかそ、その、その、その言っちゃったもなんかその言っちゃったもなんかちょっとなんかちょっとなんかちょっと違う。
[02:10:43.719] 行っちゃった。
[02:10:45.760] アホや。頭悪いで、このゲーム。
[02:10:50.719] アートや。
[02:10:51.679] あ、はいはい。
[02:10:52.599] オブジを集める私のオブジェね。オブジェね。
[02:10:56.520] も自分で絵を描くことも好きなの。
[02:10:59.840] なるほどね。でもなんで秘密なの?
[02:11:03.159] だって下手なんだもん。
[02:11:05.599] え、
[02:11:06.639] 恥ずかしいな。
[02:11:09.079] え、この娘ついてんの?
[02:11:11.320] え、そろそろこんな時間か。そろそろ帰れないと。いやあ、
[02:11:15.960] 8万4000円の価値ありました。8万
[02:11:18.320] 4000円の価値あります。
[02:11:19.679] お疲れ。
[02:11:20.480] これはいや、8万4000円の価値あり。
[02:11:24.159] エアム、お疲れ。いらっしゃいませ。バニーガーデンへようこそ。
[02:11:26.840] 価あるか。
[02:11:28.000] 価値あるだろ。この子が何が好きか聞いたか。射ってさ、
[02:11:33.480] エボ玉エボ玉。あ、確保ね。うし、うし。確保ね。
[02:11:37.800] また会いましょう。
[02:11:39.159] また会おう。ふう。いいね。ウいね。最高じゃん。最高じゃん。え、癒し、癒しが欲しいとか言ったらうちの店に来てみてね。おーん。
[02:12:05.159] えっと、本日の出勤はクオンちゃんいるね
[02:12:09.320] 。これさ、休みの日しかないんだけど、
[02:12:11.800] これやってみる。こういうのなんかやった
[02:12:13.800] 方がいい。こういうしょ。あ、しょ。おい
[02:12:17.239] おいおいおいおい。ありますやん。あり
[02:12:22.480] ますやん。こういうの。
[02:12:26.480] わ、どうしよう。なんか貼ってこうかな。
[02:12:28.599] いや、1回ギャンギャンブっていいか?1
[02:12:30.880] 回ギャンブっていい?1回ギャンブって
[02:12:33.760] みるか。
[02:12:39.599] うわ、やべえ。光ってねえぞ。
[02:12:43.239] 大丈夫かこれ?これ大丈夫か
[02:12:51.480] 。
[02:12:53.280] もう1回じゃ
[02:12:55.800] 。お、あ、お来た。はい、大勝ち。
[02:12:58.800] 大勝ち勝ち演出。はい、勝ち確演出。はい
[02:13:01.520] 、入りました。確入った。確入った。
[02:13:03.360] 確入った。
[02:13:09.639] えー、
[02:13:13.360] チまぷんちゃめちゃ
[02:13:15.639] アニメグーグーグ
[02:13:18.079] 今日行けるわ今日行けますわ。
[02:13:21.440] やん。パチパチパチパチパチパチ。
[02:13:30.280] あははあはあは。え、これわかんない。どうなの?これ。あ、間違って勝っちゃった。本当に間違って勝っちゃった。間違って買っちゃった。間違って勝ちゃった。ええ。
[02:13:43.239] あ、笑笑。あ、笑笑。欲しいかもわからないのに。
[02:13:59.239] 間違ってこもたわ。キモいよな。入点
[02:14:06.320] 3回目でいいよ。
[02:14:08.239] 入点3
[02:14:09.000] 回目で高級バック持ってくるのキモいよな。
[02:14:13.639] そこでメルカリ。あ、
[02:14:15.239] しかも好きそうな雰囲気しない。笑。
[02:14:21.119] ちょっと待って。え、これ売れるの?マジ
[02:14:25.800] の窮者やん。マジの窮者やん。自分のこれ
[02:14:31.119] 売れるんすか?
[02:14:34.480] 自分の
[02:14:36.760] 自分のこの背景にある売れるらしいよ。
[02:14:42.280] ちょっと椅子1個売るべ。1個ねえよな。
[02:14:44.960] 怖い。椅子1個いらねえよな。
[02:14:49.360] あ、椅子は売れないんだ。あのさ、マジの
[02:14:53.400] 限界の人じゃん。カーテン売るやついる?
[02:14:58.159] どんだけどんだけだよ。カーテン売るやつ
[02:15:01.760] いる?
[02:15:06.280] ザ宅いらねえかな?ザ宅いらねえかな?ま
[02:15:10.960] 、ちょっといいや。あー、どうすっかな?
[02:15:16.679] これDMとかないよねえ
[02:15:20.480] 。どうしよっかな。もう1回入転してみる
[02:15:22.400] か。ま、ちょ、ま、ま、大丈夫でしょう。
[02:15:25.159] 多分あの
[02:15:27.119] 働いたら5万ぐらいもられっからな。まだ
[02:15:28.559] な。
[02:15:30.800] バック好きな雰囲気しないんだよね。11
[02:15:34.880] 万かけ
[02:15:36.639] ませ。ま、持っとも持っと別に来たのね。
[02:15:40.440] 来ちゃいました。どうもこんばんは
[02:15:41.880] どれがいいの
[02:15:44.480] ましゃあねえな。私の文をいただける
[02:15:47.559] これ結構お金は余裕あるよね。
[02:15:49.840] グアンドコーラ。
[02:15:54.520] あ、お違う。おパンツが違う。
[02:15:57.079] いただきます。
[02:15:59.520] これ行ったぞ。これ行ってみる。これ。お、
[02:16:01.800] これ行ってみる。行ってみる。これ高級バック。逆に引くけどね。こんなんもらっても急に急にこんなん持ってこられても逆に引くけど。うわ、どうしよう。行っちゃおっかな。
[02:16:23.760] 行っちゃうか。よかったらこれ受け取ってくれるかな。気に入ってくれるといいんだけど。
[02:16:28.440] プレゼントだなんて。
[02:16:30.559] え、
[02:16:30.840] 一体何がお望みかしらなんて冗談よ。あなたの心りがくいだくわ。
[02:16:41.800] いいえ。
[02:16:42.439] ええ。終わった。
[02:16:43.160] そんなだ。
[02:16:44.120] え、10万、え、11万。今ので終わり。
[02:16:47.040] 人の中では私が
[02:16:49.040] 1番の若手。
[02:16:50.399] え、11万?
[02:16:53.760] 11万だったんだけど。
[02:16:57.080] あっさり。
[02:16:57.960] え、今ので終わり?
[02:16:59.359] 即売られるんだろうな。
[02:17:03.240] この後多分すぐ試合に持ってかれるんだろうな。
[02:17:07.399] あなたの感性。
[02:17:08.679] そしてメカ間違ってないわ。
[02:17:10.280] 次の日メルカり調べてる。
[02:17:12.679] 張り継いとく。
[02:17:13.319] バニーガーデン自体は浅いけれど
[02:17:16.359] その前からないから
[02:17:21.120] やっぱ夜食の女なんだな。
[02:17:26.000] 私みたいな染まりきった女って苦手かしら。
[02:17:30.280] むしろよきそんなのそんなの関係ない。え、そんなの関係ない。
[02:17:37.120] そんなに力強く
[02:17:39.319] 言わないで死にたくな。また買ってプレゼントするんでしょ。
[02:17:45.639] 無限期間や。こんちゃんは業界歴力歴力が長いんだ。じゃあバニーガーデンの前はどこで働いてたの?
[02:17:54.399] そ、それは
[02:17:55.719] え、待って待って待って待て待て待って。お前まさか
[02:18:00.040] ありがとう。
[02:18:00.800] え、
[02:18:02.160] 本当にごめんなさい。
[02:18:04.160] いや、ちょっと、
[02:18:06.479] ちょっと待って、
[02:18:07.800] ちょっと待て、ちょっと待て。お姉さん、
[02:18:11.479] お酒
[02:18:12.760] 用意した方がいいかしら。
[02:18:14.960] ええ、
[02:18:16.000] 受けこか。
[02:18:16.719] 嬉しいわ。
[02:18:17.439] ちょ、ちょ、ちょ、待って。俺さん、
[02:18:19.920] どれ?クポついてる。
[02:18:21.240] くポついてる。お前ちょっと見るか。今日どんだけ慣れてるか。どんだけ慣れてるか見ますかね。どんだけ慣れ。え、
[02:18:30.280] 9え、9。ズーム。ズーム。9ズイン。
[02:18:34.240] いただきます。
[02:18:34.679] あ、視点操作はマウスでできたんだ。ごめん。できるんだ。ちょっと見せてごらん。はい。
[02:18:42.880] 悪くない選択よ。
[02:18:46.160] あなた見ろ。
[02:18:47.479] あーんってするのとか。
[02:18:49.319] さてさてさてさて。あーってしてあげる。
[02:18:52.679] したいのいいわよ。
[02:18:55.439] 分かった。
[02:18:57.000] ちゃんとお口に入れてちょうだい。
[02:18:58.760] も、もういや、なんかええ。
[02:19:03.519] ダブル。
[02:19:04.719] え、いや、いや、もうこれはもうもうもうもうもうこれで来てるからね。もうノーハンドですよ。ノーハンドね。これはもう
[02:19:17.359] おいしい。
[02:19:18.080] ありゃ。お上手。お上手です。手。
[02:19:24.479] お上手だね。くおちゃん。うまいね。お、すごい。あ、すご。あすご。あすこ。あそこ。あそこ。
[02:19:34.639] ご馳そう様。
[02:19:36.359] しまげは夜食の人とお付き合いできる。
[02:19:38.840] あ、全然できるね。全然そこにあの、あれはないよ。だって姉ちゃんがあのキャバクラで外れてたからね。別に全然そこにあれはない。下遣いがグー。
[02:19:51.439] ええ。
[02:19:54.960] 全然そこにあの、あれはないよ。
[02:19:56.600] 別に
[02:20:01.240] はっきり聞こえてるわよ。
[02:20:05.000] 謝らなきゃいけないのは私の方よ。せっかくのあなたの時間。
[02:20:10.560] え、この子何?
[02:20:11.800] 私が曇らせの前に来てて偉い。
[02:20:18.720] 気持ち悪い。やあ、キモいね、今日コメントが。
[02:20:25.280] 笑笑。
[02:20:26.359] 下で迎えに来ててえらい。なかなかキモいね。
[02:20:37.680] 下に下で迎えに来ててえ。確かに偉い。えらい。えらい。えらいね。こうね。えらいよね。いやあ
[02:20:52.280] 背筋がゾっとした。
[02:20:58.319] 曇りを取るの得意なんだ。オスと新物士を使ってね。
[02:21:02.600] それって窓の曇りを取る方法よね。でも少し
[02:21:08.640] え、やっぱ過去のこと聞かれるとちょっと嫌なんだ。
[02:21:11.040] あなたってすごいのね。
[02:21:12.319] 過去のこと聞かれんのちょっと嫌なんだ。
[02:21:16.960] 急に話題が変わったわね。
[02:21:18.720] マジで。でもな、
[02:21:19.439] 割とどんなお酒
[02:21:20.479] どういうお店にいたんだろうな。
[02:21:22.479] ジャンクフード。
[02:21:23.520] ええ。逆に苦手なものは安。
[02:21:25.920] あ、そう。だめだよ。野菜食べなきゃ栄養が固かっちゃうよ。
[02:21:31.800] お母さんみたいなこと言わないでくれる?無理に言葉を重ねて私を励まそうとしてるのよね。ありがとう。お酒。
[02:21:43.840] 延長、延長、延長、延長。
[02:21:48.880] 私の
[02:21:49.760] 意外と金余裕あるからな。
[02:21:51.479] 嬉しいわ。
[02:21:53.840] ちょ、ズームはあ、ちょっと待って。間に合わねえんだよ。間に合わねえよ。
[02:22:03.000] あ、
[02:22:04.040] ちょっとうせえわみたくなってた。はあ。
[02:22:10.880] 笑笑。
[02:22:11.560] うせえわになってた。うっせえわになってたね、今ね。
[02:22:15.240] 笑笑。
[02:22:19.160] アド
[02:22:23.520] うせえわな。ジャンクフード食べようよ。
[02:22:25.920] じゃあジャンクフード食べようよ。ピザと
[02:22:29.640] か食べよう。なんかあのあの
[02:22:34.800] ローストビーフ行ってみる
[02:22:36.479] 。
[02:22:38.520] ロースビーフロスびたい
[02:22:40.600] 。見たい。悪くない選択。
[02:22:42.120] だって好きだもんな。仕上げは私。
[02:22:44.359] 仕上げはお母さん。
[02:22:48.720] ん?答え
[02:22:54.680] 出来上がり。
[02:22:55.800] アホやの。
[02:22:58.160] ちょっと頑張っちゃったわ。
[02:22:59.560] アホやね。こんちゃん、どうして野菜が苦手なの?
[02:23:07.359] どうして嫌いかなんて考えたことないわ。
[02:23:10.880] ただ私の体が拒んでいる。それだけあなたは野菜俺結好きよ。好きよ。あ、でもなんか本当はこれなんかあれだな。駆け引だな。本当は苦手って言った方が共感を俺意外とお野菜好きなんだよ。フルーツが全般嫌い。内しないし。
[02:23:35.840] 謎がとこそな質問だよな。
[02:23:40.319] 謎があるから触れたくなる。
[02:23:43.439] 野菜は美味しいから食べてんのあなた。
[02:23:46.240] 笑笑
[02:23:47.520] 生が好き。そういう人って多いのよね。
[02:23:51.640] なんかさ、もう、もうなんかもうさあ、こういうこういうのなんよな。
[02:24:01.760] 生が1番。
[02:24:06.080] 生じゃないといけない。
[02:24:07.680] 若干のみ言葉を聞く
[02:24:09.720] のみあるね。
[02:24:11.000] 私は無理よ。
[02:24:12.080] 言葉のチョイスが笑生じゃないといけない。ラジオかしたらいいのに。
[02:24:18.680] そんなそんなわけないやん。じゃあつけるもだからおかしいやんて。これつければいけるって。この何が
[02:24:29.000] ちゃんとつけるのなら考えてあげるわ。
[02:24:34.840] いや、僕は思うんですよ。
[02:24:36.720] 僕は思うんですよ。
[02:24:38.040] 少し火を落通して。
[02:24:39.080] あの、僕は思うんですけど、なんか、なんかつけた方がエロくないすか?何がとか何のわか何のことわかんないけど。
[02:24:49.960] マヨネーズをつけ、
[02:24:50.960] マヨネーズね。はい。はい。マヨネーズ。
[02:24:52.160] 味はごまかせるから。
[02:24:54.680] でも
[02:24:55.720] 野菜の話野菜の話があるのかしら。
[02:24:59.279] 野菜だけど。いや、もうあまりにもうん。
[02:25:02.240] 野菜農家の皆様には心からごめんなさい。
[02:25:06.120] はい。配慮ですね。
[02:25:07.240] でもどうしても体が受けつけないの。
[02:25:10.560] けた方が色々楽しめるよね。
[02:25:14.600] だってだつけだってさつけるってことは
[02:25:23.680] どれ
[02:25:24.040] どうして狙いなのかを考えることに
[02:25:27.040] あまり価値は感じない。
[02:25:29.560] でもなんかこうどうして好きなのかはよく考
[02:25:34.000] 本当にそのたの何?はいね。だってもうそれはさ、だって人間だけじゃないすか。あの行為をあ、野菜を食べることね。あの行為を娯楽として楽しむ。
[02:25:50.279] もうそれがなんかもうそのためだけに
[02:25:54.040] なぜ惹かれてるんだろうって最近だとあなたのこととか少なくとも苦手ではないわね。
[02:26:08.279] 割と昆虫も味変するよ。
[02:26:12.120] 知らんわ。こんだけ遊んで
[02:26:14.600] 3万か。
[02:26:16.080] まあまあないんじゃない?ま、悪くないんじゃないの?また会える日を待ってるわ。
[02:26:22.680] こはごちそ様。
[02:26:23.720] またね。
[02:26:24.600] 私のお休みの日。
[02:26:26.000] あ、そんなんくれるん?へえ。あ、分かるようになった。
[02:26:29.880] お店に来ても会えないか。
[02:26:31.160] はいはいはい。
[02:26:32.080] 先に伝えておくわ。
[02:26:33.240] ありがとう。
[02:26:34.000] これは2人だけの。
[02:26:35.279] あり好感度が上がるとお送りにキャストがお休みの日を教えてくれることがあります。はあは。なるほどね。なるほね。
[02:26:45.880] よっしゃあ。いいぜ。
[02:26:53.840] 5万7000円。結構だってこれ
[02:26:56.600] 5万7000円だけで結構回せるぞ。
[02:27:00.800] 結構回せるぞ。あ、あの枕がさ、あの最新
[02:27:04.640] の枕が気になる。だからこれ多分
[02:27:06.359] プレゼントプレゼントだよね。多分ね。
[02:27:10.040] プレゼントだよね。多分ね。これ
[02:27:13.439] プレゼントだよね、これ。
[02:27:20.000] なるほど。だ、ここでプレゼント情報を見
[02:27:22.600] てあれしていくってことね。
[02:27:28.840] これさ、お金さ、
[02:27:31.840] カレンダー25日が休み。あ、今日休みっ
[02:27:34.840] てこと?あ、今日休みだ。あ、どうしよう
[02:27:37.600] 。休みだ。え、ちょっとさ、
[02:27:41.160] うーん。
[02:27:45.479] 派遣、派遣ってどうな?1回やってみる。
[02:27:48.560] 派遣
[02:27:55.840] 派遣やってみるか。
[02:27:59.000] え、給与2万
[02:28:02.560] いやいやいやいやいや安。やんねえよ、
[02:28:04.520] こんな。何これ?2万なんかやらねえだろ
[02:28:08.120] 。どう考えて?え、これ何?
[02:28:13.160] いやいやいや、やらないよ。何それ?
[02:28:18.439] いや、今日行ってもしゃあねえしな。もう
[02:28:21.439] あの子以外行かねえからさ。とりあえず
[02:28:23.560] ギャンブルするわ。
[02:28:28.080] あ、片め光。これあるぞ。これあるぞ。
[02:28:30.399] これあるぞ。
[02:28:36.960] まあまあま、ま、ま、まま、5000円
[02:28:38.200] ぐらいだったら別に
[02:28:40.720] お、いいね。両目。
[02:28:45.479] 俺パチンコとかやったことねえからわかん
[02:28:47.000] ねえんだけど。
[02:28:54.600] これもう勝つまでやめれないんですけど。
[02:28:57.840] 取り戻さないとダメなんですけど。
[02:29:02.720] ざわ、ざわざわ。
[02:29:06.080] あ、みんな終わった。
[02:29:13.240] あ、笑笑。近雪茶どびっくり。
[02:29:19.640] あの、みんなBGMがなくなった。みんな
[02:29:21.720] BGM
[02:29:22.240] が変わったね、これ。でもさ、でもこれさ、勝つまで行く。
[02:29:31.920] 勝つまでやる。そうするだ。そうすれば負けねえ。勝つまでやる。負けねえ。勝つまでやる負けない。これなんだよね。
[02:29:47.960] これがギャンブル。こうやって生きていけばいいんだから。これでいいんだよ。よし。え、どうしようかな。ちょ、派遣
[02:30:00.520] 1回やってみる。1回やってみよっか。
[02:30:02.479] どうなるのかどうやるのかどうなるのか
[02:30:07.479] これどうなるの?ああ。で何日になるの?
[02:30:10.800] これでこれでいつになるの?
[02:30:17.279] ああ、
[02:30:21.399] イベント開催の連絡まあ2万これでもらえ
[02:30:24.640] 。え、いつもご覧店いただきありがとう
[02:30:26.279] ございます。4月でのイベントの情報に
[02:30:27.560] なります。今月はなんと大望の私服
[02:30:29.399] イベントを開催いたします。
[02:30:33.200] どうしよう。あの子の私服バカダさかった。えー、個性普段食を見れば何か発見があるかも。ほお。ほお。いいじゃん。
[02:30:43.479] それはそれで。
[02:30:44.680] ま、それはそれででもあのあれなんだよな。
[02:30:49.600] あの、なんだっけ?時めきメモリアル2で
[02:30:53.160] さ、めっちゃ落としたかった女の子がいる
[02:30:55.840] んだけど、その子の私服が、その子のシ服
[02:30:59.760] がめちゃくちゃダサかったんだよね。なん
[02:31:03.200] か緑色のジャケットに黄色い
[02:31:07.479] 黄色いなんかキャップみたいなのがある。
[02:31:11.399] めっちゃしかもそのキャップもあのおじ
[02:31:13.680] さんが被るようなあの後ろ半分がメッシュ
[02:31:17.160] になってるやつ。前が黄色で
[02:31:20.439] ダっさかったんだよね。あれがあるんだよ
[02:31:23.960] な。
[02:31:27.600] お花見とか一緒に行きたいなあ。あみ
[02:31:31.399] え、PIピクIクシーでバズりアイテムが
[02:31:32.840] 紹介されることがあります。タイミングを
[02:31:34.439] 逃さずと注文すればキャストの話題になる
[02:31:35.960] 。へえ。あ、枝豆が枝豆がバズり中なんだ
[02:31:40.960] 。え、ブックマーク件数があれだって。
[02:31:44.680] これ以上ブックマークできないって。
[02:31:45.920] 何それ?え、そんな、そんなんあるの?そんなんあるの?ブックマーク件数とかあるの?よくわかんないんだけど。ブックマークってどっから見るんだよ?じゃあ、え、枝玉豆にはもったいねえ。
[02:31:58.319] 枝豆にはもったいねえ。え、でもいいとこんだろうな。枝玉豆行ってみるか。
[02:32:08.600] いらっしゃいませ。
[02:32:09.840] おっぱいでっかいな。おい。
[02:32:12.240] あら、来たのね。
[02:32:13.920] おっぱいでっかいな。おい。
[02:32:15.200] プレゼントありがとう。
[02:32:16.800] 11
[02:32:17.200] 万したから
[02:32:17.640] 改めてお礼を。
[02:32:18.680] あ、あれ11万したからな。
[02:32:20.479] 何を飲むの?
[02:32:23.040] あ、なんか変わってるよ。あれ?変わってない?この辺。ほら、変わってる、変わってる。いや、もうこれボトルあんま入れてもしゃあな行ってくる男やだな。
[02:32:37.680] あれ?11
[02:32:38.160] 万?うん。あ、全然いいよ。全然いい。気にしない。気ない。でも気にしてないけど、とりあえず
[02:32:41.640] 11万。それだけ言っとくわ。うん。
[02:32:43.200] 別にお返しとがいいから。11
[02:32:44.920] 万したけど。
[02:32:45.359] 私の分
[02:32:48.399] 嬉しいわ。
[02:32:51.040] これ毎回忘れんのこれな。
[02:32:55.080] え、これじゃイン。
[02:32:58.080] えっと、ちょっとフード行ってみる。じゃあ枝豆行ってみる。枝豆。わ、待って待って待って。変わってる変わってる変わってる変わってる。おいおいおいおいおい。変わってますやん。変わってますん。おい。
[02:33:14.279] ま、いいか。とりあえず枝玉豆行ってみ。枝玉豆にはもったいねえわ。なんか
[02:33:17.920] 悪くない選択よ。
[02:33:19.319] あ、好きなんだ。枝玉豆。なんかちょっとお菓子買ってくればよかった。なんかつまみながらやりてえな。ラムネでもつまむか。ラムネでもつまむか。
[02:33:27.960] 先丼に何かけるんだ。
[02:33:30.080] わさび、わさび、わさび。
[02:33:30.960] 野菜嫌いやのに。
[02:33:32.000] 本当だな。野菜嫌いっつったよな。わ、なんか枝豆とかつまみながら確かにここでおでん食いたくねえ。
[02:33:41.200] しかもこの店のおでん絶対美味しくないやろ。
[02:33:43.600] 決まるぞ。
[02:33:44.680] 決まるか。しょっぱいもん食いやな、今な。でも美味しい。ありがとうね。もこら。
[02:33:50.560] これピクシーで人気のやつよね。
[02:33:53.800] ああ、
[02:33:54.439] 流行りに精通しているのね。
[02:33:56.319] うん。精通してます。俺
[02:33:58.040] レンジでちんの袋のやつだから美味しいよ。
[02:34:01.800] あの具材ちっちゃいやつな。
[02:34:07.439] どうしてそんなことが気になるの?なんとなく気になる程度なら私もなんとなくの答えでいいのかしら。
[02:34:18.560] 枝豆の話題終わり。
[02:34:21.439] セブンイレブンまで買いに行ってるんだよ。
[02:34:25.880] このそ近くのな歌舞伎町の
[02:34:28.120] フローラーフ士へ透明人間で髪が青色の恋人がいるような気もするし
[02:34:35.920] いないような気もするわね。ねんそれ
[02:34:44.920] ごめんなさい。すごく気になります。
[02:34:47.359] はい。よく言えました。
[02:34:50.000] そうな目線好き。
[02:34:51.640] あなたのそういう素直な
[02:34:53.520] 分かる好きよ。
[02:34:58.880] こういうてなんかその
[02:35:01.319] 文脈の中の好きよかもしれないけどあかんて本当の好きだと思っちゃうからこっちは童貞なんだから
[02:35:10.760] パートナーはいるけど
[02:35:11.920] えはははははそうなんだ。
[02:35:17.240] 待て。結婚してるってこと?
[02:35:19.680] そんなことは言ってないわ。
[02:35:21.160] え?
[02:35:22.080] あくまでパートナーが
[02:35:23.560] 何?パートナーって何のパートナーなんですか?
[02:35:29.439] あ、ビジネスパートナーね。
[02:35:30.960] ビジネスパートナー。
[02:35:31.920] ビジネスパートナーね。なんか他に仕事してるってこと?
[02:35:36.600] デリバリ人
[02:35:42.479] いやめだよそれは。お姉ちゃん。
[02:35:45.840] お姉ちゃん、それどっち側なんだろうな。
[02:35:51.479] UBバーだろ?
[02:35:52.439] あ、Ubberか。UBか。あ、そっか。
[02:35:56.000] あ、UBバね。
[02:35:56.760] びっくりした。いや、すごい。そのどっち側?どっち側?その
[02:36:06.479] 何だと思ったんですか?
[02:36:10.399] 私今は恋人を作ろうとは思ってないわ。
[02:36:14.359] 全然話されてませんやん。
[02:36:15.920] 恋人がいなくても満たされる方法なら色々知ってるし。私自分で自分を上手に甘やかせるの。どんなことしてるか知りたい。
[02:36:32.080] でも残念。グラスが殻になっちゃった。
[02:36:38.080] うまいな。
[02:36:38.600] もう少しだけ一緒に過ごせるなら教えてあげられる。
[02:36:42.720] た目で彼女いるとかだったらめっちゃ
[02:36:45.080] いやあ、エチだね。それはエチだね。
[02:36:48.960] ありがとう。長い夜に
[02:36:52.520] エチですね。それはねえ、別にその間に入れさせろとは言わない。遠くから眺めさせてほしい。
[02:36:59.520] 何を飲むの?
[02:37:02.080] え、何飲もっかな?も、何でもいいよ。コスモポリタン。
[02:37:09.960] 私の分もいただける。
[02:37:11.600] 相眼鏡を買ってきます。
[02:37:15.520] ちょっとこの子もさ、ちょっと違うやつ行ってみようよ。ラムコーラ好きって言ってたから梅とか好きそうじゃね?
[02:37:22.600] 悪くない選択よ。
[02:37:23.920] お、いいじゃん。
[02:37:28.600] ズームズーム
[02:37:29.880] ああ、毎回ちょっと待って。ズーム忘れちゃう。ズーム忘れちゃう。もう少しに過ごせるね。
[02:37:41.600] やだ、やだ、やだ、やだ。
[02:37:42.960] あなたのおかげでね。本当にありがとう。
[02:37:46.319] 指置いとく。
[02:37:47.040] 嬉しいわ。
[02:37:47.640] 指置いとく。指置いとく。そっと俺礼なんていい。
[02:37:52.520] そんなことに教えてくれる?
[02:37:53.399] 恋人がいなくても満たされる方法。私がどうやって自分を甘やかしているか。
[02:38:00.960] うんね。
[02:38:01.720] はい。
[02:38:02.120] でもまずは考えを聞きんですか?
[02:38:06.960] 私が先に行っちゃったらつまらないでしょ。
[02:38:13.880] 分からないけど、道具を使う。何度のだよな。
[02:38:19.760] なん、何道具って?友達と過ごすことで
[02:38:22.800] 満たされる。とにかく贅沢する。
[02:38:28.520] いや、なんかね。
[02:38:31.720] いや、どうな何なんすかね、これ?これ、
[02:38:34.880] これ行く。
[02:38:37.120] これはこれみんなどうせこれが見たい
[02:38:38.920] でしょ。これの反応がどうせ俺の意思じゃ
[02:38:41.279] ない。これはこれは俺の意思じゃない。
[02:38:43.279] やらされているんだ。強いられているんだ
[02:38:44.960] 。わかんないけどいろんな動画を使う。
[02:38:49.800] どんな道具を使って自分を甘やかすと思う?例えばハンディマッサージ。
[02:38:58.840] それも
[02:38:59.160] それも何も言ってないよ。
[02:39:01.680] 恋人がなくても
[02:39:02.920] 会感快感心。
[02:39:05.439] 心心ね。心ね。
[02:39:07.160] 私の場合は
[02:39:09.120] ああ、リ
[02:39:10.720] なるほどね。
[02:39:11.439] ミゆか、エリサ、ルナ、彼女たちとただ単もなく笑い合うだけでいい。それだけで不思議と満たされてしまうの。
[02:39:23.960] 仲いいんだな。
[02:39:26.040] そろそろまた自分を甘やかしてもいい頃ね。彼たちに声をかけてみようかしら。
[02:39:34.920] 少しだけ不気な感じがするな。
[02:39:36.240] どうして友達を誘うことが自分を甘かすことになるの?
[02:39:39.120] あなたって本当に面白い人ね。太した瞬間に確信をついてくる。
[02:39:47.560] なんか甘いもん。チョコとか食べたい。
