[00:00:50.079] うい。お疲れ。
[01:20:31.120] ごめん。今のは似てないわ。
[01:20:32.679] うん。みたいな。そんなん聞きたない。
[01:20:48.365] [笑い]
[01:20:48.639] なんでだよ。なんでだよ。こいつ俺ガチャピン、ガチャピンとかにガチャピンっぽくない?なんかガチャピンっぽい。
[01:21:06.120] え、てかなんかその日本足に釣るんだったら絶対足ローラーじゃなくていい。良くない?普通に歩けばよくない?こいつなんで
[01:21:18.560] 2本足でその上でローラーなんだよ。な
[01:21:20.360] のでこんなのかった?笑笑目の感じと歯がありそうなのね。
[01:21:25.639] ねえ、ガチャピンよな。
[01:21:29.560] セグウェイタイプ。なんでこいつ日本足なのに輪ついてんだろう。ポケモンの毒ガエルみたいなでこんなの何ポケモンの毒ガエルって?ああ、グレクルね。あ、グレックルね。まあ確かに見え似てなくもないけど。やっぱガチャピンよな、こいつ。
[01:21:58.800] もうこいつとしか戦わねえぞ、俺。これからいやだってもう明らかにこいつだけなんかなんでこんなうまいんだ。筋したい。
[01:22:10.896] [笑い]
[01:22:17.080] 足にこれつけてって。そ、これそんなちっちゃいのかな?これ。こいつうますぎるよな。マジで。
[01:22:25.280] 他のモンスターの存在意義ないって。
[01:22:35.639] ぶっちゃけ他のこのロボットよりも厄介だ
[01:22:38.960] からね。あの車輪ついてるやつの方が。
[01:22:42.480] あ、やべ。そろそろ回復しないとまずいか
[01:22:44.719] 。
[01:22:46.520] あ、これさ、このね、今毒、こいつ毒巻い
[01:22:49.320] てくんのが若干嫌なんだよな。
[01:22:51.920] 毒巻かれてるとこの回復薬使えないんだよ。で、毒ってこのニュートリライザーっていうの使わなきゃ治んなんだけど。
[01:23:00.280] これ忘れてたらあれだよな。死ぬ。あ、やべ。もう次のダメージで死ぬってなったら、あ、毒で回復できねえ。あ、死んだわってなるよね。靴にローラーついたブーってチャマ君より下の世代だ。クソ上だわ。クソ上の世代だろ。
[01:23:20.159] 靴にローラーってそれヒカル現事とかじゃないの?お母さん世代じゃないの?
[01:23:32.880] お姉ちゃん子供の風呂吐いてたよ。
[01:23:35.560] ああ、第2次ブーム。第2次
[01:23:38.880] ブームなのかな?
[01:23:39.840] されてるやつかカかの?
[01:23:41.760] ああ、かカとのやつね。あの普通に歩いてると思ったら急にスーっていくやつね。
[01:23:48.239] あれかっこいいんか?普通に歩いてるなて思ったら急にスーっていくやつね。もう俺の俺より上だな。俺のお姉ちゃん世代かもね。
[01:23:50.458] [笑い]
[01:24:00.679] 女の子よく履いてた。
[01:24:02.120] 履いてた。なんかなんかちょっとそん時ドヤ顔するやつね。普通に歩いてるなと思ったら急にかとだけで前に行くやつな。ちょっとドヤ顔するやつね。あるあるある。
[01:24:25.480] スーパーとかで禁止になって。
[01:24:27.793] [笑い]
[01:24:28.520] そう、そう、そう。なってた、なってた。ああ、よう。あれ確か流行ったね。見たよね、昔ね。
[01:24:43.760] 今は今の今の子供たちはそういうのないの
[01:24:46.520] ?なんかそういう流行りは今のおもちゃ
[01:24:50.080] みたいな
[01:24:58.639] 今もちゃって流行らないんかね。
[01:25:01.199] お茶系バカにされて
[01:25:02.560] ねえ。霊勝の対象になってるよね。お茶け夏。お茶けとか夏よし。うわ、めっちゃ簡単にレベル上がりませんや。
[01:25:05.783] [笑い]
[01:25:14.600] 子供がiPhone
[01:25:15.560] スワイプしてる時代だぞ。シール。
[01:25:18.159] ああ、今そうか。シールか。今シール調めっちゃ流行って。でもシール調なんて俺がガキの頃に姉ちゃんがやってたからな。リバイバルなんやろな。多分な。
[01:25:34.280] 今おもちゃ流行らないか?男の子も流行ん
[01:25:36.719] ないかね?ベイブレードとかさ、やんねえ
[01:25:39.280] のかよ。今の子供はベイはやんねえの?
[01:25:42.320] ベイ
[01:25:45.000] ベイとか爆眼とかやんねえのかよ。うわ、
[01:25:48.440] うぜえ。[笑い]
[01:25:50.719] 可愛くねえガキ
[01:25:53.159] そういうのばっかなんだろうな。
[01:25:54.719] ちゃんベイブレードはないの?ベイブレードとかなんかそういう子供男の子ワクワクあの変なさ
[01:26:03.239] のことしか考えて
[01:26:04.679] なあ一時期そうだったよなマン
[01:26:07.360] ビーラマンとかそうそうそう
[01:26:09.080] 3
[01:26:09.280] 面に光るキーボードとマウスあげたらめっちゃ目キラキラしてた
[01:26:13.760] もそれ電子器じゃなくてプラチックのおもちゃないのかよ爆眼はないの爆眼は俺めっちゃ流行ったで俺の地元で爆眼めっ
[01:26:23.639] めっちゃ持ってたわ。知ってる。爆弾ってなんか丸くてさ、変な転がして変ななんかカードの上になるとこうやって開くやつ。
[01:26:32.440] 開いてなんか恐竜になるやつめっちゃあっただあれ世代だからで見てた
[01:26:41.760] なあ。か敵強くね?
[01:26:48.560] 恐竜好きなん?笑。
[01:26:50.679] 男のが全員好きだろ。恐竜。
[01:26:53.800] 男の子全員恐竜好きだよ。ほネザウルスだよ。ほネザウルス。おい、骨ねホネザウルスは流行ってねえのか、今。骨ねホネザウルス。俺未だにスーパーで骨ホねウルス見るとい
[01:27:05.800] てた。
[01:27:06.840] 俺未だにさ、あの骨ホネザウルスーパーで見るとおねホネザウルスあるやんて。買わないけどさすがに。
[01:27:13.510] [笑い]
[01:27:16.639] またやってる。笑笑。
[01:27:18.040] うん。ま、やってるわ。
[01:27:19.000] なんでお疲れ?え、骨ネザウルスをご存知てない。いつかステージ用意してアクションパズル形式にしたら面白かった。
[01:27:30.000] だ落としなの?流行ってたのから骨ねホねウルス一気に全類買っちゃうもん。あの骨ねウルスのいいところは骨ねウルスのいいところは言った。
[01:27:35.780] [笑い]
[01:27:42.639] ランディをお作れるって言ったよ。言ったわ。骨ホネザウルスのいいところはあれなんだよ。
[01:27:48.440] あの、ちゃんと中に何か入ってるか教えてくれるとこなんすよね。あの、食眼なんだけど箱にちっちゃい穴が開いてて、そん中に
[01:27:57.080] 6番とか7
[01:27:58.159] 番とか入ってあんねん。言ったよ。マーブロお疲れ。マーブロ言ったわ。だから被らへんねんな。被らへんのよ。ほねほね。めっちゃ買ってたで。
[01:28:09.440] 言ってない。
[01:28:10.440] 言ったよ。うるせえ。り、
[01:28:13.115] [笑い]
[01:28:14.600] そういう職眼昔からあるよな。
[01:28:16.800] ある、ある。
[01:28:17.560] あの、ま、ちっちゃい丸が開いてるやつね。見られるの。昔あった、あった。今もあんのかわかんねけど。ラン
[01:28:23.400] ンディを疲れ言ってたもん。
[01:28:26.360] え、マーブルにランディをお疲れって言った。パーで伝説の骨ねできるのがコレクション。
[01:28:29.491] [笑い]
[01:28:33.760] あったったった。あの骨ホネザウルスっていうはなんか骨の恐竜を作るおもちゃなのよ。なんかこうパチッとはめてさ。
[01:28:44.000] で、それもちろん買ったら自分でこう
[01:28:46.159] 組み立ててさ、ホねホねザウルスにするん
[01:28:48.440] だけど、そん中になんかちょっと色の違う
[01:28:50.679] パーツが1個入ってんのよ。で、全種類
[01:28:53.719] 集めるとその
[01:28:56.000] パーツが揃ってまたもう1匹できんのよ。
[01:28:58.239] 伝説の伝説のホネホネザウルスが
[01:29:02.760] 全部集めた。なんねんな、あれ
[01:29:05.239] エグゾディアみたいな感じでさ、
[01:29:07.760] エグゾディアみたいな感じで出来上がるん
[01:29:10.280] だよ。
[01:29:13.239] すぎるのにいろんな店があった
[01:29:14.840] なあ。今はそう今の男の子たちはそういうの買わないわけ?今のさ、
[01:29:22.360] 線に飽きて骨ねに夢中やん。笑笑
[01:29:24.511] [笑い]
[01:29:26.280] 今日もう1
[01:29:26.800] 時間半やってっけど、ま、何の進捗もないもんだって。もうこれ終わらんよ、これ。
[01:29:32.360] スーパー行く度に真剣な顔で親にプレゼンして交渉しないといけないねんな。な、俺の世代は夜に光るティラノの骨だった。
[01:29:41.080] 一緒一緒一緒。え、俺もそうだよ。
[01:29:43.159] ま、ティラなのか何かわかんないけど。そ
[01:29:44.639] 、夜に光るねん。そう、ちで光んねん。ち
[01:29:48.639] で光んねんな。あれもまたいいのよ。あれ
[01:29:53.520] もまたいいのよ。
[01:29:58.000] 夜俺夜だから布団の中で光らせてから
[01:30:00.320] ベランダにたもん。ベランダにたもん。
[01:30:03.719] 夜夜
[01:30:05.080] 夜っぱ光しいからさせる
[01:30:08.280] 。
[01:30:09.159] 夜光ってほしいから昼間の間に紐に吊るしてベランダに
[01:30:12.920] その時から収壁始まった
[01:30:14.960] そうだな。収集平は始まってるね。そういう時からね。まだ売ってるよ。ホレホネザウルス未だにスーパーで見るもん。スーパーで見るたびにおホネザウルスあるやんて毎回言ってる。男の子はもうち大好き。
[01:30:42.800] そんな
[01:30:45.280] いや、絶対ついてないでしょ。プレミア
[01:30:48.199] なんかついてないしょ。もう全部捨て
[01:30:50.560] ちゃったけど。
[01:30:53.840] めっちゃレベル上がる。このロボットだけ
[01:30:55.679] 倒してマジでいいわ。
[01:30:59.920] 今日ストーリー1mmも進んでない。マジ
[01:31:01.960] でまったな。前回も進んでないのに。
[01:31:11.400] ちで緑色に光るスニーカー持ってる。それは何?昔持ってたじゃなくて今も履いてる。今も持ってるってことだよな。変えました。
[01:31:14.552] [笑い]
[01:31:22.679] それはそれはいい。そどうなんだな。それはまあでもかっこいいか。まあでもかっこいいか。もう最強変えますやん。
[01:31:32.199] 1万5000
[01:31:32.760] 円溜まってますやん。おい、邪魔やねん。
[01:31:35.679] なんやお前?浜やねん。
[01:31:37.840] ある旅にかかと光る靴とかあったな。
[01:31:40.753] [笑い]
[01:31:41.119] それ赤ちゃんが履いてるやつちゃうの?
[01:31:42.719] カシングル。
[01:31:43.679] それ赤ちゃんが履いてる靴なの?ちっちゃい子が
[01:31:47.000] ほぼ黒でソウルの部分が緑色に光る。
[01:31:49.719] へえ。やっぱ光るのっていいよね。やっぱ光るのっていいよな。
[01:31:54.508] [笑い]
[01:31:56.600] 小学でもある
[01:31:58.438] [鼻息]
[01:31:58.719] ある。あ、抜けた。ああ、新しいとこ来た。
[01:32:02.119] もなったら完璧。
[01:32:03.360] あ、俺見て。小島だって。小島。
[01:32:08.000] おなったら完璧。こんにちはす。このだけにやハウの
[01:32:13.000] 000民という宗教法人の教会があるよ。教会の入り口にあるスカルスパイダーという悪趣味なが目印だ。街の違いない。
[01:32:22.560] 島小島は多分ドット的に表現できなかったんだろうな。あ、入れる。
[01:32:28.239] バスケシューズだからグリップ効いてキュっキュなるねん。ない。
[01:32:32.000] へえ
[01:32:32.719] え。
[01:32:32.960] 笑。
[01:32:33.520] ないよ。街の違いなんて。えあ、びっくり
[01:32:36.480] した。ったかと思った。なんだじじバか。
[01:32:39.320] あんたうちの弟の話聞いてくれよ。弟が2
[01:32:42.400] 年前事故で両橋を切断してしまって。え、
[01:32:46.199] それはもうひどかったんだ。その水知らず
[01:32:50.280] の人に急なそ、急にそんな話すんなや。
[01:32:52.920] それがあのやの信者になったとさ、マシ化
[01:32:55.920] したとか言って足が戻ったんだ。
[01:32:57.520] 信じられるか?でもな、それ以来性格が変わってしまってずっと教会に入り浸って仕事もせずに何かあったに時間かないんだ。あの教会で何か良くないことがいい。絶対のだろ、こんなの
[01:33:08.280] 絶対あれやん。絶対スナッチャーですやん、それ。それ絶対スナッチャーですやん。スナッチャーの街に来たってことか。
[01:33:20.080] そりゃ足戻ったら進行するやろ。
[01:33:22.360] そらな。
[01:33:27.600] この町しかもさ、敵がいない。この町は敵
[01:33:31.400] がいないな。あんたやハウの鮮民について
[01:33:34.280] 調べてんのかい?俺はウェズリー
[01:33:36.840] クランプトンの同僚だったんだぜ。誰?誰
[01:33:39.560] ?ウェズリークランプトン?やっこさん。
[01:33:42.760] 昔は清そうなサラリーマンだっただぜ。
[01:33:45.280] それが今じゃ急所。あ、え、ウェズリー
[01:33:48.320] クランプトンってやつが教祖なんだ。その
[01:33:50.520] やハメの000民の。うーん。愛そうなご
[01:33:54.080] 出世じゃないか。だが俺様には奴は別人と
[01:33:57.199] しか思えねえな。何か腑に落ちねえんだよ
[01:33:59.560] 。だから絶対それスナっですやん。スナっ
[01:34:03.639] ちゃんですやん。それ
[01:34:07.639] なんか夜けにここ入れるところが多いな。
[01:34:10.094] [鼻息]それスナッチャーですやん。
[01:34:16.080] 教会の礼拝に巨大なスカルスパイダーのご
[01:34:18.880] 身体があるってよ。
[01:34:20.480] あれってすナっちゃん似てると思わないかい?半年前に急に作ったらしいんだ。そのスカルスパイダーの両目に信者のリングをはめ込むとどうにかなるらしいね。
[01:34:28.960] スカルスパイダー大破するカスダク音不。
[01:34:32.760] お、すごいね。スカルスパイダー破するか。すごいね。それすごいね。なかなかいい。お、スカルスパイダーや。
[01:34:47.239] あなた教会について知りたいのだったら教会の入り口で色々と説明してくれるわよ。待て待て待て待て。ここに入る前に待て待て待て。
[01:34:56.760] スパイダーというかカニや。
[01:35:00.239] あれは確かにちょっと悪趣味やね。
[01:35:05.400] 何このスナっちゃは宗教もやってんの?今
[01:35:12.320] ヤのにはハルマゲドンとかマシンの融合と
[01:35:15.360] かなんとか言ってるらしいが結局は
[01:35:17.320] スナッチャーを数ただのうさ臭い連中なの
[01:35:19.400] さ。
[01:35:22.280] こんな奥まったとこにいてどうした?ヤハ
[01:35:25.119] の幹部はみんなスカルスパイダーのリング
[01:35:27.560] を持ってるって話だぜ。俺も持ってるで。
[01:35:29.880] 俺も持ってるよ。
[01:35:31.520] 前回倒したスナッチャーが落としてった
[01:35:33.360] やつ。これな。
[01:35:35.760] これがあれば潜入できるんちゃう?これが
[01:35:38.480] あれば潜入できるんちゃう?
[01:35:41.159] やっと進むわ。2日ぶりにストーリー進み
[01:35:44.880] そう。
[01:35:50.199] もう進む頃には配信終了のお時間なんです
[01:35:53.080] けど。[笑い]
[01:35:55.119] 進む頃にはもうもう寝る時間なんだけど。
[01:35:57.639] だ、このゲームやると絶対念の音ね。1回
[01:36:01.960] セーブするわ。絶対なんかあるからな。
[01:36:04.360] 絶対なんかあるから。
[01:36:20.520] わあ、でもなんかあれだね。武器変えそう
[01:36:22.280] だな。で、強い武器買えそうやね。
[01:36:38.239] お来ましたよ。
[01:36:44.280] やはの民の教様ブラザクランプトン様は
[01:36:49.080] 本当の神様ですじゃ。もしあの人がい
[01:36:52.360] なかったらわしの家族はとっくにダメに
[01:36:54.360] なっとったところじゃ。
[01:36:59.960] 俺はこのやハのに入って本当に良かったと
[01:37:02.360] 思っている。来るべき春曲げに生き残るの
[01:37:05.040] は我々のような選ばれたものだけだからな
[01:37:07.320] 。
[01:37:11.800] ブラザクランプトンは神様です。じゃあ
[01:37:13.800] ありがたや。ありがたや。
[01:37:19.480] なんやねんここ。なんやねん。おあ、女
[01:37:24.400] ようこそ。やばいの天民受付でございます
[01:37:26.280] 。私たちの教団について説明させて
[01:37:28.400] いただきます。
[01:37:30.280] まず私たちの教団名はヤメヤハメの。これ
[01:37:33.800] はヤハメヤハウつまり神に選ばれた人々と
[01:37:37.000] いう意味を表しています。競争は
[01:37:39.639] ウェズリークランプトン。え、宗教標人と
[01:37:42.239] しては2041年4月に認可されています
[01:37:44.560] 。では簡単に強点についてお話しし
[01:37:47.040] ましょう。ブラザークランプトンはこう
[01:37:49.400] 申しております。人の次なる進化とは
[01:37:51.719] マシンとの融合であり、人はメカニック人
[01:37:53.840] な体の持つことで人間を超越することが
[01:37:56.520] でき、春ドンでさえもやれ過ごすことが
[01:37:58.639] できるのだ。神に選ばれしものは必ずや
[01:38:01.239] マシンと融合するチャンスが与えられる。
[01:38:03.280] その時を恐れてはならない。むしろ我々は
[01:38:06.119] このことを誇るべきなのだ。以上が私たち
[01:38:09.000] 教団の強点です。ありがとうございました
[01:38:10.760] 。もうそれスナッチャーですやん。考え方
[01:38:14.360] が。あなたじゃんか。だったら中に入れる
[01:38:16.679] わけにはいけません。規則ですから。
[01:38:20.000] ジャンカーは中には入れてくれないのか。
[01:38:26.760] あなたたちはマ進化する人。人の進化を
[01:38:28.920] 邪魔するブラザとブラザークランプと
[01:38:30.639] おっしゃっています。ここすぐこっから出
[01:38:32.000] てってください。はあ。入れさせてくれ
[01:38:35.040] ないんやけど。
[01:38:37.800] なるほどね。絶対スナッチちゃーですやん
[01:38:41.199] 。
[01:38:47.560] いや、もういい。もう、もういい。
[01:38:48.440] もういい。もういい。もういい。もういい。もういい。もういい。もういい。もういい。もういい。どうすんだこれ?入れないんだけどどうすんだろうね。
[01:39:07.468] [鼻息]
[01:39:24.520] あんたはひょっとして茶けシートか。
[01:39:26.280] 可愛い女の人があんたを探してたぜ。色
[01:39:28.520] っぽくていい女だったな。北の方に歩い
[01:39:30.440] てったから、まだその辺にいるだろ。え、
[01:39:32.679] 何?可愛い。いや、お前やん。誰だ、お前
[01:39:36.719] ?誰や?あなたジャンカーの茶まけシート
[01:39:41.280] さんですわね。ウェズリークランプタンに
[01:39:43.320] ついてはすでにご存知だと思いますけど、
[01:39:45.560] その弟のロブクランプトンがウェズリーの
[01:39:48.000] ことでお話ししたいことがああるって申し
[01:39:49.520] ていますの。私と一緒に来てくださらない
[01:39:51.840] でしょうか。なんだそれわ、なんか怪しい
[01:39:54.280] な。てかこれあれじゃねえの?これリサ
[01:39:56.920] じゃないの?これリサ何だっけ?
[01:39:58.480] リサニール戦じゃないの?これあの
[01:40:00.800] ほっぺタやられてたやつ違うんかな?人
[01:40:03.159] なんかこれリサっぽくない?美人か?これ
[01:40:07.679] 美人
[01:40:09.760] おい絶対リサだろ。あ、あ、どこ?こっち
[01:40:11.960] ?ここか。
[01:40:16.760] あ、セーブした方がいいか。いや、ま、1
[01:40:17.960] 回さっきセーブしたかんな。
[01:40:21.000] リサニール戦じゃない?あれ?
[01:40:29.920] お。あ、うわあ。[笑い]
[01:40:34.320] なんやこれ?あれやん。え、ロブ
[01:40:36.679] クランプトン?
[01:40:39.480] え、あれじゃないの?何だっけ?あの
[01:40:43.520] フレディニール戦じゃないの?チーズさん
[01:40:46.280] よく来てくれました。私がロブ
[01:40:48.360] クランプトンです。話というのは兄のこと
[01:40:50.560] なんですが、その前にこの教会についてお
[01:40:53.159] 話ししなくてはなりません。この教官に
[01:40:55.119] ついて悪いこと悪いことを言う方も
[01:40:56.719] いらっしゃいますが最初はこの町に住ん
[01:40:59.560] でる貧しい人々の力になれればと思って
[01:41:03.080] 私とウェズリーの2人で始めたものなん
[01:41:05.760] です。いや、これは多分新キャラだね、
[01:41:08.760] この赤いやつは。でもこの緑のやつはあれ
[01:41:10.280] だよな。あの本編にも出てきたやつだよね
[01:41:12.520] 。あのほっぺタこうやって隠してたやつで
[01:41:15.000] おっぱいあのブランつってあのおっぱい
[01:41:17.239] 出して死んだやつ
[01:41:20.639] ところが半年ほど前から兄の様子が
[01:41:22.880] おかしくなり始めたのです。
[01:41:25.159] 兄は自らを競争訴祖とし強心的なてる
[01:41:28.639] うん。強心的な信者を集めらわしい点を作り上げれました。不気味な教会も不気な集会も行われるようになりました。あなたこの教会の強点を知ってますか?人とマシンの融合こそが人類の進化であり春負け丼を乗り切る方法だと。あの自然や人をこなす兄が残念です。今ではあの邪悪なスナッチャーを肯定するような強点を私は信じられません。
[01:41:53.880] あれが兄だとは。兄が兄がスマッチされてるのだと。そう思うと私はどうしていいのか。それであなたにおさんであるロブの口からは言いにくいでしょうから私が変わってお願いします。ロブの兄ズリーがスなちされていければもう私たちの手には終えません。何もできませんですからジャンカーであるあなたにお願いするのです。彼はもう人間ではないのなら教会を彼らに利用させておくわけにはいきません。
[01:42:23.639] ですからあなたの手でウェズリーよ。リタ
[01:42:26.679] やはもう私の兄ウェズリーではないつナっ
[01:42:29.080] ちゃだ。そうね。ごめんなさい。チさん。
[01:42:32.599] この先にいるウェズリーよ。いえ、
[01:42:34.119] スナッチを始末してください。このドアの
[01:42:36.480] 先には神殿につがっています。偽の
[01:42:38.560] エズリーはそこにいるはずです。お願いし
[01:42:40.360] ます。スナッチャーを倒してこの教会を元
[01:42:42.560] のようにまずい者たちのための教会に戻す
[01:42:45.520] 手伝いをしてください。お願いします。
[01:42:47.800] 私たちが呼ばれん頼れるのはもうあなた
[01:42:50.360] しかいません。ええ。でもお前
[01:42:53.800] スナッチャーなんちゃうの?
[01:42:58.560] え、こいつスナッチャーなんじゃないの?
[01:43:03.080] スナっちゃなんとかなるけど我々が教会を
[01:43:05.119] 正すことができるのです。うん。なんかで
[01:43:08.239] も
[01:43:11.119] 怪しいけどね、あの2人もね。
[01:43:14.920] うわ、てかすぐすぐいるな。あ、割とすぐ
[01:43:18.520] いたこいつか。
[01:43:21.000] 貴様、何者だ?お前はジャンカ。お前の
[01:43:24.679] ようなやつがどうしてここに入ってこれた
[01:43:26.520] ?ここは神聖な場所だ。お前のような汚れ
[01:43:29.159] たものの来るものではない。え、わしが
[01:43:31.440] 自らつまみ出してやる。あ、え、あ、え、
[01:43:36.719] あ、た、え、これがあれ、これがあれ。え
[01:43:39.360] 、こいつがあれ?え、こいつがあれですか
[01:43:43.440] ん?こいつがウェズリー。
[01:43:48.639] こいつがウェズリーなんちゃら。
[01:43:53.280] らうえ、あれ?ん?え?あ、いや、あ、え、あ、やべ、これ。あ、
[01:44:00.239] 笑笑。え、
[01:44:02.960] あ、
[01:44:03.639] え、
[01:44:05.639] あ、
[01:44:06.080] え、え、え、殺しちゃったよ。やっちゃった。やばいやん。
[01:44:11.391] [笑い]
[01:44:20.920] 茶窓びっくり。
[01:44:23.599] ジャンカーなんちゃら5
[01:44:24.880] 課条みたいあったよな。絶対に生みの人間をやったわ。
[01:44:29.599] え、能力くそ低かった。うわ、見てなかった。嘘。ちゃうけ大変です。ウェズリーはすナっちゃ。え、待って。分かった。あいつらにはめられたんちゃう?間違いなく人間です。
[01:44:43.880] 笑笑。
[01:44:45.080] ええ、
[01:44:46.960] なん、そ、そんなバカな。
[01:44:53.599] 騙されたんですよ、あの2人ロブ
[01:44:56.080] クランプトンたちに。え、やばい、やばい
[01:44:59.040] 。俺、俺どうなんの?俺首になるんちゃう
[01:45:02.040] ?
[01:45:04.679] 局中からの連絡です。すぐにジャンカー
[01:45:06.880] 本部に戻れとることです。うわ、やだ。
[01:45:08.960] 戻りたくねえ。[笑い]
[01:45:12.880] 怒られる。
[01:45:14.927] [笑い]
[01:45:17.360] こんなに戻りたくないことないね。うわあ。
[01:45:21.599] 俺もさ、今の仕事で、今の仕事やっててさ、ま、なんつうの、その、
[01:45:27.280] あの、俺もマジやっちゃいけないミスやったことがあって、あの、出張でさ、俺
[01:45:34.760] 1
[01:45:34.920] 人であのなんだ、俺の、ま、急遽呼ばれて出張でね、車であの、あ木で行けって言われたのよ。
[01:45:46.520] あ、次まで言われ行けって言われたんだ
[01:45:48.000] けど、その会社ってなんか拠点がいくつも
[01:45:49.599] あって俺勘違いしちゃって全然逆のあのい
[01:45:52.360] まで行っちゃったのね。あのあ木って
[01:45:54.400] 神奈川じゃん。いってあの福島なのね。
[01:45:57.199] 真逆じゃん。俺間違ってさかけてい気行っ
[01:46:00.119] ちゃって。[笑い]それ俺俺それ
[01:46:02.599] めちゃくちゃ俺うわ、俺何やで行くまで
[01:46:05.679] 気づかなかったの。岩気まで行っちゃって
[01:46:07.800] 真逆じゃん。で、3
[01:46:09.239] 時間かけて行った時に会社に電話して間違って気来ちゃいましたつったら、あ、もういいから
[01:46:14.880] 1
[01:46:15.000] 回帰ってこいって言われて、そん時ぐらい戻りたくない。ここにそん時ぐらい会社戻りたくないっす。絶対怒られるで、これ。
[01:46:16.498] [笑い]
[01:46:25.040] 笑笑
[01:46:26.639] そなか。お、うわ、うわ、うわ、うわ、うわ、うわ、
[01:46:30.360] 笑笑。
[01:46:30.800] 頭真っ白になるで。あれ?頭真っ白になるで。
[01:46:38.080] 何やってんだ俺?ちちゃ負け。仕方ありません。一旦本部に戻りましょう。うわ、どう?あ、いや、え、どうなんのこれ?
[01:46:50.440] なんでマクの方向へ?
[01:46:52.719] いや、あのね、あの同じ会社の違う拠点でどっちも案件抱えてて、俺がね、俺の担当で案件抱えててどっちも空ぶってたのよ。で、もうずっとその間もう、うわ、もう最悪やと思って、もうど、もうごっちゃになっちゃったんだね。
[01:47:05.639] ごっちゃになっちゃって。そうで真逆の
[01:47:08.080] 方向行っちゃったの[笑い]
[01:47:10.719] で[鼻息]ついてから気づいたんだよ。
[01:47:11.880] あれと思ってあ、やべえつって。[笑い]
[01:47:15.480] しかも3時間もかけて行って往復6時間。
[01:47:18.800] それで終わりだからね。もう帰った頃には
[01:47:20.560] もうでさバチクソ切れられたね。切れられ
[01:47:23.560] たというかま当たり前なんだけど。
[01:47:26.520] 左右もう出たね。左右も出たね。やばい
[01:47:30.960] お前もスナっ。こいつもやんじゃ。こいつ
[01:47:34.360] もスナッチャーやもん。お前大変なこと
[01:47:38.639] なんてバカなことをしてくれたんだ。
[01:47:40.000] ちやまげ。ジャンカーが人を傷つけて
[01:47:43.040] しまうとは。全代未問だ。
[01:47:46.880] 残念だが正事政党防衛は認められない。
[01:47:51.560] ジャンカー5課条第2項により君の
[01:47:53.920] ジャンカー剣を奪しなくてはならん。え、
[01:47:57.480] 首やん。え、首やん。
[01:48:02.080] しかし情報を考えると刑事責任は問われ
[01:48:05.119] ないだろう。え、そうなの?え、そうなの
[01:48:07.320] ?え、人殺しましたけど。え、頭めっちゃ
[01:48:10.679] へしたけど。いや、刑示責任問われないの
[01:48:13.080] ?
[01:48:15.599] ただし武器装備メタルは全て返してもらう
[01:48:18.199] 。あ、メタルも取られちゃうんだ
[01:48:21.400] か。カルはずだった。狩はずだったな。
[01:48:24.440] シード君、もっと慎重に育てたな。お前も
[01:48:27.000] 怪しいぞ。さあ、出て行ってもらおうか。
[01:48:30.560] ジャンカーではないものをこの本部にいつまでも立ち入りさせておくわけにはいかんのでな。冷たいね。お前絶対チャンカーやろ。マジでどうすんのこれ?
[01:48:45.920] あかんや。事件やんけじゃん。
[01:48:49.115] [笑い]
[01:48:51.520] すごいっすね。今日も今日も回ってますよ。
[01:48:54.639] 皆さんどうですか?どうですか?皆さん
[01:48:56.320] [笑い]
[01:49:00.760] さすがです。
[01:49:01.679] さすがです。えー、これマジか。でも確かにこれちょっと面白いな、このストーリーな。音不ちや負け。あんたじゃんけをやめさせられたのか。じゃが、わしはあんたを信じておるよ。
[01:49:20.080] トはジャニー北側さん大変なことになりましたね。今の僕では何の力にもなれませんが頑張ってください。当たり触りのね。当たり触りのね。コメントしやがって。ジェミーもいなくなってる
[01:49:38.360] の。王出れそう。
[01:49:39.920] え、チラジュニアのロビーはジャンカー専用の治療ロボットです。あなたの治療はできません。ロボ不勢のくせに。
[01:49:50.560] え、じゃあどうすんねんよ。俺もう
[01:49:54.920] 武器とかも全部剥奪されたんでしょ?
[01:50:02.239] あなた間違って人を殺してやっぱり殺した
[01:50:04.599] んだよね。あれ人を殺してしまったんで
[01:50:07.119] すって。どうしてそんなことになっちゃっ
[01:50:09.360] たの?バカね。本当にバカよ。ちや負け
[01:50:12.119] 騙されたねん。てか本当に殺され本当に
[01:50:15.320] やっちゃったんだ俺。これ
[01:50:18.760] すごいた。やっちゃったんや俺。殺した。
[01:50:21.280] 殺すまで行っちゃったんだ。
[01:50:24.119] なかなか衝撃的なストーリーだな。
[01:50:32.360] あジェミカス
[01:50:34.639] ちゃんと狙ったしな。面白くな。面白く
[01:50:37.800] なってきたね。デミカスちま、
[01:50:41.760] この間のボスで人質やっちまった時も強制ゲームじゃなかったのか。
[01:50:42.431] [音楽]
[01:50:46.599] あ、あの、この間の女の子ね。
[01:50:49.440] 話は聞いたわ。なんて言ったらいいか。でもあの状況で生徒防衛が認められるのはおかしい。認められないのはおかしいわ。諦めちゃだめよ、ちまげ。あなたが調べていたあの教会がスナッチャーと関係あるのは誰が見ても明らかよ。あなたがスナッチャーの罠にはめられたことをっきりとさせることができればもう一度ジャンカーに戻れるかもしれないわ。
