[00:00:21.119] うい。お疲れ。
[01:54:00.360] 全然ドラゴン切りですわな。
[01:54:02.239] ここだ。
[01:54:04.880] なんでお前バイキルドとかマジかお前。これでどうだ?
[01:54:13.998] [音楽]
[01:54:17.320] いやー。やぶねえ。もう飛んなあかんわ。やっていいことでやっちゃ悪いことあるだろ、お前。それはダめだよ。
[01:54:28.639] 笑笑。おっと死んでたな。
[01:54:37.119] うう。危ねえ。あぶねえ。
[01:54:45.159] ひりく
[01:54:47.400] いってのミスがいってのミスがマジで。ただこれビーストモードやらない方がいいわ。絶対やんなくていい。
[01:54:58.840] そんなあれする必要ない。焦る必要ねえ。お
[01:55:12.040] ちゃうねん。あ、だからつ、あ、半分来てる、半分来てる。半分来てる。半分来てるよ。半分来てるよ。ただいつ神ちぎりが来てもいいように
[01:55:22.040] あれてさ、多分
[01:55:23.639] 2回連続でやってくるじゃん。
[01:55:26.560] 170
[01:55:27.239] ぐらいだろ。だから合計牙だけ使ってけ。
[01:55:30.400] 合計
[01:55:32.040] 340あれば耐えれるんだよ。
[01:55:35.280] 340
[01:55:36.079] 以上あるからここはまだ攻撃していい。だよな。だよな。だよな。だよな。いや、でも回復入れとく。いや、でも倍キルと
[01:55:44.719] 1
[01:55:44.880] 回分残ってるからここは攻撃しときたい。え、耐えれるはず。耐えれるはず。大丈夫。あ、よかった。様子見てくれた。危ねえ。
[01:55:57.480] ここ。
[01:55:57.760] あ、でも違うわ。妖精の剣切れてた。危ねえ。あ、妖精の剣切れてたわ。防御力上げない状態だといくつくかわからん。危な、危な。防御力上げてなかった。危な。あ、てかやべえ。回復。え、どうしよう。あ、わかんないよ。
[01:56:25.655] [音楽]
[01:56:25.880] ここからだ。ま、ベホイやってる。なんでてめもベホエムやっとんじゃねえ。もうやだ。今さ、ベホイムさ、どんくらいやすいません。でもごめんなさい皆さん。
[01:56:48.079] なんか思ったより簡単に勝てそうな気がします。なんかやばい。危ね。い、
[01:56:54.159] あ、待って。なんか、ああ、勝てるわ。
[01:57:00.560] ちょっとなんかでもちょっとなんか
[01:57:02.199] 買ったな。
[01:57:02.880] え、ちょっと待って。なんか待って。え、これさ、素早さ負けてる。危ねえ、危ねえ危ねえ危ない、危ない、危ない、危ない、危ない、危ない、危ない。よかった、よかった、よかった。危ない、危ない、危ない。
[01:57:16.599] ほう、危ないぜ。
[01:57:21.079] これでどうだ。あぶええ。ちょっとほんまやめて。マジでほんまやめて。
[01:57:33.639] 勝てますわな。
[01:57:37.000] なんかこいつも枯れ枯裂通になってきた。こいつの攻撃が。
[01:57:44.679] これでどうだ?危ね、危ねえ。よかった。これさ、驚き仕組み上がってたら終わるで。
[01:57:59.560] ここだ。
[01:58:00.840] おら。
[01:58:09.360] 楽勝。
[01:58:10.760] パチパチパチパチパチパチやるやん。
[01:58:20.040] はい。神
[01:58:23.760] うおお顔てるぞ。デブ
[01:58:29.880] なめんな。
[01:58:31.560] 犯罪者の目つき
[01:58:34.036] [笑い]
[01:58:35.840] なめるなよ。な、
[01:58:38.199] なめんな。
[01:58:40.040] 正月で肌あれ。
[01:58:42.520] 肌あれっす。
[01:58:49.719] ま、まだいな。
[01:58:57.400] いやいやいや、行けるでしょ。え、もういいでしょ。
[01:59:00.760] 我が母与えてしまった。
[01:59:05.000] この力さえ取り込めば
[01:59:08.239] まさかね。ないでしょ、そんなの。え、何?あ、びっくりした。なんだよ。
[01:59:21.040] なぜ闇をわか
[01:59:26.040] びっくりした。今まさかと思ったよ。もういいえて。
[01:59:27.747] [笑い]
[01:59:32.679] やはは。
[01:59:36.599] おら。すごいじゃない?すごいじゃん。心臓
[01:59:40.847] [笑い]
[01:59:42.960] 1月。あ、
[01:59:47.560] ガトやん。
[01:59:49.199] ガト。ガトゼロスタイル。
[01:59:57.040] ガト中。ガト中。ゼロスタイルだった。今
[01:59:59.440] 人殺し張り付け。
[02:00:03.040] ガト中ゼロスタイルだった。今
[02:00:13.560] く
[02:00:13.880] 歌の極
[02:00:16.280] 守ってくれました。
[02:00:19.679] ありがとう。勇敢なる光のこ
[02:00:23.880] ああ、なるほどね。これあれだ。
[02:00:25.719] 3の、え、ね、約束を守ってくれまし
[02:00:29.000] たってこれあれじゃね?11のことじゃね
[02:00:31.320] ?ドラクエ11のことじゃね?これ俺
[02:00:34.400] ドラクエ好きだから分かるんだけどなんか
[02:00:37.079] 私が闇に染まったらその件でああダコー
[02:00:39.840] だって最後言ってたな。11の最後でな。
[02:00:43.239] これそういうことじゃねえの?これそう
[02:00:44.719] いうことじゃねえの?これそういうことな
[02:00:46.719] んじゃねえの?ドラクエ11の約束のこと
[02:00:49.880] 言ってんじゃないの?これ
[02:00:53.360] 静かに。
[02:00:55.518] [音楽]
[02:00:55.880] うるさい。ダブルネタバレやめてください。
[02:00:59.119] でもそういうことですよね。
[02:01:03.679] 裕ジホり
[02:01:05.400] 残る闇を頼みます。未来の光のコラ
[02:01:10.583] [音楽]
[02:01:13.360] アウトレージがいるな。今1
[02:01:14.679] 人うるせんだ、バカ野郎。
[02:01:17.199] てるってよ。
[02:01:18.599] え、何?残る闇?何残る闇って?これ。それが
[02:01:22.880] 2に繋がるので。
[02:01:25.639] あったみたいなこと。
[02:01:35.360] 歌えの極み。ああや。
[02:01:40.360] あ。
[02:01:43.334] [音楽]
[02:02:01.760] 世界に平和が戻ったのだ。
[02:02:06.760] ほんまにこれで終わりなんか?
[02:02:08.360] 終わりなんちゃう?はあららラ。でもこれをルーラで変えんのはちょっとさルーラで変えんのはちょっとちげえよな。ルーラで変えんのはちょっとちげえよな。
[02:02:26.480] もルーラで帰るからめんどくせえしで帰ろうかな。
[02:02:28.529] [笑い]
[02:02:35.000] 言うと思った
[02:02:37.044] [笑い]
[02:02:38.480] な。めっちゃ遠いでだって。だってめっちゃ遠いで。いや、もうルーラ帰ろう。え、これルーラで帰っていいよな。
[02:02:46.869] [笑い]
[02:02:49.880] いや、なんか街ちょっと回って街ちょっと回ってみんなの反応だけ見てくか。みんなの反応だけ見て。
[02:02:59.760] 笑き虫。
[02:03:03.880] ちょっとルーラで回ろう。ほらなったサイドなロトの意思を受けず新たな勇者が魔王者を倒してくれると信じておった。その願いは外された。よくぞやってくれたの。ほらな。おお。旅の勇者よ。ついに竜王を倒したんだな。ありがとう。
[02:03:18.960] ちまった。
[02:03:19.480] どうかこれも人々を守る。いや、ちゃんと見てくかな。こうやってちゃんと見てくかな。要な人物だけでもなこいね。俺お前のこと好き。俺前のこと好きやねん。ラちょっと目話した。竜を倒せ。竜を倒したよ。オ倒しちゃいました。
[02:03:49.750] [音楽]
[02:03:53.199] でもぶっちゃけさしてるの今だけだよ。
[02:03:56.000] でもさ、ぶっちゃけそんなにさ、人
[02:03:59.360] そんなにさ、主要なキャラに合ってくてもないねんな。そんな
[02:04:05.159] 音量小さいはずなのに大きくするのやめてもらならな。お前が好きやで。な、お前が好きやで。
[02:04:17.760] を倒す世界に平和を取り戻してくれて心
[02:04:20.000] から感謝しておるぞ。でもなんか薄いもん
[02:04:21.719] だって別になもうイベントないやろこれ。
[02:04:23.360] 別に薄いもん。なんか
[02:04:26.960] 取ってつけたようなことしか言わんじゃん
[02:04:28.480] 。だってこいつは別にそんなんなんかあっ
[02:04:30.800] てあってさ、なんかそういうことあるか?
[02:04:35.000] 別ないやろ。別に妖精の隠れは行きたいね
[02:04:38.159] 。ここは行ってもいいわ。ここはだって
[02:04:40.960] もうおるもんな。あ、
[02:04:45.159] ちょっと行きたいとこあった。とこもう1
[02:04:47.159] 個あった。世界に光を取り戻してくれて本当にありがとう。今でも目りに会いたくて胸が張り先になるけど、この前
[02:04:55.199] 1
[02:04:55.280] 人で泣いてたらつら坊と猫先生がくっついくっついてくれてこいたんだ。命は巡るもんだからまたきっと会えるって。だからその日まで僕ちゃんと頑張るね。
[02:05:04.559] まだ悲しいBGM
[02:05:05.960] 長なんか悲しいねんこ。なんやねんここずっとずす々しい空気は久しぶり。
[02:05:07.041] [笑い]
[02:05:14.760] あなたと最初会った時本当に勇者なのが
[02:05:16.520] 疑ってしまったけどチャマロトの意思を
[02:05:19.480] ついだ誠の勇者だった。本当にありがとう
[02:05:21.840] 。いやでもさあ
[02:05:25.920] 悲しいってもっとなんか明るい音楽流せよ
[02:05:29.239] 。
[02:05:33.440] 街のあのドラクエ6の街の曲流して欲しい
[02:05:38.040] 。
[02:05:38.840] パパパパパパパパパパパパパパパパパパパパパパパパパパラパパパパパパパパパパパパパパパラパパパパパパパパパパパパパパパ
[02:05:46.079] あの曲がちで1番好きや俺ドラクエ6
[02:05:48.559] のドラクエ
[02:05:54.719] 6のあの街のBGM
[02:05:56.719] がいっちゃん好きやいよね。これが一番いいよね。ドラクエ
[02:05:59.520] 6のね。
[02:06:00.960] パラパパパパパパパパパパパパラパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパここ行きたいじゃん勇者にも報告したいじゃん
[02:06:16.159] 曲でイメージ全く変わるの高一すごい
[02:06:19.119] ここも悲しい曲なんですよね。私はここに何度か魔法で来てるから魔法で引きできるのです。
[02:06:28.639] なんやねん、お前も、お前、お前、それ
[02:06:30.400] しか言わんのかい。ここに。あ、
[02:06:35.320] 勇者オルテガ。あ、
[02:06:38.280] 勇者オルテガ。
[02:06:43.159] オルテガの墓ってここなんだっけか。
[02:06:47.639] あ、そうか。あ、そうか。そうだよな。
[02:06:49.639] そうだよな。下に降りてきて。ああ、そっ
[02:06:51.000] か、そっか、そっか、そっか。お父さんの
[02:06:53.559] 墓なんだ。が掘っった。そういうことだ。
[02:06:55.639] そういうことか。
[02:06:58.199] はいはいはいはい。
[02:07:00.400] 3
[02:07:00.639] の勇者は結局どこに行ったんだろうな。ちょっと
[02:07:05.159] ちゃんと墓作ったん
[02:07:06.520] ね。墓作ったんだね。あとはどこかな?メルキドも別にドムドーラまあもういいかな。あ、最後にパフパフだけしてくか。
[02:07:09.528] [音楽]
[02:07:20.662] [笑い]
[02:07:28.599] パパパパパパパパパパパパパパパパパパパパパパパパパパラパパパパパパパパパパパパパラパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパパ
[02:07:38.840] 何この何この可愛い魔法使い
[02:07:43.400] 意外とバーバーだった
[02:07:45.920] バババ
[02:07:48.639] ちょっと最後に
[02:07:51.520] ちょっと最後にパフパクフさせてくんねえ
[02:07:53.440] かおい俺は世界救っ
[02:07:55.440] 勇者だぞお前。おい、俺は世界に救った勇者だぞお前。おい。分かるよな?こんなにのんびりたし持ちで追いにつかれるの何年ぶりかしら。これからお客さんにも安心して。おい、こいつパフパフしてくんなくなってんぞ。おい、
[02:08:09.133] [音楽]
[02:08:09.480] 演技がいいクラさんが待ってるんじゃね?
[02:08:11.800] パフパフしてくれなくなっちゃったよ。パフパフしてくれなくなっちゃったよ、こいつ。おい。ん、演技がさんが待ってる。何を?何を?あ、毒のもなくなってる。
[02:08:23.239] パフ卒昼食に戻っちゃったんだ。私昼食に戻るわ。
[02:08:26.818] [笑い]
[02:08:29.559] 笑フ。
[02:08:30.679] あ、飛ば確定。あ、ごめん。飛ば確定はしてなかった。ごめん、ごめん、ごめん、ごめん。飛ば確定してなかったわ。はい。じゃ、できました。ありがとうございます。演技が移動さん
[02:08:39.520] 5
[02:08:39.760] 万ポイントでバックです。おめでとう。その剣のみが竜を打ち任せられる剣じゃったんじゃ。
[02:08:49.960] 17
[02:08:51.000] 拳17
[02:08:53.559] 17
[02:08:54.440] 拳したね、今世界が平和になっかけでリムルダールにいる孫に会いに行けるわい。ソ取り熱。雨の祠もじゃあちょっと見に行く。
[02:09:13.280] 雨の祠も
[02:09:15.760] なんかどっか行った方がいい場所ってある
[02:09:17.480] かな?妖精の隠れたと言ったしょ。聖なる
[02:09:21.119] 祠とか妖精の祠とか見に行く。
[02:09:30.960] もうさ、妖精、妖精関連のとこ全部この
[02:09:34.639] 音楽じゃねえけん人気くせんだよ。なんか
[02:09:38.920] やだ。なんかこの世界の妖精暗い。
[02:09:49.880] 行くか。もうちょっと戻るか。ラダトーム行くわ。行くわ。
[02:09:55.440] 手抜き
[02:09:56.960] て手抜きなのか何なのか。やったてクリアできた。ちょっとあれしたいな。ドラクエ
[02:10:08.880] 2ちょっとやろうぜ。ドラクエ2も好きや
[02:10:12.280] ねんな、俺。ドラクエ2おおおお。
[02:10:16.860] [音楽]
[02:10:18.719] やったじゃねえか。ちゃむ。さすがは俺様
[02:10:20.920] が見込んだ勇者だ。俺様を負けてなんね。
[02:10:23.520] 何かどでかいことやってみせないとな。
[02:10:25.800] やりましょうかしら。例えば伝説の宝を
[02:10:28.040] 見つけるとか。そりゃいい。飛びっきりの
[02:10:30.400] 宝を見つけてやるぜ。おいちゃま。宝を
[02:10:32.599] 見つけたら1つ分けてやるからな。世界を
[02:10:34.480] つけてくれた俺だ
[02:10:37.165] [音楽]
[02:10:38.119] 。大声で喋ってる。怪しい男は盗賊神田で
[02:10:40.960] はないか。
[02:10:44.320] お、またね。ありがとね。ありがとね。
[02:10:48.760] かた、いいよね。可愛いよね。
[02:10:53.320] さあ、長らく皆さんお付き合いいただき
[02:10:57.119] ました。ありがとうございました。これ
[02:10:58.840] にてドラゴンクエスト1HD2D
[02:11:02.639] カということでありがとうございました。
[02:11:04.840] さあ、行きましょう。
[02:11:11.239] くんくんくんくんくんくんくんくんくんくんくんザ
[02:11:15.840] エンドね。ちょ話聞てかよし様心から感謝
[02:11:20.000] します。こさあ
[02:11:23.360] 早く王様の元へ。ありがとうございました
[02:11:26.159] 。おかげでこれから安心して遠くの町にも
[02:11:28.840] 商売に行けます。勇者様尊敬します。弟子
[02:11:32.000] にしてください。可愛いガキだ。可愛い
[02:11:34.719] 坊やだぜ。よし。
[02:11:39.199] あ、お、あ、あ、やべ。あ、話聞きたかった。この横のやつらにも。ま、いいか。
[02:11:42.719] 竜王を倒し機械の弾を取り戻すとは。
[02:11:45.941] [笑い]
[02:11:46.840] やっぱったらだよな。の働き
[02:11:51.639] 見事であったぞ。
[02:11:52.840] ふガふガしすぎなんだよ、この王様。マジでマジでふガふガしてる。機械を
[02:11:53.146] [笑い]
[02:11:58.679] なさいませ。勇者様、
[02:12:01.119] 約束を守ってくださって。
[02:12:03.000] うん。
[02:12:03.760] ローラは嬉しいございます。
[02:12:05.639] 方が落ちた。
[02:12:06.280] あなたその勇者ロの地と意思と勇気を受け継いだ本当の勇者ですわ。
[02:12:18.639] わしが勇者ロットやね。
[02:12:22.239] 若き勇者のおかげで闇は消え去った。もう魔物に怯える必要はないのだ。
[02:12:31.440] ふガふガが
[02:12:32.360] 盛大な宴を開き、皆で偉大な勇者を称えようではないか。
[02:12:39.559] 俺の銅像を立てなさい。ここら辺追加だね。こんななかったよね。
[02:12:58.840] どうされたのですか?宴の主役がこんなところに。
[02:13:15.920] 私もですわ。誰かに呼ばれたような気がして。
[02:13:20.480] なんやねんそれ。
[02:13:38.520] なん、なんやねん、これ。え
[02:13:44.599] え、
[02:13:45.159] 勇者よ。
[02:13:46.880] 長い。
[02:13:47.520] そしてラダトームの王女ローラよ。
[02:13:51.480] これ、これあれか。ええ、なんだっけ?
[02:13:53.760] 世界を守ってくれたこと。え、誰だっけ?え、な、
[02:13:57.960] 心が感謝しました。
[02:13:59.280] 女神みたいなやつ。ルビス、ルビス、ルビス。
[02:14:02.239] この声はスロ様。
[02:14:04.802] [笑い]
[02:14:05.159] ロペス、ロペス、ロペス。
[02:14:07.119] スケット外国人のロペス。
[02:14:09.639] 闇に染まってしまった王は光に戻り、
[02:14:11.352] [音楽]
[02:14:13.199] 巨乳という技のね、巨乳という技のルビスの機会を得ました。
[02:14:19.239] 本当にありがとう。
[02:14:21.840] ままみがありますな。
[02:14:24.119] これで全て終わったのですね。え、なぜ世界の守護者である
[02:14:34.159] 龍の王が闇に染まってしまったのか。
[02:14:39.800] 正体は分かりませんが不気味な闇が息を
[02:14:44.920] ning潜めているのを
[02:14:46.159] それがハーゴンなんのかな。
[02:14:50.199] その闇はいつの日か再び世界を飲み込もうとするでしょう。その時私は持てる力を尽くして闇に立ち向かうつもりです。
[02:14:55.238] [音楽]
[02:15:09.960] しかし闇が迫った時に未来の人々は私に力を貸してくれるでしょうか?
[02:15:13.578] [音楽]
[02:15:24.760] え、そ答えんの?俺が。うん。ま、はい。
[02:15:29.599] ルビス様お約束します。
[02:15:34.000] 強く優しい勇者様の心と意思を未来に伝え
[02:15:38.960] 受け継いでいきます。どうか私たちを人間
[02:15:44.599] を信じてください。[笑い]
[02:15:50.559] ありがとう。
[02:15:53.079] 私も近います。
[02:15:56.599] もう2度と勇者も
[02:15:58.800] え、
[02:16:00.320] そして闇に立ち向かう人々も孤独にはしないと。
[02:16:04.920] 本当か?
[02:16:08.598] [音楽]
[02:16:10.800] この人もうほとんど出てこないと思うよ。きっと
[02:16:14.119] この約束は未来への希望になりますわ。
[02:16:21.699] [音楽]
[02:16:22.000] 勇者よ。
[02:16:24.480] あなたが尽くしを
[02:16:29.040] 預からせてください。
[02:16:30.599] はあ、なるほど。これ
[02:16:32.160] 2のやつだ。
[02:16:33.000] 闇が迫った時に
[02:16:35.719] 2の紋章になるんだ。これが
[02:16:39.120] 勇者と私をつぐ鍵となるように。
[02:16:42.679] まる。いや、確かにね。あった。
[02:16:48.800] 2
[02:16:49.040] に太陽の紋章とかあったもん。そういうことなんやこれ。
[02:16:53.160] 全然ぼ全然わかんぼ忘れてたわ。全然忘れ
[02:16:56.599] てたそうだよ。2にあるもんね。紋章集め
[02:17:01.240] あったわ。この太陽の紋章。
[02:17:05.920] そういうことなんやな。
[02:17:08.859] [音楽]あ、全然やってて気がんかったわ
[02:17:10.920] 。忘れてたわ、もう2のこと。私は妖精
[02:17:14.319] たちと協力してきるべき時に備えましょう
[02:17:19.160] 。再びあなたに
[02:17:21.760] なるほどね。
[02:17:23.519] ロトの勇者と出会うその時のために。
[02:17:30.599] なるほどなあ。でもなんか紋章普通になんか廃墟の地面とかに落ちてた気がするけど。お管理ず産すぎねえか。預けたのはいいけどファミコン版だとなんかなんか廃墟の地面とかに普通に落ちてたよな。全然脳トじゃわかんねえのに。理ずさすぎねえか。
[02:17:53.439] 妖精がめんどくさくなった
[02:17:55.365] [笑い]
[02:17:55.719] なってるよな。でもなるほどね。あ、繋がってるんや。やっぱええな。
[02:18:05.840] 突然呼び出してすまぬ。
[02:18:08.479] ふふが。
[02:18:09.519] そなたに伝えたいことがあってな。
[02:18:12.319] なんじゃ
[02:18:15.399] 全ては
[02:18:16.439] ここの話いのでもいいと聞きました。
[02:18:18.290] [音楽]
[02:18:20.256] [笑い]
[02:18:20.719] こそはいいよ。別に
[02:18:22.080] 勇者ロのを受けぶりです。待ってました。
[02:18:26.120] 久しぶり。お疲れちゃん。けんジンナこんばんは。あ、
[02:18:28.760] しいお方だ。
[02:18:29.840] あけおめ。ドラクは今クリアしたね。
[02:18:32.960] このわしに変わって。
[02:18:34.359] あ、出た。
[02:18:35.080] この国を納めてくれるな。
[02:18:38.399] 嫌じゃお前まさか。ああ、喋った。
[02:18:45.000] もし私の収める国があるならそれは私自身で探したいのです。
[02:18:50.840] お前喋るんかい?
[02:18:52.960] あけましておめでとうございます。
[02:18:55.519] 士からの復活
[02:18:58.920] もう止め
[02:19:00.200] 半年ぶりにやってます。
[02:19:02.920] のを持っていくが良い。
[02:19:05.599] 喋
[02:19:07.479] 喋たいやい。
[02:19:09.960] これは勇者に託すべきものだ。
[02:19:14.479] 気をつけて旅のじゃぞ。
[02:19:18.120] 旅立したったらずすぎるんだろ。鈴木服やん。昔の鈴木服君かと思った。
[02:19:33.240] ちゃ魔ゲームに勝ですね。ミセスみたいに消費されないための
[02:19:37.546] [笑い]
[02:19:39.040] 待ってくださいませ。
[02:19:40.200] ミセスもな休止してから変わったからな。
[02:19:46.960] なんじゃ貴様。
[02:19:49.560] そのあなたの度にローラもおしございます。このローラも連れてってくださいます。
[02:19:53.922] [音楽]
[02:19:57.640] 女は足でまいだからいらんというのは冗談ですけども。しょうがねえなあ。しょうがねえなあ。いや、しょうがねえ。連れるってやろうじゃねえか。その代わり。
[02:20:13.240] 毎日3色飯作って
[02:20:16.120] あれだぞ。俺の鎧を磨くんだぞ。いいか?それでも
[02:20:22.742] [音楽]
[02:20:22.880] ここから出てシングルでメジャーで銃ですね。
[02:20:26.800] そうだよ。そうだよ。
[02:20:28.600] 勇者様
[02:20:30.760] 共に広い世界を旅して強いと心を育みましょう。れ
[02:20:36.160] 鎧い磨きは女の仕事。果
[02:20:38.840] 最悪や。の時のために[笑い]
[02:20:40.960] 最悪です。
[02:20:41.720] 取り悪いよって毎日殴られる。
[02:20:44.479] 最悪です。
[02:20:45.120] さあ、
[02:20:46.040] 今の時代の勇者の
[02:20:48.680] 新しい旅じゃ。
[02:20:52.439] お父さんに何の許可もなく娘さんもらっちゃいましたね。お磨いとけよ。
[02:21:02.280] 盾俺の
[02:21:05.840] めっちゃラブラブや。
[02:21:09.040] パパローラクソなんよ。
[02:21:21.692] [音楽]
[02:21:22.720] いや、よかったよかった。いいゲームやる。やっぱりドラゴンクエストやわ。
[02:21:27.720] やっぱドラゴンクエストなんによ。え、石が強い。
[02:21:32.240] なんよ。こ一杉山いてえよ。杉山線。何これ?何この?何これ?なんだこのマーク?チュクチクチクチクチクチクチ。ありがとう。
[02:21:46.640] この後ろで後ろでこのシャカシャカ振ってる人になりたい。俺シャカシャカシャカシャカシカシカシカシカシャカシャカ。
[02:21:55.880] みんないなくなっていくの悲しい。
[02:21:56.408] [音楽]
[02:21:57.920] いや、でもいい。素晴らしいゲームでした。
[02:21:59.680] やっぱりドラゴンクエストなんですよね。やっぱりドラゴンクエストなんですよね。
[02:22:05.319] な日冷汗せダブル。[音楽]
[02:22:07.399] やっぱりドラゴンクエストなんですよね。
[02:22:09.399] ドラゴンクエスト1ア2ハマ2D
[02:22:12.560] 版ドラゴンクエスト
[02:22:14.720] I&amp;Eハマ2
[02:22:16.439] D負け何ハともあれく矢印後ろで後方腕組みしてる人になりたい。
[02:22:22.608] [音楽]
[02:22:23.560] 後方彼づらいいね。
[02:22:27.720] これはもうドラゴンクエスト2ですね。
[02:22:29.399] このまま、このままドラゴンクエスト2
[02:22:32.479] 行きたいと思います。
[02:22:34.479] シクシクシクシクシクシクシクシクシクシクシク
[02:22:37.800] 。いいですね。
[02:22:40.520] やっぱドラゴンクエスト1
[02:22:43.240] やっぱ名作だね。なんかもう何回もやっ
[02:22:45.439] てるし正直もうストーリーなんか全然
[02:22:47.080] 分かってるけどやっぱいいね。ここから
[02:22:51.080] 始ま超近すごい名前じゃん。[笑い]
[02:22:56.840] ここから始まるねんな。株式会社マグマ
[02:23:00.840] スタジオ知らない。すごいじゃん。
[02:23:04.880] マグマスタジオ。おお、ファイルズアイ
[02:23:09.080] ってあれだよな。ファイルズアってさ、
[02:23:11.319] あれと一緒だよね。あの、あれだよね。
[02:23:13.120] パパワーちゃんの声だよね。
[02:23:17.680] チェンソーマンのパワーの声だよね。
[02:23:21.439] イエナクり
[02:23:25.279] だね[音楽]。
[02:23:28.720] 女輪あ、そうなんだ。ボン
[02:23:30.729] [音楽]
[02:23:41.560] やるじゃん。
[02:23:42.800] 良かったね。やっぱドラゴンクエスト
[02:23:43.174] [拍手]
[02:23:45.279] 1いいね。パチパチパチ。
[02:23:47.319] おもれえな。やっぱドラクエおもれえな。ドラクエおもろ。
[02:23:50.379] [笑い]
[02:23:54.240] はい。神。
[02:23:55.040] おお。お、お、お、あ。お前は、
[02:24:05.160] お前は
[02:24:06.240] ああ、おいたわしや女王様。
[02:24:11.000] 焼きそば、
[02:24:11.359] あなたのゴンは
[02:24:12.600] 焼きそば、焼きそばハゴーンが来たね。
[02:24:17.880] ですがご安心ください。
[02:24:20.560] 実はこのオーケストラの最後の間違ったこの世を正す方法はまだあるのですから。
[02:24:25.095] [笑い]
[02:24:30.279] おお。
[02:24:34.265] [笑い]
[02:24:35.120] いや、貴はゴーンが。おお。へえ。
[02:24:44.960] tobe
[02:24:45.439] contニュードイン。ドラゴンクエスト
[02:24:47.760] 2。ということでドラゴンクエスト2
[02:24:50.040] やろうぜ。ま、今日7時までしかできねえ
[02:24:51.399] からあと1時間中しかできねえけど。クソ
[02:24:53.520] おしれえ。神ゲーだ。
[02:25:03.040] なんていいゲームなんだよこれさ。やろう
[02:25:06.560] 。続きやろう。ドラゴンクエスト2やろう
[02:25:09.200] 。バーバ[音楽]
[02:25:11.920] じゃあ行くぞ。ドラゴンクエスト2もう
[02:25:13.399] ノータイム。ノータイム。20時間超えた
[02:25:15.760] ね、これ。ドラゴンクエスト2
[02:25:17.160] ってちなみに何時間ぐらいかかったみ?
[02:25:18.840] タックロール始まった時のマークですが、スクエックス野のマークだと思います。朝野何?朝野時間だな。朝のチームがやったんだ。ぬんル
[02:25:29.640] 80時間。そんなかんの4倍じゃん。4
[02:25:32.080] 米拳じゃん。持たねえ。俺の体が。ルン
[02:25:37.960] ああ、この多分あれなんかあの
[02:25:42.319] HD2Dのチームなんかな。1で20
[02:25:45.399] ならそれくらいてんてんてんてんてんてんててんてんトんトちなみにこの曲はねあのラブソング探してっていうあれであのアイドルが歌ってるから込み含めると
[02:25:59.960] 50時間
[02:26:01.560] マジ全然終わんないぞ。まいっかでもゆっくりやっていこうや。はい。やります。
[02:26:09.680] カラオケで歌ったことある?
[02:26:11.399] あるんだ[笑い]
[02:26:12.479] だな。そそ、ハドマイナ2D
[02:26:15.040] グラのさんて。
[02:26:17.439] あ、そうなんだ。
[02:26:19.240] 詳しいね。
[02:26:20.439] ゆっくりやった方がええ、
[02:26:23.319] やろうやろう。え、ちょっと名前どうしよっかな?名前どうしよっかな?どうしようかな。チマだとさっきと一緒になっちゃうしな。本名でいいか?
[02:26:38.062] [笑い]
[02:26:38.560] 回全決めれるから。
[02:26:39.760] 本、本名。あ、そうなんだ。プリンとかあれじゃないんだ。
[02:26:42.640] ちょ、本名でいい。
[02:26:43.960] 橋本ひ久本美、
[02:26:46.600] ちょっと本名で行くわ。俺の名前はれん。橋本レン。よろしくお願いします。レでいいよ。ひらがモード設定しますか?しません。振りがモード設定しません。目的地マーカーは設定します。ゲームモード。いやあ、これさっきさ、
[02:27:08.439] 前方と同じ。
[02:27:09.120] その、その、その、その、その連、あのさ、
[02:27:12.120] バチコリ、
[02:27:13.720] バチコリ冒険でも超難かったけどバチコリだよな。いや、もういバラは無理無理無理無理。いバは無理。ま、バチこリだな。いいね。やろうぜ。い、行くぜ。あ、枠切り替えた方がよかったか。いや、いいか。別にこツだしな。どうせ連続してやんだから。
[02:27:38.520] お来た。
[02:27:43.279] 伝説の勇者ロ者によって[音楽]
[02:27:47.880] 竜王は倒され、世界は光を取り戻しました。
[02:27:53.120] うん。
[02:27:57.640] 若者はその後
[02:28:00.520] 1人の女性と共に旅に出て[音楽]
[02:28:02.960] うん。うん。
[02:28:04.319] 新しい国を気づいたのでした。はい。
[02:28:06.479] はいはいはいはい。
[02:28:09.600] その国は若者の子孫に代々大をめすぐ抜かれそうだ。君んはゆっくりやる。ゆっくりやる。
[02:28:17.000] れる国へと成長しました。
[02:28:18.933] [音楽]
[02:28:19.439] はいはいはい。
[02:28:21.760] そして長い月日の中で
[02:28:24.800] には茨でもただに
[02:28:28.359] ま仲間が増えるからね。
[02:28:31.680] また別の新たな国々を作ります。
[02:28:34.880] くそ。
[02:28:35.600] まあそうだよな。序盤はめっちゃむずい。
[02:28:37.560] そうして勇者の血筋は
[02:28:40.760] 3つの国に分れていったのです。
[02:28:43.399] うん。うん。うん。うん。うん。ローレシアとサマルトリアとなんだっけ?あともう
[02:28:50.319] 1
[02:28:50.399] 個ムーンペタじゃなくてなんだっけ?ムーンペターは違うよな。ムーンペターは街だよね。なんだっけ?もう
[02:28:54.958] [音楽]
