[00:00:53.600] うい。お疲れ。
[01:51:08.599] ま、レベル上がるけど、もうネットやらネットやらまだ逃げ続けている。
[01:51:14.527] [笑い]
[01:51:32.440] おい、逃げろや。笑。
[01:51:41.159] オやってんだよ。
[01:52:02.040] ごめん、もうこれ、あの、みんな言うけど
[01:52:03.960] 、ごめん。こっちもう俺マップ見てるから
[01:52:05.480] ね。[笑い]
[01:52:06.960] ごめん。マップ見ながらやってる。これも
[01:52:08.639] 、もう戻るのも無理や。もうマップ見ねえ
[01:52:11.679] と。これマップ見るね。昨日いもこが貼っ
[01:52:15.360] てくれたサイトのさ、マップ見てる。え、
[01:52:18.480] 無理やもんだって。これち
[01:52:26.079] あ、ここじゃない。ここにあるんだっけ?
[01:52:29.239] あ、ワイプ置き。はい。はい。はい。
[01:52:32.040] Y台
[01:52:36.400] 絡まった。
[01:52:38.199] ここじゃねえの?ここじゃねえの?エルエンジェルスここにあんじゃねえの?ナっちゃうはすごく復興のためにそ
[01:52:56.360] は嘘つきの言葉なんです。な
[01:52:59.328] [笑い]
[01:52:59.639] んなんそれ?うざ。なんかうざ。何そのそんなことねえ。
[01:53:12.920] あざか。騙されたんじゃ。え、どこに戻りゃいいんだよ。どこにあるんだよ。そのエルエンジェルズはよ。ワび社長の名言。あ、そうなんだ。かにもブラックすぎるなあ。
[01:53:24.873] [笑い]
[01:53:29.458] [鼻息]
[01:53:36.159] か、めっちゃ敵いるし。めっちゃ敵増え
[01:53:39.520] てるし。いなかったやん、ここ敵。おい、
[01:53:43.360] これおかしいだろ。頭湧いてんだろ、この
[01:53:46.679] 数。おい、
[01:53:49.840] 頭湧い。そこにそんなに配置する意味ある
[01:53:53.000] か?
[01:53:54.960] 早く
[01:53:59.000] おい、どけよ。笑笑。
[01:54:06.159] 何やってお前ら?マジで。おら、今だ。デビルバッドゴーストじゃ。ま、
[01:54:16.679] 激流ソじい。デビルバットゴースト。うわ、しかもなんかもうこれ敵だらけになって。どこにあんの?そのエルエンジェルスは。
[01:54:31.840] え、エルエンジェルズ、お前、お前か、
[01:54:34.840] お前持ってんのかい?
[01:54:37.880] 奴ら、お前なんなの?マジで奴らにL
[01:54:43.280] みんな持ってかれてしまった。取り返すん
[01:54:45.040] だ。なんちしてもネイキんネイキッド
[01:54:47.800] スナッチャーが持ってるはずな。な、何?
[01:54:49.800] ネイキッドスナッチャーって。ネイキッド
[01:54:51.320] スネイクみたいな。な、何それ?
[01:54:53.000] ネイキッドスナッチャー。奴らはLの処負
[01:54:56.440] するものじゃいいか。黄色の試験感だぞ。
[01:54:58.880] それを壊さずに奴らを倒すんじゃ。何それ
[01:55:00.880] ?何それ?だるいな。何それ?何?
[01:55:04.119] ネイキッドエンジェルなななん?なんだっ
[01:55:06.239] て?何すんの?あ、ど、どうすればいいの
[01:55:09.760] ?
[01:55:12.239] ああ、なんてことだ。やら原水を使って
[01:55:13.920] あんな恐ろしいことを。
[01:55:18.560] ルシファーベーターは元に積み込まれて
[01:55:20.119] おる。あんたは止めてくれ。奴らとんでも
[01:55:21.599] ないことをしようとしておる。わしらは
[01:55:23.320] こんなことのために50年も研究してきた
[01:55:24.960] んではない。何をすればいいの?こいつを
[01:55:28.079] 倒せばいいの?こいつを倒せばいいのか?
[01:55:33.679] 何?何もないよね。
[01:55:45.880] もうやだ。マジ強くて。なんでこんな強え
[01:55:49.599] んだよ。
[01:55:58.320] もうそんなん連続で食らったら何もでき
[01:56:01.599] へんでこっち。
[01:56:21.360] よしよしよしよしよし。
[01:56:33.119] もうや、もう
[01:56:38.599] 笑笑。
[01:56:43.239] クリアできへん。こんなんやられたらクリアできへんで。
[01:57:05.920] 誰?なんか誰?お、お前が薬持ってんの
[01:57:28.000] え、瓶壊した。え、瓶持ってた。
[01:57:34.280] お、誰が持ってんの?こいつ。いや、ど、どれ、どれやねん。誰やねん。いや、こいつらの奥になんか本体がいると見た。
[01:58:00.119] 田中シングル
[01:58:02.199] 誰やねん。
[01:58:04.880] あ、あ、いた、いった、行った、行った、行った。あ、ちゃけ、敵は試験を持っています。注意してください。なるほど。あれでもなんか黄色って言ってたよね。
[01:58:07.181] [笑い]
[01:58:15.560] よかった。
[01:58:16.760] いや、黄色って言ってた。これ赤じゃない?これ。え、待って。これ赤じゃん。ぜ、
[01:58:22.719] これ赤だよね。これ赤でさ、こ間違って打っちゃってさ、赤はルシファーベータって言ってたよね。
[01:58:31.800] これ広がって死んでさ、戻されるみたいな
[01:58:34.199] ことだったらマジでぶち切れるからね。
[01:58:35.840] マジでぶち切れるからね。こんなことだっ
[01:58:37.119] たら俺マジでやめるからな、このゲーム。
[01:58:38.840] そしたら俺
[01:58:43.360] ただこれ撃とうとしてガチャンって横に
[01:58:45.880] 避けてさ、当たる可能性があるからあえて
[01:58:48.360] もう1飛ます。あえてもう1末話す。
[01:59:00.520] いや、赤じゃないもん。だって黄色って言ってたもん。
[01:59:06.800] 敵もあえて動かない。
[01:59:10.119] いや、こいつ怖いぞ。やべえ、死ぬ。まだ。
[01:59:26.800] ああ、さすがに。
[01:59:29.800] いや、さすがに怖いな。でもこれここ撃っ
[01:59:32.040] ちゃだめもんな。
[01:59:42.280] ほら、これでだって当たっちゃったら
[01:59:43.520] アウトでしょ。
[01:59:53.320] いや、ま、それで壊れるだろ。いや、ま、それで壊れるだろ、普通。その爆発でも。
[01:59:55.258] [笑い]
[02:00:01.960] 笑笑。
[02:00:02.880] ほら、やっぱ違うんだよ、今の。ほら、やっぱ違うんだよ。
[02:00:05.000] これ1
[02:00:05.679] 回セーブこいていいか?ここセーブこかせてもらっていい?あれ多分間違ってやってたらあのルシファーアルファが待機中に漏れてあ終わりですみたいな誰かあたりがいるのか?
[02:00:22.320] ああ、そういうことかもな。
[02:00:24.440] レジ回っても歌
[02:00:26.960] もうクリアできねえ。これ今日最終回かと思ったけど、そんなことなさそうっすね。そんなことなさそうっす。
[02:00:38.400] 中途半端にさ、
[02:00:42.599] これここれ上げしちゃっていいかな、これ
[02:00:44.280] な。もう別に上しい。これ、これ中途半端
[02:00:47.400] にこ今日やってラスボスの手前までやった
[02:00:50.880] としていやも今日やっちゃうか。いや、
[02:00:53.679] 明日朝早えんだけどな。
[02:00:55.079] ちょっとな、明日の会議があるからさ、あんまりよそ遅ねしたくないんですよね。
[02:01:11.119] お前か、お前かなあ。違う。逃げよ。あ、逃げれた。よしよしよし。
[02:01:26.520] てかどんだけどんだけ戻らさられんねん、これ。どんだけ戻ささささされやんねん、これ。いや、待って。この中から探すのもんね。
[02:01:45.320] そう。ずっとやりたかった。大好きなゲームだから。
[02:01:48.800] え、これどんだけ戻んなあかんの?これ
[02:01:52.719] そんな戻るの?これ。
[02:01:56.000] え、これなんか戻りすぎなんじゃない?
[02:01:58.760] ねえ。
[02:02:04.960] おい、嘘でしょ?この中から探すの?
[02:02:09.534] [笑い]
[02:02:10.920] この中から探すの?
[02:02:14.280] ようなゲーム。
[02:02:16.040] え、この何これ?ダンジョン10
[02:02:17.280] 中にいるこのスナッチャーの中から当たりを探すの無理だよ、そんなの。もうこれ勘弁してよ。これマジで
[02:02:32.159] 邪魔ダリえん。
[02:02:35.520] マジで言ってんの?これダンジョンの中にいる敵の中から当たりを
[02:02:44.679] 1匹探すのね。あ、まずい。
[02:02:49.960] 運が抜ければすぐ終わるね。
[02:02:52.639] え、やっぱそうなのかな?運なのかな?それとも
[02:02:55.199] 1
[02:02:55.400] 番奥にいるとかそういうこと?どうなんだろう?運なのかね、これ。運なのか特定の場所にいるのか。
[02:03:49.079] ええ、もうめちゃめちゃめんどくさいんだ
[02:03:53.119] けどこれ。
[02:03:59.559] これ相当たりしてくしかないよね。でも
[02:04:01.520] わかんないもんね。
[02:04:04.559] あ、待って。これBGMがこのあのうん。
[02:04:06.760] これはもう戦う必要ないな。
[02:04:10.119] 雑魚倒した方が早い。[笑い]
[02:04:39.679] 倒した方が早い説。
[02:04:47.480] 倒すしかねえか。これ
[02:04:51.119] 倒した方が早えな。逃げるより。
[02:04:59.800] だからさ、弾がなくなりそうで怖いんだよ
[02:05:01.880] ね。
[02:05:04.760] だってこれあれやで。戻るんだぜ、あれは
[02:05:07.480] 。戻るんだよ、これ。あのラスボスのとこ
[02:05:11.920] まで
[02:05:23.159] そう考えると弾なくなるよね。絶対こんな
[02:05:26.159] ん薬もなくなるよな。
[02:05:47.239] もあとどうすんのだよ。
[02:06:06.599] だり。マジでほんまこのゲーム。
[02:06:45.079] うそ。
[02:06:47.960] これを全部のこの全マップでやっていくと
[02:06:53.159] いう。
[02:06:56.719] そこどうやって行くのよ。しかもそれ
[02:06:59.639] ええ。
[02:07:03.679] もうお前持っててくんね。あ、来た。赤やんけ。赤じゃないんだよ。黄色なんだよ。
[02:07:33.440] でローラーか。
[02:07:35.280] いや、わかんない。どうなんだ?1
[02:07:36.679] 番最初のとこに戻んのかな?分かんないんだよね。
[02:08:00.639] そもそもなんかそのそもそもあれ合ってん
[02:08:03.760] のかな?そのえあ、あれなんだよね。
[02:08:06.159] 黄色いのがいる。黄色いのがい
[02:08:08.360] るっていうことだよね。これね、
[02:08:11.719] 黄色いのが黄色いの持ってるやつが
[02:08:15.760] いるんだよな。多分どっかにな。
[02:08:35.239] うん。
[02:08:54.840] えー、最初まで戻ってみるか。
[02:09:11.520] それとも本当にローラーなのかな?あ、黄色いた。どうな、どうすりゃいいの?これでぐいた。は、は。
[02:09:14.634] [叫び声]
[02:09:29.800] え、これこいつこいつ1体でいいのか?
[02:09:33.599] こいつ1体でいいのか
[02:09:43.960] ああ。
[02:10:09.040] こいつ1匹でいいんだったらまだいいぞ。
[02:10:10.880] こいつ1匹でこれでオッケーですってなる
[02:10:13.520] んだったらいいけど。
[02:10:16.719] 全員見つけたぜみたいになったらもうまた
[02:10:20.000] 1週間かかる。
[02:10:23.199] おしよし。どうだ?どうこれで?これで
[02:10:26.960] どうなん?守ったで。
[02:10:33.159] お、あ、来た、来た、来た、来た、来た、来た、来た、来た、来た、来た、来た、来た、来た。さあ、マスタ。いやあ、
[02:10:41.095] [叫び声]
[02:10:42.840] よし。
[02:10:43.760] やったぜ。ただこ、ただマジ、
[02:10:50.000] いや、ただ、たださ、こっからあのラスボスのとこまでにマジで
[02:10:54.920] 1時間かかる。
[02:10:55.800] 終われるか。
[02:10:57.119] マジで1
[02:10:57.559] 時間かかるぞ。こっからラスボスのとこまでさ、セーブさせてくれ。
[02:11:04.239] こっからラスボスのとこまでに1
[02:11:05.840] 時間ぐらいだってあの
[02:11:07.480] GGのとこから1
[02:11:08.480] 時間ぐらい買ったもんな。マジで
[02:11:13.079] 2
[02:11:13.199] 次コースじゃねえかよ。もうラスタース早えのによ。
[02:11:17.360] やりましたね。あと
[02:11:19.079] 4個ですとかじゃなく
[02:11:21.079] いや、本当だよ。もうそしたらここでセーブしてはい。次回です。
[02:11:24.800] 急げ、急げ、急げ。
[02:11:26.360] 次回ですってなったな。
[02:11:31.840] よかった。あいつはあそこ固定なのかな?
[02:11:34.559] それ運ゲなのかな?なんどうなんだろうね
[02:11:36.880] 。仕様がよくわからん。
[02:11:47.800] あ、違う。ここ入んのか。ここに
[02:11:51.239] ねえ、何今の動き?いや、もうもういいっ
[02:11:54.760] て。
[02:11:57.719] 逃げよ。逃げよ。逃げれねえのかなこ
[02:11:59.760] れって。
[02:12:10.880] えー、だるいよ、これ。逃げらんねえの
[02:12:14.920] いいって。おお。
[02:12:27.719] やべ。
[02:12:32.679] いや、戦闘がなければ戻んの簡単なんだよ
[02:12:34.880] 。戦闘があんまりでも時間かかりすぎる
[02:12:36.800] からさ。
[02:12:45.599] あ、やば、やべ。あ、まずい。あ、あ、あ。みな。えー。使っちゃった。バカ。使っちゃっただめじゃん。使っちゃったらどうすんの?え、使っちゃっていいの?これは
[02:12:48.822] [笑い]
[02:12:54.061] [叫び声]
[02:13:03.400] 笑笑。
[02:13:04.360] え、
[02:13:04.639] 笑笑。ここで。
[02:13:06.199] え、これ永遠に永遠に平気ってことなのか?永遠に平気ってことなのか?これはもう
[02:13:13.480] 1個手に入れたから。
[02:13:17.159] 1個手に入れたからもう効かないよという
[02:13:21.079] ことなのか。だとしたらだいぶ楽んだ
[02:13:36.360] としたらだいぶ楽だぞ。
[02:13:38.960] ここでこんなさせるかな。え、なくなった
[02:13:42.280] のじゃ今で。
[02:13:47.360] あ、いや、あります。よかった。危ねえ。
[02:13:51.702] [笑い]
[02:13:56.920] これでさ、こ数個数金だとラスボスが
[02:14:00.040] 2
[02:14:00.199] 回使ってきたらアウト。笑。良かったね。笑。そう、
[02:14:07.360] 危ねえ。
[02:14:13.639] BGMいいな経
[02:14:15.920] よかったよかった。
[02:14:45.413] [笑い]
[02:14:45.480] 開けなきゃよかったです。
[02:14:49.880] 開けなきゃよかった。[笑い]いや、なん
[02:14:51.559] かワンチャン弾とか入ってねえかなと思っ
[02:14:53.760] たら
[02:15:06.440] これ弾持たないんじゃないああ、
[02:15:23.360] マジで全員するしかないな。
[02:15:53.199] さてさて。
[02:15:55.679] あ、ありがてえ。
[02:15:59.480] ま、ここ、ま、ありがたいっちゃ。
[02:16:01.079] ありがてえけど。25発ありがたいけどさ
[02:16:03.239] 、これやってる時間ねえよ。
[02:16:08.639] あれ?
[02:16:10.679] あれ?やべえ。なんか間違ってね、これ
[02:16:11.880] マップ。おい、なんでそこにいるんだよ、
[02:16:15.159] お前。
[02:16:17.199] どや、お前なんでそこにいんだ?出てけよ
[02:16:20.960] お前。よし。おい、おい。う、
[02:16:26.679] 逃げたい。逃げたいけど逃げるより倒した
[02:16:29.000] 方が早いんだよ、こいつは。
[02:16:40.679] もう勘弁してくださいよ。
[02:16:53.960] なんか耐久やってる感覚や。
[02:16:55.960] そうだよな。ていうかこれ実際さこの状態で弾と弾とかさとか薬とかなくなったらどうすんのよ。これ罪やん。どう考えても罪だろ、これ。
[02:17:06.399] 買いに行くこともできねえしよ。
[02:17:14.559] やべ。
[02:17:52.960] いや、ま、さすがになくなるにはしないか
[02:17:56.240] な。でもなくなりはしないか。こんだけ
[02:17:57.880] あれば。
[02:18:00.160] うー。
[02:18:15.120] きめさんハげ煽り
[02:18:18.479] 何やねんそれ?これ道が分からねえ。そっちか。そっちか。行けねえよな。
[02:18:40.359] もういいよ。だるいな。お前好きなの?
[02:18:43.559] 嫌い。嫌いじゃもう。ひきさんこんばんは。
[02:18:51.160] ダブル。
[02:19:00.920] これ多分強クに無理やな。
[02:19:05.120] 寂しい。大丈夫。寂しい。
[02:19:09.800] でんデんデんでんでんでんでんでんでんでんでんでんでん。私は私は私は私は私
[02:19:17.896] [叫び声]
[02:19:25.639] サウダージもいます。コルノグラフティもいます。
[02:19:49.359] いや、マジで1回本部帰って弾めっちゃ
[02:19:51.560] 勝ってきて。
[02:19:54.439] ただそんなことやってたらマジでマジで
[02:19:57.399] クリアできねえから。
[02:20:02.920] もう1回ミラーハウスやれる気しねえもな
[02:20:05.479] 。
[02:20:19.479] 9万のゲーム終わらんで。
[02:20:26.200] ああ、死んだ。
[02:20:30.680] ま、9万分遊んだやろ、これ。もう
[02:20:42.960] 頑張れ、頑張れ。もう頑張っとんねん。
[02:20:46.080] こっち
[02:20:51.760] そんなん聞きた。
[02:20:54.880] もうやだ。ほんま。これだるい。
[02:21:14.880] またあの道乗り帰らなきゃいけないんだろ
[02:21:17.000] 。
[02:21:30.319] うん。
[02:21:57.062] [ため息]
[02:22:04.399] よしよしよしよし。デビルバットゴースト
[02:22:07.479] で行くぜ。ここは。よしよしよしよし。
[02:22:11.120] イエスイエスイエス。
[02:22:17.920] こっちだ。やら。
[02:22:22.359] ああ。[叫び声]で寄ってっちゃった。
[02:22:25.229] [笑い]
[02:22:26.000] え、お前も黄色持って。え、お前き。
[02:22:28.840] え、こんなとこにいたんかい。めっちゃ近くにいたやん。なんやねん、それ。何のために戻ったんだよ。じゃ、このめた近くにいたわ。なんだよそれ。フォローありがとうございます。フォロー何?今の
[02:22:40.359] パチパチ
[02:22:40.920] なんかフォローがなんか来なかった?今なんかなんだった?今何来た?今フォローなんかなんか来なかった?なんかペロンってなんなかった?見てかった。ごめん。フォロー来た。ありがとう。わかんない。フォローだったな。何だったな。ピロンっつったけど。
[02:22:56.200] あ、怖い。ちょ、え、こんな近くにいたんだったらもうここで良かったやん。
[02:23:05.960] フォロー。
[02:23:06.960] あ、フォローあざす。フォローありがとう。
[02:23:46.399] ສ
[02:24:02.824] [笑い]
[02:24:05.640] くう。ここはきつい。
[02:24:15.680] もうここ無理やろ。ここアホ何考えてんねん、これ。今だ。
[02:24:25.095] [叫び声]
[02:24:26.040] おい、メルカリで7万4800
[02:24:28.960] 円で売れてたで。
[02:24:30.200] え、これ、これなっちゃう。いいね、多分。でもそれは状態は俺より絶対悪いと思う。俺状態いからだ。
[02:24:43.880] マジで状態いからね。もうサラピンやで。サラピン。ボロボロでもそんくらいするからな。
[02:24:57.279] 同じ状態に近づいたね。
[02:25:00.760] 確かに。確かにな。これね、
[02:25:06.520] MSX
[02:25:07.240] のね、パッケージ、パッケージボロボロになりやすいんだよ。
[02:25:11.800] なんか昔のビーニール使ってるからなんかぶよぶよになったりさ。
[02:25:16.680] ワンのインディーズの時のより高い。
[02:25:20.115] [笑い]
[02:25:20.920] あのワンオのインディーズの
[02:25:22.760] CD
[02:25:23.160] ね。俺持ってるけどね。あのあれでしょ?あのなんかあの変な白いサみたいな絵のやつでしょ?
[02:25:29.800] 4
[02:25:30.000] 局ぐらい入ってるやつ。実家にあんじゃねえかな。
[02:25:35.760] 持ってるの草。
[02:25:37.120] 持ってる、持ってる、持ってる。あの、
[02:25:38.319] マジでが、高校生、いや、中学生わかん
[02:25:41.960] ないけど、高校生かな。ワン好きすぎ大
[02:25:45.080] ファすぎてあのバイトして金食べて買った
[02:25:48.920] もん。そん時でも高かったけどね。
[02:25:54.359] あのな、何だっけ?キープリアルとか入っ
[02:25:58.319] てるやつね。[笑い]
[02:26:00.120] キープリアルとか入ってるやつでしょ?
[02:26:01.760] あのクソ懐かしい曲。てレネレネねルんル
[02:26:06.520] 。
[02:26:06.960] これ分かるやつどんだけいるんだ?ワンオの昔の曲分かるやつな。キプルル
[02:26:09.241] [笑い]
[02:26:18.800] 誰もわかんねえだろうな。あのトールのクソだせえラップ入ってるやつ。笑
[02:26:22.680] トルのクソだせえラップが入ってるやつな。ま気にされるの世間てなんちゃらかんちゃら大人は勝っててみたいな。めちゃくそだぜえトルラップやんねえ方がいいわれないじゃん。
[02:26:36.751] [笑い]
[02:26:41.760] やんない方がいいよ。笑
[02:26:44.000] いや、絶対ギターに集中した方がいい。トルは夢とかでもラップしてたけどな。夢とかでもラップしてたけど。夢がまず夏いもんね。夢は見るもんじゃなくそう叶えるもんでしょう。
[02:27:00.986] [笑い]
[02:27:05.160] あの曲がまず夏いわ。有夢が
[02:27:17.000] 夢好きやけど。
[02:27:18.359] いや、俺も好きだよ。俺も好きだよ。なんか最近ライブでやったらしいじゃん。あ、いや、アンコールかなんかで。そのトール、ギターのトールもめちゃめちゃ嫌がってたけどやったっていうラップしなきゃいけないからめっちゃやだっつったけどやったらしいよ。
[02:27:45.240] あっと戻ってきた。ここまで。
[02:27:46.640] なんか動画で見た。
[02:27:48.040] 俺も動画で見た。キモ。あ、違う。ここ間違えた。ま、間違えた。ここじゃねえ。あっち側だ。やっぱあの初期の曲いいよな。ワンオのな、欲望に見した青年なんとかめっちゃ好きや。
[02:27:59.938] [笑い]
[02:28:11.200] やっぱあの曲はあの光を見たんだよ。とてもめっちゃ好き。
[02:28:19.080] 沼声。
[02:28:20.520] 沼声やっぱ欲望に満ちた青年団なんだよな。
[02:28:26.600] 歌ってたんよな。
[02:28:28.279] あ、そ、欲望に見した年だ。そうなの?欲望に満ちた青年だった。
[02:28:31.920] ジャニーズの時の曲なん?あのこと歌った曲なんや。いいね。
[02:28:38.080] そう。笑。
[02:28:38.800] へえ。さすが。詳しいな。あと何が好きかな?あ、そ、お前絶対知らねえだろ。お前、お前絶対知らねえだろ。多分そう。
[02:28:47.098] [笑い]
[02:28:55.200] 1
[02:28:55.560] 回ここでさ、セーブしていい?知ってる?笑笑。
[02:28:59.640] あ、知って。あ、ごめん。知ってた。ごめん。そう、知ってたか。ごめん。
[02:29:01.279] 知ってたならごめん。ただ何気に何もご安詳しいもんな。
[02:29:05.520] ひどい。
[02:29:06.160] ごめん、ごめん。ディリりリりディリティ。アレックスなんよな。やっぱな。ギターはな。アレックスがいねえとよ。
[02:29:22.080] のエンドロール。あれがいい。
[02:29:24.800] 嘘だろ?やだよ。葬式であれ流すんかよ。ちょっと待って。
[02:29:29.960] マップ見ていい?マップ見て
[02:29:32.720] 1番最短ルートで
[02:29:33.760] コードエが大好き。
[02:29:37.960] 知らねえ。それさ、俺の知ってるワンじゃねえ。最近の曲だろ。それ
[02:29:38.843] [笑い]
[02:29:42.399] 声で歌いたくなるメロディ。
[02:29:44.359] それあれだろ?お前俺が知ってる。俺が知ってんのは人生かけて僕はあだっけ?なんかあの目玉みたいなジャケットのアルバムあるだろ。俺が知ってんのは。あ、やべ、ネット来た。だる。
[02:30:00.000] じゃあ戦いますわ。
[02:30:30.000] いや、もうここまで戦を倒すぞ。ま、
[02:30:33.640] 1番名曲は
[02:30:35.479] いや、君大列車いいっすね。寝てきてぬニにニュ取り戻すのさ。過去の自分が今僕の土台となる。あれのツア行ったねん。あれの横浜ナめっちゃ良かったな。
[02:30:57.560] めっちゃ良かったよ。高
[02:30:59.560] 1ぐらいの時行ったんかな?中3
[02:31:01.080] だったから忘れたけど行ったな。結構ワンオツア行ったよ俺昔ね。もう
[02:31:08.640] アルバム35あ
[02:31:10.120] あ、知らん。あれ赤いやつでしょ?そこから聞いてないんだよね。赤いやつでしょ?そっから聞かなくなっちゃったからな。それで
[02:31:21.240] 1個前までは聞いて。ま、1
[02:31:22.680] 番いいのは感情エフェクトだけどな。
[02:31:24.800] 1番いいやアルバは感情エフェクト。イ論
[02:31:27.040] は認めません。あの部とか入ってるやつ。
[02:31:30.850] [笑い]てか部が1番名曲だろ。ここは皆
[02:31:36.880] だ。あれが一番いいから。
[02:31:43.120] ワン知らねえ友達がさ、俺ワン知ってるよ
[02:31:46.279] つって。高校はカラス、カラスやろって
[02:31:49.880] 言ってた。[笑い]
[02:31:52.120] 混ざってたな。パラスと
[02:32:01.080] 笑笑
[02:32:02.800] カラスもいいよね。カラスもいいってだけど
[02:32:09.439] アムビチ音知
[02:32:11.720] 知らねえ。あの黄色いアルバムね。アルバムは知ってるけど全然曲聞いたことない。
[02:32:12.770] [笑い]
[02:32:21.680] 最近のやつ知らねえよな。もう外たれに
[02:32:24.000] なっちゃったからね。ワ奥はね。
[02:32:40.439] 恋の相棒心のクピドだろう。何クピドって?え、オフてストアムのアルバムツアーライブで最後
[02:32:52.600] 知らえれ。
[02:32:54.690] [笑い]
[02:32:55.319] アイオブザストーム。アイオブザストームだっけ?なんかあのなんかバンドとやったやつって違ったっけ?スカイフォールだっけ?それは
[02:33:07.960] 1回逃げられるか試すか。
[02:33:20.960] マジで逃げられねえんだけど。ドラクエ
[02:33:24.720] 4、お前ドラクエ4見習い4
[02:33:27.120] 割で逃げれるんだぞ。
[02:33:31.600] ワンオフにわかなんだけどワの
[02:33:35.120] ああ、曲によってはあるんじゃない曲あるもん
[02:33:59.040] ま、昔の曲はでもねえな。ま、あんまり
[02:34:19.080] うわあ。これどうしよう。これ最後まで
[02:34:21.200] 今日やっちゃおっかな。
[02:34:24.840] 最後までやってしまおうかな。
[02:34:26.600] 1
[02:34:26.760] 時で終わりにしようかな。迷うな。ワの最善行ってたら隣の
[02:34:31.399] 50オーバーのバがどか飛んで
[02:34:34.252] [笑い]
[02:34:36.240] 50
[02:34:36.680] オーバーかどうかわかんねえけどな。確かめてみる。まだ。
[02:34:40.520] 笑笑。
[02:34:50.359] いや、久々にライブ行きてえな。そういうの前めっちゃ行ってたんだけどな。
[02:34:54.720] 行かなくなっちゃったね。おい、お前マジだりいよ。楽しいね。
[02:35:07.720] 迷ったら続ける道を選べって死んだ茶げのクローンが言ってた。
[02:35:11.840] なんだそれ?長、こんばんは。
[02:35:14.080] 何の話?ああ、
[02:35:26.040] モッシュ開いてシュに突撃したい。
[02:35:29.080] うん。若いね。
[02:35:31.160] 今だったら誰もライブ行く?
[02:35:33.240] いや、どうなんだろう。別にもうなんか、ま、前ほどさ、なんかそのバンドとか興味なくなっちゃったからな。最近のバンド全然知らねえし。
[02:35:45.840] もうなんか音楽自分がやめちゃってからなんか全然なんかその新しいバンドとか開拓してねえからな。
[02:35:53.960] ブリンクミーザホライゾン行かない。
[02:35:55.840] ああ、まず来ねえからな。日本に何年か前のは行ったよ。ブリングミーザホライズンの来日公園行った行った。どうだったかな。横浜アリーナだから取っと行ったね。行くやろがい
[02:36:09.800] ちゃうやん。それはそれはちゃうやん。
[02:36:11.920] またそれはまたちゃうや。バンドとかじゃないや。ちゃんこんばんは。
[02:36:15.560] ダブル
[02:36:17.080] 行くよ。おめがおめがバカだけバカだけ
[02:36:19.960] 1
[02:36:20.120] 番高けえチケット買いやがってグッズ付きの
[02:36:23.920] 笑笑
[02:36:24.640] 何の相談もなくあれつだっけ?
[02:36:35.439] 8月な。あれ来週?違う。
[02:36:37.319] 再来週8月何つだっけ?23だっけ?
[02:36:44.160] 8.238.23か。マジで
[02:36:48.600] 1
[02:36:48.760] 回モンハンの曲聞く枠やんねえとダメかもな。モンハンの曲聞く枠やんねえとダメかもな。なんだわかんねえ俺。モンハンの曲昔の曲やってくんねえからさ。やってくんねえ俺マジでわかんねえぞ。
[02:37:11.319] 若いからでけえ。穴の
[02:37:15.200] 何?何?何?何?何?何?何それ?どういうこと?わけからでけえ。穴がわかんね。
[02:37:21.399] いや、お前がわかんなかったらじゃなんねん。それおめは全部分かるようにしてけよ。じゃなかったら俺突き添えでいく意味ねえだろ。
[02:37:33.880] 俺ずっとじんちゃんの俺じんちゃんの顔見てよ。こいつあ、こいつ分かってねえなって思ったらもう引っぱくからだ。
[02:37:42.120] はい。
[02:37:43.040] うん。え、でもさ、本当昔の曲やってくれんのかな?どうなんだろうな。ヤンクの曲とかやってくんのねえ。ててててんてて待って。
[02:38:01.760] 道間違えて。
[02:38:03.000] おい、最悪道間違えたんだが。は、こっちじゃねえの?これミラボレアスってどういう曲だっけ?てレルデててレルデトゥてレデててデじゃないの?それなら分かるけど。それなら分かるけど
[02:38:13.024] [笑い]
[02:38:22.760] リストは公開されてるよ。
[02:38:24.960] あ、そうなの?え、ちょ、送っといて。オーケストラってやる曲公開するんだよな。
[02:38:31.080] バンドとかと違って。
[02:38:37.359] よし。
[02:38:42.120] もう待って。もう敵が多いよ。
[02:38:46.430] [うめき声]
[02:38:52.240] もう全然ゆっくりマップも見れねえしよ。
[02:38:56.080] つくな、ほんま、このゲーム。
[02:39:01.000] もう今日はやっぱ一時で闇にしとくか。
[02:39:04.120] だめやこれ。もう全然進まねえ。
[02:39:08.600] 菊枠やるか。菊枠
[02:39:11.120] ジオガの曲とかやってくんないよ。ジオガ
[02:39:12.840] の曲とか。デデ
[02:39:23.359] あの曲かっけんだよ。あの曲かっけんだよ
[02:39:25.800] な。
[02:39:29.080] やべ。
[02:39:34.520] 俺今どこにいるんだ?これ
[02:39:45.040] 信王が嫌いやわ。
[02:39:46.880] なんでだよ。かっこいいじゃねえかよ。かっこいいじゃねえかよ。穴なんよ。
[02:39:51.000] わからん。わからん。わからん。うざいんだ。
[02:39:57.825] [笑い]
[02:39:58.760] いや、モンハンの敵なってほとんど全部
[02:40:00.319] うぜえだろ。
[02:40:07.359] あれもやってくれねえかな。あれあのなん
[02:40:08.880] だっけ?
[02:40:11.920] なるがク来るかの曲えて
[02:40:17.040] あの曲好き笑
