[00:00:29.720] ສ
[01:51:11.360] あ、そうなんだ。
[01:51:15.159] 15なんてもうあ、倒せなかった。倒せ
[01:51:18.119] ないこともあるんや。15なんて正直
[01:51:21.280] 申し訳ないけど、もう想像もつかないな。
[01:51:24.239] FF10は最高やったね。FF10はもう
[01:51:27.079] 最初から最後まで。ま、でも10もあれ
[01:51:29.520] よく考えたらわけわかんねえストリーだ
[01:51:31.239] けどな。なんかでもめっちゃ良かった。
[01:51:35.400] それをあり余る良さ。
[01:51:39.480] FF4もね、大好きだな、俺。結構4の
[01:51:41.800] ストーリーも好き。
[01:51:43.920] 分かりやすいじゃん。しかも
[01:51:45.480] 4ってなんか
[01:51:47.880] 15
[01:51:48.199] は途中から脚本変わって話。や、そうなんだ。脚本変わるん。あれ、
[01:51:55.159] 15
[01:51:55.560] ってあのめっちゃダークなやつ。ダークなやつ。なんかタッツンがめっちゃ押してたんだよな。めっちゃおしれえって。なんか弟が召喚銃になっちゃってみたいな。なんかそんなやつ
[01:52:06.400] 15って違う。
[01:52:12.639] 16やな。
[01:52:13.599] あ、それ16か。
[01:52:14.880] それ16。
[01:52:15.960] それもおもろいの?おもろいの?それ倒せ。えー、ちょっと倒せない。せないやん。頼むよ。でもこのペースで出てくるんだったらレベル上げ。めっちゃ楽だ。
[01:52:39.119] もう今日ずっとここでもいいな。
[01:52:44.440] は、また先行取れるから戦うしたらいいのに。
[01:52:48.159] あの10
[01:52:49.239] が100点だとすると16は
[01:52:51.320] 命令命令すればいいじゃん。それすらも俺は今めんどくせえなと思ってもう連打で勝てねえかなと思って。確かに。ま、次からちゃんと倒しましょうか。点が
[01:52:56.052] [笑い]
[01:53:02.560] 100点だとすると16は55
[01:53:04.119] 点。微妙ね。
[01:53:09.000] おおんくんくんくん初めてじゃない?この曲流れんの?あれ?この曲って何の曲だっけ?に
[01:53:20.320] 来た。
[01:53:20.760] あ、2だ。2
[01:53:21.880] 会感。ラロラ。
[01:53:29.639] 1
[01:53:29.800] 番好きかもな。このフィールドの曲が。かっこよすぎるもん。
[01:53:33.280] 待って。かっこよすぎるもんな。
[01:53:41.079] レイドリレイ思い出すね。出な。ちゃまーブレスに。
[01:53:44.560] あ、みちゃんこんばんは。みーちゃんこんばんは。あのさ、あのユニコーン死んだ。
[01:53:49.108] [音楽]
[01:53:49.400] なんかを超えてが1番かな。
[01:53:51.159] ユニ、ユニコーン死んだ。ユニコーン死んだよ。で、今ヘルコンドルを捕まえたところ。
[01:54:02.040] ヘルコンドルを作ってメタルスライムを倒してるところ下を超えてって何?それ
[01:54:08.840] 5じゃね?セン下しかも戦を交えてな。
[01:54:12.119] 2
[01:54:12.280] 度と間違えんじゃねえぞ、この野郎。ああ、また間違えた。また間違えた。
[01:54:14.654] [笑い]
[01:54:18.880] 怖。細か。
[01:54:21.679] うん。あの厄介オタクだから。厄介オタクだから。
[01:54:26.000] 2度で間違えんだぞ。戦下を交えてな。
[01:54:28.560] しかもそれはフィールド音楽じゃなくて、あの、あれな、あの戦闘
[01:54:32.199] BGM
[01:54:32.520] だ。ファンタジー勢だからすまんな。
[01:54:34.304] [笑い]
[01:54:35.960] ドラクエ勢だからさ。ドラクエのこと言ってる。スパの
[01:54:39.880] そうだよ。2
[01:54:40.599] 度と間違の戦闘局ね。た、あの曲もいいよな。あの曲もいいよね。ただ俺は
[01:54:54.840] 4が一番好き。4の戦闘が好き。
[01:55:02.760] と間違えるんじゃね。パパ。あれめっちゃ好き。やっぱドラク
[01:55:10.159] 4なんよな。やっぱドラク
[01:55:12.199] 4なんよな。俺1番ドラク4
[01:55:13.840] が好きかもしれんな。ごめんな。ドラクエ勢だから
[01:55:18.960] 16のこと間違えちゃっ
[01:55:19.800] アリーナなんよ。
[01:55:20.719] アリーナなんよな。アリーナなんよ。
[01:55:24.119] ミネマーの曲好き?
[01:55:25.639] ミネマー
[01:55:27.159] B叔父なのでやっぱビースはカールスミれ
[01:55:30.760] 途中で投げて
[01:55:32.520] 8なエ途中で投げてますけど
[01:55:35.000] 笑笑
[01:55:36.639] 3
[01:55:36.840] DS
[01:55:37.159] 版今やったらできんじゃねえかなと思うけどねマーの曲あれなのたカダカドたドこドで
[01:55:43.735] [笑い]
[01:55:52.320] そろそろやろかな、
[01:55:53.639] エな。エな。俺でも
[01:55:56.840] 9もやりてんだよな。DSのハ
[01:56:00.000] ナもやりてえ。ていうかヤンガスの少年ヤンガスやりてえわ。少年ヤンガスもやろうと思ってあっためてんだよな。もう買ってあるんだよ。久しぶりにダンジョン系やりてえな。ゲームが多すぎ
[01:56:11.679] な。おもろいよね。ヤンガスね。俺もね、昔ガキの頃友達に借りてやった。
[01:56:16.320] 年ヤンガスがどうなってあなるねん。
[01:56:19.880] めちゃくちゃ太るんだあの後。
[01:56:22.440] でも俺もガキの頃安だからな。いや、そんなことないよ。持った。
[01:56:34.560] 少年やんガスマジで最後までクリアできてないからった。
[01:56:41.760] むずいんや。あ、レベル上がんね。うわ、もう誰もレベル上がんねえや。
[01:56:52.119] これつ
[01:56:52.480] 簡単なイメージ。
[01:56:53.800] これつになったらよの俺にはいつなったらあれパーサー覚えんの?あれガ
[01:56:58.920] ね。あれつ覚えんのよ。ベホマラーダンジョン系じゃない?あのヤンガスは簡単なイメージ。俺もな簡単なイメージあるけど
[01:57:13.719] 30
[01:57:14.199] くらいちゃうか。
[01:57:15.480] ええ。
[01:57:18.280] 30
[01:57:20.679] ヤんマげみたいな。
[01:57:21.920] ヤん曲げでもさ、ヤンガスやるんだったらエクリアしねえとなんか本当の意味で楽しめなさそうだよね。なんかエもクリアしてねえやつがヤンガスやってんじゃねえよって思われてしまうかもしれない。え、クエトやるか。じゃあ最初
[01:57:42.599] また最初から最初からやろうかな。
[01:57:46.320] 今でも今ね、DS俺やるならDS3DS
[01:57:49.119] 版やりたいんだけど、
[01:57:50.679] あのね、クリアちょっとね、
[01:57:52.239] 3DSちょっと今系列的に
[01:57:54.639] 修理出しちゃってるんで偽の修理に出しちゃってるからちょっとまだ帰ってきてないんだよね。結構時間かかりそうなんだよね。
[01:58:01.400] ちょっと待ってくか。
[01:58:04.119] ちょっと待ってくか。ちょっと待ってくかさい。おい、何やってんだ。
[01:58:11.111] [叫び声]
[01:58:14.440] かいヤンガス
[01:58:17.880] クリアしてから、え、ヤンガスクリアして
[01:58:20.639] から8クリア。じゃ、自系列ちゃムっての
[01:58:22.960] は自系列順にやんのもいいんだけど初分に
[01:58:25.280] やるとまたさらにいいってのもあるの。
[01:58:28.400] またさらにいいのよ。出るね。
[01:58:35.079] いい。
[01:58:40.000] いや、でもなんかFFもやりてえよ。
[01:58:42.552] [笑い]やりてえゲーム多すぎんだろ。
[01:58:44.760] FFもやりてえよ。FF0
[01:58:47.040] 式って面白いの?あれ0式PSP
[01:58:49.800] のやつこないだ買ったんだよな。100
[01:58:51.280] 円だったからブックオフのさ、なんかあのジャンクコーナーでさ、箱付きで
[01:58:55.840] 100円で投げられたからさ、
[01:58:57.840] ゼ式買ったんだよね。
[01:58:59.079] やっす。
[01:59:00.159] 100
[01:59:00.440] 円で投げ売りされてたから、あ、買っとこうと思って。え、しかもあれ、
[01:59:03.440] 式はち
[01:59:04.199] 知らねえんだけど。知られなかったんだけど、あれ
[01:59:07.280] 2枚組なんだよね。
[01:59:09.159] 初めて見たわ。
[01:59:10.119] そんなボリュームミなの?あれ?
[01:59:11.800] PSP
[01:59:12.400] のだって絶対おもろいじゃん、あんなん。
[01:59:16.119] ほえ、そうだよ。
[01:59:18.199] 何長いんだ?長いのか?映像が綺麗すぎて宝の山らしいの。ちょっと見たことない。
[01:59:27.840] ぶっこはね、あの、めちゃめちゃいいもんやっぱあるよ。だってこの辺、ま、この辺つてもあれだけど大体俺ゲームぶっこよ。安く手に入れる時は。
[01:59:40.000] やっぱね、ポリメガ買ってからね、あのジャンクコーナー漁のめっちゃ楽しいんだよね。
[01:59:44.639] 俺のプレステ4はゼロ式も出る。
[01:59:46.719] あ、そうなんだ。プレステ4
[01:59:48.280] 版出てるんだ。
[01:59:50.119] ゼ式って機械しろがボスのやつだっけ?
[01:59:52.920] わかんない。全然わかんない。全然知識な。あれも外伝なんでしょ?あれの
[02:00:05.960] 知識身につけたら楽しそう。
[02:00:08.440] なんでしょ?式0式ってそのなんかあの
[02:00:12.920] メインストーリーじゃないんだよね。
[02:00:14.639] そのワツフ5あのナンバリングじゃない
[02:00:17.560] もんね。だから別になんか知識なくてもで
[02:00:22.000] できんのかなって
[02:00:29.159] PSPの配信マジめんどくせえなんだよな
[02:00:32.199] 。ファイナルファンタジーレってわけでも
[02:00:34.840] ない。あ、そういうわけじゃない。あ、
[02:00:36.560] そういうわけなの。わかんない。
[02:00:37.400] 俺もわかんないけど。そういうことなのだとしたら面白そう。
[02:00:43.920] PSPってのがな。
[02:00:46.880] PSP
[02:00:47.400] って映像出力がさ、ケーブルさしてそのままやんなきゃいけねえ。
[02:00:51.079] トランプの113
[02:00:52.239] の数だけ主人公がいます。
[02:00:54.119] 何それ?え、そんな主人公いんの?多いな。逃げんな。
[02:01:06.239] ゼというタイトルには従来のナンバリングシリーズとは異なる新しいファイナルファンタジーをゼから作りもう読むの疲れたプレイアブルキャラが多い。
[02:01:18.800] へえ。
[02:01:32.880] もみ上げる方が気に入ってるん?
[02:01:35.320] 人を選ぶった名作。
[02:01:37.199] もみ上げはないけどね。もみ上げは俺ないけどね。もはいや、ちゃんとこの下はないんだけど。
[02:01:46.119] 山たのオロチで出た。こんばんは。ヤたのオロチで八股のオロチ。
[02:01:51.194] [笑い]
[02:01:51.920] めちゃめちゃなんかめちゃめちゃなんかチらいナパシの名前みたいな。えぐい。
[02:01:55.779] [笑い]
[02:01:57.000] 八股のオロチ。なんかそういうめちゃめちゃめちゃめちゃチらいナパシみたいな八股のオロチいますよ。うん。
[02:02:07.520] 自悪る。[笑い]
[02:02:09.920] 俺が噂の
[02:02:11.159] かっこいいかも。のダウンにそう。八の大ジャ丸
[02:02:15.920] 80年代のナパしにそう。
[02:02:18.679] 八股たのオロチなんかメンズメンズエッグとかに乗ってそうじゃない?ボロボロのジパンにあのこういう髪型してさ。
[02:02:28.529] [笑い]
[02:02:29.599] 最低すぎる。
[02:02:30.800] 八のオロち
[02:02:32.119] 黒に染まれ。
[02:02:33.769] [笑い]
[02:02:35.800] 山たの熟開いて。そう。トレッドが
[02:02:38.520] 8本あります。
[02:02:39.599] ナパ塾。
[02:02:43.520] 狩の日たか。
[02:02:45.639] の日出たかやな。
[02:02:48.079] 進ケツコも狩の日出たか。ええ、メタム出ねえ。
[02:03:01.840] 彼女のこと全員同じあだ名で呼んでそう。橋本たまきな。
[02:03:04.554] [笑い]
[02:03:09.159] 間違いないと済むからな。間違いねえ済むからよ。
[02:03:13.320] 間違えねえで済むからな。
[02:03:15.679] 俺のオロチに寄ってみないか?八股のオロチ君
[02:03:19.520] 17
[02:03:21.800] 毎回誕生日プレゼント8
[02:03:23.360] 人の彼女から同じものもらって残りの何個全部売り飛ばして
[02:03:27.840] 1個持ってりゃ十分だもんな。
[02:03:29.800] 1
[02:03:30.000] 個持ってりゃ十分だからそしたらこれお前からもらったやつだからって言えるからな。
[02:03:33.960] シリアルが違ってバレるんだよね。キャバ嬢やん。
[02:03:37.360] キャバ嬢のやり方。キャバ嬢のやり方な。
[02:03:43.639] どうも八です。やべえとかパター死ぬぞ。そうだ。え、なんか普通にやってるけど回復いねえんだった。このパーティー俺が回復してやんねえと。
[02:03:53.520] そのせいか今月買い取り店売上すごいらしいよ。ラブめっちゃ飾ってそう。ボーナスつぐ売り上。
[02:04:05.840] 八股のオロチわるな。
[02:04:10.760] なんか蜂股のオロチはこれボス行くのでも怖いよ。ベホマラー覚えてくれないと。
[02:04:21.239] 八股たれ、
[02:04:22.599] 八股の連出てこいよ。もうこれパが今日パサーのレベルだけですなのかしかないのに
[02:04:39.360] 8またか。
[02:04:41.280] 1日1人ってもなんか1人余るよね。
[02:04:45.159] 1人余るんだけど
[02:04:47.599] ネームドにしてはダサいよな。
[02:04:50.320] 八のおろちあかメタル
[02:05:09.079] セブ出こなくっちゃったね。
[02:05:12.760] バれ牛取りの方がなかなか
[02:05:15.320] うん。ちょさすがにあ、アイテムがもう、もう骨つ筋肉めっちゃ持ってきたのに。え、メタルスライム。いや、仲間なんねえよな。仲間なんねえよな。あ、来た。
[02:05:37.079] え、メタルスライムって仲間になるのか?やってみる。なかなか使い道。
[02:05:47.119] ま、確かにね。特殊背合がないと
[02:05:50.800] なったりならなかったりしろ。
[02:05:52.719] なったりならなかったりしろ。まあなんないと思うけどね。なるかな。
[02:06:02.320] ネタすら仲間になれ。
[02:06:04.440] なるかな。なったらなんか作れんの?
[02:06:08.559] デカワしてます。
[02:06:09.800] 来ないこ。え、これデカワイプ音出そ。マジでわかんないわ。マジでわかんない。
[02:06:23.280] は、また伸びるね。
[02:06:24.760] 浜田はまだまだ、まだまだ行きますから。まだまだ行きます。
[02:06:30.199] ちなみに今日あの途中から来た人のためにはね最初に
[02:06:34.520] あの届きました。この
[02:06:38.679] 作ってもらったスナッチャーのこのスナッチャーの銃とか色々届いたんで。
[02:06:46.599] うお。
[02:06:49.719] これやばくない?黒ノトリガーのカエル。めっちゃ良くない?黒ノトリガーのカエル。これすごいよね。これすごすぎんだ。
[02:06:59.760] すごすぎんだろ、これ。あ、ちなみにちゃんとや、
[02:07:03.679] ちなみにちなみにちゃんとルッカと黒ノもいます。ルッカと黒のもいます。自分で塗装してねって言われたけどさすがに自分じゃ塗装できないんだよ。ま、ま、あとは分かるね。あとは分かるな。
[02:07:23.040] 素材にメンズのんの投化した。
[02:07:25.639] メンズのんの何?てかさ。てかさ。おい。
[02:07:29.320] ハっちょ、おい、八、おめがよ。寺
[02:07:32.679] らさん、
[02:07:33.679] おめが俺のなんか、あの、なんだっけ?サーバーにあの素材投化場所作れて作ったのに、なんでお前投化しないの?もコラが
[02:07:40.968] [笑い]
[02:07:42.760] 1人でずっとやってくれてるんだけど。
[02:07:45.553] [音楽]
[02:07:45.639] 笑笑
[02:07:46.440] なんだあいつ。あいつがやれっつったのに。あいつ全然何にも投かしねえじゃねえかよ。
[02:07:53.639] 草。
[02:07:55.400] あいつが。[笑い]
[02:07:58.360] あ、いいね。メンズ飲んのだ。メンズ飲んのだ。
[02:08:04.639] 俺が後で動画作る時にそこから漁るね。
[02:08:07.559] あ、そういうことなんだ。お前もなんかじゃあ出せよ。みんなが他のみんなが使えるようにとかも作ってくれるんだから。兄ちゃんとかも動画作ってくれんねんから。そういうとこでみんなでこう高め合っていけよ。
[02:08:25.159] 1人占じめすなよ、俺を。
[02:08:26.840] これで最後の作品です。
[02:08:28.783] [笑い]
[02:08:29.159] 作れよ、もっと。まだ行けんだろ。まだ行けんだろ。期待してんだから。まだ行けんだろ。高め指せ。
[02:08:42.920] 関係ないけど。disccord
[02:08:44.480] のオンライン通知って消せないの?
[02:08:46.679] 何それ?Disccord
[02:08:47.599] のオンライン通知って
[02:08:51.280] 消せる。消せるよ。
[02:08:59.719] 何?オンライン通知ってまゲームがオンラインになりましたみたいなの出る。
[02:09:08.084] [笑い]
[02:09:09.079] え、そんなの出んのやなんだけど。え、出てるのこれ?え、これみんな出てるんすか?え、みんな出てる。俺がオンラインになりましたみたい。
[02:09:17.280] せるんだけど人のはせる。
[02:09:20.880] うざ。何それ?うざいの?
[02:09:23.559] 俺の俺のオンライン通知消したいってこと?それ俺のオンライン通知消したいってこと?
[02:09:29.960] うん。
[02:09:32.974] [笑い][息をのむ音]
[02:09:33.679] なんでだよ。そんなやはそんなにご迷惑でしたか?
[02:09:37.679] 笑笑
[02:09:39.480] そんなにご迷惑ですか?俺オンラインになることすら許されないの?え?てか何?みんなのとこに出てんの?やだな。やだよ。お
[02:09:48.920] いや他の人飲んでるねん。
[02:09:50.800] 笑。朝のおはよう。入らないって言われてる感じある。
[02:09:51.969] [音楽]
[02:09:57.559] でも確かに。Disccord
[02:09:58.639] オンラインなのにこいつ配信つけねえなっていう時あるもんな。俺がなんか裏で女視聴者遊んでるのバレちまう。みんなに嫉妬されちゃう。やばい。オンライン通知消そう。
[02:10:14.400] やっぱりか。
[02:10:15.360] まあね。持てるからね。チまゲームは。
[02:10:20.280] チメゲームは持てるからね。
[02:10:21.960] 通知来てからすぐに配信ついたこと笑。
[02:10:24.719] [笑い]
[02:10:25.880] だってパソコンつけただけだもん。そっからパソコン俺はね、言っとけどね、パソコンをつけて、あの、配信タイトルとか全部やってからはお風呂に入ったりご飯食べたりするねん。そっからなんてずまたその、それが全部終わってから配信をもう配信をポチっとつけれてられる状態にまでしておくのよ。
[02:10:44.440] そうなん、
[02:10:45.119] そう、そう、そう。うん。もう配信ポチっとつけるだけ。
[02:10:48.639] じゃああとはゆっくりご飯食べようとかお風呂入ろうとかそういうことなんですよ。で、そのままダラダラしてじすぎると
[02:10:59.840] ミスって配信ついちゃったりしないの?
[02:11:02.000] 何回かあるで。何回かあるよ。怖いよね。ミスって配信つけちゃう時あるから。
[02:11:11.159] あの、OBS、OBS
[02:11:13.520] であの、配信をする配信開始って押すと本当に配信を始めますかてポップアップが出てくれるから、ま、大体大丈夫なんだけど、このストリームデッあるやん。このこのこれこれこれストリームデック。これね、これ便利なんよ。ポチって押すと全部立ち上がってくれて、あ、シーンチェンジけど、これあの配信開始ボタンってのがね、これ押すと答用で配信始まるんだよ。
[02:11:38.736] [笑い]
[02:11:39.960] へえ、
[02:11:41.000] めっちゃ怖い。これ、ま、昔料理配信の時にさ、このこれ色々便利だからリビングまで持ってって、こっちでパソコンの操作をこのストリームデックでやろうと思ったら、なんか色々なんかキッチン掃除してる時とかになんかポチって触っちゃったみたいで俺のケツがドアップで映ってなんか配信が始まっちゃった時があったね。俺のケツだけが映ってる。
[02:12:04.840] 急いですぐ気づいて消したけど
[02:12:07.400] 12
[02:12:07.840] 秒間ぐらい俺のケツがケツが映るっていう
[02:12:10.840] エロ売り
[02:12:13.960] 携帯配信始まったの?
[02:12:15.800] エロ売り携帯じゃないんだけどもうパソコンから延長してこいつだけあっちに持ってってる状態でカメラとかもあっちにある状態だからパソコンはこっちにあるんだけど映ってんのはリビングあの料理配信とかの価格というか
[02:12:28.960] ああそういうことか
[02:12:29.840] そうそうそう結構あるから
[02:12:34.199] なあ、結構怖いよな。配信切り忘れ。俺回信切り忘れも結構ある。押したい。
[02:12:48.599] マジでやめてな。マジでやめてな。風呂上がりとか俺ここでマッパでここに座ってる時あるから。あつって。
[02:12:56.681] [笑い]
[02:12:58.000] 笑笑。
[02:12:59.880] ここ1
[02:13:00.480] 番クーラーが当たる。当たるんです。
[02:13:02.880] が、ここが1
[02:13:04.079] 番クーラーに当たるから詰まったなし。
[02:13:13.280] マジで本当にやばいよね。マジでやばいよね。ま、でも俺がそういうの流出しないのは多分しない。しないんだけどなんでしないかって言うと
[02:13:23.440] まあでもそこに座ってれば肌色多いだけか。
[02:13:27.880] いやいやいやいやだって。
[02:13:29.320] いやいや、ま、いやいやいやいや、マッぱだか、マッぱだかでこれだったらもうドアウトでしょ。ドアウトだろ。
[02:13:39.119] ああ、
[02:13:42.079] てかもう終わり。終わってるじゃん。でも俺配信のか配信開始時ってアカウントの歯車から通知タブ矢印通知のタイミング
[02:13:56.719] いいよ。
[02:13:57.000] しなくてなんでそんな俺の通知の消しだって俺の通知の景し方教えてくれよ。じゃあ俺もおめらに言いたくねえんだよ。わざわざ俺がオンラインになったとかそんなことおめらに教えたくねえんだよ。
[02:14:08.440] そうだよね。笑笑
[02:14:10.920] そんなもん教えたくねえよ。え、何これ結構出てるんすか?毎回
[02:14:16.679] ないのか?笑
[02:14:18.239] 毎回出てるんすか?え、チまゲームう。
[02:14:25.679] 今日も出たよ。人の派出たことない。
[02:14:29.920] 人の出たことない。チャトピは出てるんだ。なんのことお気に入り設定にしてんじゃないの?
[02:14:38.880] ちゃまゲームお疲れ。
[02:14:40.040] はい。くさんお疲れちゃん。はい。今日もレベル上げという名なの雑談です。
[02:14:45.320] むしろ出してほしい。マイクラクリアした。
[02:14:48.000] クリアとかじゃない。死んだね。クリアとかないねん。
[02:14:54.880] 今日もレベル上げ。
[02:14:55.880] ヤたのチおる。
[02:14:58.520] みんなそこなんだな。出る。声かけてって出る。
[02:15:03.440] 声かけてかけるな。やだよ。配信外ではもう誰にも俺誰とも話さないわ。
[02:15:04.408] [笑い]
[02:15:09.800] 笑笑。
[02:15:17.040] だから初めて出た時びっくりしたの。それちょっと後でオフにしとかねえとな。みなバレちゃうよ、俺が。ああ、全然メタルスライブでね。
[02:15:29.298] [音楽]
[02:15:33.440] 山たのオロちもそのうちいなくなるの?
[02:15:36.079] いなくないように頑張ってんでしょうよ。今
[02:15:37.800] お前が消せな。
[02:15:39.440] 俺が消そう。どうやって消すの?
[02:15:40.880] は設定の配信モードで配信モード有効にしといたら通知表示って書いてるけどね。何君消?
[02:15:49.400] するのって意味?
[02:15:51.719] ああ、配合君消す君消す。何?どうやって
[02:15:59.480] どうやって?通知を向こうか?通知を無効化?通知を無効う化ですか?あ、惜しね。もう死んだ。もう死んだ。
[02:16:13.920] どれを大にすればいいの?あ、ロろロろロな。マジこの曲かっこいい。
[02:16:27.320] ディノ男せ。ディノ男せ。ディノ。
[02:16:30.280] あ、来た。メタル来たで。
[02:16:37.439] 私の方も消しちゃったから次回は別の人からも
[02:16:43.439] あとはアクティビティのプライバシーから自分のオンライン状態を共をオフにする。
[02:16:49.599] いや、オンライン。
[02:16:50.439] マブレさん、マーブレメガマン。マーブレさん、まーブレメガマン。まーブ。もう読むの疲れた。
[02:16:58.240] ま、いいや。もうめんどくせえから。
[02:17:02.359] えー、メッセージ。えー、いや、どれの、どれなんだかわかんないんだけど、マジで。アクティビテの恐竜と状態をこゆのにつあるの。ごめんね。笑。
[02:17:15.559] アクティビティだ。どこだよ。これか。アクティビティを共有。自分のオンライン状態。自分がオンラインになった時にフレンドがブス通知を受け取れるようにします。するなんなことバカだれ。
[02:17:32.760] い。
[02:17:36.080] 神機能
[02:17:37.080] い。もうゴミ機能で。え、じゃなの?すごいよな。
[02:17:42.880] みんなあれなんだ。俺がオンラインになったのバルさんだ。え、でも俺人の来たことないけどな。みんな切ってるってこと?ちゃんとみんなちゃんと切ってるってことなんかね。
[02:18:04.960] メタルスラム出ねえな。
[02:18:10.679] も、そう思う。MPなくなっちゃった
[02:18:12.160] じゃん。
[02:18:26.599] なんか23まで育てたけどなんかあんまり
[02:18:30.639] 強くないっすね。やっぱね、あんま強ない
[02:18:33.200] ね。
[02:18:44.920] 配合重ねんとな
[02:18:46.359] やっぱなあ。だ、覚えたらもうどんどん次
[02:18:48.359] のにしちゃうよ。覚えたらどんどん覚え
[02:18:51.559] たらどんどん次のにします。
[02:19:00.080] オ
[02:19:10.479] 何気にロングランのテリワン
[02:19:12.359] いや、何気にロングランの問題
[02:19:13.920] 8日目だもん。8
[02:19:15.479] 日目でまだクリア見えてないからね。
[02:19:17.896] [笑い]
[02:19:19.280] 8日目にしてまだクリア見えてないから。
[02:19:25.240] これ口笛も欲しいよね。
[02:19:26.880] 最長あるね。
[02:19:28.760] 最長はないと思う。俺最長はめっちゃ長いと思うよ。最長ってどんくらいなんだ?俺何なったんだろう?あれ?俺の最長ってんだろうね。
[02:19:43.679] ドラクえでもFF
[02:19:44.840] とかやっぱな長な長かったんじゃないの?
[02:19:46.800] FF10とかがリメイク
[02:19:51.040] あれどんくらいだった?え、順位メイクまあ長かったか?とかも長かったと思うけど。
[02:20:01.840] FF10とか。
[02:20:17.640] 1と2だからずるいけど。
[02:20:21.240] ああ、そういうこと。ワンツ12。
[02:20:23.160] あ、ああ、ああ、そういことか。
[02:20:24.840] 12リメイク。あ、あ、間違えた。俺
[02:20:26.880] 11
[02:20:27.120] かと思った。あ、ワツリメイク。あ、それ確かに長いわ。
[02:20:32.200] あれ、ワツリメイクって俺連続でやったんだっけ?ドラゴンクエストワツリメイクって連続でやったんだっけ?
[02:20:40.880] そうそう。
[02:20:41.880] あ、じゃあ長い。多分
[02:20:43.520] 230
[02:20:45.240] かかってんじゃない?おもろかったけどな、あれ。普通に普通におもれかったけどな。おもれかったけど結局多分さ、なんかどうなんだろうね。
[02:20:59.479] あの、HD2レグめっちゃ良かったけどさ
[02:21:01.960] 。じゃああと5年後、
[02:21:05.880] 5年後、またドラゴンクエストやりてえっ
[02:21:09.120] てなった時に、ドラゴンクエスト1ツ3
[02:21:11.640] やりたいってなった時に多分俺は
[02:21:13.200] スーファミ版とかをやるんだろうな。あれ
[02:21:15.640] は1回やったらいいかななっちゃうんだよ
[02:21:18.520] な。体に染みついてるドラクエって
[02:21:21.080] やっぱりそっちじゃないんだよね。1回
[02:21:23.760] やったらすげえ満足。
[02:21:31.560] めっちゃ面白かった。
[02:21:32.960] うん。結局多分
[02:21:34.520] H2D2Dリメイクって
[02:21:37.359] 詰め込みすぎて
[02:21:38.720] うん。いや、全然そんな批判とか全くないし、めちゃめちゃいいゲームだと思うけど結局多分リピートしてやりたいのはあれなんだよ。
[02:21:47.120] 基本のドラゴンクエストなんで多分
[02:21:50.439] あれはなんか
[02:21:52.600] な、何て言うんだろう?
[02:21:55.080] 1回限りの
[02:21:57.800] な、なんて言うの?なんか
[02:22:00.359] 特別なあれなんだ。
[02:22:04.080] もう1回最初からじゃああれをドラクエ3
[02:22:06.840] やりたいっていう欲求としてやるかって
[02:22:09.080] そうじゃないんだよな。
[02:22:12.120] おれかおハスルダンス来たもだったらそれ
[02:22:14.120] でもいいぞ。だったらそれでもいいぞ。
[02:22:19.399] やっぱスーファミとかのさ、ドラゴン
[02:22:21.520] クエストなんよな。やっぱりドラクエやり
[02:22:25.200] てえなと思うのって。もちろんワツ3
[02:22:28.800] リメイクめっちゃ良かったけどね。HD2
[02:22:30.720] リメイク超良かったけど。
[02:22:43.080] 特に2のリメイクおもろかったな。2の
[02:22:46.399] リメイク色々振り切ってて面白かったわ。
[02:22:56.640] なんかさ、なんかまたでも今年リメイクき
[02:22:59.479] そうだよな。なんかもう1個ぐらいなんか
[02:23:00.960] 発表ねえか。ドラゴンクエスト
[02:23:03.280] モンスターズなのかな。
[02:23:10.319] なんかもう1個リメイク来てもいいかなと
[02:23:12.680] 思うけどね。来年かな。まあ、そうだね。
[02:23:16.439] 今年の12月もんね、ドラゴンクエスト
[02:23:18.600] モンスターズ
[02:23:20.200] 不安ですけども。だいぶだいぶ不安です
[02:23:23.040] けどね。
[02:23:29.600] みんな予約したの?
[02:23:32.399] マスターズ版買うのかしないのリメイク来
[02:23:35.479] てもおかしくないけど。おお、いいね。
[02:23:42.279] ナイス。
[02:23:48.479] うん。まあまあまあまあまあま、
[02:23:52.240] 上がらんの?上がらんの?
[02:23:58.960] もうだってさ、これ今日
[02:24:02.520] キングレベル
[02:24:04.880] 今日まだ1しか上がってないからね。
[02:24:06.520] こいつこんなに戦ってこいつらこんな
[02:24:09.720] 上がってんのにどんだけお前かんねよ。
[02:24:13.600] めっちゃ強いんだけどさ、その分。
[02:24:20.040] メタルスライムごときじゃもうちょっと
[02:24:21.600] しんどいのかな?
[02:24:37.880] ま、ハッスルダンスパサー覚えたから、ま
[02:24:40.359] 、最悪ね、それでも回復できるからね。
[02:25:02.520] お来た。
[02:25:11.520] あ、もうMPがないんじゃない?
[02:25:21.080] さすがにレベル上がる。これ
[02:25:24.720] は
[02:25:29.600] 当たり前じゃねえからな、お前ら。こんな
[02:25:32.000] お前奮取り帰って全然レベル上がんねえ
[02:25:33.720] けど。当たり前じゃねえからか。
[02:25:51.800] ケちょん。
[02:25:54.240] ケイん。何?ケチョンって。ケイちょンって何?
[02:26:06.240] 山本さん。あ、山、山本
[02:26:10.240] ケちょんっていうの
[02:26:13.279] 当たり前じゃねえからな。
