[00:00:29.720] ສ
[02:55:06.920] オレンジなのよね。エモチックオレンジ。
[02:55:13.200] エモチック
[02:55:14.040] エモチックエモチックオレンジね。
[02:55:17.720] 1
[02:55:17.880] つないのが最高。ちょいダボ囚人作ってだったっけ?レトロっぽい。レトロっぽい。
[02:55:25.680] エモチックオレンジでいいのにテと歯を一ぺになくすなんてリンダもかわいそうにな。リンダが不安不幸になった分となる岩が幸せにしてあげられないのは良い。幸せにしてあげれればいいのですが。
[02:55:43.720] あら、
[02:55:46.479] 飛躍については。飛躍についてはどこにあんの?ここ。お前なんか知ってるか?お前なんか知ってるか?
[02:56:03.399] お、
[02:56:04.080] ペペイが目覚めることでリンダが元気になるのならその気持ちを組んでやりたい。リンダには気持ちよく息子と一緒になってほしいの。いや、息子と一緒しない方がええで。
[02:56:15.680] 息子の息子とリンダの結婚が決まれば私も
[02:56:18.319] わしもしたくない借金の取りしいやなんか
[02:56:21.439] なんかこれもちょっとね。いや別にさあし
[02:56:25.040] たくないんだったらせなきゃええやんなあ
[02:56:27.960] 。
[02:56:29.800] いやこれこんなこと言ってるけどさ、
[02:56:33.600] なんかこれもちょっと
[02:56:36.080] 歌無するよな。金をよ立ててわしの立場で
[02:56:39.640] 借金を超結にしてやるには嫁に来てもらう
[02:56:41.840] 方がないの。
[02:56:42.439] そんな、そんなこと、そんなことないんじゃないの?なんか都合よく言ってない?それ都合良くない?
[02:56:54.040] いい加減にもうそろそろイワン様にも自分の気持ちに気づいてくれないかしらね。今様が愛してるのはリンダけリンダの不幸な身の上だということに。ちょっとは許してくれませんよ。
[02:57:07.960] かやちゃんは言いますよね。
[02:57:11.080] かやちゃんは言いますよね。でもね、いる
[02:57:14.239] んすよ。いるんすよね。あの、よくバンド
[02:57:18.720] マン好きになる女とかいるじゃん。バンド
[02:57:22.760] マン好きになる女いるけど、あの、それっ
[02:57:26.640] てバンドマンが好きじゃなくてがば、あの
[02:57:29.439] 、その、その人のことが好きなじゃなくて
[02:57:30.880] 、バンドをやってるそいつのことを好きに
[02:57:34.200] なってる、自分に熱くなってるだけだから
[02:57:36.000] な。
[02:57:38.880] 俺も前さ、昔万バデスた時にさ、こんな
[02:57:41.720] 不細工な俺でもさ、やっぱファンってつく
[02:57:43.720] のよ。つくのよ。でさ、俺のなんか
[02:57:46.800] イベントのたびになんかプレゼント持って
[02:57:48.880] くれたり来てくれたりとかする女の子がい
[02:57:51.200] たんだけどさ、俺がバンドやめたら
[02:57:53.640] Twitterブロックされたからな。
[02:57:57.080] 価値ねん。バンドやめたデブになんか価値
[02:58:00.960] ないねん。
[02:58:03.000] 笑ビグサット
[02:58:04.760] そういうことなんです。
[02:58:06.520] そういうことなんですな。
[02:58:09.439] そういうことなんですわな。
[02:58:10.600] ブサクじゃないよ。そんなことないよ。
[02:58:18.600] これ誰にハーブのこと聞けばいいの?
[02:58:20.560] 可いい。
[02:58:24.000] 援の占い師に訳しでもあるパミラがパミラの使い。パミラの使いどこにいんの?パミラの使い。パミラってまたあれだよね。援のさあれだよね。援のあれだよね。エンゲウのあれだよな。
[02:58:38.479] 守りたい。この笑顔。
[02:58:41.399] あら。おや。
[02:58:48.120] おや。
[02:58:48.640] パーミラパミラ。求人。
[02:58:51.160] パーミラ。パパ。あ、バニラバニラバニラ。求人バニラバニラでアルバイト。最近宇宮でも大音量で流れてるよ、それ。おいおい。
[02:59:05.560] どこまでさ、生産業を加速させてくんだ、
[02:59:09.439] あいつらは。おい、どんどん生産業が加速
[02:59:13.479] していく奴らのせいで。
[02:59:24.359] え、どこにいるんですか?何?どこにいる
[02:59:26.720] ?
[02:59:30.439] あら、時代必要なのかもね。
[02:59:34.040] バニラを必要だよね。イン
[02:59:36.920] AV
[02:59:37.239] になるみたいなの見てはええってなった。
[02:59:40.080] バニラを逆を目るとオールイン
[02:59:42.000] A。
[02:59:42.479] あ、そうだな。ペを直すための飛躍。え、どこ、どこ、どこ、どこ、どこ、どこ、どこいないよ、どこにも。
[02:59:56.880] あ、
[02:59:58.160] エンゲじゃないの?
[03:00:00.080] あ、それでエンゲウまで行くんだ。
[03:00:04.319] そういうことね。それでエンゲ牛ゲまで行くんだ。
[03:00:12.239] こんばんは。
[03:00:13.319] あ、レビさんこんばんは。レビさんこんばんは。やっとドラクエ最後が見えてきたぜ。やっとドラクエ。
[03:00:19.319] こんばんは。みやみごちゃまさん。
[03:00:20.840] おトお疲れ。トともお疲れ。トも疲れ。じゃ、エンゲってどこだっけ?エンゲどうな?違う違う。あったた。
[03:00:36.200] うわあ、まだ2つ。あと2つもある。あと
[03:00:39.040] 2つもあるぞ。
[03:00:40.439] 状態以上直すより1
[03:00:41.920] 回死んでもらってオガルする方が早そうよね。
[03:00:45.040] 早いよ。早いよ。あ、あった、あった、あった、あった、あった。
[03:00:51.000] くぼれ。いや、あのかやはすごいな。
[03:01:06.640] アイロムテル。ありがとう。
[03:01:09.840] はあ。
[03:01:17.920] 久しぶりに来たな。ここ。
[03:01:22.600] 痛い痛い痛い痛い。
[03:01:24.680] おお。連絡久しいの。ハーブエンのペのこと話させてください。
[03:01:39.640] 人が石と貸すとは恐ろしい呪いじゃな。しかし体がダメのに戻ってるんならわしの薬が効くかもしれんな。
[03:01:46.920] どれだ?ちょっとしごしたので薬を探してみるとしよう。
[03:01:56.720] あら
[03:01:57.560] ねえん、私たちもファミナさんのお家に行ってみましょう。これは本当はだからこのセリフも聞けないからね。これは俺のガバタンによるあれだからガバタンのあ、可愛い。
[03:02:09.560] あら、
[03:02:11.640] この辺開けて。おい、おい、この辺開けてないやんけ。
[03:02:16.200] あら。
[03:02:21.880] 先ほどらの話から聞きそうな話を調合しておいたぞ。そんなどやられても困る。でもさ、このマジでアイラの反応見れんの結構レアですからね。これはね、茶まゲーがガバタンが故えの探索がバガバだからこそ見れたというね。こんなもんだってキーファがいる間に終わってんだから。
[03:02:43.560] うん。これは何ともすごいヤクシ殿がいた
[03:02:45.920] ものでござる。やはり世界は広いでござる
[03:02:48.600] なあ。変な話。
[03:02:53.040] なんかなんかあれだな。このメルビンの
[03:02:56.920] 追加されたセリフはなんかちょっと
[03:02:59.080] 当たり触りのないこと言ってるから
[03:03:02.439] やっぱあれだな。やっぱあのじんちゃんと
[03:03:04.200] 同じ匂がな。変な話ね。
[03:03:08.359] メルビン10
[03:03:11.880] メルビンジ
[03:03:13.840] せい
[03:03:15.200] てかそもそもじ
[03:03:16.760] 10ってなんだよ
[03:03:19.160] ごめんもうなんか笑7年もうなんかもう
[03:03:21.680] 10何年の10
[03:03:22.920] 何年の付き合いなんだけどさじってなんなんだってどういう意味があるんだそ
[03:03:38.160] や謎やな。
[03:03:41.840] 俺も知らない。順中
[03:03:46.640] チまゲームより謎。
[03:03:49.960] ま、チまゲームも大概謎だけどな。
[03:04:02.960] お、ムービー入ったで。
[03:04:05.120] ペットにまつわる数字とかなんとか。
[03:04:07.720] そうなの?全然知らなかった。そうなんだ
[03:04:10.080] 。朝からずっと皆さんが帰ってくるような
[03:04:12.120] 気がしてここで待っておりました。もし
[03:04:13.960] やりさんペペオのえ、病を直す薬を持って
[03:04:17.160] きてくれたのだ。
[03:04:20.520] ありがとうございます。や、わしの直感に
[03:04:22.439] 間違いはなかった。わしはこのことを
[03:04:24.560] リンダさんに知らせてきますわ。皆さんは
[03:04:26.239] 早くペのところへ行ってくだされ。
[03:04:32.720] かやが俺かやが気になってるんだ。
[03:04:36.279] かやがあすごい薬を手に入れたって聞いたけど本当にそれでペが目覚めるのかい?お願いします。早くその薬をペにあ、いろんな薬を試したけどどれも聞きめがなかった。兄さんに聞くだろうか?弟いたんかい?しかもお前弟なんかい?
[03:04:55.760] おお。
[03:04:56.439] 話を聞いています。ペを目覚めさせるための飛躍を手に入れたそうですね。
[03:05:04.479] ペさん薬だよ。お
[03:05:14.920] おお。
[03:05:17.080] 兄さんやっと目覚めたんだね。分かる?私だよ。リンダだよ。ああ、無事だってのか。よかった。石になってなくて。うん。違うよ。今度は町の全員が石になっちゃったのよ。
[03:05:29.279] して、そしてみんなが助かった後もお前
[03:05:31.439] 1
[03:05:31.520] 人だけなぜか寝たけになってしもうたんじゃ。そこのお前を、そのお前を助けてくれたのか。ここにいる皆さんじゃよ。そうだったのか。ありがとう。すっかりおさんになったよね。あー、旗迷惑のやつだ。寝てる間にずっとリンダを独占してたんだからな。ま、ペが目覚めたおかげでリンダが激になったんだから。ペに感謝ってところかな。そういうとこやで。お前だ父さん。今夜はペの全開を祝って開こう。
[03:05:59.160] それはいい。是非レさんたちにも出席して
[03:06:01.600] いただきましょう。では宴の用意が整う
[03:06:03.960] まで私の屋敷でしばしお休みください。
[03:06:09.319] ええ、なんかなんかやね。金持ちって。宴
[03:06:15.399] を開くとかでなんかマウント。あ、
[03:06:19.120] 用意が勤ましたのでどうぞお出かけ
[03:06:20.920] ください。場所はハーブ園です。お料理は
[03:06:23.600] 私が腕によかけて作りましたのでたくさん
[03:06:25.640] 食べてくださいましね。
[03:06:31.000] かやね。おや。
[03:06:34.120] あれだけたくさんの料理を一ほど
[03:06:35.680] 1
[03:06:35.760] 人で作っちまうなんてかやも大したもんだね。解消はあるな。嫁力高いな。やっぱ料理作れる嫁はいいぞ。ペの怪なんて岩いとこあるじゃない。
[03:06:57.880] 結構アイラのさ、追加セリフめっちゃ多いね。マの目をこっそり盗んでうちを抜け出すのは大変だったよ。ドる食うドる。
[03:07:07.640] うん。べべべべべ。一体どこほっつけ歩んじゃん。旦那様の心遣いを無するつもりか。あ、お父さんがそう。ああ、そうか。なほね。
[03:07:18.120] お父さんがそういうもうおこの金持ちの旦那さんをこう立てちゃってるのね。
[03:07:27.920] なるほどね。
[03:07:29.319] もう
[03:07:32.160] ん。待って。なんて
[03:07:33.720] もう、
[03:07:37.800] え、なんかこの、え、
[03:07:42.399] もう
[03:07:42.960] 姉さん、なんて果てしない、果たしないの?こちら走たないのかしら。こんな人でも父さんの敵を打つまで今よりずっとしっかり人だったのに。
[03:07:50.439] なんかこのあれ見たくね?モンバーバラのミネアとミネアとマーニャ見たくね?父の敵を打つ姉妹ってお姉ちゃんがこういう遊び人って
[03:08:04.520] 確かに
[03:08:05.160] ねちょっとなんか
[03:08:07.200] たなんかあれやねちょっとちょっとなんかミネアとマーニャー意識してねパパラパパ
[03:08:37.760] さっきさっきベランダでタバコってたらよ下のカップルと車がなかったからもうでかい声出し放題や。怖いもんしやで。
[03:08:48.279] 怖いもんなしやで。出かけとるぜ。
[03:08:53.399] おお。待ちかめておりましたぞ。
[03:08:55.479] ようこそおいでくださいました。
[03:08:58.040] 自由な席です。気軽な席ですのでどうぞ自由ままに料理をおつまみくださいと思うやん。嘘、嘘。いる?まさか。ところで皆さん話は変わりますがどっかでペを見かけませんでしたか。
[03:09:11.359] どうもペのやつ。わしの気づかずのうちにこっそり席を外したみたいでやみ上がりだからまだ体の方が本調子ではないのでしょうか。
[03:09:18.920] え
[03:09:19.720] ええ。やだ。ペを呼び行くんならあんた
[03:09:21.520] 1人で行きなさいよ。
[03:09:22.800] え、
[03:09:24.319] いいよ。1人で行くから。
[03:09:28.720] ペペイが助かったのも皆さんのおかげです。本当にありがとう。いつ間にかペがいなくなってるんだ。今夜の主役はあいつだって。
[03:09:36.239] イワンはなんかどイワンはどなんどっち
[03:09:40.000] なんかちょっとペのこと気なんかなん
[03:09:46.239] おやおや
[03:09:49.239] 言葉失ったな。
[03:09:51.279] おいおいおいおいおいおいおいおいおいいいいいいいいいいいドラクエセブだなあバカ言ってんじゃないよそんなことできるわけないだろ
[03:10:04.720] あら
[03:10:05.720] 絶対うまくいくわ第一あなたにはハーブがあるじゃないんだと
[03:10:09.880] 2
[03:10:10.040] 人でこの町を出ていったとしてもやっていけるわよかけ落ちなんかしてみろ残された父さんと弟がどうなるか相当つくだろみんと一緒になれるのよだったら家族のことなんてどうだっていいじゃな
[03:10:21.040] 私はイワン様の元でメイとた性格を続けて
[03:10:23.600] いたいだけなの。だから僕にリンダと
[03:10:25.920] 駆け落ちしてのかはバカじゃない。冗談
[03:10:28.239] じゃない。
[03:10:31.000] 悪いが断る。落ちなんて身がなこと僕に
[03:10:33.239] できるもんか。
[03:10:34.760] あなたリンダがイワン様という妻になるのをそばで見て平気なの?
[03:10:38.960] 悔しいって思わないの?
[03:10:43.920] ええ。ええ。町はハーブの香りで爽かなのに人間関係がすごくドロドロといえうどう々としてるわね。ま、それはさよきくるさんにペがこを教えてあげましょうか。
[03:11:02.560] アイラがかなり追加セリフ増えてるな。
[03:11:05.479] ねえ。
[03:11:07.359] リンダにペにイワ、そしてあのメイドせえ、前代門の複雑な関係になってきたわね。ま、お子様の連にはなんだかわかんないでしょうけど。
[03:11:14.279] うん。
[03:11:15.160] バカがこういうの1
[03:11:16.479] 番経験してきてるっつうの。俺が、俺がこういうの現実で
[03:11:20.359] 1番経験してきてる。10年。
[03:11:22.880] あら
[03:11:24.359] あら。皆さんどうです?私の料理はお口に会いました?
[03:11:27.000] ビグサ。
[03:11:29.439] そうですか。
[03:11:30.080] そろそろ毒がかやすかやか屋根すごいな。
[03:11:44.760] 邪魔び
[03:11:45.520] こいつがよなら将軍とかになってるでしょ。こいつすごいで
[03:11:50.880] 邪魔だりえんかや100点だ。かや
[03:11:54.279] 100点だね。こいつすごいぞ。
[03:11:59.160] 100点。
[03:12:00.160] こいつ100点だね。
[03:12:02.760] FF7を凝縮した女じゃん。
[03:12:06.279] FF7の擬人家だろ、こいつ。
[03:12:10.960] FF7の擬人家だよな、こいつ。ええ、
[03:12:18.040] いや、なんやねん。冗談ですよ。でも本当に毒を混ぜてとけばよかったと思ってます。リンダさんいなくなれば私はこれからもん様を人締めできるから。
[03:12:26.439] こわこわにゃ。
[03:12:31.399] びっくらこいた。飯に毒まったんでシレになんねえぞ。
[03:12:35.200] BGM止まったで。
[03:12:36.399] うん。
[03:12:38.560] いや、すごかや。
[03:12:40.960] あら。
[03:12:42.640] うん。
[03:12:44.600] かや。
[03:12:45.319] ドラゴンクエスト7
[03:12:46.479] の象徴かや。かやだね。すごいね。
[03:12:55.399] おお、ちょうど良かった。皆さんどっかでペを見たよ。うー。そうですか。困ったな。どうしたものか。ペがいなくてもこのままリンダワンの結婚のひりをキャしまうべきか。おや。お。
[03:13:13.840] あららら。この雨は?え?この雨はもしや。
[03:13:22.960] おい、見ろ。紫色のだ。あの時と同じだぞ。
[03:13:32.200] やばいや。
[03:13:33.479] ははは。灰色の雨だ。
[03:13:37.279] 石なんかなりたくない。
[03:13:40.840] 早く逃げろ。雨に当たったらペペみたいになっちゃうぞ。もう当たって。もう当たってますやん。落ち着けみものよく見ろ。
[03:13:50.239] これはただの雨だ。じて灰色の雨だのではない。そんなこと分かるもんか。逃げろ、逃げろ。ああ、
[03:14:02.640] 待ってくれ。リンダ。俺を1
[03:14:03.760] 人にしないでくれ。え?
[03:14:14.680] 灰色の雨のせいで石になったんだもの。雨を怖がるのは無理もないわね。
[03:14:18.439] とりあえず今ボックルさんが探してたって
[03:14:20.080] いうペペに伝え行きましょうか。
[03:14:23.960] ペさンどこにいる?ペッさンは?
[03:14:27.239] あ、ま、またあそこにいるんかい。
[03:14:30.640] ま、お前らすっきやな、このここ。
[03:14:34.840] どうもこんばんは。さあ、答えて。時間も
[03:14:38.080] 経てば考え方も変わってくるでしょ。あの
[03:14:40.600] 時断ったのはもう忘れたのか。何度聞かれ
[03:14:43.160] たって僕の答えは変わらないよ。そんな
[03:14:45.279] こと言わない。
[03:14:50.279] リンダもけ落ちようとしてるやん。
[03:14:57.000] いや、堀裕だな。すごいな。堀裕。
[03:15:04.040] これは
[03:15:06.439] ハーブのことたくさん勉強したんだよ。
[03:15:08.200] あなたの役に立てるようにって。それでも
[03:15:10.520] だめだ。気持ちなんかしたらみんなを
[03:15:12.239] 裏切ることになる。
[03:15:13.880] みんな、みんなってなんで周りのことばっかり気にするのよ。
[03:15:17.760] 裕ジすごいね。
[03:15:20.640] ホグ
[03:15:22.439] ホーリーUgダークいダークUG
[03:15:25.399] だけどね。これホーリーじゃないけどね。これホーリーじゃないね。思わずちょっとズボンをあげました。あんたの気持ちはどうなの?あんたって呼る。あんたって呼んでる。そう分かったわよ。この児だし。
[03:15:42.600] あんたなんかあんたなんかずっとここで雇われをやってればいいのよ。イワンと結婚したらあんたうんとコき使ってやる。覚悟しなさい。早く家に帰れ。出ないと風を引くぞ。ええ、そんなんでいいのかよ。バッカ、あんたなんかいなくなればいいのよ。もう顔も見たくない。おいおい、言いすぎちゃうか。頑張れ頑張れ頑張れ頑張れ。それ俺じゃなくて今に言ってるだろ。
[03:16:09.960] お前
[03:16:11.800] だ。ペペに言ってるだろ、それ。俺じゃ
[03:16:14.000] なくて。え、あいつあれしてねえか。
[03:16:16.199] 大丈夫かな?あいつさ、あの
[03:16:19.840] アモスっ
[03:16:21.560] てない。大丈夫?煽ってない。あいつぞ。
[03:16:24.239] このままだとあのバカ泣いて溶け出し
[03:16:27.279] たって絶対に仲りしてあげないんだから。
[03:16:30.040] ペちそうだったわね。様子見に大丈夫
[03:16:32.520] かしら。ちょっと心配。
[03:16:34.560] リンダさんが勇気して誘ってるのにペぺペってなんていくじ出しなの?まあでも家族のこと考えたらな。残された家族が確かになになっちまうかんな。そんなこと言っても。うわ、もうお前出てくる気満んまやん。
[03:16:50.800] どうも
[03:16:51.800] 待った会がありました。お世話になったら皆さんに最後のお別れ。おいおいおいアモスやん。こいつアモスじゃねえかよ。
[03:17:01.319] アモスになる気じゃねえか、こいつ。
[03:17:04.720] FF7のでドラクエ7のな、ドラクエ6の
[03:17:07.520] な。え、こいつもしかし仲間になるルート
[03:17:09.880] ああんの?ペペ仲間になる?この選択次第
[03:17:13.479] で
[03:17:16.800] 散々迷ったけど街を出ることしました。
[03:17:18.960] もちろん僕1人でね。さようなら皆さん
[03:17:21.520] 止めろよ。アムスルート行ったか
[03:17:23.760] アムスルート行くぞれ待って
[03:17:25.399] ペさん借金ならリンダさんと協力して返け
[03:17:27.560] ばいいじゃない。ボックっくルさんに今
[03:17:29.399] からでも頼みなさいよ。きっと分かって
[03:17:31.120] くれるわ。あなたの言う通りだ。もっと
[03:17:34.120] 早く掃すべきだったけど、もう遅い。
[03:17:37.920] 僕は容量が悪すぎた。ええ。
[03:17:43.920] いや、丁寧。いやいやいやいやいや。え、
[03:17:46.000] なんでこれで一晩の?追いかけろや。なん
[03:17:49.479] でこれであ行っちゃったね。じゃあ寝よっ
[03:17:51.640] かじゃねえよ。バカお前。え?なんでなん
[03:17:55.239] でなんでそして世が開けてんねん。
[03:17:59.160] いや、なんでこれでホテル戻って1泊して
[03:18:01.319] んだよ。おかしいだろ。
[03:18:06.600] そうですか。息子はそんなにまでリンダの
[03:18:08.760] ことを思っておったのですか?
[03:18:10.960] じゃがわしらのことを考えてリンダと町を
[03:18:13.080] 出ることまではできんかったようですな。
[03:18:15.520] 息子のことを含めて皆さんには世話にな
[03:18:17.359] りっぱしで本当に申し訳ない
[03:18:19.600] 馬カ野郎
[03:18:21.920] の息子の分までを言わせてください。今
[03:18:24.399] までありがとうございました。これは本当
[03:18:26.399] ほんの感謝の気持ちです。
[03:18:27.600] どう受け取ってください。
[03:18:29.960] ちゃんちゃんとはならんやろ。
[03:18:32.239] いやいやいやでいう名前の叔父がました。
[03:18:35.800] 彼は約6
[03:18:36.640] 年前に喫煙のしすぎでなくなりました。
[03:18:41.800] いや、笑っちゃダメなんだろうけどなんやねん。その急に急にぶっ込むな。急にぶっ込むな。喫煙のしすぎでなくなるってどういうこと?どんだけ吸ってたんだ?カートンごと言ってた。
[03:18:55.319] あの大鉄みたいな感じで羨安鉄家族の大鉄みたいな感じであのカートンごと火つけて言ってた。
[03:19:03.319] 浦安こおこつって
[03:19:11.720] 彼は1日に23箱を吸っていた。
[03:19:14.920] いや、そんなぐらいのはいるよ。いるんじゃない?あ、殴られた時のあの殴られた時の声ね。
[03:19:22.160] そのカートンで吸った後になめろうみたいな感じで殴られた時にていうのね。殴られた時の音に
[03:19:31.680] 笑笑はなおまトペが面白れえんだよな。あの鉄が大爆笑してる。あの
[03:19:43.399] 小鉄が大爆笑してる時の音まりマリだからね。れんだよな。
[03:19:50.680] おまトペで笑わせてくるからな。あの漫画。
[03:19:55.040] 小まトペの天才。
[03:19:57.359] 笑い笑ってる時のおまべまって何?
[03:20:08.640] 全く元を立たせばんが急婚なんかしなければよかったなよ。そうすればペって町を出てくことはなかったと思うわ。もう本当もうなんなのよ。
[03:20:16.040] 本当に
[03:20:16.560] うん。
[03:20:17.319] ペペ殿は悩み抜いた上で街を去ることを選んだのであろう。わしからはそれしか言わんでござるよ。変な話。変な話ね。あ、タンビや。ああ、レドア、レドありがとうございます。こんばんは。こんばんは。レドあざす。どうもどうもどうもどうも。チまゲームでございます。レドありがとう。パンピありがとうな。レドちゃん。
[03:20:42.399] 今日はドラゴンクエスト
[03:20:44.080] 7やってますけども、
[03:20:47.800] なんかラスボス前までラスボス前ってかラストダンジョン前まで行ったのに俺があんまりにもガバタンすぎてあのガバガバ探索すぎてなんかもう初期のイベント全然やってなくてなんか一番最初の方の街のイベント今やってる。うん。ガバタンすぎてあの石板取り逃しまくってた。
[03:21:06.560] わろた。笑笑。
[03:21:08.359] ありえ、アリエンぐらい最初のなんかあの、そのせいで机にが、机にが予想予測してなかったバグが起きたんだよね。なんかイベントが発生するはずなのに
[03:21:21.199] 見たことないバグもそう。なんかイベントが発生するはずなのに、そのイベント発生するキャラが消えてなくなっちゃったりした。俺が順番ぐちゃぐちゃにやってるから。
[03:21:32.040] 笑笑。
[03:21:32.720] なんかなんかあのあの女の子のキャラクターがなんかそこに立ってるはずなのになんか俺のやつなんかいないんだよ。
[03:21:39.840] た。笑笑。
[03:21:41.199] あんまりにもぐちゃぐちゃ。あ、かやわ。か
[03:21:42.720] デバッカー。
[03:21:43.520] あ、かやだ。かやバッカーです。出てくならリンダム連れてきてくれればいい。ペって最後まで役立たず。いやあ、すごい。すごいね。ドラクエすごいわ。マジでみんなペペに対してそういうイメージで終わるんだ。役立たずの育児出しだったわね。
[03:22:04.600] うん。
[03:22:05.439] ペペが本当に出てたことをリンダはどう受け止めるのか知らね。
[03:22:08.160] イワンと結婚するって言ってたけど、もしリンダの気持ちが中途半端ならイワンと一緒に行ったってきっとうまくいかないと思うのよね。
[03:22:13.760] そのうのこと知らなかった。うん。
[03:22:16.399] 知っていたのは若い頃は近所のをするのが好きだったということだけど。プ
[03:22:24.479] だ。どうしてペピちゃん間違から出ていったんだ?みんながごめんって言って仲りできなかったのか。俺らもうわけわかんねえよ。何とが何を言ってんのか。
[03:22:34.840] トが何言ってんのか全然わかんねんけど多分ガブリアスの絵文字を使うタイミングではないとは思う。
[03:22:43.359] 何の話してんのか全然わかんないけどガブリアスは間違ってるな、多分使いどころ。
[03:22:47.560] 笑笑
[03:22:48.680] 多分ガブリアスの話じゃないね、それ。
[03:22:50.359] 本当そう。
[03:22:54.640] 多分ガブじゃないな。えっと、え、
[03:23:00.080] 僕があペのこと。
[03:23:02.120] え、エスタードへ戻ろう。これで終わりな
[03:23:06.359] の?え、これで終わりなの?何これ?
[03:23:10.000] めっちゃ後味悪くない?これで終わりなの
[03:23:13.279] ?
[03:23:15.720] 何も解決してへんけど。
[03:23:24.239] で、何結局結局何
[03:23:26.800] ほんま
[03:23:27.600] 結婚するんかい奴らはどうすんの?
[03:23:31.439] 投げっぱなしってわけさすがナやで。
[03:23:34.920] あれかな?現代に戻ってどうなってるのかが分かるってこと?最近に料理教えてるんだけど親子で台に立つってのはなかなか楽しいもんだね。さて、今日は何の料理を一緒に作ろっかね。
[03:23:47.960] いや、なんかこのあんなドロドロでペがいなくなったっていうのにもう町は日常に戻ってる感じがして逆に残酷なんだけどこれ
[03:23:58.199] 逆に残酷じゃない。もう誰もペのこと覚えてないんだぜ。うわ、見たいつあった。あのおばさん意外と
[03:24:08.920] 時のチまく
[03:24:10.239] 何が俺が死んだ時みたいな。俺が死んだ時と一緒だな。
[03:24:15.080] 5分で
[03:24:15.920] え、
[03:24:16.760] 嘘。
[03:24:17.120] ぺペったら入れちゃったの。うん。でもそれならリンダが元気にないのも納得いくかも。リンダってどこにいるんだろう?道具屋の娘か。
[03:24:25.640] 一瞬で埋められる穴。
[03:24:29.120] リンダが俺に顔を見せてくれないんだ。やっぱり何も言わずにペが待ちをてたのがショックだったんだろうか。俺よりもなくなったペのが大事なんて冷たすぎだぜ。
[03:24:36.960] だ午前
[03:24:41.520] 中だけモニ服して午後から伸び寿司っ
[03:24:45.680] てな。あの葬式の2次の2次って言うんか
[03:24:49.359] わかんないけど寿司食って私がひどいこと
[03:24:52.840] 言ってしまったからペペは街を出て行って
[03:24:54.479] しまったんです。そうだよ。でもあの時は
[03:24:57.439] 彼を責めるような言い方しかできなかった
[03:24:59.279] 。そうすればペペは私をここから連れ出し
[03:25:01.479] てくれるって本気で思ってたんです。なの
[03:25:03.199] に私は彼を傷つけてしまった。
[03:25:05.640] こんなはずじゃなかった。私はただ彼に愛されたかっただけなのに。誰も救われへんな。ん?
[03:25:17.640] これで終わり?え?これで終わり?グリーンフレーク。はい。
[03:25:24.800] このリンダのセリフどうしようもなくて可愛くって好き
[03:25:28.080] い。可愛い。可愛い。
[03:25:32.359] はい。
[03:25:33.160] いやあ。
[03:25:39.120] これで終わりなんかこのイベントすごいね。
[03:25:48.760] ダメな女が大好物でね。
[03:25:50.800] いやあでもな分かるよ。うん。でもまあ分かる。ダめダメな女いよな。
[03:26:05.479] ダメなんよな。
[03:26:07.880] 笑笑。
[03:26:12.199] うーん。
[03:26:15.439] もう
[03:26:16.640] もうやなちゃんつまでこんなとこで踊ってなきゃいけないのよ。私が稼いだお金はみんな姉さんがギャンブル。おらもう絶対これミネアとマーニャじゃん。絶対これミネアとマーニャじゃん。
[03:26:30.439] 絶対これミネアとマーニャじゃん。
[03:26:36.800] 軸歪む。
[03:26:37.880] 意外とこういうのあるんだよね。ドラクエ
[03:26:41.120] 4にもさ、ドラクエ
[03:26:43.080] 4
[03:26:43.319] にもあの銀勇詩人のガってやつが出てきていつか私もこんな街を作ってみたいですって言ってんだよ。だ、それがドラクエ
[03:26:51.640] 1の雷なんだよなと思ってる俺は。
[03:26:54.439] ま、多分100発100
[03:26:55.600] 中でそうだと思うけど、そういうの意外とあんだよな。裕ジホリー、そういうことしてくんね。
[03:27:05.800] でいい
[03:27:06.960] で
[03:27:08.800] あ、とりあえずあっちの時代に戻ってグリーンフレークか現れてないか調べてみっか。あ、そうだね。
[03:27:13.479] ねえ、
[03:27:14.199] 一応これでグリーンフレークの街の問題は解決したと言っていいのかしら。あんたも色々思うことあるだろうけど、今は先へ進むしかないね。
[03:27:20.840] 確かにそうだな。
[03:27:22.359] ぽくまちゃムプ
[03:27:23.319] 何?マチ。まあまあまあまちょやな。せやな。
[03:27:28.439] はあ。
[03:27:29.000] せやな。
[03:27:32.319] た
[03:27:33.880] ドラゴンも1発
[03:27:37.720] せいよ。
[03:27:40.399] おワイプ大きくらしい。なんかでか。
[03:27:52.439] でかない。
[03:27:54.680] これ始まる前も話聞けるんやけど、姉さんに無理やり踊らされそうになる妹と無理やり踊らせようとしてるのに酔っ払った戦士にステージ取られて起こる姉と
[03:28:06.120] ええ、ミネアとマーニャやん
[03:28:09.720] よ。
[03:28:11.920] ミネアとマーニャ。ここグリーンフレークだけなんだな。帰ろ。
[03:28:22.040] た、
[03:28:26.359] 昔はミネア派でした。ミネア派マーニャやろ。エチやもんな。ただあのドラゴンクエストモンスターズ
[03:28:39.840] 3
[03:28:40.120] のマーニャだけは本当にゴミだと思うわ。何あの謎のスパ?
[03:28:44.279] 女好きだからマーニャが好きでしてる。
[03:28:46.880] どっちも良い。
