[00:00:29.720] ສ
[01:41:48.880] ちょっと気分がいいからちょっと竹先入れちゃおうか、今日は。あ、でも旅行くしな。鳥
[01:41:55.239] 1本だけ入れさせて。ボトル。ボトル
[01:41:57.199] 1本だけ入れさせて。
[01:41:58.400] あら、ありがとう。今取ってくるわね。
[01:42:02.119] あら。ええ。ど、どういう、どういう、どう。ええ、ちょ、え、これズームインしてない。わきます。
[01:42:12.880] え、どこ?え、何今の?
[01:42:16.520] ドスケベ。
[01:42:18.560] どうなってんの?今のマジで窒息すると思った。
[01:42:22.639] 今日は少しだけ真面目な話をして。
[01:42:26.040] マジで窒息するかと思ったよ。
[01:42:28.599] ええ、そうね。あなたに話しておきたいことがある。
[01:42:32.486] [音楽]
[01:42:34.320] マジで窒息しするかと思ったって。
[01:42:36.080] あなたにしか話せないこと。
[01:42:41.119] 今だズームしてないからね。
[01:42:42.760] 嘘をつくってどういうことだと思う?
[01:42:46.320] え?何?せっかくこんな部屋来てそんなそんな話?例えばこないだけちゃんも言ってたよね。く、このせいが恋人の人がいたとか。ええ、えっと、異世界の毛かき女騎士。はい。
[01:43:05.199] りんごの話。
[01:43:06.480] そうね。本当にくだらない。嘘。
[01:43:09.821] [音楽]
[01:43:11.920] あなたに嘘をつくくらいなら黙ってた方が
[01:43:15.760] 良かったわ。嘘をつくことは分かりやすく
[01:43:19.639] ていい。嘘をついてしまった罪悪感
[01:43:23.440] もしっかりと感じることができる。
[01:43:26.880] それじゃ隠し事
[01:43:28.960] はどうかしら。うーん。事実をあえて伝え
[01:43:32.760] ていいうん。
[01:43:35.520] まあ配信もね言えること言えないことあり
[01:43:38.239] ますけどもね。なは最初にその
[01:43:41.080] 3
[01:43:41.280] 個のりんゴをどこで買ったのか。何ほしいの?
[01:43:45.040] うん。
[01:43:45.840] そして残りの2
[01:43:46.719] 個のりんゴを一緒に買いに行ってほしいの
[01:43:49.776] [笑い]
[01:43:51.599] なんだよそれ。え、何それ?
[01:43:53.960] え、それ何?女は最初にそのりんゴをどこで買ったか聞いてほしい。何それ?何それ?何のコピペ?
[01:43:59.601] [笑い]
[01:44:04.960] あ、2人エッジのネタなんだ。2
[01:44:06.599] 人エッチ。の言分何それ?
[01:44:08.772] [笑い]
[01:44:11.560] 2
[01:44:11.679] 人デッちだ。え、漫画のな。漫画のね。だんだんとむかついてきてほしい。何?何が?
[01:44:18.800] ええ。
[01:44:20.000] ああ。
[01:44:20.679] 事実と異なることは話してい。
[01:44:22.880] まあね。や、それはでも
[01:44:25.199] それはでも
[01:44:25.840] 事実を全て話してはいない。
[01:44:28.119] うん。それはそうよ。俺もそうよ。配信でやってますけどね。ま、ほとんど言ってるけどね。ほとんど言ってるけど。本名本名も言ってんだから。
[01:44:35.280] 嘘よりも罪の意識が曖昧だから苦しみもその分ごませてしまう。
[01:44:36.282] [鼻息]
[01:44:42.639] うん。必ずしも悪いことじゃないと思うけどね。人に話せないことなんて誰にでもあるし。
[01:44:48.159] そうね。でも騙していることに変わりはない。
[01:44:52.719] やべ、騙してるとかじゃいい。話し、話してないことは騙すこととは違うだろ。
[01:44:57.159] 私ね、
[01:44:58.760] え、
[01:44:59.199] バニーガーデンの他の子たちに隠していることがあるのな。な、何ですか?
[01:45:04.960] そしてあなたにも
[01:45:07.679] でもね、ごんちゃんあれだよ。あの秘密を持つということはそうやってね、自分から匂わせちゃいけないんですよ。そういうのはね。結局そうと言はめになるからね。せかくそういうことすると後で言うはめになるからね。配信でもそうなんだから。なんかそのなんか変にちょっとなんか匂わせ隠しみたいなすると面倒なんだかな。
[01:45:25.280] から
[01:45:26.040] 察して言いたいから言ってんの?
[01:45:28.679] さね、言いたいから言ってんだよね。その隠し事のせいで悩んでるんだね。それは話せないことなの?
[01:45:33.960] 話してしまったら今の関係性も壊れてしまうわ。
[01:45:36.543] [音楽]
[01:45:38.400] でも今やってちょっと話そうとしてるって時点でさ、
[01:45:41.480] 怖くて話せない。
[01:45:42.520] でもちょっと話そうとしてるよね。
[01:45:44.000] でもこのまま隠し続けたわ。
[01:45:47.080] うん。うん。
[01:45:48.480] まあまそうだな。
[01:45:49.040] あたちやあなたを騙し続けることになる。やめな。
[01:45:51.608] [音楽]
[01:45:53.840] 言うたったらええねんな。言うたったらええねん。日汗やめな。でも昔あのあれなあの
[01:45:59.880] バカマンこがよくパつきやがって
[01:46:02.088] [笑い]
[01:46:02.719] 実は男ですとかやめな
[01:46:05.480] バカマんことかやめな良くないからそれためごやめな。
[01:46:08.638] [笑い]
[01:46:12.199] 笑笑
[01:46:12.639] 話を聞いてたかしら。
[01:46:15.440] それはできないから私も
[01:46:17.153] [笑い]
[01:46:17.239] 確かにあのクパつくって何?あ、クポツクじゃなくてクパつくもあるの?何?何?ク
[01:46:25.320] クパのガレクポび。
[01:46:27.520] クパのレクポビ。何を言ってんのお前らは?今んちゃんで買える苦しみにか?ナちゃんたちは寄り添ってくれるんじゃないのかな?だからもしかしたら関係性も壊れるか壊れないかもしれない。
[01:46:41.719] あなたもあなたも私に寄り添ってくれ。
[01:46:46.520] いや、ま、でもどんな秘密会にもよるよな。
[01:46:50.080] 私ってやっぱりずるい女ね。自分本意の質問をしてあなたから欲しかった言葉を引き出してしまった。
[01:47:01.679] でも
[01:47:02.480] 既婚者だったらまずい。
[01:47:03.880] あ、そういうのもあんのか。でも、え、でもそれは前はなんか既婚者じゃないと言ってたよ。なんかパートナー言えさせて
[01:47:10.960] んやねん。それ、
[01:47:12.080] そして答えが出たらまた話を聞いて欲しいわ。
[01:47:17.800] ま、えぐ、
[01:47:18.280] 新しくお酒を用意しましょうか。
[01:47:20.400] まさか
[01:47:21.560] 私はまだ
[01:47:23.159] あなたと一
[01:47:23.800] 計算って何?算符って何?どういう人のこと?
[01:47:27.239] [笑い]
[01:47:28.440] 子供が足りなかった。
[01:47:29.800] あの、あれ、あの出産を経験してる人ってこと?
[01:47:33.440] どれがいい?
[01:47:37.080] うわあ、もうだかボトル入れてえけど。
[01:47:40.040] うゆ。
[01:47:40.800] あ、そういうことなんだ。でもさ、子供運でこの体型維持してるって相当努力してるよな。
[01:47:50.679] 私の分
[01:47:51.599] そうだとしたらね、
[01:47:54.360] 悪くない選択よ。少しだけ待っていて。
[01:47:58.159] シェイカーを用意するわ。
[01:48:00.800] え、どこ?あら、あら、あら、あら、あら。あ、これさ、ボトルだとさ、あれなのかな?ボトルだとまいでくれんのか、俺のことを。
[01:48:09.239] あら、乾杯。
[01:48:10.840] 全然脳の神。あら、いいね。
[01:48:20.159] 何かくだらない話をしましょう。
[01:48:22.320] 何らない話?
[01:48:23.400] さっきは少し真面目すぎたわね。くだらない話でもしてバランスを取らないと。
[01:48:31.639] 分かった。どんな話でもいいよ。何かある?
[01:48:34.000] そうね。
[01:48:35.840] じゃあ、あなたの恋愛変歴が知りたいわ。
[01:48:40.600] [笑い]
[01:48:41.119] 今までどんな人とお付き合いしてきた?
[01:48:44.360] ああ、俺は高一時に初めて彼女ができて
[01:48:48.280] まずい1
[01:48:49.040] ヶ月であの
[01:48:52.599] 教育実習生に来た大学生の男に寝取られて次彼女できたんだけど次彼女できたんだけどあのもうヤンキーみたいな女であ
[01:48:56.975] [笑い]
[01:49:09.199] あのね、あの、あの、見えない部分に元カのタトゥー、元カレの名前のタトゥーが入っててガチして、
[01:49:22.520] [笑い]
[01:49:27.599] ガチしてちょっとお別れしましたのかな。歴深い笑
[01:49:31.690] [鼻息]
[01:49:33.239] いやで、その後いや、まあ、ま、色々ありますわな。
[01:49:38.239] 色々ありますわな。直近だと
[01:49:40.205] [笑い]
[01:49:44.080] 56年何年前だ?
[01:49:46.480] 56
[01:49:46.880] 年前に付き合ってた彼女は入れてもらおう。
[01:49:51.400] 同棲してたんだけど、あのアムウェイにはまっちゃって。
[01:49:56.580] [笑い]
[01:49:58.639] もういい。
[01:49:59.639] あ、アムあ、もう、もういいか。笑笑
[01:50:01.166] [笑い]
[01:50:01.840] もういい。もういいんだ。
[01:50:05.199] アムウェイにはまっちゃって、もうどうしようもなくなっちゃったんですよね。で、ある日仕事から帰ってきたら荷物全部消えてた。
[01:50:12.520] アムウェイは
[01:50:14.040] 全部消えてた。荷物がしてゴング
[01:50:16.886] [笑い]
[01:50:17.320] いやだって聞くからさ。だって聞くから本当にどうしようもない人だったな。
[01:50:23.000] ダメな恋愛も経験になるわ。そこから学んで次に行かせばいい。取り返しがつかなくなる前でよかったわね。
[01:50:24.091] [鼻息]
[01:50:32.606] [笑い]
[01:50:34.840] ありがとう。ちょうどいい感じ。くだらない感じ。
[01:50:37.846] [笑い]
[01:50:39.159] 行けない。行けない。待って。人の恋愛兵影の話がくだらないって割とひどくない?
[01:50:41.776] [鼻息]
[01:50:45.051] [笑い]
[01:50:46.480] 気づいてしまったのね。
[01:50:47.920] ひどいよ。
[01:50:50.159] ごめんなさい。じゃあ次はもっとくだらない話をしましょう。そうね。
[01:50:58.440] 初体験。
[01:50:59.119] 私の初体験の話。ええ。そう。
[01:51:02.119] え、くだらなくないよ、それ。くだらなくない。
[01:51:05.880] 恋人がいたことはないんだよね。
[01:51:09.239] なんでそんなことを聞くのかしらね。恋人がいなくても経験はできるでしょ。
[01:51:14.527] [音楽]
[01:51:16.520] あら、お魚なんだから。
[01:51:20.119] でもさすがにグラスがからでは語れないわ。
[01:51:24.280] いやいや、うまいね。
[01:51:25.599] お酒の力を借りないと恥ずかしくて。
[01:51:26.971] [笑い]
[01:51:29.840] うまいね。
[01:51:31.320] ありがとう。何を飲むの?
[01:51:33.400] ボトル入れちゃおっかな。え、ここでさ、カラオケしたらなんか変わるの?え、ビップきやがって。
[01:51:39.639] え、口ちょつき。お前らキモいって。さっきから温ヨやめて。そのおまトペやめて。そのエロもおまトペ。
[01:51:41.382] [笑い]
[01:51:48.587] [音楽]
[01:51:50.079] 笑笑。[鼻息]
[01:51:51.599] えー、これさ、ここでさ、ここでさ、
[01:51:59.239] ここでこ変わんや、ちょっと、ちょ、旅行があるからちょっとマジで金押えよう。マジでごめん。旅行があるからちょっと今日は抑えさせて。
[01:52:06.199] 私もご一緒していいかしら?[音楽]
[01:52:07.960] 旅行があるからよ。カとか行ってみる。
[01:52:12.440] 悪くない選択よ。すぐに準備するわ。
[01:52:16.320] いい子で待っていてね。
[01:52:21.119] あ、やっぱここあのカクテル入れねえとさ、あのボトル入れないとボトル取りに行ってくれねえんだ。
[01:52:28.239] 乾杯。
[01:52:29.159] なんか膝、なんか膝、お前なんか膝汚くね?え、なんかよく見えなかったけど。なんか膝なんか汚くない?かった。なんかこのもっとこの今映ってる横より下。
[01:52:32.472] [笑い]
[01:52:38.719] 笑笑[笑い]
[01:52:41.599] あ、飲んでり。これのんデりだった女の子に対して。
[01:52:45.760] え、なんかお前膝汚くねって勝やめて。
[01:52:48.193] [笑い]
[01:52:50.800] 膝なんか今膝よく笑
[01:52:53.400] よく見えなかった。よく見えなかったけどなんか
[01:52:55.520] 美味しいお酒をご馳想様。[音楽]
[01:52:57.480] 膝汚かったな。
[01:52:59.599] 聞きたいのよね。私の
[01:53:03.119] った。
[01:53:03.320] 初体験の
[01:53:04.360] どうせあれだろ。どうせあれだろ。なんか
[01:53:07.760] 話してあげる。
[01:53:08.639] そう。なんかそエッチな話じゃないんでしょ。
[01:53:10.360] 殺体験って
[01:53:11.159] 私ね初めてなのに言っちゃったんだ。
[01:53:17.013] [笑い]
[01:53:19.440] あ、なかなか難しいって言いますしね。あの、なかなかなかなか難しいって言いますからね。あの、私
[01:53:26.800] なかなか言いますからね。そんな聞かない。
[01:53:30.800] 言っちゃった。
[01:53:31.960] 私ね、初めてなのに行って、
[01:53:36.280] なかなか初めてで行くというのはね、なかなか難しいと聞きを読んでおります。私も
[01:53:41.599] 正直に言うと怖かったわ。でもみんなそうよね。
[01:53:47.920] うん。
[01:53:48.920] 初めては少し
[01:53:51.840] まあね。まあね。
[01:53:56.880] でも俺、あの、初めてあの、あれ、そう
[01:54:00.400] いうこと、あの、した時、あの、お母さん
[01:54:02.119] に普通にバレてたけどね、俺。[笑い]
[01:54:06.040] お母さんにバレてたけどね、俺。
[01:54:11.480] 夜ご飯、あの彼女帰った後の夜ご飯で
[01:54:16.639] あんたゴムつけてんでしょうね。て言われ
[01:54:18.480] たからね。[笑い]
[01:54:22.679] ごめんな。俺が童貞だって信じてたみんな
[01:54:24.679] 。ごめん
[01:54:25.159] でも。笑笑。
[01:54:26.599] 結局は衝動に逆らえなくて欲望に身を任せるのに。
[01:54:32.360] 笑笑。おかいかついて
[01:54:34.280] 信じてたのに。[笑い]
[01:54:35.400] あのおかな。おおかんいかついからその辺。うん。
[01:54:38.920] おかんはそういうとこ平気だから。うちうちあの平気だからそういうの。
[01:54:43.474] [笑い]
[01:54:45.599] 初めての海外。
[01:54:47.480] それ
[01:54:48.480] 私
[01:54:49.159] ちょっと待ってよ。俺だけ俺だけ言っちゃったやん。そんなずるいよ。
[01:54:53.440] それ俺だけそういう話しちゃったじゃん。そっちか。どっちだと思ってたのかしらね。私のどんな初体験の話が聞きたかった?
[01:55:12.480] どこの国に1人で旅行行ったの?
[01:55:13.960] カンボジアよ。
[01:55:14.920] え、
[01:55:15.360] チア曲げて。
[01:55:15.960] シェムリアップにアンコールワットを見な
[01:55:18.480] んだよ。それ気持ち悪いな。
[01:55:20.809] [笑い]
[01:55:22.880] サンライズがとても神秘的で闇バイト
[01:55:25.480] 素晴らしかったわ。[笑い]
[01:55:27.400] 何?闇バイト。
[01:55:29.280] ジ員の後ろからゆっくりと朝日が登り、輪郭が静かに浮かび上がってくる。それを待っていたかのように三道に動物が集まってきてあの光景は一生。忘れられないわね。
[01:55:48.079] はあ。
[01:55:48.560] またか見たいわ。
[01:55:51.079] 今度は大切な人と一緒にね、向こうに行きましょう。
[01:55:55.525] [笑い]
[01:55:57.400] サンライズっていう人いてきたら
[01:56:01.000] いいこと
[01:56:01.679] 確かになかなかいないよね。なかなかいないよね。
[01:56:04.040] [笑い]
[01:56:06.599] 何かが始まりそうです。身を委ねますか?え、もうそれはもうそれはもう
[01:56:15.920] なんかサンライズ見に行こうぜ。ましょ。
[01:56:18.760] はい。
[01:56:19.880] サンライズしちゃ。俺の俺のサンがライズしちゃうよ。俺の
[01:56:23.239] 3が俺の3がライズしちゃうけど大丈夫?
[01:56:27.320] 俺の3がマさえしまうの?
[01:56:33.199] あ、ごめん、みんな。はい。はい。みんなは、え、みんなにはまだ早いんでこのは見せられません。ごめんなさい。
[01:56:38.639] 貴様にさんが救えるか。さよなら。
[01:56:41.960] 貴様にさんが貴様が救えるか。貴様があるのか。
[01:56:49.880] すいませんね。みんなにはちょっと見せ
[01:56:51.480] られねえんだわ。みんなには見せられねえ
[01:56:53.560] んだわ。ちょっと俺の俺の表情だけで俺の
[01:56:56.280] 表情だけで。えー。はい。おお。
[01:57:02.000] え、ちょっとこれは
[01:57:05.360] これ今聞こえてないよね、みんなね。
[01:57:06.639] 聞こえてる?聞こえてないよね?大丈夫だ
[01:57:07.880] ね。聞こえてないよね?聞こえてないよね
[01:57:09.280] ?あら、
[01:57:12.159] あのね、あのね。[笑い]ややあや
[01:57:15.520] なのあのねから俺の瞳の反射から俺こっちの方がエロいわ何のことか分かんないと思うけど俺こっちの方がエロいわね。
[01:57:19.365] [笑い]
[01:57:41.320] うわあ、すげえ。あのAMSR、AS
[01:57:48.280] 、[笑い]
[01:57:53.199] あのね、3D、3Dモデルよりこう1枚の
[01:57:57.719] 方がエロいねんな。[笑い]
[01:58:01.560] 3Dよりこういうのがエロいよ。
[01:58:06.079] これはエチですね。どうなんだろ?
[01:58:09.079] リピートできんのかな?
[01:58:12.421] [鼻息]
[01:58:15.360] ごめん。あの、配信中っていうのを無視し
[01:58:17.239] ても、あの、フルで楽しむからね、俺。
[01:58:19.719] あの、早く済ませようとかしないから。
[01:58:21.840] 普通にこのシーンを、このシーンを普通に
[01:58:24.400] 楽しむから。ごめんね。みんなが退屈する
[01:58:26.400] とか関係ないから。[鼻息]
[01:58:31.280] すげ、こ、ここにいるねん。ここにいる
[01:58:34.520] ねん。
[01:58:42.040] おっぱいでかいね。[笑い]
[01:58:46.800] おだってさ、今、今このシーンってさ、俺
[01:58:49.119] がただ単に画面に向かっておっぱいでかい
[01:58:51.320] ねて言ってるだけだよね。[笑い]
[01:58:53.679] 怖すぎない?怖すぎない?このシ、このシ
[01:58:57.920] だけ、このシンだけ配信に見に来た人から
[01:59:00.400] したらやば、やばいよね。
[01:59:06.132] [笑い]
[01:59:08.520] みんながごめんな。みんながごめんな。今
[01:59:10.639] エッチなシーンでさ、配信載せらんねえん
[01:59:12.920] だよ。
[01:59:22.760] あら、
[01:59:26.880] 今いい子、いい子されてます。
[01:59:30.400] いい子、いい子されてる。お腹の肉が
[01:59:32.880] ちょっとタプっとしてんのがエチなんです
[01:59:35.119] よね。
[01:59:41.199] えちだ。
[01:59:45.432] [笑い]
[01:59:46.560] エチだね。
[01:59:49.440] お腹ちょっとだらしない方がエッチなん
[01:59:52.119] ですよ。女の子ってなんでさ、あんな
[01:59:55.880] カリカリに安たがるんだろうね。絶対
[01:59:58.560] ちょっとお肉ついてた方がエロいけどな。
[02:00:00.679] あ、終わった。お待たせ。お待たせ。
[02:00:07.400] ああ。
[02:00:11.040] あ、待って。お待たせぜ。
[02:00:15.563] [ため息]
[02:00:17.520] オ。いやあ、リフレッシュ。ふう。
[02:00:21.458] [笑い]
[02:00:22.400] ふう。だね。
[02:00:26.320] あ、価値のある3万4000円。
[02:00:30.320] あ、金残った。よしよしよしよしよし
[02:00:33.560] よし。おい。
[02:00:35.360] しかもさ、旅行、旅行だよ。旅行。
[02:00:39.119] あ
[02:00:40.199] あ、同販ね。
[02:00:41.000] ありがとう。
[02:00:41.920] 旅行も行けんじゃん。金あるし。最高やん。あ、ちょごめん。一瞬ちょっと一服してきていい?やべっちだったな、今の。え、ちょっと一瞬一服してくるわ。ちょっと待って。一服してきて。あぶね。一服してるわ。
[02:01:03.159] これ絶対抜きに行きますやん。笑笑。ってますやん。笑笑。笑笑。
[02:01:40.800] 戻ってきた曲げのテンション低かったら
[02:01:43.119] どうしよう。
[02:01:58.840] まだですか?出してしまったか?マッシュ
[02:02:01.400] ルーム。
[02:02:45.199] ですやん。
[02:03:10.920] いやあ、
[02:03:13.239] そろだった。
[02:03:14.239] いやあ、
[02:03:16.360] すっきりした顔してる。
[02:03:19.620] [笑い]
[02:03:21.840] あ、小豚さん、
[02:03:23.320] 小豚さんがフォローしてくれた。
[02:03:27.960] エチだったなあ。エチでした。消したね。
[02:03:36.650] [笑い]
[02:03:37.440] 満足できた。
[02:03:40.119] いやいやいやいや。なかなかなかなか。
[02:03:44.679] おっす。おっす。
[02:03:45.719] なかなかですね。
[02:03:46.840] なかなかおっすおす。こないだはありがとね。こな間だこないだはもう大量にあの色々いただいちゃいましてた。
[02:03:55.320] 手洗手いやなんでタバコ通路に手洗うんだよ。なんでタバコ通路に手洗うんだよ。手洗ねえだろ。何言ってんねん。やっていきましょう。じゃあ続きを。いや、エッチだったね。エッチやったなあ。お、イベント開催
[02:04:10.055] [笑い]
[02:04:15.719] 行ってねえ。
[02:04:17.000] え、あの、え、ご存知ないですか?紳士の
[02:04:21.320] 遊び場バニーガーデン2やってまいります
[02:04:24.280] 。おっぱいがでう、イベント来たよ。
[02:04:29.000] イベント来たよ。
[02:04:31.800] 6月11日。俺の誕生日じゃねえかよ。俺
[02:04:34.599] の誕生日ベビドールイベント。何ベードル
[02:04:37.119] ?6月25えルナバースデー
[02:04:40.280] 開催。おいおい。気をつけてね。おいおい
[02:04:44.800] 。[笑い]
[02:04:46.840] ね、本当に俺もう2
[02:04:48.159] 回食らってるから次ねえんだよな。次ねえんだよ。次ねえんだよな。フリフりの寝巻き何?ベードールって言うんだ。へえ。知らなんだ。そうなんだ。
[02:04:57.840] ベビーボディじゃない。
[02:04:59.040] ベビーボディ。ベビーボディ。おっぱいが大きくてね。何これ?出てくる女の子。ちょっと待ってさ。旅行旅行
[02:05:03.111] [音楽]
[02:05:10.079] 15万でいい。
[02:05:11.639] 旅行15万でいい。15万、15
[02:05:14.880] 万で旅行、え、旅行に出かけますか?え、これどうしよう。旅行に出かける。旅行は出かけた方がいいのでもさ、今日同販の約束が
[02:05:23.440] 昨日寝落ちしたのやけど誰攻略し
[02:05:26.480] えっとね、俺ね、あのクオンちゃんっていうクオンちゃんっていうくんちゃんっていうこの子。この子です。なぜなら
[02:05:35.000] 1番おっぱいが大きいから
[02:05:37.040] セーブしといたら
[02:05:38.360] あ、一応セーブしとく。ま、でもセーブロードしないんだけどね。命かけてるから。
[02:05:42.360] うお。
[02:05:42.719] 現実世界と一緒だから。あの、西武とかないから。うん。現実世界ってセーブとかねえから。うん。ま、旅行くか。まあ、別にあれだろ。同販はいつでも行けんだろ。うん。はい。旅行きます。
[02:05:54.719] 急に早。ここよ。ポらない気にしてもらおう。お前のコメントなんか生々ましいねん。お前美のコメントちょっと生々しいからやめて。
[02:05:59.442] [笑い]
[02:06:08.840] なんかま、でもお泊まりってことはそういうことがありえなくはないですからね。ありえなくはないですから。あ、あってしるべき秋葉に待ち合わせなんだ。
[02:06:09.922] [笑い]
[02:06:19.760] ほんま萎えるんよなあ。
[02:06:21.712] [笑い]
[02:06:23.400] あ、そうそう。それがね、そういう人なっちゃうとね。
[02:06:26.400] やな
[02:06:27.400] な。美はちょっとだいぶ危ないよね。だいぶ危ないよな。
[02:06:31.599] いいえ、そんなことないわ。私も今
[02:06:35.840] 来たところだから。
[02:06:36.960] 秋場でその服装はあかんよ。あかんよ。
[02:06:40.679] 今日はビール工場の見学ツアーに連れて行ってくれるの?
[02:06:44.840] ビール工場見学ツアー?いや、いや。え、
[02:06:49.639] 旅行じゃないの?え、何?ビール工場見学ツア?え、
[02:06:54.920] いやさ、え、俺しっぽりしっぽり旅館に行くつもりだったけど。
[02:06:59.079] 質ルームツアーみたいな響き。
[02:07:00.800] 個室ルームツアー。クリバじ。室ルームツアー。
[02:07:06.119] それは最高ね
[02:07:08.159] え。旅館に行くんじゃないの?
[02:07:10.480] 過ぎちゃだめよ。
[02:07:11.440] 旅館に行くんじゃないの?ほんでよ、
[02:07:14.199] 2
[02:07:14.360] 人でよ浴衣に着替えて飯食ってで、なんかお風呂行ってなんか間違ってこでうわあ、婚浴だったんかいってなって部屋戻ったらお布団が
[02:07:23.840] 1
[02:07:24.000] 個しか敷いてなくてみたいな。そういうのじゃないの
[02:07:27.199] だって今日は。
[02:07:28.760] あ、でもお泊まりなんだ。
[02:07:30.119] お泊まりなんだから。いや、もうこれは
[02:07:32.480] 酔い潰れて
[02:07:34.119] 動けなくなっちゃったら大
[02:07:35.599] いただきます。今日はいだかせていただきます。だかせていただく。行かせていただく。
[02:07:40.360] の時に奥様とか言われる。
[02:07:42.639] いいですね。あ、俺車持ってる設定なんだ。
[02:07:50.480] 王をおしく釘パンチ。
[02:07:52.000] 王を星連てがっつがっつりが何す。
[02:07:53.413] [音楽]
[02:07:57.000] もうちょっと俺その長文さが全部呼んじゃうんだからやめて。
[02:08:03.119] あ、トのあ、トの曲ね。
[02:08:05.079] カレライスに乗せて。
[02:08:06.400] あ、トの曲ね。
[02:08:07.360] ガツガツグ。
[02:08:08.559] トリコはいいよ。トは
[02:08:10.000] ガツガツグッズ。ガツし。トコ来た。
[02:08:13.159] もういいよ。トはあさんこんば。
[02:08:17.679] いやいやいやいやいやいやいやいや。
[02:08:20.760] おば、
[02:08:21.480] どするのかワクワクするわね。
[02:08:23.719] い、別に変わんねえだろ。あら、あら。ジャパニーズぶっかけ
[02:08:26.163] [叫び声]
[02:08:33.920] 茶窓びっくり。
[02:08:35.040] あら、
[02:08:35.679] どうしようかし。これいいんですか?
[02:08:35.989] [笑い]
[02:08:37.800] 私ビールで濡れぬになっておっぱいがテカテカになっちゃった。なっちゃった。
[02:08:44.040] 普通に便じゃね。とんでも
[02:08:46.400] あホすぎるやろ。
[02:08:48.719] おっぱいがテカテカになっちゃいました。なんでそんな落ちてんのさ。
[02:08:53.559] あら、人のミスは許すのが私の心情なの。
[02:08:57.320] なるほどな。なるほどな。
[02:08:58.639] スタッフさんだって
[02:09:00.159] わざとミスをしたわけじゃないでしょ。
[02:09:01.920] なるほど。ということはだよ。俺のミスも許してくれるってことだよね。俺の素も今夜は素々するで。
[02:09:08.800] そうね。服が濡れておっぱいがテカテカするのは当たり前のこと。でもお
[02:09:15.289] [笑い]
[02:09:16.360] お洋服変えてあげるね。
[02:09:18.159] か見ない。お洋服ね。今夜は素々ナイトよ。
[02:09:23.920] 私が焦るようなことじゃないわ。[音楽]
[02:09:26.079] いやいやいやいやいやいやいや。
[02:09:30.354] [笑い]
[02:09:31.320] ビールの雨を浴びれるなんて。
[02:09:33.400] え、
[02:09:34.360] 考えてみたら贅沢よね。そうです。
[02:09:37.079] こんな素敵な体験をな、
[02:09:40.239] 酔っ払ってるやん。
[02:09:40.880] せてくれるなんて連れてきてくれあなたに感謝よ。
[02:09:45.239] いや、まだまだまだよ。本番はまだあるから。
[02:09:47.880] ね、本番まだあるから
[02:09:51.239] あなたもこっちに来て一緒に浴びましょうよ。
[02:09:54.880] あら、
[02:09:55.800] とっても気持ちいいわよ。
[02:09:58.440] あ、ごめん。あ、ごめん。あ、飛ばしちゃった。あり。え、何?急に早ない?早い、早い、早い、早い。え、おっぱいがもうなんか、え、おっぱいがもう音字みたくなってるや。もうなんかおっぱいがもう音名字みたくなってんじゃん。
[02:10:15.599] 音名字みたいな発卦
[02:10:17.800] 64章の時のさ、え、
[02:10:20.599] 鏡持ちですやん。
[02:10:23.119] 音名字かと思ったわ。
[02:10:25.480] ええ、心配してくれてありがとう。あれ、
[02:10:29.000] もう大丈夫よ。
[02:10:31.559] とえ、
[02:10:34.000] 服も工場の人がすぐにもらって
[02:10:36.960] 乾かしてくれたし。
[02:10:38.280] あの、
[02:10:39.159] お詫びにビールもたくさん頂いちゃったわ。
[02:10:40.440] [笑い]
[02:10:42.840] ここどこなん?いや、これどこにいんの?お前らは工場でこんなことやってんの?
[02:10:50.320] 予定とは少し違ったけれど。
[02:10:52.400] ありゃありゃありゃありゃありゃありゃありゃありゃだね。
[02:10:57.440] いやいや、たまらんね、これ。え?あ、もう隣に来てる設定なんてもうエちすぎるだろ。
[02:11:05.079] そうね。あなたの眠れない。眠れない。眠らない。
[02:11:08.800] 仕方ないわ。
[02:11:09.559] 眠らない。眠れない。
[02:11:11.960] 柔らか。
[02:11:13.119] 絞りてえ。谷間に重症すわ。何より上に乗ってくれてる。
[02:11:14.500] [笑い]
[02:11:20.159] いやいやいやいや。こんなあかんで。こんなあかんで。これや、やっぱりまだ眠たくない。お猫こんばんは。いいとこに来たな。いいとこに来たな。
[02:11:31.531] [笑い][息をのむ音]
[02:11:32.800] 興奮して眠れないのかしら。
[02:11:34.840] いや、そう。あのね、これ沈めさ、沈めてくれんと寝れんな。ああ、沈めてくれんと寝れん。
[02:11:40.800] じゃあ、あなたが眠くなるまで。
[02:11:43.599] あら、あら、あら、あら。
[02:11:44.840] 私がこうやって。
[02:11:46.520] おっぱい
[02:11:48.599] ぐ、もうぐにんぐにんじゃないですか。何だ?ごめん、みんなごめん。
[02:11:55.111] [笑い]
[02:11:59.639] みんなごめん。
[02:12:01.599] 笑笑。
[02:12:02.320] みんなごめんな。
[02:12:04.800] 解散
[02:12:05.719] みんなごめんな。俺だけちょっとさっきもトイレ行ったのにな。
[02:12:10.679] さっきもトイレ行ったのにな。まいったらこれ。おい、枯れちまうよ。こんな、こんな速度でやられちまったらよ。
[02:12:17.800] こんな速度でやられちまったよ。ちょっと待てよ。ちょっと待って待って。くう。あざ。誰?誰ってなんだよ。俺だろうね。いや、これすごいで、みんな。
[02:12:23.931] [鼻息]
