[00:00:00.240] DET
[02:42:36.720] けどみんな死んじゃってるんだな
[02:42:55.920] いる
[02:43:02.040] ねええ買ってない買って
[02:43:09.200] ない太郎かなほんまにやべダメージえぐ
[02:43:14.479] いって
[02:43:28.399] プレステ5買える値段だいや買えない買え
[02:43:30.680] ないさすがにそんな高くないけどプレステ
[02:43:33.399] 5の半分ま半分もいかないかな3万ぐらい
[02:43:37.720] だからレステル58万とかでしょ
[02:44:05.160] さあつええや
[02:44:17.120] べ強いね
[02:44:20.960] まずいね
[02:44:23.319] まうすごいじゃないあれが予測射撃が強い
[02:44:30.840] ねてかダメージが
[02:44:38.840] でけえもう1回やらせてください
[02:44:43.000] まもう1回やらせてください
[02:44:56.680] 距離を取って
[02:44:57.920] 避けよああ距離
[02:45:08.200] が天井行けって天井
[02:45:19.279] うわそんなとこまで撃ってくん
[02:45:23.439] のああだめ
[02:45:31.240] だ天井に行ってくれないと何もできないよ
[02:45:36.720] 俺なんでこいつ天井行かねえんだよ
[02:45:44.920] こんなおすごいかっこいい
[02:45:50.680] おやるやんやるやんやるやんなんかわかん
[02:45:53.520] ねえけどなんかわかんねけどなんかわかん
[02:45:56.240] ねえけどやるやんええや
[02:45:59.319] んおおいい
[02:46:02.040] ねおええよなんかすごいなんかなんか
[02:46:06.240] わかんねえけど
[02:46:08.680] パチパチパチパチパチかっこよかったね
[02:46:13.760] 今なんかわかんないけどすごいかっこいい
[02:46:17.160] ことしてた今
[02:46:21.960] たださなんか
[02:46:23.720] あのさっきのあのさロボットにさなんか
[02:46:27.520] 持ってかれてたけどあれはどうなっ
[02:46:34.120] たなんかや待ってそれ
[02:46:55.000] わ
[02:46:57.840] エネルギー
[02:47:00.920] ご見てるよ見てるあでも最近見てない最近
[02:47:05.200] 見れてないあんまり時間がなく
[02:47:07.880] てまだフリーザ戦ってますまだ全絶賛
[02:47:14.120] フリーザ
[02:47:16.760] ああ笑笑なげえよ
[02:47:20.960] あれただなんか最近ドラゴンボール見てる
[02:47:25.319] からわかんないけどま見てくれと思うんだ
[02:47:27.359] けどなんかレトロゲーとかをさあのまよう
[02:47:30.399] 見るんすわあのあれであのネットの通販で
[02:47:34.120] さなんかドラゴンボールZのゲームとか
[02:47:37.040] なんかツファミとかすげえよすげえかっこ
[02:47:40.840] よく見えんのよえなんかこ欲しい
[02:47:43.880] な絶対やらないのに
[02:47:53.960] おもろいんかなファミコンのさ持ってるわ
[02:47:57.160] ファミコンのさ
[02:47:59.560] あのあれとかおもろいのか
[02:48:04.560] なメガドライブのメガドライブのなんか
[02:48:09.520] ドラゴンボールZのやつめっちゃかけんだ
[02:48:11.560] なんかめっちゃ面白そうていうか面白いか
[02:48:14.760] どうか知らねえけど
[02:48:18.920] カカロット
[02:48:20.439] とカカロットとかもやりたいね
[02:48:24.399] カカロットあれスイッチであるもん
[02:48:30.080] ね武藤で
[02:48:32.399] てなんかあの格ゲじゃなくてさちゃんと
[02:48:36.960] なんかストーリーあるやつやりたいわ格ゲ
[02:48:39.359] はなんか別にそんなこんななんかね配信映
[02:48:43.160] もしない
[02:48:47.720] しちゃんとなんかそのカカロットとか
[02:48:50.240] みたいなさなんかストーリーが
[02:48:54.399] あるドラゴンボールのゲームやり
[02:49:00.359] たいカカロットはすごいすごいっていうよ
[02:49:04.399] ねまあれもアニメ見てなきゃすごさわかん
[02:49:07.200] ねえから
[02:49:08.760] さえドラゴンボール
[02:49:15.120] で負けるやつあるんだ
[02:49:19.080] なんか怪しいねここね
[02:49:22.239] ぴ伝説やる超サイヤ伝説何のゲーム
[02:49:32.520] ファミやぱあれだねなんかスーパー
[02:49:37.120] ファミコン自分のこうなんてじゃないけど
[02:49:40.720] なんかそういうのなんか自分の知識を
[02:49:42.840] 広げるのは大事だねを広げるのはドラゴン
[02:49:46.479] ボールのさゲーム絶対なかったに今なんか
[02:49:49.520] すごいなんかやりてえなと思っ
[02:49:56.399] てるちゃんとアニメ全部見たらやろうか
[02:50:00.920] なカカロットが一番面白そうなんだよ
[02:50:04.560] スッチ版買おうかなそのカカロットって
[02:50:07.439] やつあ本当泣けんのえだってカカロットっ
[02:50:11.279] てどこアニメで言うどこまでやるのどこ
[02:50:13.920] までがストーリーなのZ配信者さんが
[02:50:19.160] え
[02:50:27.720] 号泣あで俺も泣くかも
[02:50:31.319] なあのピッコロがさご飯かばって死ぬ
[02:50:35.520] シーンでちょっと涙出たもん
[02:50:37.399] な悔しかった人が私くらい涙もろいだけか
[02:50:41.200] もしれん
[02:50:42.640] けどきっこがさご飯かばって死ぬじゃん
[02:50:46.399] 最初
[02:50:49.040] ここでちょっとうっと来たもん
[02:50:51.640] なお前だけは俺と話してくれたみたいな俺
[02:50:56.319] と俺を対当にネタバレやめてネタバレやめ
[02:51:01.600] てねいやもうドラゴンボールのネタバレ
[02:51:04.359] なんて通ってきてねえおめえらが
[02:51:06.720] 悪いドラゴンボールドのドラゴンクエスト
[02:51:10.560] 昔のドラゴンクエストのネタバレはもう
[02:51:13.880] 正直しょうが
[02:51:16.200] ないミシな人が悪い
[02:51:19.880] なめ星それは
[02:51:22.960] だめでもされても文句言えないと思そんな
[02:51:25.880] みんな知てた当たり前なんでしょ
[02:51:33.840] どうせあったね犯人で怒られたことびのや
[02:51:38.760] が
[02:51:39.520] びたのやつが俺はもうこっち側なんだぜ
[02:51:43.359] みたいお前らとは違うんだ
[02:51:46.000] よラゴンボール
[02:51:48.600] お前らとは違うんだ
[02:51:50.120] よ悔しいうん悔しかった見な一緒に見よう
[02:51:54.840] ぜまだ追いつけるぜ俺
[02:51:58.960] にこれ
[02:52:07.040] かドラゴンボールの捕まりちはできたもん
[02:52:10.479] ねちゃまドラゴンボールが捕まりだち
[02:52:13.479] ダダダだ
[02:52:24.600] 識あ知識量として
[02:52:27.760] ねあそういうことねそう俺今捕まり立ち
[02:52:32.040] 状態だから
[02:52:38.319] あんみんなはまだ生まれ
[02:52:41.640] たてまだあのあれだよ保育機から出てませ
[02:52:45.319] ん
[02:52:50.840] 赤子やぞこちこちとら
[02:53:07.399] まだいや敵が弱くなっていい
[02:53:12.399] ねえなんかドラゴンボール出か見ようよ
[02:53:15.399] 一緒になんか一緒に一にいたいなん今どこ
[02:53:19.040] まで見たみたいなさん
[02:53:21.319] こんばんはメトロちゃまとメトロです
[02:53:31.800] 笑笑俺がもし飛べるんだったら空中戦のが
[02:53:34.880] 得意かも
[02:53:36.760] な
[02:53:39.200] パ俺Netflixで見
[02:53:41.960] てるラゴンボール
[02:53:45.120] 始める嘘だろ
[02:53:48.760] ペペロン一に見よう
[02:53:50.520] ぜペペロン一緒に見ようよえランディは見
[02:53:54.120] たランディはしてんの
[02:54:06.279] パララBGMが頭から
[02:54:09.160] ナルトナルトナルトもミシな
[02:54:13.359] のどなんだ
[02:54:18.920] どこなナトはあえあレド
[02:54:23.720] あざのきレイド
[02:54:29.720] あざ
[02:54:32.239] こんばんはありがとめっ珍しい時本当だよ
[02:54:36.279] こんな時間に配信し
[02:54:37.600] たこんな時間に配信し
[02:54:47.319] た
[02:55:10.080] パパパパパパパパパパ
[02:55:14.479] パパパパパパパパパパパパパパパパ
[02:55:16.359] このこのクソ虫見てなかったからまた最初
[02:55:20.080] から見始め今どの辺なの今どの辺なのなる
[02:55:22.479] と出してるだろうが出してねえだろう
[02:55:28.680] がタックだろうが田何してん
[02:55:33.120] のタックだろうがえこれどうてあなたが
[02:55:38.960] 出してなくてもの配信の150%音量派出
[02:55:43.359] てるよタがろが言うと思ったうっ始まった
[02:55:48.840] あ結構見てるやんうわ疾風始まったとこ
[02:55:52.160] なんか最高じゃんかよえ何えヒロズカン
[02:55:56.600] バック見てんのあ遠で聞こえる声をヒトに
[02:55:59.840] また1人なんらんらんなんちゃらなん
[02:56:02.960] ちゃらなりなん
[02:56:05.560] たんナトはが長いのよなアオりめっちゃ
[02:56:09.479] 多いねナルトはマジ
[02:56:11.439] であこんばんはそあのあのオープニング
[02:56:16.000] めっちゃ好きよ
[02:56:18.399] な中人じゃなくい中なずっと中人だから
[02:56:21.200] 基本基本中人だ
[02:56:25.359] から
[02:56:30.239] 笑笑でしょあ人なんだっけんでるあの
[02:56:36.840] このこ指の指の上にな指の上に指の上に
[02:56:42.840] こう乗ってるやつ
[02:56:45.000] ねいなお
[02:56:48.600] から引っ張れないんだけど遠で聞こえる声
[02:56:51.800] をヒトになんちゃらなん
[02:56:55.479] ちゃんちゃら
[02:56:57.200] の俺もなるとね見てはいるんだけどそんな
[02:57:00.399] ねガチで見て
[02:57:07.600] ないエバースンダあげろ今1番のなにも
[02:57:13.520] 止まらぬスピード
[02:57:17.160] カハ
[02:57:22.680] ヒロー行くぜ32
[02:57:28.880] ストナまでしか見ていって言ったら結構
[02:57:32.439] しばらく人だからな敵なこと言われるふわ
[02:57:37.000] 見んのがいいマジでナルト
[02:57:41.279] なんて最後の方見てねえしな
[02:57:44.040] 俺疾風でのさ
[02:57:48.359] 1枚はれないの誰があのジだよお前
[02:57:53.200] バカちゃるだて僕はデブじゃないちゃり系
[02:57:59.319] だてナルト泣けるねなと泣ける
[02:58:04.760] ねナルトも結構ける
[02:58:07.800] ナルトのお一番最初のさあの1番最初から
[02:58:12.560] じなるとなんてな
[02:58:14.239] あの先生じゃねえだっけ先生がよなつって
[02:58:19.279] こうぎってしてあのあのでっけえ裏剣背中
[02:58:22.880] にぶっ刺さる
[02:58:24.359] やつ先生の投げるよねあそこねまずあそこ
[02:58:28.640] が投げるよなつかったよ
[02:58:31.800] なあのシーンのい先生のお前つかったよな
[02:58:37.040] 1人ぼでおめえつかったよ
[02:58:41.439] なあのシーンめっちゃける
[02:58:44.239] からしてないしてないしてない
[02:58:48.200] かかし先生じゃんイルカ先生なかかしじゃ
[02:58:51.279] なくて
[02:58:53.680] なあのなんかイルカのになんだっけ変な
[02:58:56.880] ザブザと白でこのまあザブザと白えぐ
[02:59:01.279] ザブザと白えぐいよ
[02:59:03.520] ね白じゃない白ねごめん白ね白がまたいい
[02:59:08.439] やつなんよえ疾風であこれネタバレなる
[02:59:12.239] からやめようごめん今ませ普通にのあそう
[02:59:15.760] そうそう普通にあの
[02:59:19.319] ごめん普通にはネタバレそうなった言わ
[02:59:21.160] ないザブザ
[02:59:26.040] なあんちょっと今言おうとしちゃっ
[02:59:34.120] たザブザねザブザいつも読めない
[02:59:43.720] ザブザナルトはなんかすごい見てたな
[02:59:49.439] あのポケモンの後っていうのがまた結構
[02:59:51.920] アドバンテージでかいよ
[02:59:54.000] ねポケモンの後は見るやんアニメちょうど
[02:59:58.000] ポケモンの後だった木曜日の木曜日の7時
[03:00:02.359] からがポケモン
[03:00:04.319] でぐいでしょ忍者だ
[03:00:07.239] もんやった
[03:00:09.479] ナルト走やったかもな小学生の時
[03:00:15.439] あのが螺
[03:00:18.239] 修のにここに巻くんだよなんかここで
[03:00:21.640] チャクラを回みいあれ書いてたもん俺毎日
[03:00:24.720] 書いてたここにチャクラの渦巻きの俺も
[03:00:27.560] 螺旋ガンの修してたもんなくそ危ない走り
[03:00:31.120] 方ナルトマシン
[03:00:33.640] ねどこ行きいい
[03:00:38.439] のんだけされてめっちゃ好きだったんだよ
[03:00:42.840] ナルトは男の子みんな好きだろナルト
[03:00:45.600] なんて
[03:00:52.359] 置いていいん
[03:00:55.160] だ俺今こっちから来たんだよ
[03:01:01.319] などっちから来たの
[03:01:06.000] 俺んこっちか男の子はかめはめするし
[03:01:10.600] アバンストラッシュもやるあごめそれ
[03:01:12.399] どっちも通ってねえわアバンストラッシュ
[03:01:14.479] てんだっ
[03:01:15.520] けの冒険通ってないよ代も結構言うよね
[03:01:21.960] みんなえ代々って通る
[03:01:25.279] べきドラゴンボードラゴンボールが好き
[03:01:28.760] すぎて逆に見れんわなんか
[03:01:32.279] あれドラゴンボールがはあそれってあれ
[03:01:36.920] なんだそれってよく聞くそれってあれなん
[03:01:38.600] だドラゴンボールって言ったドラゴン
[03:01:40.840] ボールじゃねドラゴンクエトリメイクされ
[03:01:42.840] てなかったっけドラクエねドラクエラッシ
[03:01:47.000] やった
[03:01:48.359] のみん言うよね
[03:01:50.920] それドラクエが好きすぎてちょっと
[03:01:54.080] 受け付けないんだよ
[03:02:00.239] ねえ普通におもろいんだやっぱいやなんか
[03:02:03.920] こないなんかもドラクエ好きすぎて
[03:02:06.160] ちょっとねなんかあのもうなんかちょっと
[03:02:09.239] ちゃうやんそれはってなっちゃうんだよ
[03:02:12.520] ねこない出たゲームなんかドラエとんでも
[03:02:16.000] ねえクソゲでめちゃくちゃれ
[03:02:18.720] わ俺はわかんないけどどんなゲームだ
[03:02:22.319] かあこっちであって
[03:02:49.279] とロモはんどいていいと思うでもあは聞い
[03:02:53.120] てるとゲームの制作が普通にありそうそう
[03:02:56.040] ま代々はおもろいんだろうけど
[03:02:58.239] なロとも
[03:03:11.640] ねまあそうだ
[03:03:23.120] 全然わかんない聞いたことある
[03:03:33.279] ラれば確かに
[03:03:37.600] ねどこいいんだこ
[03:03:50.520] マった
[03:03:53.520] パトイレ行きたいおしっこしたいよ
[03:03:57.520] 笑笑っこし
[03:04:00.479] たいこの辺にこの辺にうまいラーメン屋の
[03:04:08.120] 屋えうわ最終形態だクソでけえやあ最初
[03:04:14.279] あらあ終わったべや営業ちょっとうまい
[03:04:18.000] ラーメン屋の屋行ってくる取ってくるわ
[03:04:19.680] ちょっと待ってちょっとちょっと待って
[03:04:21.840] あのうちしてくるわお腹痛いああと
[03:04:24.920] ちょっと飲み物も持ってくるからちょっと
[03:04:27.080] ああやべえ落とした
[03:04:29.760] ああ落とした
[03:04:34.720] あえあさ言ってたのにうんこ
[03:04:40.520] なんま
[03:04:43.640] まのカード落としてしまったですが
[03:04:47.920] 分かったから静かにしてえ
[03:04:52.800] てく時間がかかります先に言います
[03:04:58.560] 時間哀愁カメラ見て愁
[03:05:03.200] カメラちょっと上見たらこいつがいるんよ
[03:05:06.200] この何も聞こえなくて草笑ちょっと上見
[03:05:10.080] たらこれが
[03:05:13.399] いる
[03:05:15.319] 笑笑本人だろ
[03:05:24.840] ガンバさピカ
[03:06:08.319] あ
[03:06:27.359] 浮くとネタバレしないよ
[03:06:49.800] URL
[03:07:00.720] 省略ちゃまくトイレから見とい
[03:07:15.840] て笑笑
[03:07:29.399] 早
[03:07:33.720] 笑笑くだらねえ
[03:07:41.120] 笑笑笑笑
[03:07:48.080] おもろ
[03:08:17.640] T
[03:09:47.600] あ
[03:10:42.359] ああああちょっと待って飲みといるわ
[03:11:04.040] あ
[03:11:45.760] っなくなったな
[03:11:48.439] 暖かくなったよね最近なんかそんな寒寒く
[03:11:52.000] なくなってた
[03:11:58.040] ねそんなこと
[03:12:00.680] ない
[03:12:02.600] よめちゃくちゃ寒いぞめちゃくちゃ
[03:12:06.160] あれか俺がデブなだけか会議の俺がデブな
[03:12:11.000] だけ
[03:12:12.239] か議員ってあれな
[03:12:14.960] あの族のなたあの東京タワーの隣にうんこ
[03:12:20.120] ボーンってでっかいの同じぐらいのうんこ
[03:12:22.239] が出るやつそが出た
[03:12:27.680] うん
[03:12:29.479] 笑笑国会議員ね
[03:12:34.279] うんさやりますかねなんか最終形態みたい
[03:12:38.279] なの出てきたなあもちょっともうこも
[03:12:40.840] ほんまこの線だるいねんけどなあいや10
[03:12:44.479] パ行きすぎ行く行くああああ
[03:12:51.520] ああさあお前どうやって戦うんだよおい
[03:12:55.800] ておめえどうやって戦うん
[03:12:58.520] だ
[03:13:02.279] よでかすぎんだろうがっ
[03:13:06.800] たお前はどのタイミング
[03:13:09.439] でお前はどのタイミングで戦えばいい
[03:13:12.640] の月を見せろあ
[03:13:16.120] あなんやその岩
[03:13:21.080] なだれどどうすん
[03:13:26.600] ねん効かない
[03:13:30.120] ね何も効かないです
[03:13:32.800] ねあちょっと通るな今一瞬ダメージ取って
[03:13:36.479] た
[03:13:38.800] なまた凍らせんの
[03:13:44.720] か割と通るなただ多分これが倒せない
[03:13:48.200] だろうけどね弱く
[03:13:54.080] てえなんかどのタイミング
[03:14:01.040] でパリーできるタイミングもねえしな
[03:14:17.720] どう倒すねん
[03:14:24.800] お前
[03:14:27.680] パリパリジョナチョナパリパリ
[03:14:49.120] 何これどうすん
[03:14:54.000] のや効かないなえ知らないあ
[03:14:59.960] べ知らねえ何
[03:15:02.160] そのクレオンしちゃんの
[03:15:05.600] 曲僕の気持ちの100%届け届け君に君の
[03:15:13.359] なんちゃら100%なんとかなんとか
[03:15:17.760] これしか知ら
[03:15:22.000] ないえお前どう倒すねんは知らねえ
[03:15:27.880] のキャリーパムパムだろう
[03:15:30.920] がえキャリーパムのこの歌知らないの僕の
[03:15:35.920] 気持ちの
[03:15:39.399] 100%嘘
[03:15:41.720] だろ嘘だろキャリーパムパムだろえ本当に
[03:15:47.680] ランディってマジでおっさんなんだ
[03:15:51.000] ねおっさんなんだ
[03:15:57.319] なキャリー
[03:16:00.080] パミえる
[03:16:03.680] がうなんそれ
[03:16:11.120] 今僕の気持ちの100%
[03:16:18.319] これどう倒すんですか
[03:16:28.439] これ知ら
[03:16:30.800] ないえ何それえクレオしちゃんの歌って
[03:16:34.920] あと何が
[03:16:39.399] あるえレちゃんの何があった
[03:16:47.319] あとなんか言ってクレオしちゃんの歌
[03:16:49.720] パワフルパワフルパワフルパワフル
[03:16:52.359] パワフル全開
[03:16:55.319] なみえオラはすごいぞ天才でだぞおおおお
[03:17:01.239] めっちゃ強えやパニクパニクパニクみんな
[03:17:05.399] が慌て
[03:17:07.239] てるなんちゃらなんちゃら元気だぞ
[03:17:13.960] しのナパをするなら
[03:17:17.479] 金の100%届け届け金に届けそうそう
[03:17:21.920] そうそうそんなそんなやつなんかしん
[03:17:24.279] ちゃんあゆるりゆるゆるお
[03:17:27.960] 元気うりぐるぐるグズ巻きお尻ふりふり
[03:17:33.000] 魅力的触ればみんなで幸せ父ちゃん
[03:17:37.880] 母ちゃんしひまわりしもゆるりゆるゆる
[03:17:41.840] ぐるりぐるぐるお尻フりフりようようよう
[03:17:47.199] ようようよでおでおお兄さんお姉さん見て
[03:17:53.279] み
[03:17:54.040] て
[03:17:56.520] デオデオオの丸いお尻で
[03:18:01.439] おおこんなオもお生まれて5年でおでうん
[03:18:07.840] 時が
[03:18:09.640] むむこんなことしちゃ恥ずかしいだけど
[03:18:13.800] すると気持ちいいのよ
[03:18:18.680] 何何何そんなそんな悲しい価値だったっ
[03:18:27.040] け俺は振り売り踊るだけみは
[03:18:32.399] 笑うだけ
[03:18:36.160] あ絶対当たるやん
[03:18:40.920] それどう
[03:18:47.600] だけどする
[03:18:50.439] とあと何があったかなクレしんちゃんそこ
[03:18:54.040] が一番見てたなその時期がなあと何があっ
[03:18:57.279] たか
[03:18:58.720] なあ生まれて生まれてごめんじゃなくて
[03:19:02.760] 生まれて5年ねこんなオラも生まれて5年
[03:19:06.560] ね生まれてごめなんてすごい重重いわ
[03:19:11.399] オープニングから
[03:19:14.920] 強あと何やるかクレオちゃの歌あれは
[03:19:18.080] エンディングのありは今日も働いている
[03:19:27.479] そうそうありとカマキリのやつねナツ
[03:19:31.239] 笑ありは何にも言わないが
[03:19:36.239] 汗水
[03:19:41.040] たらしい今日もな
[03:19:51.399] 何何何どうしたどうし
[03:19:58.000] たどう倒すんだよこれ
[03:20:08.920] はでお腹当てるしかない
[03:20:14.319] なおにミサイルを当てると
[03:20:18.080] 落しかりて何それ
[03:20:21.760] そんな知ら
[03:20:27.560] ん危ない危ない危ない
[03:20:34.720] 危な
[03:20:37.279] だ本当にクレオしちゃの歌ですかこれは
[03:20:46.800] え
[03:21:08.040] 難しいオッケー
[03:21:13.239] ナイス多分みんな知ってるけどおじ
[03:21:16.880] されたくなくて出てこないそんなことねえ
[03:21:20.560] 本当に知ら
[03:21:22.000] ねえとべとべお姉さんわかんないええ
[03:21:26.160] なんか難しいよこれあカットとが
[03:21:31.640] 何何
[03:21:34.319] 何全然知らねえことばっか出てくん
[03:21:39.560] なダメダメの歌はああなんとかなんとか
[03:21:42.960] なんとかしんちゃんなんとかなんとかダダ
[03:21:44.560] ダメダメなんとかなんとかなんとかダメ
[03:21:46.199] ダメ
[03:21:48.279] おかしなくちゃいけませんBマン残しちゃ
[03:21:52.800] いけませ
[03:22:01.880] ん何かが変だな大人は変だ
[03:22:07.960] ななんでもんでもんでもしんちゃんなんで
[03:22:10.640] もダダダダダダなんとかんちゃんなんとか
[03:22:13.040] ダうるさいなダダなんちゃら
[03:22:29.439] こっのだよ
[03:22:33.399] が静かにしなくちゃいけませ
[03:22:38.160] んスイッチバしちゃ行けません
[03:22:52.439] 俺勝ち
[03:22:54.160] たい笑笑もう何これ
[03:23:00.439] 何かが変だ
[03:23:02.800] なイロ変だ
[03:23:06.120] な返してイロ頼むよ何したってんだよ俺が
[03:23:11.239] よせめてメール返せやおい何しかしてんの
[03:23:14.319] いいのマジでメール返せよ
[03:23:17.359] 送ってんのバカが
[03:23:21.319] あ何かが変だ
[03:23:27.080] ないろ変だ
[03:23:31.199] な回復しに行き
[03:23:33.960] ます
[03:23:38.920] うるさいなんか嫌なことがあってもちゃま
[03:23:42.279] さんたら元気になりますこういうこと言っ
[03:23:44.520] てくれんなよ
[03:23:46.720] こういうこと言ってくれるの
[03:23:49.239] よ俺もそういうこと言ってくれるから配信
[03:23:52.640] ができるんだよね持ちつもたれつってやつ
[03:23:56.640] だよなお互い様何かが変だ
[03:24:01.080] ないろ変だ
[03:24:05.760] なハッピーエジてそうだよ今褒めてるよ俺
[03:24:11.160] 俺今褒めてるよわあお前すごいなああ
[03:24:15.000] なんか褒めつかれた
[03:24:17.439] ああなんか褒めつかれた
[03:24:28.520] な全然HPちゃ最高
[03:24:34.800] よ知らないからやめてくださいそう知ら
[03:24:38.000] ないネタぶっ込む
[03:24:39.439] の知りませんのでのばやめて
[03:24:50.199] お腹
[03:24:52.880] 元気リスナに面白いな面白いって言われて
[03:24:58.520] 嬉しい
[03:25:01.359] な最高
[03:25:03.560] じゃん俺たちだけで成り立ってるんだ
[03:25:09.600] よ何かが変だ
[03:25:13.040] なX変だな
[03:25:18.840] なりすましはしちゃいけませ
[03:25:29.160] ん体力回復し
[03:25:35.279] てこうあのでちゃんの好きだった何それ
[03:25:47.080] 全然やっぱ世代が違うからわからなわかん
[03:25:49.960] ない古いそれだから
[03:25:53.319] うるせえ
[03:25:57.680] うるせえ言うてそんな俺
[03:26:00.560] 8さないから
[03:26:04.520] ねないもんなないもんな俺と
[03:26:10.880] 8何アイスが好や役のガーで気持ちや
[03:26:18.080] それ何アイスが好き
[03:26:24.040] ええ板チョコ知らない本当に全然知ら
[03:26:29.720] ない全然知らない
[03:26:39.520] よなんでメスガキにガキって言われる
[03:26:42.399] なかなかないなかなかない
[03:26:44.239] シチュエーションじゃないそれメスガキに
[03:26:47.120] ガキって言われることなかなか
[03:26:51.640] ですありは何にも言わないが
[03:26:56.680] 汗水
[03:26:59.479] たらしい明日も生きるために今日も
[03:27:07.239] 歩むそれでもありにもかまきりにもわから
[03:27:15.359] ない
[03:27:23.040] オ行く
[03:27:37.600] ぜんっていう曲まであっ
[03:27:41.239] て完全にアウトやでも今だって今あれだ
[03:27:45.720] もんな
[03:27:46.720] さでょちゃんだやんないんだ
[03:27:50.279] ぜ
[03:27:52.760] まちしない時点でやばいの
[03:27:56.319] にもうもうあの成人もしないんだよ意味
[03:28:00.479] わかんねえ
[03:28:09.760] だろ骨もないしね骨もないし
[03:28:17.840] たら止るんだ
[03:28:19.359] けどあれ
[03:28:23.359] ダダダあなんとかしんじなんとかなんとか
[03:28:26.520] なんとかなんとかダダなんとかダダなんと
[03:28:28.720] かうるさいなダ真似して育ちました僕
[03:28:36.880] もむしろあれをなんかこう許容範囲だ認め
[03:28:42.080] られない人の方が
[03:28:46.160] 思危ない
[03:28:50.120] ぜをりしちゃうんだそうだ
[03:28:54.840] ねあれを許容範囲だと思えない大人の方
[03:28:58.040] がさだいぶだいぶ気持ち悪い大人だと思い
[03:29:02.160] ます
[03:29:07.640] あ昔からだ
[03:29:10.720] よま昔から子供に見せたくないアニメでは
[03:29:13.920] あったよななんか上位にいたよな
[03:29:18.080] レオしんちゃん一緒に見てくれる親の方が
[03:29:20.120] いいなフレオしんちゃんの映画一緒に見て
[03:29:23.279] 行ってくれる親の方が嬉しく
[03:29:27.760] ない何かが変だ
[03:29:31.120] な人は変だなあっちゃったの赤ちゃん
[03:29:47.560] 何かが変だわ大人帝国親と見に行くとか神
[03:29:51.120] じゃん何そのイベント大人帝国俺もおやつ
[03:29:54.600] 見に行きて絶対泣くじゃんそんな今でも
[03:29:57.680] 泣くわお母さんと大人帝国見たら
[03:30:02.319] 絶対あのよ大人帝国のあのお父さんが匂い
[03:30:07.479] でさこうやってどんどん大人になってく
[03:30:09.199] シーン
[03:30:10.560] なあれで泣かないやつはマジ犯罪者だと
[03:30:14.960] 思うあれやばいよねあそこ
[03:30:18.800] ねあれやばいよねマジで超投げるような
[03:30:21.520] あそこ
[03:30:36.479] な
[03:30:43.680] あほあ下手くそ危ねえ
[03:30:48.199] これパリー決めたら多分楽に勝てんだろう
[03:30:54.439] な遠いよお前遠い
[03:30:59.479] ねん何かが変だ
[03:31:06.880] ないやもう全然違うね見よっかなもう1
[03:31:11.080] 回大になってからしっかり見てないかもな
[03:31:16.160] でもさあれはでもさまた昭和を知ってる
[03:31:18.800] 大人だからまたいいんだろうな昭和を知っ
[03:31:22.560] てる大人だからもまたなんか俺たちは言っ
[03:31:25.920] ても
[03:31:26.760] な平成しか知らないわけ
[03:31:30.760] じゃんそうそう
[03:31:34.800] そう
[03:31:38.560] おらおかっこいいいぞやたやおいいねいい
[03:31:42.399] ねいいねいいよえ倒せないの
[03:31:53.120] 何かが変だ
[03:31:56.520] なとどとどの演出なったよな今なまだ続く
[03:32:01.040] んかやば終わった何それいやもうその知
[03:32:05.359] なんなまた難しいことする
[03:32:08.040] ねうますぎか
[03:32:10.439] 俺またそれ何か
[03:32:16.000] 変だ
[03:32:16.960] な大人は変だ
[03:32:26.600] なえみなさんロボとちゃんは見た割と最近
[03:32:31.120] の映画なんだけど最近ってもう10年
[03:32:33.279] ぐらい前かなあれいいよねロボとちゃん
[03:32:38.399] めちゃ泣けるわあれ最高に泣けるよね下し
[03:32:42.920] 1番泣けると言っても過言ではない
[03:32:46.960] あれやばいよあの本当に俺大人になって
[03:32:50.840] から見たけど初めてじゃないからマジで
[03:32:53.840] おえ越して泣いた
[03:32:57.239] のて泣いた本当にあれはマジで泣ける
[03:33:03.920] ねマジで泣けるよ
[03:33:10.600] あれロボとちゃん
[03:33:13.239] ね見たい俺も回見たい
[03:33:16.439] めっちゃ投げるよあれ本当にめっちゃ強え
[03:33:19.760] こいつなんだなんだお前ねえよ俺スーパー
[03:33:29.439] ミサイルやばい
[03:33:34.080] やばいなんか
[03:33:35.880] そのや
[03:33:38.000] べあねあ
[03:33:46.319] やばいまた死ぬめねこいつ強すぎ
[03:33:51.840] や何かが変だ
[03:33:55.279] な
[03:33:59.640] あ青空侍い
[03:34:02.479] ね
[03:34:04.000] おら終わり
[03:34:07.160] じゃ
[03:34:14.720] おらめちゃ
[03:34:18.040] つええアル戦国大カステだっけあれも
[03:34:22.080] 泣けるよなパチパチ
[03:34:25.040] パチパチおのの
[03:34:27.920] パチパチあれも泣けるんだよ
[03:34:32.040] ねだってあれだってなんかもうクレオン
[03:34:34.600] しんちゃんしんちゃんを削除した
[03:34:36.479] バージョンがなんか草強しが主演で映画さ
[03:34:39.359] れてた
[03:34:40.479] やあれはどうかなと思ったけど
[03:34:43.800] ねんがてない本にただの戦国の映画として
[03:34:47.279] リメイクされてたった笑バラッとなななも
[03:34:51.880] なき恋の歌だきあれやだった
[03:34:54.960] なだからしんちゃんの部分を削除した
