[00:00:12.599] ひ
[01:20:56.600] 1回やんなきゃいけねえんか。や、
[01:21:04.360] MP飛んのやめて。ほんまに。
[01:21:09.440] 今日はいつまでですの?で、
[01:21:12.080] お前らよ。何回言わせんだ?8時せたのが
[01:21:16.600] 5回ぐらい個別に説明してるからな。
[01:21:20.040] 震えなさい。
[01:21:20.920] も、5
[01:21:21.600] 回ぐらい個別で俺言ってるからね。ほんまに
[01:21:26.960] 朝の8時なねえだろ。
[01:21:30.239] 4時あとあと
[01:21:32.400] 2時間
[01:21:34.480] そうなんや。
[01:21:35.480] ところで今日はいつまでもえて
[01:21:44.280] 8時
[01:21:44.679] つべコべつべコべと
[01:21:46.000] つべコべつべコべな。今日
[01:21:48.280] 8
[01:21:48.440] 時までやって終わりだよ。寒いからで明日はちょっと予定あるから無理。次の配信は
[01:21:58.400] ま月曜か火曜か曜かな。
[01:22:04.679] 女、女。そう、女、女、女、女。もうこれが、これがもう女がもう、
[01:22:15.400] もう順番待ちしてんのよ。今週は私、今週は私つってな、順番待ちしてんだから。乾く暇がないってな。
[01:22:30.239] つべコべ個別分。
[01:22:34.040] つべこべコべじゃん。声優さんいる?声優さんやん。いや、マジで声優さんの焼肉屋行きたかったな。先に言ってくれれば行ったんだけどな。まさか行くと思ってねえからさ。
[01:22:59.480] 今日は遊ばなくていいやと思っちゃっ
[01:23:03.320] このもうさっきここクリアしたからもうパッと
[01:23:13.239] 海分
[01:23:13.880] うんホやじゃないやん単語なんだ
[01:23:17.440] てもらうべ
[01:23:19.360] ズ々ズし頼まれてもないのに持ってくか優さ
[01:23:27.800] ゲーム
[01:23:38.840] お前やめて。もうMP
[01:23:40.280] 飛んのだけはほんまにやめて。い
[01:23:46.040] いよ。
[01:23:53.400] うん。
[01:24:01.239] ババパガバガバパパバもう宝の位置とか覚えてんだんな。ああ、福いいね。
[01:24:14.320] これさ、買い物で福引がもらえる条件って何なの?あの買い物した金額とか
[01:24:28.400] 条件がいまいしわかんねえんだよ。運ゲなのかな?じゃない?
[01:24:32.600] あ、そうなの?金額なのか。
[01:24:37.639] さっきこれ1
[01:24:38.239] 回やり直してっけど、なんかやり直す前よりなんかね、やっぱね、目枚数少ねえんだよ。
[01:24:51.840] 1400
[01:24:52.400] ゴルでかい。落ちるなよ。落ちるなよ。落ちるなよ。うん。ち、あっちだな。
[01:25:05.440] ま、まだちたな。宝があるからな。こっち
[01:25:18.119] どう?お、
[01:25:20.360] いいね。やっぱやっぱいいね。これ仲間がいるってのはいいことだよな。これ、これ、これ、これ。
[01:25:34.239] 素服や服での福引きは運でもらえてました。
[01:25:37.560] あ、運なんだ。あれむにこんばんは。あ、やっぱ運なの?これも運なのかね。
[01:25:44.719] まさかムーンがガボ枠とはな。
[01:25:47.560] 確かになんかすげえワイルドになってるよね。
[01:25:51.719] いいよ。
[01:25:56.920] いやもえ。
[01:26:00.440] それ
[01:26:02.760] え、絶対さ、ビーストモード覚えそうじゃ
[01:26:05.800] ね?ビーストモード覚えそうじゃね?
[01:26:09.360] ビスモトル
[01:26:21.920] 。あ、これ違うか。
[01:26:32.320] ナイス。いいよ。えい。
[01:26:37.239] や、まだまだあれだな。まだまだブーメラン最強だな。
[01:26:44.520] このくらえ。
[01:26:48.600] いい。ドラクエ
[01:26:51.360] 1と大違いだぜ。マジで。
[01:26:57.119] あれ?こんな長かった?ここ
[01:27:00.119] こんな長かった。
[01:27:11.560] あ、落ちるなよ。落ちるなよ。落ちるなよ
[01:27:13.199] 。
[01:27:20.840] バキ
[01:27:22.360] いいね。
[01:27:27.639] いいね。うん。あ、もうほらレベル戻ったで。
[01:27:47.239] なんかでも今回クッキーも強いよね。結構ね、こう見るとね。あ、ベギラマ来た。いいよ。な
[01:27:53.040] んで20時までなの?
[01:27:56.119] なんでってなんだよ。別にねえよ。疲れるから。だってまだ俺今日あれだぞ。あの何家族でさっきあのなんだっけ?あれ初モード行って帰ってきて飯とか何にも食ってないんだよ。
[01:28:12.600] 昼食った後だってそれはそれは飯とか食ったり風呂入ったりするだろうよ。もういいねん。もうなんかもう寝る寸前までゲームとかせえへん。もうええの
[01:28:25.639] 4時間もや十分やん。
[01:28:29.440] その後配信ありがとう。
[01:28:31.000] うん。しない。しない。そっから風呂入って飯食ってったらもう
[01:28:37.760] 10時とかだ。
[01:28:40.239] それいいよ。今日はいいの。もうゆっくりやればいいの。ま、嬉しいけどね。やれやれ言われんのはさ、お前ら俺のこと好きだからな。
[01:28:53.239] それ分かるんだけど。分かるし気持ちは嬉しいんだけど分かるしさ。え、じゃねえよ。もう否定指定待ちだったんだけど。ま、お前ら俺の好きだから。
[01:29:08.520] の夜やわ。
[01:29:12.560] 他にもいるやろ。おもろい配信者いっぱいね。お話の上手なおもろい配信者いっぱいいるじゃないですか。俺こっち行った。何もないんかい。
[01:29:37.920] はい、もう戻し作業完了ですと。これ真ん中に小さなメダルあるからな。ああ。ああ、どうやねん。よし、行こう。
[01:29:48.800] キプレイ。
[01:29:49.760] そう、キプレイだよ。そうだよ。だってやったんだも、さっき。
[01:29:55.159] どうやらここが最上会のよう。これ、ここ見てねえやもいるかもしから見てやるか。ここから飛び降りればで飛んでいけるはずです。
[01:30:03.440] もいいんだけど、ここまだ見てねえやつが
[01:30:05.520] いるかもしんねえから。
[01:30:06.400] ずですよね。
[01:30:07.360] 見してやるよ。しょうがねえ。優しい。こういうとこなんだよな。チャバゲームが好かれるのって。
[01:30:12.480] 優しい。はずか。やっぱり間違ってましたっていう場合なっちゃうんでしょうね。海峡を渡りきれず海に落ちて溺れるか、海の魔物に食べられるか、もしくは地面に叩きつけられ一瞬で。
[01:30:30.440] ヨガフレイム魔法だ。魔ろだ。詳しく言わないで想像しちゃう。
[01:30:37.320] 寒いの
[01:30:38.920] 君はどう本当に行けると思う?
[01:30:42.000] これさっきさはいってやったらさ、やったからさ。いいえってやってみていい?行けない。死ぬ。
[01:30:48.639] 大丈夫ですよ。あ、
[01:30:50.159] 聞いたでしょ。昔私の父も飛んだって父にできたのなら同じ勇者の血を引く私たちにできないはずがありません。
[01:31:02.800] なんかこれによってエンディング変わった。
[01:31:04.639] 待って僕怖い。心の準備できてない。
[01:31:08.960] ではあなたが風のマントを身につけてください。私たちはあなたの手を握りますね。
[01:31:15.199] え、
[01:31:17.880] ちょっと話進めないで。待って。なんでそんな心決められるの?ここでためらっていてもだ時間が過ぎていくだけです。時間が経てば何かが変わるわけでもありませんし。
[01:31:31.719] なんかプリンめっちゃなんかさ、超キャラにされてない?なんかこの
[01:31:35.639] そうだけど。そうだけども。でも人には時間が必要な時が
[01:31:41.199] 絶対に手を話しません。
[01:31:44.679] ちょっと本気。もう今なの?ここからマジに
[01:31:48.719] うるせえな。行きましょう。大丈夫。きっと私たち風になれます。う。うわあ。飛んでる。僕たち飛んでるよ。
[01:32:11.520] ええ、風が気持ちいいわ。
[01:32:15.280] ええやん。ええやん。こんな会ったんだな。
[01:32:19.840] ムービー来た。
[01:32:21.159] ええやん。ええやん。はい、終わりです。ムービー終了ね。こっちの塔にも何かある。おい、あるぞ。何かこっちの塔にも何かあるんだ。さっきここ見なかったんですけど。
[01:32:33.320] 31バイバイ。あれね、ここって来ること
[01:32:35.960] になるんだっけ?後でドラゴンのこっち側
[01:32:38.880] ってなんかあるんじゃねえのここ。
[01:32:43.000] ここなんかあるんじゃね?くんくんくん。
[01:32:48.239] あ、高なんでここにはねえのかよ。
[01:32:50.800] くんくん。ここにはねえのかよ。珍しく
[01:32:54.520] チャバがちゃんと探索しようと思ったら
[01:32:57.159] ここにはないんだ。
[01:33:01.000] ある。ほらある。なんかあるよ、ここ。
[01:33:06.040] 石のカラいらねえ。くんくん。
[01:33:16.159] いやあ、もうあれだな。プリンの
[01:33:17.840] MPねえから1
[01:33:18.560] 回帰ろうか。とりあえずルプガナまで行っちゃおうかな。それ
[01:33:26.239] MP
[01:33:26.560] ねえんだもん。レベル上がるかな?もう1
[01:33:28.119] レベ上がればまになるんだけど。
[01:33:33.880] 10これでこれ待って。え、10人15だ
[01:33:37.920] もんね。プリンだけ15だからちょさ見て
[01:33:41.320] 。あと300だから上がるね。あ、上げ
[01:33:44.400] ちゃう。あげちゃおう。
[01:33:53.920] まジドラクエのオーケストラ行きてえ。
[01:33:55.760] でしべちびるだろうな。こんな生で聞いたら
[01:34:05.159] それ
[01:34:08.639] 強いほどかけそう
[01:34:17.679] ねえ。マジでいい。
[01:34:22.480] ドラクエワなんか結構さ、シリーズでやるんだよね。ドラクエのオーケストラっワツ
[01:34:28.639] 3とかさ、4フ6
[01:34:30.480] とか何げやでもどっち行きたいかって言われたらめっちゃ悩むな。ファシもいいからね。ワツス
[01:34:44.880] 6の曲やっぱ6曲は俺6
[01:34:47.480] が一番好きかもしんねえからん。
[01:34:49.600] 6のいいな。6
[01:34:51.280] のやつ行きたいね、やっぱ。お、なんだ?
[01:34:56.880] 6
[01:34:57.119] 等わかる
[01:34:58.639] ね。6の曲めっちゃいいよね。
[01:35:00.000] 入ってるね。
[01:35:01.159] 等気合入ってるよ、やっぱり。バブーン来た。森の万人グリーンバブーンじゃん。
[01:35:06.159] BGM好き
[01:35:07.320] わかる。ドンダンダンダンダガンダガンダガダン。ガン。
[01:35:16.520] あ、
[01:35:25.639] ドンドン
[01:35:27.280] 。めっちゃいいよね。
[01:35:30.679] あい、俺のレベルが上がっちゃったぜ。
[01:35:36.480] もろバギり。よしよしよしよし。
[01:35:39.360] 6もおもろかったもんな。やったけど
[01:35:43.040] アモス仲間にできなかったけど俺。
[01:35:46.199] アモスに本当のこと言っちゃったから俺アモス仲間にできなかったけど
[01:35:51.960] ダブル
[01:35:53.920] あらぎの歌ほらほらこういうのがあるじゃん。アモスに言っちゃったんだよね俺。おめ昨日の夜ドラゴンなってたよつって。おめ昨日の夜ドラゴンになって人襲ってたよって言ったらなんかどっか行っちゃった。
[01:36:09.239] 安らぎの歌って何?安らぎの歌ってどう
[01:36:11.920] いうあれ?安らぎの歌ってど?
[01:36:17.480] あ、プリンしか覚えらんないから行こう。
[01:36:26.800] 全体回復か、これ?全体回復。安らぎの歌
[01:36:29.840] って。
[01:36:36.080] おお、これはいいね。これはいい。
[01:36:41.600] ベホマラーのね、
[01:36:45.600] 介護感みたいな。これやっぱここ来て
[01:36:48.000] よかった。
[01:36:54.199] いや、戻し作業やってよかったやん。俺
[01:36:56.040] 絶対ここ来なかったぞ。
[01:37:01.480] ちょっときついな。
[01:37:12.600] 強いね。
[01:37:21.400] やばい。あ、
[01:37:28.719] こうやってレベル上がんじゃない?プリンが。
[01:37:33.199] よしよしよしよしよし。これでMP回復し
[01:37:35.520] たからオッケーですと。
[01:37:38.960] オッケーオッケー。
[01:37:43.440] よし。
[01:37:46.239] どっから上がるんだろう?このもう1個
[01:37:50.639] ここじゃないな。
[01:37:55.480] えっと、
[01:37:58.040] どっから上がるんだ?これなんか道が
[01:38:00.520] わかんない。もしかしてもう1
[01:38:02.000] 個上だったかな?
[01:38:03.920] オスオす
[01:38:04.920] おちゃんさんこんばんは。夕方のチャマゲームです。ドラクエ
[01:38:12.599] 2
[01:38:13.119] やらせてもらてます。宝の匂いってこれじゃないよね。これ取ったよな。
[01:38:21.840] こえるといいわ。そのちゃんです。
[01:38:24.719] どうもこんばんは。
[01:38:31.440] 20時ぐらいまでやるべきは
[01:38:35.639] どう?
[01:38:38.599] 今ね、風のマント取って、
[01:38:41.679] 風のマント取って、あの海峡を超えたところで、反対側のドラゴンの壺を見てます、今。そういえば俺も今日気当してもらってきたよ。
[01:38:52.199] あの、あれにカ主さんに、あの、日光東宮のお道の中入ってさ、
[01:38:58.960] もう疲れる前から自分で言うの笑う。
[01:39:04.960] あ、今日8
[01:39:05.719] 時までやるってな。うん。全員に聞かれくから。もうこれ過こから。
[01:39:11.840] この上にさ、ここにさ、
[01:39:17.920] ここにさ、この大風にさ、かけるからさ、
[01:39:21.440] もう今日20時まで書いたろうかな。もう
[01:39:24.000] うるせえから
[01:39:26.400] も全員に聞かれるからさ。
[01:39:31.159] もうね、でもね、書いても書いてもね、
[01:39:35.560] 聞いてくるやついるんだよ。
[01:39:40.040] おるね。
[01:39:42.840] ほんまもう人間ってそういうもんなんだよ。や、
[01:39:49.159] お前にさ、ドラ、あの、ドラクエじゃない、なんだっけ?えっと、マイクラの企画やる時にさ、統合版でやりますよって。
[01:39:57.280] 20
[01:39:57.520] 時までなんです。
[01:39:58.360] 本当に20時までだよ。今日は20
[01:40:00.360] 時ちょい前までだよ。
[01:40:01.960] 統合版でやりますからねって何回も何十回
[01:40:05.480] も言ってんのにさ、何番でやるんですかっ
[01:40:08.400] てさ、聞いてきたやがいてさ、
[01:40:13.199] 切れかけたね。
[01:40:18.320] 配信内でもいい
[01:40:19.320] 統合版って言ってたし、告知ツイートの文章の中でも統合版って書いていたし、告知動画の中にも統合版って書いてあるのに、そのリプに何番でやるんですかって。
[01:40:32.159] 統合版でやるって書いてあるに書いてあるツイートに何番でやるんですかって送ってきたやつがて笑
[01:40:41.440] もう俺もう文章で返すのもうなんか腹だったからあの統合版って書いてある上のツイートスクショしてそれに貼ってやったよ。ま、綾たかって言うんだけど。
[01:40:57.239] ま、綾たかってやつなんだけど。
[01:41:02.920] 笑笑。
[01:41:04.920] あ、ついのいと。よし。あ、力の指輪いいじゃん。こういうのいいよ。こういうの好きだよ。石のカツラってこれあれなんだ。アクセサリーなんだ。
[01:41:30.320] このや、
[01:41:38.880] 意外とね。
[01:41:40.880] ええ、強いな。や、
[01:41:46.960] やべ、やべ、やべ、やべ。これは倒しちゃって。意外と見てへんねんな。
[01:41:54.679] 人間意外といろんななんかそういう色々書いたりとかなんだとかやってもね、意外と見てないんですよ。
[01:42:09.719] 君臭いで。
[01:42:12.000] なんだお前?なんやねんお前。
[01:42:17.400] これあっち側ってどうやって行くんだろう
[01:42:18.840] ?これ
[01:42:22.880] イベントの時もさ、イベントやったじゃん
[01:42:25.560] 、12月に。あん時もさ、いや、ま、
[01:42:28.119] すっごい嬉しいねんで。めっちゃ嬉しいん
[01:42:30.080] だけど。めちゃくちゃ嬉しいんだけど、
[01:42:33.480] あの、差しれ
[01:42:35.639] 生物持ってこないでね。あの、生物、あの
[01:42:39.760] 、もう冷蔵庫とかライブハウスないからさ
[01:42:41.480] 、生菓子とか持ってきてもちょっと
[01:42:44.679] ちょっと生物は入れありがたいんだけど、
[01:42:47.520] もらう側でこんなことのもあれなんだけど
[01:42:49.080] 、ちょっとね、あれしなきゃいけないから
[01:42:51.320] ちょっと生物はごめんっていうものでね
[01:42:55.320] やって、もうさ、ケーキ持ってきたやつが
[01:42:57.400] いてさ、いや、ありがたい。ありがたいね
[01:43:00.159] 。ありがたいよ。めっちゃありがたいんだ
[01:43:01.679] けどね。めっちゃありがたいんだけど。
[01:43:04.760] 俺裏でめっちゃ食ったで。
[01:43:06.360] ケーキ。
[01:43:08.119] 裏でケーキめっちゃ食った。
[01:43:10.760] 痛いでしょ。
[01:43:13.320] はあ。それありがたいんだけどね。そんな差し入れもらう側がそんなさしね、生持ってくんだとか言える立場ではないんだけどでもやっぱライブハウスにも迷惑かけ兼ねないからな。よし、着いた。
[01:43:33.400] よし、ついたが、ついたが。ここ特に何も
[01:43:35.760] ないのかな?
[01:43:38.239] やるやる。これでチームだ。チームだ。
[01:43:39.719] チーメだ。ほれみ。
[01:43:43.840] 特に宝は何もないか。
[01:43:48.000] で、これさあ、
[01:43:52.080] まだなんか宝あったよね。
[01:44:00.599] あ、宝ないわ。
[01:44:05.280] ちげえんだよね。俺がさ。あ、分かった。
[01:44:08.520] これさ、もしかしてあれじゃない?あ、
[01:44:11.280] 違うか。
[01:44:13.520] なんかさ、このマップの
[01:44:17.639] 6回、5回4回4階の向こう側に行きたい
[01:44:22.920] んだよね。どうやって行くんだろう?これ
[01:44:25.639] 4階のさ、アベックとすれ違ったの?
[01:44:28.800] アベックとね、すれ違い。車なかったから
[01:44:31.360] 多分出かけてんだと思うわ。今のうちに
[01:44:33.599] でかい声で配信しとこうと思って。このさ
[01:44:36.760] 、
[01:44:38.360] 向こう側ってこれどうやって行くんだろう
[01:44:41.360] ね?
[01:44:51.239] わかんねえ。向こう側ってこれどうやって
[01:44:53.000] 行くんだろう?このこっち向こう側。
[01:44:59.360] あ、もういいや。やめた。もう1回。もう
[01:45:00.880] いいや。いらないいらない。後で来よう。
[01:45:05.599] よし、じゃあルプガナに行きましょう。
[01:45:07.119] ルプガナに。
[01:45:09.360] ぷガナに行こうと。ヌプガナ
[01:45:20.199] 腹減った。
[01:45:20.760] なんかもうなんかぬプぬプが何や
[01:45:28.840] スケベさえ足かな。オ着きましたよ。
[01:45:46.000] ルプガ。
[01:45:54.560] これドラクエの街のさ、名前ってセンス
[01:45:57.400] いいよね。ルプガナって何なんだろうな。
[01:46:01.000] よく思いつけような。
[01:46:03.920] ムーンペタとかラインハットとかさ。これ
[01:46:08.560] 5だけどめちゃくちゃセンス良くない?何
[01:46:11.599] ?LINEハットって?LINEハット
[01:46:13.840] 王国
[01:46:15.800] すごない?これ思いつくの?
[01:46:19.440] 街の名前とこれみんな注目してないけどね
[01:46:23.119] 。これすごいよ。街の名前だけやってて
[01:46:27.560] まだ出てくんだから。
[01:46:29.960] LINEハッド王国。
[01:46:38.280] ブロンズナイフ。よし。
[01:46:43.639] 小さなメダル。いいじゃない?
[01:46:57.239] あ、もう1発来る。
[01:47:10.639] 逃げられたわ。逃げられた。
[01:47:15.239] ちょ、ま、見せろ。
[01:47:21.760] 特にないね。
[01:47:28.639] 一旦ここでセーブしとこう。また間違えか
[01:47:30.679] もしんねえからな。新しい町に来たらさ、
[01:47:34.040] 一旦ちゃんとセーブするってのが大事かも
[01:47:36.639] な。
[01:47:39.239] ま、とりあえず戻し作業は終わったわ。
[01:47:41.159] 30分ぐらいで来れたな。
[01:48:00.639] 確かここが武器屋だったっけ?違う。
[01:48:03.080] 武器屋上にあったな。あ、で、ここも
[01:48:05.599] なんか宝箱があるはず。これか。宝箱じゃ
[01:48:08.840] ないけど。これ、これ。これ、これ。
[01:48:21.400] で、ここ武器アが結構強かったよね。ああ
[01:48:24.480] 、何これ?え、何こ?沼には気をつけるん
[01:48:27.760] だぜ。触れると危ないし、気づけば深みに
[01:48:29.840] はまるってもんさ。ふふ。まるで恋のよう
[01:48:32.199] だ。キモ。きし。
[01:48:33.599] こいつ力の種よしよしよし。まだ宝
[01:48:43.040] 3つもあんだな。
[01:48:44.440] チま君ベル好きって言ってなかったっけ?
[01:48:47.360] え、めっちゃ好きだよ。めちゃめちゃ好き。一番好きなアニメかも。アニメとか漫画かも。それこそ俺全部出てくるぜ。なんか呪文の名前とか呪文の名前とか全部出てくるで俺。
[01:49:06.040] ルーンタッフ。うん。
[01:49:11.800] なんかサリオとコラボするって作者さんのツイート流れて。
[01:49:15.440] 何それ?サリオとコラボすの?
[01:49:17.239] 出るのね。この作品サリオとコラボすんの?何それ?あのね、最近のね、ガッシュベルのやり方俺好きじゃ。結構好きじゃないんだよね。なんかアプリになったりとかさ。
[01:49:32.639] そのアプリがかなりなんかあれらしいんだ
[01:49:35.320] よね。そのアプリがなんか結構
[01:49:39.400] あの
[01:49:41.280] あれらしいんだよな。なんかあの課金課金
[01:49:45.599] 重視みたいな感じらしくてあんま好きない
[01:49:48.840] んだよな。
[01:49:51.719] まてこのカシル2っていうやつやるしね。
[01:49:54.880] アプリピンキリすぎる。ピンキリあるね。
[01:49:56.960] やっぱね、当たり外るね。まあでもさ、ま
[01:49:59.840] 、それでお金稼がないといけないのかも
[01:50:01.920] しんないけどね。
[01:50:06.800] あんまりさあ、
[01:50:09.880] お金お金されちゃうとちょっとちょっとね
[01:50:13.119] 。
[01:50:17.119] ライトシールド買おう。
[01:50:35.440] ガッシュベルはいいぞ。
[01:50:38.639] アニメ見てたら30分に1回は泣けるわ。
[01:50:42.719] アニメ見てたら30分に1回は泣けるね。
[01:50:47.840] アニメもう1回やってくんねえかな。なん
[01:50:49.480] かハがれみたいな感じでさ、完全版として
[01:50:51.880] やって欲しいんだよね。
[01:50:54.800] 昔やってたさ、ガシルのアニメさ、あの、
[01:50:58.400] 終わんないなんつうの、漫画に追いつい
[01:51:00.520] ちゃう形で終わったんだよね。だから完全
[01:51:03.239] に漫画の最終回まで行ってないんだよね。
[01:51:05.880] ファウードで終わってんだよな。最後まで
[01:51:08.360] やってほしいわ。ハがれも昔2個アニメ
[01:51:11.000] あってさ、昔のやつはなんか連載に
[01:51:12.760] 追いつくからつって終わったんだけど。
[01:51:15.400] もう1回やってほしい。しっかり。
[01:51:24.639] っていう話をしてもね。
[01:51:27.000] あ、ハンターハンターもそうなんだ。ハンターハンターも
[01:51:30.000] 2
[01:51:30.159] 個アニメあるよね。昔のやつというと寂しいよ。
[01:51:32.719] そうそうっていう話をしてもさ、なかなかそのガッシュベルファンがいないからさ。見ろよ。お前、お前ら全員いいぞ。ハンターハンターもてかハンターハンターってそっかアニメまだ終わってないもんね。としに
[01:51:52.400] おもろいよな。
[01:51:53.719] 泣けるしとがしがまだ終わしてねえんか。ハンターハンターはあのさ、なんでさ、ハンターハンターのそさん、と先生ってあんなに休ななんなの?毎日誕生日なんだけど合くれた。
[01:52:11.000] 12月にちょいちょい進めてるツイート。
[01:52:13.440] いや、でもあげあげた。あげたいぐらいなんだけど。あげたいぐらい。あげたいんだけど俺も漫画はもう全部持ってねえんだよ。持ってたらあげたんだけど。
[01:52:21.840] としさんは腰悪いのよ。
[01:52:23.800] 腰悪いとやっぱ漫画って書けないのか?
[01:52:30.639] デスクに迎えない。腰をかなり深刻に壊してる。
[01:52:34.760] あ、そうなんだ。まあ、確かに腰はしんどいよな。直せないもんなんか。手術とかしないんかね。
[01:52:45.239] 俺はちなみにあのヘルニアで腰やって手術
[01:52:48.440] して直したけど、ま、腰とかそういうのは
[01:52:51.280] 手術しちゃった方がいいぜ。我慢するだけ
[01:52:53.360] 無駄だよ。自然に治んねえから。え、なん
[01:52:55.800] か落ちた。ララ
[01:52:59.719] コントローラーが落ちた。
[01:53:02.800] プレステ5のこの買ったはいいものの
[01:53:06.199] ゴーストオブ島しかやってないというこの
[01:53:08.239] 噂のプレステ5。
[01:53:12.719] なんかプレステ5のゲームもやりてえな。
[01:53:18.360] これさっき見たからちょっと飛ばすね。これ北の山に行けってやつ。
[01:53:23.760] 相当稼いでるはずの人が直せないレベルなのかもね。さんの力で直してないってなるとかもね。
[01:53:32.199] 塊り騙しいやろ。
[01:53:33.920] え、何?プレス5
[01:53:34.760] で出たの?あ、ワンスアポンは固まり魂だっけ?ま、スイッチでも出てるもんね。なんかプレステ
[01:53:41.400] 5
[01:53:41.639] でしかできないのやりてえな。なんかな。
[01:53:46.599] ここも3個宝があると。
[01:53:50.560] やばい。ごごご予定
[01:53:52.599] やるしかねえな。ご予定。ゴーストオブテ
[01:53:56.800] やりてえ。絶対おもろいよな。
[01:54:01.599] ゴーストオブやりてんだよな。はい、帰っ
[01:54:04.360] てきた。さっきこのヒャルコの巻き物
[01:54:06.440] 間違って使っちったからさ。戻ったんだよ
[01:54:08.880] 。
[01:54:10.599] 戻し作業終了です。
[01:54:14.639] 間違えんなよ。もう間違えんなよ。たる子の巻き物。え、プリン。オ、
[01:54:23.280] 500円のモンハンワイルズはどう?
[01:54:25.840] 500
[01:54:26.199] 円なの?モンハンワイルズって今そんな安いの?モンハンもな、もうついてけねえもんな。モンスターハンター。
[01:54:36.239] もうそんな安いの?
[01:54:37.480] モンスターハンターセカンドぐらいだったらやってもいいけど。
[01:54:41.880] モンスターハンターセカンドやんねえかな。
[01:54:50.000] 中古500円だって
[01:54:51.880] 安す。え、ワイルズって
[01:54:55.639] 1
[01:54:55.800] 番新しいやつわ。アイスボーンの全然追ってねえからわかんねえんだよな。
[01:55:04.320] 1番新しいやつワイルと
[01:55:05.719] していいですか?そう。
[01:55:07.520] ドスドスやろうよ。俺ドス好きだよ。
[01:55:10.360] どス
[01:55:12.320] あの季節やつでしょ?季節あるやつ。季節だっけ?なんかあるよな。冬とかないんだけどさ。みたいな感想だ。ミスターセカンド。
[01:55:21.560] あ、そうな。ドスだよ。ドス。モンスターハンタードス。クシャルダウレのやつな。でもさ、俺ドスのさ、
[01:55:32.440] BGM
[01:55:32.960] めっちゃ好きなんだよね。英雄の証じゃない方。
[01:55:35.520] ワイルズのネズれ。
[01:55:36.880] パパパパパパパパパパパラパパパパパパパパパパパパパパパラパパパパパパパパパパパめっちゃっこよくない?あの曲あんまり使われないんだけどね。まあでもね、あのうち俺の友達にはいますから。あのモンハン鏡が
[01:55:59.320] ドスのオープニングがいっちゃん。
[01:56:01.239] 分かるわかる。めっちゃいいよね。あのクシャルのやつでしょ。
[01:56:03.760] トライやらせたい。カールス
[01:56:05.480] わあ、トライやったことないな。クシャルダオラんだっけ?クシャルダオラじゃなくてな
[01:56:10.800] んだっけ?あの海のやつやね。トライってなんだっけ?名生ちたのモンスター海のやつな。忘れた。なんだっけ?なんだっけ?あの陸に出るとめっちゃ弱いやつね。
[01:56:23.079] もうちょっと装備ラギアクルス。ラギアクルス。ラギアクルス。そうそうそうそうそう。あ、昔のモンハンやりてえな、また。
[01:56:34.800] 前俺配信でさ、あのモンスターハンターやったの?プレステ
[01:56:39.040] 2のプレステ2
[01:56:40.639] のモンスターハンターやったんだけどクロスが過去
[01:56:43.840] 5
[01:56:44.040] 時間ぐらい配信して
[01:56:46.159] 5時間配信して4
[01:56:47.760] 時間半ぐらい卵運んでたからそれでもうさすがにしんどいっつてやめた。こんなに卵を運ぶんだっけつって。
[01:56:58.159] こんなに卵運ぶゲームなんだっけ?
[01:57:01.280] あれマジでただってさ。
[01:57:03.960] クエストやってくじゃん。クエスト1個
[01:57:06.520] クリアしたら1個クリアしたら卵運び
[01:57:09.560] クエストが出て、もう卵運びばっかり。
[01:57:12.320] あれ
[01:57:15.280] しかも鬼のように邪魔してくるし。
[01:57:17.199] ランポスが
[01:57:21.440] 鋼の鎧い。鋼の鎧い。
[01:57:27.079] いいや。ちょっと行こうか
[01:57:27.960] じゃ、これもうちょっとダブルクロスが加工作のそうそうそうダブルクロス良かったね。
[01:57:34.159] 3DS
[01:57:34.599] のやつね。あのポッケ村とかいっぱい全部出てきたやつだよね。ダブルクロスまだやってんだよ、俺。ダブルクロスまだねやってるの。プスハンター。
[01:57:45.119] あ、ここめタ近いじゃん。ダブルクロスは最後までやったな。ルプガナ北のさ、
[01:57:54.639] いいぞ。
[01:57:55.079] いいよね。あれね、こんばんは。
[01:57:57.400] ここまでがなんか最後のドラゴンクエストみたいっぱい人いるわ。何?お味そこんばんは。お味噌なめこんばんは。あけおめじゃね?なんだかなんだかあけおめな気がする。あ、種食うべ。
[01:58:12.040] ドスはプロデューサーだったかな?今なら問題になりそうなくらい誹謗傷されててやばかった。
[01:58:18.719] ええ、なんでどいいけどね。
[01:58:24.000] いや、あのね、昔のモンハンのあの不便さがいいんだよな。最初のモンハンなんかあれ体験ため切りねえんだぞ。体験ため切りないんだからね。がやばすぎて。
[01:58:37.639] ああ、確かにひどかったね、昔。えー、種食うわ。
[01:58:50.480] プリンが運のなさ1
[01:58:51.840] 番低いのなんかまあでもそうだよ。
[01:58:55.400] ポイズンタバルジン最強。
[01:58:57.079] いや、ポイズンタバル人夏。いや、夏いな。ポイズンタバル人あれも強いよ。バイパーバイトも強いよ。
[01:59:09.960] ドバドバナッツ
[01:59:14.040] 地図もたなくなってから1人前。
[01:59:17.880] 絶1問とかあったな。
[01:59:21.760] ポイズン
[01:59:23.360] めちゃめちゃ強いよね。
[01:59:28.960] 身の守りはま、俺かな?
[01:59:32.719] 力の種の俺。もうこれ5個全部俺が食べる
[01:59:34.840] 。もぐもぐもぐもぐもぐ。よし。
