[00:00:29.720] ສ
[01:55:53.560] 1
[01:55:53.639] 回配信つければお金いっぱいもらえんだから。
[01:55:56.119] 言うて半年。
[01:55:57.560] 言うて半年。長な長がな。
[01:56:02.599] そうい闇幻神のオベリスクのプラも出たな。
[01:56:05.679] 出たね。そう。それもやりたいんだよね。
[01:56:08.360] ただ高くてさ、
[01:56:11.000] あのデラコマ君にはまた配信やったら配信
[01:56:14.159] でさ、プラモデルやりたいから塗装してっ
[01:56:16.639] てお願いしてんだけど高くてさ、あれ
[01:56:19.360] 1万円ぐらいするからなかなか買うのに
[01:56:22.760] なんか結構あの戸惑ってる。どうしよっか
[01:56:25.679] な。買おっかな。配信つけたら誰かが買っ
[01:56:29.560] てくんないかなって。
[01:56:35.360] 笑笑ラララナラななな。はい、皆さん欲しいものリストはこちら。
[01:56:49.480] 買って欲しいって
[01:56:50.639] 欲しいものリスト。いや、本当に買うやるから嘘。本当に買うやついるから嘘。本当に買うやついるねんな。チマゲームのリスナーって
[01:57:02.360] なんだ。
[01:57:03.639] 本当に買うんだよな。
[01:57:07.760] 冗談でさ、アメリカ人にさ、箱付きのゲームくれっつったら本当にアメリカから送ってくるやつとかいるしさ。
[01:57:16.119] 警察卒にやったこともない紐みたいなこと言うのが茶まげなんだよね。プラモカ
[01:57:22.159] 鋼の鞭です。え、鋼の鞭なんかめっちゃええやん。めっちゃええやん。これ買お。
[01:57:32.239] 今日ちょっと鋼の鞭買うまでちょっとちょっとお金貯めるわ。はい。今からストーリー
[01:57:37.440] 1mmもまない。4400
[01:57:38.960] 円貯めるまでやるわ。鋼れの鞭なんかあったら最高じゃん。全体技でしょ。え、これいいよな。鋼の鞭
[01:57:49.360] 歯がないだけかも。
[01:57:50.639] ほら何がねえってか取ってくるやろなあ。
[01:58:02.440] な、責任取ってくれよ。この空気
[01:58:04.480] 今日それでジになる。ちゃまだりえん。
[01:58:09.159] 責任取ってくれ
[01:58:11.719] なあ。
[01:58:12.400] はきつ。
[01:58:13.400] 俺が俺が滑ったみたいになってるやんあ。俺が滑ったみたいになる。いいよな。貴様らはかんないコメントしてもこっちがなんかこっちがなんか焼くなりるなりしてくれるからいいよな。大変なんだよ。
[01:58:31.079] 配信って配信者って大変なよね。いなさな。久し
[01:58:36.920] ぶりじゃしょうがないね。
[01:58:39.440] まだなってんのかも。まだキれが、まだキれがで戻ってきてないかもな。
[01:58:49.239] いや、でも多分配信休む、配信休む直近
[01:58:56.560] 1週間の配信
[01:58:58.040] 見る役なり
[01:58:59.599] 直近1
[01:59:00.320] 週間の配信よりもう喋ってると思う。うか、
[01:59:03.239] もう配信休む前の俺の配信なってもこうだもん。
[01:59:13.480] 笑笑いやもんななんやねんこれみたいな。やっぱねんでた。疲れてたもん
[01:59:26.400] な。もうそうなっちゃうんですよ。やっぱね。やっぱね大事よ。
[01:59:33.440] 出てたのか。
[01:59:34.920] 兆候出てたよ。吐きがなかった。
[01:59:41.960] てか敵強くね。オケ。
[01:59:50.199] もうね、限界感じ。なんか見つけちゃった
[01:59:53.560] んですけど。なんだ
[01:59:56.719] 僕ら住んでるマイラの村には2つの自慢
[01:59:58.800] できることがある。1つは温泉そしてもう
[02:00:01.079] 1つはいい火事がいるとこさ。なぜか
[02:00:04.480] 道具屋の看板を掲げてる変わったりした
[02:00:06.040] けどいい武器やれ。
[02:00:08.040] やめたらもう下になりそうやけど偉らいな。
[02:00:11.400] いや、別にやめたとかじゃないねん。別にちょっと休憩しようっていうだけだから。その休憩が半年だったってだけです。え、マイラのカ事鍛冶屋はその昔勇者ロトと関わりがあったらしい。ロトから異国の件を譲らて大体受け継いでるという噂もある。え、最もばカジアの主人に聞いたらそんな異国の件は見たこともないって言ってかね。それよりもここは何なの?このこのここが何なのか知りたいんだけどな。
[02:00:36.000] 何なんだ?ちょっとお金ためな。
[02:00:45.960] やった。
[02:00:46.599] 3のHD
[02:00:47.560] やったよ。やったよ。配信でやっとったかな?
[02:00:50.800] 可能性考えてたよ。
[02:00:52.440] 見とらんのかい。
[02:00:54.639] 配信でやっとったかな?え?インドから帰ったらすぐするって言ってたからインドにやられた可能性が。ああ。いや、なんかね本当はねもっとね。
[02:01:05.159] そう、別つでも配信できるんだよ。別にできたんだよ、別に。配信でもなんかまあでもまあなんかいっかと思ってなんか別にいつでもできるしって別やめたわけちゃうしな。うん。別にいっかみたいな。
[02:01:23.280] インドの土産げ話もう忘れてマジでそう。マジでそう。もう忘れたよ。なんか今日配信つけたらなんか喋ることいっぱいあんなと思ったけど別にないわ。
[02:01:33.239] もうなんかもう何も覚えてない。君人気だったんでしょ?
[02:01:38.760] 俺人気だったよ。インド人にめっちゃ話しかけられたもん。キムジョーンの写真見せられてお前に似てるなつって言われた。
[02:01:52.360] 動画とかいっぱい撮ってきたけど結局編集すんのめんどくさくてやってねえな。
[02:01:58.000] 結局編集すんのめんどくせえと思って一
[02:02:01.119] 番かったインド飯なんだ?
[02:02:03.239] サンドリーチキン。これこれはマジでめっちゃこカレーなんてもう全然美しくねえや。あれ申し訳ないけどインドのカレーめっちゃまずかったな。まずくはねえんだけど思ってるなんかさ日本の日本でもさ
[02:02:23.159] いたいた
[02:02:24.440] カリーこいない。
[02:02:25.159] カリーなかった。探したけど食らうか。
[02:02:29.639] なんか日本でもさ、異国の人がやってるカレー屋さんってあるやん。なんかネパールとやってる。インドに行ったら俺はあのカレーの人
[02:02:39.760] に来たらここ1に行くらしい。
[02:02:41.639] あのカレーの上位互感が出てくると思ったの。そ全然違うルートのカレーが出てきてなんか全然美味しくないんかったなカレーは。
[02:02:55.760] とよりね、タンドリーチキンがめっちゃうまい。マジでやっぱね、スパイスがね、ア
[02:03:08.440] うまいんだよね。ただね、腹は壊したけどね。それで俺腹は壊した。
[02:03:13.679] で、あ、あっちのね、あの、あっちって全部鶏肉なんだよ、基本。宗教的にね、全部骨入ってんだよな、あいつら。
[02:03:23.119] あいつら骨を取るっていう技術がない。ないらしくて
[02:03:26.599] で受ける味はうまいよね。
[02:03:28.560] うーん。なんかね、カレーの肉にも全部骨入ってんね。食べやすく一口サイズになってんだけどさ。
[02:03:37.280] ドも美人多いよね。
[02:03:38.840] ああ、美人は多かったか。うん。
[02:03:42.880] 日本人受けするかどうか置いといてね。日本ま、美人は多かったね。でもやっぱみんなつけてたで。
[02:03:49.199] ここになんかイボみてなんかでさ、インドのさ、なんかジーンみたいなとこ行ったんだよ。ツアーでジーンとかでさ、あっちはさ、靴脱がなきゃいけなくて
[02:04:04.400] でしょ。そうね。日本人受けするかは別だ。
[02:04:07.800] 靴脱がなきゃいけなくて裸でさ、ジンとか歩くのよ。で、ジンで別中じゃないよ。外もだよ。外。普通にあの地面もう裸なのよ。
[02:04:18.840] 新春ひどいクリップ
[02:04:20.520] 2025C0Sチまくの3
[02:04:23.400] 波どのクリップよかったらどうぞ。
[02:04:25.840] 寒そう。
[02:04:26.840] 本人だって言えば良かったのに。笑
[02:04:29.079] だなかった。うあ、ちょっとこれ見ていい?ちょっとこれ
[02:04:37.960] 1
[02:04:38.119] 回見たいな。これちょっと待って。あ、違う違う違う。間違えした。やべ。もうなんか
[02:04:45.440] OBS
[02:04:45.840] の使い方も忘れてる。どうやってやんだっけ?これ
[02:04:47.719] OBSって。
[02:04:49.520] え、どうやってあれ出すんだっけな?もう覚えてないよ。どうやってやんだっけ?これキャプチャーデバイス。これさ、どうやってさ、
[02:04:59.760] 覚えてない問題?笑笑
[02:05:01.920] どうやってやるんだっけ?これ覚えてないんですけど。
[02:05:06.880] レイドからこんばんは。
[02:05:08.159] どうやってやんだっけ?
[02:05:09.280] ありがとう。グーぐ。
[02:05:12.000] あ、みさんこんばんは。久しぶり。
[02:05:15.000] 変わっちまったな。ウィンドキャプチャ。
[02:05:17.639] あ、ウィンドウキャプチャーね。
[02:05:20.960] あ、ウィンドウキャプチャーね。知ってる
[02:05:23.719] 、知ってる。
[02:05:26.760] あ、これね、
[02:05:29.920] こうやって見ればいいんだ。これ俺去年の
[02:05:33.400] 俺が、俺があのあれやってる時のドラクエ
[02:05:37.280] 3やる時のね、これドラクエ3やる時の
[02:05:39.920] お久しぶりです。
[02:05:41.480] ちゃん。うお。死ね、死。
[02:05:51.840] 笑笑。
[02:05:52.679] いや、やっぱこんくらいのキれがやっぱ
[02:05:56.000] こんくらいのやっぱな。
[02:05:57.719] 笑笑。
[02:05:58.360] まだまだラだわ。エンジンかかってないっすわ。やっぱこんくらい行かないとやっぱチマゲームやっぱおれんだな。
[02:06:10.559] 邪魔ゲームってやっぱりまだまだだわ。
[02:06:13.800] コンジコメランでかいな。
[02:06:16.280] 確かにだ。使わなかったら。ああ。死ね、死ね。いいなあ。面白くて邪魔ゲームはこういう風になりてえ。
[02:06:38.880] こういう風になれっかな、俺よ。
[02:06:42.599] こんくらい行くとこまで行かなきゃだめだ
[02:06:45.040] 。やっぱな。
[02:06:48.000] 頑張りますわ、ちょっと。
[02:06:54.760] あ、道具屋にあ、さっきクリップいいね。
[02:06:58.840] つけられるように。へえ。あ、そうなんだ
[02:07:01.599] 。いいね。なんかつけれるんだ。
[02:07:06.280] へえ。か、やっぱ俺が知らない間になんか
[02:07:09.000] さ、あれしちゃってんだな。変わってんだ
[02:07:12.880] な。あ、道具屋だけどこれが売って
[02:07:17.040] るってことね。え、待って。鋼の剣変え
[02:07:19.280] そうじゃん、もうちょっとで。いや、でも
[02:07:21.040] これ鋼のムだよな。どうかえ、だって威力
[02:07:23.800] がえ、81
[02:07:28.360] めっちゃええやん。うわあ。どうしよう
[02:07:32.880] どうしよう。あ、てかあれもやりてんだ俺
[02:07:35.079] 。
[02:07:36.360] ゴーストオブもやりてえ。やべ、やりてえゲームが多すぎる。ゴーストオブもやりてえよ。
[02:07:43.719] ご予定やった。ご予定やべ。やりてえゲームがいっぱいある。
[02:07:49.239] ライトアダークネスドラゴン。
[02:07:50.960] ライトアダークネスドラゴン。あの遊戯王のな、あのあいつが使ってたやつな。あのま城目が使ってたやつな。確かにライトアンドダークレドラゴンだわな。
[02:08:02.280] 笑笑。
[02:08:02.800] 俺もそよ、俺もよく出たわ。
[02:08:04.639] すぐいもこお疲れ。久しぶり。やってくぞ。ドラクエやら俺がいない間に色々あったみてだな。この
[02:08:16.320] Twitch会も
[02:08:17.199] 予定漏れったよ。
[02:08:18.280] 予定漏れった。やりてえ。やべえ。やりてえゲームが多い。まだまずはドラグニティクエストをシクシクとやらせてもらう。これ正月休み中にクリアすっかんな。マジで正月休み中に。
[02:08:33.800] だからさ、なんかさ、もうガンガンもうクリアしていきたいから攻略情報教えてくれ。までクリア。
[02:08:41.040] いや、まね、無理かな。みんなには無理って言われてる。今んところ。もうなんだこいつ。しつこいの。臭いの。久々に言った。臭いのって。久々に言ったな。ヤ
[02:08:55.800] 臭いねん。
[02:08:59.599] 2までクリ2
[02:09:00.760] めっちゃ長くなってるんでしょ?なんか色々追加されてるらしくて。あ、てかここ行けって言われてませんやん。ちょっとお金貯めたいけどちょっと進めるか。やっぱそうなんだ。
[02:09:11.440] ドラクエ7リメイク。
[02:09:12.840] いや、楽しみ。そうだ。これクリアしたら今度セブンも出るんでしょ?
[02:09:17.280] くて途中で止まってる
[02:09:19.040] にゃーん。でもレトロゲームもやりたい。
[02:09:23.880] 7
[02:09:24.119] もされるの?
[02:09:24.960] そう。セブンも新しいの出んだよ。リイマジン。
[02:09:28.360] 7楽しみなあ。俺クリアしてねえんだよ。セブ長くて
[02:09:32.000] かと思ってたら
[02:09:34.320] あのね、HD2D
[02:09:35.559] じゃないんだよね。なんかなんか全然新しいリメイクマジってもやりてえゲーム多いんだよ。でももう前みたいにもうもう心を殺してまで配信ないからさ。
[02:09:51.960] MPね。1回寝てから行こっかな。
[02:09:54.840] ただ道中でレベルが上るってことを俺は
[02:09:59.159] 念頭に置いてゴリ押ししていきたい。あと
[02:10:01.800] どんくらいでレベル上がんだよ、
[02:10:05.400] これ。あとどんくらいで296
[02:10:08.679] いける
[02:10:10.400] 。あ、キラキラだ。
[02:10:14.320] 全然進まねえじゃん。早くクリアしてとか
[02:10:16.400] 言いながら
[02:10:18.480] てかなんでこんなにMPあった?
[02:10:21.440] お休み中DMあったよ。
[02:10:26.199] 直音からいっぱいあってなおから出てるの
[02:10:29.559] 直からいっぱい
[02:10:31.320] ちゃま君がいない生活
[02:10:33.960] は寂しいですみたいなっいっぱいあったでうんっ端しからもうおっぱいの写真送らせたけどね。じゃあおっぱいの写真送れつって。片っ端しから休み中はそんなんでした。じゃあ父の写真を送れ。
[02:10:51.280] 転走して。
[02:10:56.320] みんなにもミスてやりてえな。チまギノ。
[02:11:01.440] いや、もうなんでこんなMP
[02:11:03.400] ないねん。俺魔法使ってないのに。こいるやん。
[02:11:07.000] 何?ガンツみたいなことってどういこと?あ、転ってこと?もうなんやねん。こいつ孫使おうかな?
[02:11:16.559] 1回変えるか。いい。
[02:11:24.040] なめんなよ。
[02:11:26.119] タマちゃうんや。
[02:11:27.559] タマちゃうねや。ほんまやで。これだからみんなむずいって言ってんだよ。なんかめっちゃ
[02:11:33.079] 1番塩
[02:11:34.000] めっちゃむずいっていうさ、なんかみんな言ってんだよね。あとどんくらいでレベル上がんの?作戦まあ
[02:11:44.040] 170じゃ1回帰ろうかな。
[02:11:47.400] 1回帰ってダンジョン行こうぜ。
[02:11:50.199] 札幌1
[02:11:50.800] 番塩味なんだっけそれな。全然覚えてないけどなんかそういう下りあったよね。チャバゲームのチャンネルでなんだっけそれ?札幌
[02:11:59.800] 1
[02:11:59.960] 番塩味ってなんだっけ?なんかあんかちょっと
[02:12:04.040] 高橋名人のBGM札幌。
[02:12:08.480] 札幌塩味です。高橋名人ポテトかな?
[02:12:13.079] 何だっけ?覚えてない。
[02:12:14.920] 高橋名人だっけ?それなんでお前らそんな覚えてんの?全然覚えてねえよ。俺
[02:12:23.800] ロはちゃんの配信で1番出てくるクリ
[02:12:26.320] 何それ?何それ?知らないんだけど。なんだっけそれ?もうなんかもうチマゲームのやり方忘れてんねん。
[02:12:33.719] 半年でもう敵もう
[02:12:41.400] これさ、もうマジでもう鋼のやべえやべえやべえやべやべやべえやべやべやべやべ
[02:12:46.079] あやべ魔ホトン食らってんじゃんこれやべえぞこれあ所
[02:12:51.320] 1個あるあ
[02:12:53.520] すっかり橋べんに渡辺ほトーン
[02:12:57.119] 渡辺魔ホトーン女殴りますあ
[02:13:00.760] ああ、もう逃げよ。えー、やばい。あ、やめて。危ねえ。ま、別に死んでもいいんだけどせ。別に死んでもいいんだけどせって言っちゃった。今
[02:13:16.480] インドナカーキスにはいられないか怖くなかったん
[02:13:20.760] ね。怖かったよ。怖かった。怖かった。うちもう本当宝の山だからな。
[02:13:27.119] で、札幌ポテトなんも、もういいや。もう忘れよう。もう、もう、も、過去のことは振り返らないで行こうぜ。俺は生まれ変わった。新しい茶バゲームなったんだ。
[02:13:42.159] 死んだらセーブデータ作。
[02:13:43.920] もう、もうそうのやらそん。もう
[02:13:45.639] 女に住んでもらってたな。おい、な
[02:13:47.599] んだよそれ。女、女に住んでもらうって何?いや、仮に俺に女がとしてもさ。
[02:13:55.800] 女に住んでもらうってどういうこと?
[02:13:58.480] 笑笑。
[02:14:00.440] なんかそうそういうやり取りがあるの?ないか?
[02:14:05.679] 女に女に住んでもらうって。お前住め。ここに
[02:14:11.440] られないように。
[02:14:15.000] その女だって家あるだろ。だって
[02:14:16.679] 金払って済まわせたな。
[02:14:19.360] どういうことやねん。
[02:14:24.599] えー、鋼の鞭欲しい。インドから帰った瞬間帰れて叩き出すのマジ笑う。
[02:14:33.920] ま、茶まけそういうとこあるからね。
[02:14:35.520] DV
[02:14:35.920] するし。茶まげはそういうとこあるよ。うん。それなんかそのエッチし終わった後にまずタバコ吸うからね。チャバゲマで。え、まだいんのって言うから。
[02:14:50.480] え、もう早く帰ってくれる。
[02:14:52.040] 笑笑。くず本当に最低。
[02:14:59.040] あ、鱗盾買っとく。いや、どうしよう。防具買うのもいいけど。でももええ、鋼の鞭欲しくね。鋼の鞭チの方が欲しくない。
[02:15:13.800] 4400円すんだけど。
[02:15:19.079] 鋼の鞭にラなんで書きしまっとんねん。大丈夫かな?俺なんかさ、今日さ、めっちゃでかい声出してるけどさ。
[02:15:33.880] めっちゃでかい声出してるけどさ、この半年間こいつめっちゃ静かになったなって思って。今日からまたうるさくなったら、今日からうるさくなったらさ、みんなびっくりしたんじゃねえかな。またうるさなったで。
[02:15:46.920] 嘘みたいに静かになってたんだから。半年ぐらい。パパがね、戻ってきたの。でも寝てばかりでつまんない。全然開いてないやん。
[02:16:04.440] またあのうるせえやつ帰ってきたわってる。
[02:16:08.119] アパートの音量で許されるのおかしい。
[02:16:11.960] 引っ越したと思われてる。
[02:16:14.079] のあのうるせえやついなくなったよつって。また苦藤の日々が始まるね。つもつもうるさい。
[02:16:21.239] また皆さんの安寧。あ、木の帽子の方が防御力上が上がるんじゃないか。木の帽子の方が防御力上がんじゃねえか。ほれ上がるやんけ。ナな。
[02:16:40.200] 4400円貯めんのにあと1
[02:16:41.760] 時間ぐらいかかるな。多分な。
[02:16:43.599] えー、でも鋼の鞭欲しくね?
[02:16:49.080] 鋼の鞭全体攻撃だよね。絶対必要やん、
[02:16:52.439] そんなん。4400円貯めよう。マジで
[02:16:56.120] ガチでま、でもストーリーも進めていく。
[02:16:57.960] これもう行っちゃおう。次んとこ。
[02:17:03.120] ここな。ここ。
[02:17:06.800] これマップ閉じてる時もなんか矢印出て
[02:17:08.960] ほしいな。
[02:17:12.719] て戻ったら溜まってそう
[02:17:14.439] ねえ。溜まってそうだよね。あ、死なないようにしねえとな。金半分なっちまうから。
[02:17:31.160] よし。
[02:17:43.439] いや、敵がさ、多いよ。
[02:17:48.080] あとさ、なんでさ、NPさ、使ってないの
[02:17:51.800] にちょっとずつ減るの?いや、強いね、
[02:17:55.080] これ。強ない敵。これ。
[02:18:00.920] もうめんどくせえからばっちり頑張りに
[02:18:02.920] しようか。ここからだ。
[02:18:06.920] いや、なんかこれみんながむずいっていう
[02:18:08.559] 理由わかるわ。むずい。めっちゃ強いよ、
[02:18:12.359] 敵。
[02:18:17.000] こっち1人やで。
[02:18:24.519] 全然場所ちげえし。全然場所違うとこいた
[02:18:28.280] し。
[02:18:33.880] 1人で旅出るやつが悪い。確かに他のやつ
[02:18:37.840] 仲間いたもんね。他のやつパーティー組ん
[02:18:39.479] でんもんな。
[02:18:44.200] ちょっとMPまか。
[02:18:47.960] そのうちレベル上がんだろ。もうレベル
[02:18:50.080] 上がんじゃない。もうちょいでレベル
[02:18:52.399] 上がるよな、多分な。
[02:19:02.240] ちの主人公って陰キなん
[02:19:05.639] ドイキよ喋んないんだ。
[02:19:07.559] デインちょっと
[02:19:19.519] MP使いすぎかもな、こいつ。せい
[02:19:23.319] や。命令させろにするのが1番なんかな。
[02:19:25.359] 焼き尽くせ。
[02:19:26.800] もうめっちゃMP使うんやんこいつ。
[02:19:31.439] え、全然レベル上がんねえ。あと200
[02:19:33.240] ちょいだったよな。やっぱりちょっと命令。
[02:19:40.120] いや、大丈夫。もう多分多分次の戦いでレベル上がるぜ。
[02:19:43.479] ほら、次のレベルまで7。
[02:19:46.319] 次でレベル上がっから。そしたら満タにやるから。アマちゃん仕用だからな。
[02:19:52.080] あ、キラキラマヌーハって何?マヌーハソってなんだ?いや、なんか強そう。
[02:20:01.960] あ、もう王様につかなくていいのか。
[02:20:04.960] 確かにね。王様。いや、ちょっと待って。これ大丈夫?
[02:20:11.319] 1
[02:20:11.399] 回逃げようか。昔は次のレベルまでさ、何ポイントかって王様に聞かなきゃいけない。おしっこしたい。
[02:20:17.840] 動いてるの違和感すごい。
[02:20:19.520] なんでだよ。
[02:20:21.439] 大サりなんで動いてた?違和感あんだよ。動くだろ。サりなの。
[02:20:26.240] タバコか。
[02:20:27.359] おしっこしっこしたい。ちょ、ほんまやめて。
[02:20:35.720] もう仲間の子呼ばなくていいかんね。マジで。え、やべ。まだいける。えい。
[02:20:41.479] よし。行ける。ア。
[02:20:44.040] ほう。よし。オッケー。危ねえ。
[02:20:49.560] イエー
[02:20:51.200] 。
[02:20:53.720] 私レベルアップ大好き。ま、ほと三かわし
[02:20:58.000] 客。
[02:21:01.960] よし。やっぱあれだな。自分の意思でやっ
[02:21:05.920] た方がいいね。命令させろにして。
[02:21:14.280] 来た来た来た。配信も大好きになって。
[02:21:18.319] いや、別嫌いじゃねえよ、別に。別に嫌いじゃねえよ。
[02:21:23.160] 1人足命令でいいよね。あ
[02:21:25.040] あ、ねえ、なんでこいつ
[02:21:26.800] 2
[02:21:26.960] 回も作るとすんの?こいつ。なんやねん。こういう時は。あ、でもま、倒すか。
[02:21:32.560] お帰り。お疲れ様。
[02:21:33.640] お、グルポンお疲れ。グルポン久しぶりだな。グルポン自体がなんか久しぶり。
[02:21:39.920] 意味ないてアレン様やろうな。
[02:21:42.560] 意味なくないねん。レベル上げは。
[02:21:47.840] ねえ、もうこいつもうだるい。
[02:21:53.640] メラないんかい?メラ
[02:21:56.479] 軍隊ガに先に殺したろ。もう笑い袋だる
[02:22:00.720] いって。
[02:22:03.240] 何回ホすんの?こいつどま?おえ、序盤の敵か本当にこいつぐない?こいつ
[02:22:12.960] オ結構金待って。結構金と今いくら?
[02:22:21.520] 250?2500
[02:22:23.280] 円じゃん。え、マジで
[02:22:24.720] 4000円貯めれそうなんだけど。雨の祠。
[02:22:32.399] 雨の祠なんかあったっけ?ワンなかったよな。なななななななし
[02:22:42.960] こんばんは。お元気そうで何?
[02:22:44.760] あ、のびさんこんばんは。久しぶりやの。帰ってまいりました。すまんが帰ってくれんかな?今は誰とも話したくないんじゃ。めっちゃおしっこしたわ。
[02:23:01.200] うん。
[02:23:02.319] ラとにここのことを教わってきたじゃ。
[02:23:05.520] チマというのか。
[02:23:08.280] やれやれ。ラダトームの国王は王家は勇者
[02:23:11.600] の伝承を守る名油じゃ。無限にはできんの
[02:23:15.399] 。
[02:23:20.479] 我ら賢者の役目は勇者の心の力を試し秘
[02:23:24.760] なるものを授けること。
[02:23:28.000] 結構我慢してんだ。もう俺おしっこ
[02:23:31.279] 失われた。だから銀の建事を持ち帰った
[02:23:34.960] ものを勇者と認め雨雲の杖を渡す。あれ?
[02:23:39.279] ドラクエ1ってそんな話だったっけ?
[02:23:42.880] ドラクエあのあれだよな。リメイク前の
[02:23:45.960] ドラクエ1って別にさ、なんか銀の建事
[02:23:49.040] 取ってきたらアメあ、なんでも全然覚えて
[02:23:51.479] ねえな。
[02:23:55.399] 光の玉が足者もに奪われてしまったと聞いたから。
[02:24:00.520] 帰ってまりましたからの帰ってくれの流れは面白かった。
[02:24:05.120] 何それ?何それ?光の歌。あ、これこっちのこれこっちこれのな俺が帰ってきたつったら帰ってくれって言われたんな。たまたまね。手の玉はかつて勇者ロが大魔王を倒した時に切り札として使った大いなる力。
[02:24:23.279] それが闇の手に落ちてしまってならもう誰
[02:24:25.319] も叶う前倒されるのが分かっていて三ミス
[02:24:28.080] 行かせるわけにはいかんじゃろ。
[02:24:39.120] うわ、このなんかこのこの雨の音聞いたら
[02:24:41.840] めっちゃおしっこきてやめだ。
[02:24:44.720] めっちゃおしっこ行きたかった。この
[02:24:46.120] なんかポちゃポチって音でちょ待って。
[02:26:01.880] クえぬ
[02:26:14.399] トイ
[02:26:26.520] トイレ
[02:26:30.000] うんこタバ
[02:26:35.800] こあ、すっきりしたの。よし、やろう。なんなんお前らの、そのコメント。トイレ、トイレ、うんこ、タバコ。
[02:27:06.680] トイレ、トイレ、うんこ、タバコ。どう
[02:27:09.240] しようもねえやつらだな。本当にちゃんと
[02:27:11.560] 仕事収まった。収まったよ。収めてきたよ
[02:27:13.600] 、仕事。もう5時半にメール全部返して、
[02:27:19.080] もう年始全部あっちからあっちにボール
[02:27:21.760] 渡きた。ざみ。え、雨が降ってきてやから
[02:27:25.920] 光るみたい。YouTuberの
[02:27:29.040] ヒカル嫌いだから。
[02:27:31.960] これあれだって
[02:27:32.680] ライトニングダークネスドラゴン
[02:27:34.240] だってこれ。え、雨が降ってきたよう
[02:27:36.479] じゃんな。時雨も日もくれる。こんばんは
[02:27:38.960] 。ここに止まっていく。どこに止まんねん
[02:27:40.920] 。ここベッド1つしかねえ。なんでよく
[02:27:43.600] お前これでよくこれでお前人止まって
[02:27:47.160] けって言えたな。止まるかこんなとこ。
[02:27:50.080] どこに寝んの?
[02:27:52.560] お前床で寝ろよ。
[02:27:57.080] 伝説の勇者の血と意志を受け継ぐものよ。
[02:28:03.000] 私の声が聞こえますか?
[02:28:06.040] じゃあもうそこちゃまって書かなくてそうやって書いとこ。
[02:28:08.080] 新たなる勇者よ。
[02:28:11.359] あなたは精霊ルビス様に
[02:28:15.040] 会わなければなりません。ルビス様の加護があれば足き闇に立ち迎えるはず。
[02:28:24.640] はい。
[02:28:25.720] ルビスってよう出るよな。召喚する。
[02:28:28.000] なんかうるせえな。おめえ
[02:28:29.640] 探すのです。
[02:28:31.560] あ、あんだお前。俺に言ってんのか、それ?
[02:28:34.319] 妖精たちとラダトームのが握ってい
[02:28:40.000] なんだよ、そのお前。あの
[02:28:41.760] 彼女たちを見つけてください。
[02:28:45.439] あれかと思った。今トリビアの種の時のさ、矢島さんかと思った。大事なとこ言わないやつ。
[02:28:57.760] 何?夢の中で不思議な声に精霊ルビスの召喚を頼まれたじと誰もえ、もしかして誰も誰も今のでピンと来てない。
[02:29:08.720] やめてね。
[02:29:10.279] いや、ギスってない。あ、はたと、は綾たとすんのはもういつもことだ。え、あのさ、もしかしてあのトレビアの種の時の矢島さんって誰もピンと来てない?嘘だろ、お前ら。
[02:29:25.399] わかあよかったよかったよかったよかったよかった俺がおじさんになりすぎたんかと思って
[02:29:31.120] 思い出すのにめっちゃ時間かかった。
[02:29:33.439] あのトリビアの種の時にさ、こうなんとかでなんとかの時なんとかなのはあって言うじゃん。それだよ。なんでなんかあんまりまいちピンと来てないみね。
[02:29:52.080] その後ルビスがどんな存在なのか分かっておるのか知らん。
[02:29:56.200] オ子か。それはルビストはこのアレフガルドの大地を作った大いなる霊じゃ。上
[02:30:02.359] 絶対最近見たら見てねえや。あまりに俺のあれじゃね。俺今あまりに俺のさ、あのクオリティが高すぎて最近見たとか言われたけど見てないから。見てないわ。そんくらい俺もうインプットされてんだよ。
[02:30:20.279] かつて勇者ロトはこの屋上でルビスの封印を解き、その加護を得て大魔を大倒したという長い時を経て霊は姿を消しルビスを呼び出す方法も分からなくなってしまったか。
[02:30:34.399] たりが平穏さなすぎて腹
[02:30:36.560] わかる。みんなが
[02:30:39.760] 18あの横でさビル大きが
[02:30:42.680] 20出してんのにあいつ7
[02:30:43.960] とかしか押さないからね。
[02:30:46.279] あいつが押さないからさ、全然あの、ま、
[02:30:49.240] 満点に行かないねんな。押せよ。あの、
[02:30:53.279] 深夜時代はもうちょっと押せたねん。深夜
[02:30:56.640] 時代の時はもうちょっと押してた。
[02:30:58.840] 1112ぐらいゴールデンになって押さ
[02:31:02.399] なくなったんだよね。
[02:31:11.040] 深夜あったんや。あれ、元々深夜ね。調子
[02:31:13.920] 乗ったんだ。
[02:31:15.960] いや、じゃ、みんなが覚えてるトリビア、
[02:31:18.600] 俺、俺が今トリビアの泉つって1番
[02:31:23.359] 思い出したのが
[02:31:25.640] 英語のオイルあるじゃん。オイルOIL
[02:31:30.800] って大文字でオイル書くと、あのオイル
[02:31:34.479] オイルオイルドって書くとあのあれになる
[02:31:38.520] 。あのサザさんなんでおい、なんでお前俺
[02:31:43.200] 先に言うんじゃねえよお前。
[02:31:46.040] よ、マジで覚えてるじゃん。
[02:31:49.319] 笑笑。
[02:31:49.920] 紙にボールペンでオイルオイルオイルドって書いてしたらデデデてデデなんだよ。
